,Wild Express,Dashyns Dream,Mendis Girl,Marebell,Our Davina,Rye Munny,Watch Out Now,Destron Bay
15-12-2022 12:30:52.219021,"(3.5, 4.0, 3.966666666666667)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.542105263157895)","(21.0, 44.0, 31.0)","(5.0, 6.6, 6.425)","(6.0, 8.6, 8.342857142857143)","(9.0, 12.5, 12.321428571428571)","(31.0, 90.0, 74.57142857142857)"
15-12-2022 12:30:53.493856,"(3.5, 4.1, 3.809090909090909)","(5.5, 6.6, 6.24)","(4.6, 5.7, 5.542105263157895)","(21.0, 40.0, 31.0)","(5.0, 6.6, 6.425)","(6.0, 8.6, 8.342857142857143)","(9.0, 12.5, 12.321428571428571)","(31.0, 90.0, 76.5)"
15-12-2022 12:30:54.756875,"(3.5, 4.1, 3.809090909090909)","(5.5, 6.6, 6.210810810810811)","(4.6, 5.7, 5.542105263157895)","(21.0, 40.0, 31.0)","(5.0, 6.6, 6.472727272727273)","(6.0, 8.6, 8.45)","(9.0, 12.5, 12.321428571428571)","(31.0, 90.0, 81.0)"
15-12-2022 12:30:56.011699,"(3.5, 4.1, 3.809090909090909)","(5.5, 6.6, 6.210810810810811)","(4.6, 5.7, 5.542105263157895)","(21.0, 40.0, 31.0)","(5.0, 6.6, 6.472727272727273)","(6.0, 8.6, 8.45)","(9.0, 12.5, 12.321428571428571)","(31.0, 90.0, 81.0)"
15-12-2022 12:30:57.245678,"(3.5, 4.1, 3.809090909090909)","(5.5, 6.6, 6.210810810810811)","(4.6, 5.7, 5.542105263157895)","(21.0, 40.0, 31.0)","(5.0, 6.6, 6.472727272727273)","(6.0, 8.6, 8.45)","(9.0, 12.5, 12.380952380952381)","(31.0, 90.0, 81.0)"
15-12-2022 12:30:58.491168,"(3.5, 4.1, 3.7666666666666666)","(5.5, 6.6, 6.210810810810811)","(4.6, 5.7, 5.566666666666666)","(21.0, 40.0, 31.5)","(5.0, 6.6, 6.472727272727273)","(6.0, 8.6, 8.45)","(9.0, 12.5, 12.380952380952381)","(31.0, 90.0, 81.0)"
15-12-2022 12:30:59.822197,"(3.4, 4.1, 3.7666666666666666)","(5.5, 6.6, 6.210810810810811)","(4.6, 5.7, 5.566666666666666)","(21.0, 38.0, 31.5)","(5.0, 6.6, 6.506666666666666)","(6.0, 8.6, 8.483870967741936)","(9.0, 12.5, 12.395833333333334)","(31.0, 90.0, 81.0)"
15-12-2022 12:31:01.029673,"(3.4, 4.1, 3.7666666666666666)","(5.5, 6.6, 6.210810810810811)","(4.6, 5.7, 5.566666666666666)","(21.0, 38.0, 31.5)","(5.0, 6.6, 6.506666666666666)","(6.0, 8.6, 8.483870967741936)","(9.0, 12.5, 12.395833333333334)","(31.0, 90.0, 81.0)"
15-12-2022 12:31:02.228749,"(3.4, 4.1, 3.8846153846153846)","(5.5, 6.6, 6.210810810810811)","(4.6, 5.7, 5.512903225806451)","(21.0, 42.0, 27.615384615384617)","(5.0, 6.8, 6.571428571428571)","(6.0, 9.2, 8.808163265306122)","(9.0, 12.5, 12.380952380952381)","(31.0, 90.0, 64.0)"
15-12-2022 12:31:03.376250,"(3.4, 4.1, 3.8846153846153846)","(5.5, 6.6, 6.210810810810811)","(4.6, 5.7, 5.512903225806451)","(21.0, 42.0, 27.615384615384617)","(5.0, 6.8, 6.571428571428571)","(6.0, 9.2, 8.808163265306122)","(9.0, 12.5, 12.380952380952381)","(31.0, 90.0, 64.0)"
15-12-2022 12:31:04.615869,"(3.4, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.242105263157894)","(4.6, 5.7, 5.388888888888888)","(21.0, 42.0, 39.2)","(5.0, 6.6, 6.56)","(6.0, 8.8, 8.729411764705883)","(9.0, 12.5, 12.368421052631579)","(31.0, 120.0, 65.33333333333333)"
15-12-2022 12:31:06.007382,"(3.3, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.242105263157894)","(4.6, 5.7, 5.388888888888888)","(21.0, 40.0, 39.2)","(5.0, 6.6, 6.533333333333333)","(6.0, 8.8, 8.620000000000001)","(9.0, 12.5, 12.368421052631579)","(31.0, 120.0, 87.19999999999999)"
15-12-2022 12:31:07.261338,"(3.3, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.242105263157894)","(4.6, 5.7, 5.388888888888888)","(21.0, 40.0, 39.2)","(5.0, 6.6, 6.533333333333333)","(6.0, 8.8, 8.620000000000001)","(9.0, 12.5, 12.348484848484848)","(31.0, 120.0, 87.19999999999999)"
15-12-2022 12:31:08.574209,"(3.3, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.1466666666666665)","(4.6, 5.7, 5.388888888888888)","(21.0, 40.0, 39.2)","(5.0, 6.6, 6.4)","(6.0, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 120.0, 92.0)"
15-12-2022 12:31:09.783265,"(3.3, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.1466666666666665)","(4.6, 5.7, 5.388888888888888)","(21.0, 40.0, 37.6)","(5.0, 6.8, 6.6)","(6.0, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 92.0)"
15-12-2022 12:31:10.992184,"(3.3, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.1466666666666665)","(4.6, 5.7, 5.388888888888888)","(21.0, 42.0, 41.12)","(5.0, 6.8, 6.6)","(6.0, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 92.0)"
15-12-2022 12:31:12.269108,"(3.2, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.1466666666666665)","(4.6, 5.7, 5.388888888888888)","(21.0, 42.0, 41.12)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 92.0)"
15-12-2022 12:31:13.568298,"(3.2, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.1466666666666665)","(4.6, 5.7, 5.368085106382979)","(21.0, 42.0, 38.526315789473685)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 92.0)"
15-12-2022 12:31:15.015742,"(3.2, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.215094339622642)","(4.6, 5.7, 5.388888888888888)","(21.0, 42.0, 44.0)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 92.0)"
15-12-2022 12:31:16.366852,"(3.2, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.215094339622642)","(4.6, 5.7, 5.388888888888888)","(21.0, 46.0, 44.0)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:17.715842,"(3.2, 4.1, 3.9153846153846152)","(5.5, 6.6, 6.140425531914894)","(4.6, 5.7, 5.394736842105263)","(21.0, 46.0, 40.44444444444444)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:19.124494,"(3.2, 4.1, 3.9)","(5.5, 6.6, 6.140425531914894)","(4.6, 5.7, 5.41)","(21.0, 46.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:20.535286,"(3.2, 4.1, 3.9)","(5.5, 6.6, 6.140425531914894)","(4.6, 5.7, 5.41)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:21.732872,"(3.2, 4.1, 3.9)","(5.5, 6.6, 6.140425531914894)","(4.6, 5.7, 5.41)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:23.103454,"(3.2, 4.1, 3.9)","(5.5, 6.6, 6.140425531914894)","(4.6, 5.7, 5.41)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:24.532836,"(3.2, 4.1, 3.9)","(5.5, 6.6, 6.140425531914894)","(4.6, 5.7, 5.41)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:25.954388,"(3.2, 4.1, 3.9)","(5.5, 6.6, 6.140425531914894)","(4.6, 5.7, 5.41)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.352941176470589)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:27.260722,"(3.2, 4.1, 3.9)","(5.5, 6.6, 6.073170731707317)","(4.6, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.327586206896552)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:28.494114,"(3.2, 4.1, 3.9833333333333334)","(5.5, 6.6, 6.3)","(4.6, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.327586206896552)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:29.753435,"(3.2, 4.1, 3.9833333333333334)","(5.5, 6.4, 6.2)","(4.6, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.327586206896552)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:31.041485,"(3.2, 4.1, 3.9833333333333334)","(5.5, 6.4, 6.2)","(4.6, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.327586206896552)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:32.251638,"(3.2, 4.1, 3.9833333333333334)","(5.5, 6.4, 6.2)","(4.6, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.327586206896552)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:33.498286,"(3.2, 4.1, 3.9833333333333334)","(5.5, 6.4, 6.2)","(4.6, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.327586206896552)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:34.816795,"(3.2, 4.1, 3.946875)","(5.5, 6.4, 6.2)","(4.6, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.327586206896552)","(31.0, 110.0, 95.6)"
15-12-2022 12:31:36.122833,"(3.2, 4.1, 3.946875)","(5.5, 6.4, 6.2)","(4.6, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.0, 6.8, 6.6)","(6.5, 8.8, 8.666666666666668)","(9.0, 12.5, 12.327586206896552)","(31.0, 110.0, 81.2)"
15-12-2022 12:31:37.348029,"(3.3, 4.1, 4.0649999999999995)","(5.5, 6.4, 6.2)","(4.4, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.5, 6.8, 6.6)","(7.0, 8.8, 8.666666666666668)","(9.0, 12.5, 12.321428571428571)","(31.0, 110.0, 81.2)"
15-12-2022 12:31:38.479340,"(3.3, 4.1, 4.036363636363636)","(5.5, 6.4, 6.2)","(4.4, 5.7, 5.358823529411764)","(21.0, 44.0, 41.333333333333336)","(5.5, 6.8, 6.6)","(7.0, 8.8, 8.666666666666668)","(9.0, 12.5, 12.321428571428571)","(31.0, 110.0, 81.2)"
15-12-2022 12:31:39.699580,"(3.3, 4.1, 4.036363636363636)","(5.5, 6.4, 6.2)","(4.4, 5.7, 5.449999999999999)","(21.0, 44.0, 41.0)","(5.5, 6.8, 6.65)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.338709677419354)","(31.0, 110.0, 54.4)"
15-12-2022 12:31:41.219872,"(3.3, 4.1, 4.0740740740740735)","(5.5, 6.4, 6.2)","(4.4, 5.6, 5.449999999999999)","(21.0, 46.0, 40.44444444444444)","(5.5, 6.8, 6.6)","(7.0, 8.8, 8.68)","(9.0, 12.5, 12.321428571428571)","(31.0, 120.0, 54.4)"
15-12-2022 12:31:42.425645,"(3.3, 4.1, 4.0740740740740735)","(5.5, 6.4, 6.2)","(4.4, 5.6, 5.449999999999999)","(21.0, 46.0, 40.44444444444444)","(5.5, 6.8, 6.44)","(7.0, 8.8, 8.68)","(9.0, 12.5, 12.321428571428571)","(31.0, 120.0, 64.0)"
15-12-2022 12:31:43.621347,"(3.3, 4.1, 4.0740740740740735)","(5.5, 6.4, 6.333333333333334)","(4.4, 5.6, 5.55)","(21.0, 46.0, 40.44444444444444)","(5.5, 6.8, 6.542857142857143)","(7.0, 8.8, 8.68)","(9.0, 12.5, 12.321428571428571)","(31.0, 120.0, 64.0)"
15-12-2022 12:31:44.911723,"(3.3, 4.1, 4.0740740740740735)","(5.5, 6.4, 6.181818181818182)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 40.44444444444444)","(5.5, 6.8, 6.636363636363637)","(7.0, 8.8, 8.68)","(9.0, 12.5, 12.321428571428571)","(31.0, 120.0, 94.80000000000001)"
15-12-2022 12:31:46.207070,"(3.3, 4.1, 4.0740740740740735)","(5.5, 6.4, 6.181818181818182)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 40.44444444444444)","(5.5, 6.8, 6.610526315789474)","(7.0, 8.8, 8.68)","(9.0, 12.5, 12.321428571428571)","(31.0, 120.0, 89.45454545454545)"
15-12-2022 12:31:47.438292,"(3.3, 4.1, 4.0740740740740735)","(5.5, 6.4, 6.181818181818182)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 40.44444444444444)","(5.5, 6.8, 6.610526315789474)","(7.0, 8.8, 8.68)","(9.0, 12.5, 12.357142857142858)","(31.0, 120.0, 89.45454545454545)"
15-12-2022 12:31:48.652171,"(3.3, 4.1, 4.053333333333333)","(5.5, 6.2, 6.076923076923077)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 40.44444444444444)","(5.5, 6.8, 6.610526315789474)","(7.0, 8.8, 8.68)","(9.0, 12.5, 12.368421052631579)","(31.0, 120.0, 92.0)"
15-12-2022 12:31:49.880546,"(3.3, 4.1, 4.078947368421052)","(5.5, 6.2, 6.022222222222222)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.661538461538462)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.368421052631579)","(31.0, 120.0, 92.0)"
15-12-2022 12:31:51.072091,"(3.3, 4.1, 3.965384615384615)","(5.5, 6.2, 6.022222222222222)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.675862068965517)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.368421052631579)","(31.0, 120.0, 92.0)"
15-12-2022 12:31:52.289513,"(3.3, 4.1, 3.965384615384615)","(5.5, 6.2, 6.022222222222222)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.675862068965517)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.368421052631579)","(31.0, 120.0, 54.4)"
15-12-2022 12:31:53.482697,"(3.3, 4.1, 3.965384615384615)","(5.5, 6.2, 6.022222222222222)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.7)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.368421052631579)","(31.0, 120.0, 65.33333333333333)"
15-12-2022 12:31:54.674280,"(3.3, 4.1, 3.965384615384615)","(5.5, 6.2, 6.022222222222222)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.7)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.368421052631579)","(31.0, 120.0, 65.33333333333333)"
15-12-2022 12:31:55.867485,"(3.1, 4.1, 3.965384615384615)","(5.5, 6.2, 6.022222222222222)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.7)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.368421052631579)","(26.0, 120.0, 54.4)"
15-12-2022 12:31:57.064996,"(3.1, 4.1, 4.039655172413793)","(5.5, 6.2, 6.022222222222222)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.7)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.348484848484848)","(26.0, 120.0, 54.4)"
15-12-2022 12:31:58.196661,"(3.1, 4.1, 3.9970588235294113)","(5.5, 6.2, 6.0200000000000005)","(4.4, 5.6, 5.55)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.7)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.348484848484848)","(26.0, 120.0, 54.4)"
15-12-2022 12:31:59.242685,"(3.1, 4.1, 3.9749999999999996)","(5.5, 6.2, 6.061538461538461)","(4.4, 5.6, 5.55)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.7)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.348484848484848)","(26.0, 120.0, 54.4)"
15-12-2022 12:32:00.421390,"(3.1, 4.1, 3.9399999999999995)","(5.5, 6.2, 6.043478260869565)","(4.4, 5.6, 5.55)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.7)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.348484848484848)","(26.0, 120.0, 54.4)"
15-12-2022 12:32:01.878263,"(3.1, 4.1, 3.9399999999999995)","(5.5, 6.2, 6.094117647058823)","(4.4, 5.6, 5.55)","(21.0, 46.0, 41.0)","(5.5, 6.8, 6.7)","(7.0, 8.8, 8.714285714285715)","(9.0, 12.5, 12.348484848484848)","(26.0, 120.0, 54.4)"
15-12-2022 12:32:03.179790,"(3.1, 4.1, 3.9399999999999995)","(5.5, 6.2, 6.066666666666666)","(4.4, 5.6, 5.55)","(21.0, 46.0, 40.44444444444444)","(5.5, 6.8, 6.675862068965517)","(7.0, 8.8, 8.957142857142857)","(9.0, 12.5, 12.333333333333334)","(26.0, 120.0, 54.4)"
15-12-2022 12:32:04.356515,"(3.1, 4.1, 3.9499999999999997)","(5.5, 6.2, 6.066666666666666)","(4.4, 5.6, 5.55)","(21.0, 46.0, 40.44444444444444)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.957142857142857)","(9.0, 12.5, 12.333333333333334)","(26.0, 120.0, 54.4)"
15-12-2022 12:32:05.832754,"(3.1, 4.1, 3.9090909090909087)","(5.5, 6.2, 6.066666666666666)","(4.4, 5.6, 5.55)","(21.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.957142857142857)","(9.0, 12.5, 12.333333333333334)","(26.0, 120.0, 83.55555555555556)"
15-12-2022 12:32:07.206356,"(3.1, 4.1, 3.9090909090909087)","(5.5, 6.2, 6.0)","(4.4, 5.6, 5.55)","(21.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.307692307692308)","(26.0, 120.0, 75.0)"
15-12-2022 12:32:08.687358,"(3.1, 4.1, 3.82)","(5.5, 6.2, 6.0)","(4.4, 5.6, 5.55)","(21.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.307692307692308)","(26.0, 110.0, 75.0)"
15-12-2022 12:32:10.017387,"(3.1, 4.1, 3.82)","(5.5, 6.2, 6.026923076923077)","(4.4, 5.6, 5.55)","(21.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.307692307692308)","(26.0, 110.0, 75.0)"
15-12-2022 12:32:11.326562,"(3.1, 4.1, 3.82)","(5.5, 6.2, 5.963157894736843)","(4.4, 5.6, 5.55)","(21.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.307692307692308)","(26.0, 110.0, 75.0)"
15-12-2022 12:32:12.814518,"(3.1, 4.1, 3.82)","(5.5, 6.2, 6.004347826086956)","(4.4, 5.6, 5.55)","(21.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.307692307692308)","(26.0, 110.0, 75.0)"
15-12-2022 12:32:14.457689,"(3.1, 4.1, 3.82)","(5.5, 6.2, 6.033333333333333)","(4.4, 5.6, 5.55)","(21.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.307692307692308)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:15.919511,"(3.2, 4.1, 3.82)","(5.5, 6.2, 6.033333333333333)","(4.4, 5.6, 5.55)","(26.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.307692307692308)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:17.492705,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.942857142857143)","(4.4, 5.6, 5.55)","(26.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.333333333333334)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:18.847375,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.942857142857143)","(4.4, 5.6, 5.55)","(26.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.333333333333334)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:20.196836,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.925)","(4.4, 5.6, 5.55)","(26.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.333333333333334)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:21.498600,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.925)","(4.4, 5.6, 5.55)","(26.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.333333333333334)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:22.797782,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.925)","(4.4, 5.6, 5.55)","(26.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.333333333333334)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:24.096679,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.925)","(4.4, 5.6, 5.55)","(26.0, 46.0, 42.666666666666664)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.36111111111111)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:25.445019,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.95)","(4.4, 5.6, 5.55)","(26.0, 46.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.36111111111111)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:26.787111,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.894444444444445)","(4.4, 5.6, 5.55)","(26.0, 48.0, 42.857142857142854)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.36111111111111)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:28.127645,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.894444444444445)","(4.4, 5.6, 5.55)","(26.0, 48.0, 40.36363636363636)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.364864864864865)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:29.320854,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.953846153846154)","(4.4, 5.6, 5.55)","(26.0, 48.0, 40.36363636363636)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.364864864864865)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:30.584517,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.920930232558139)","(4.4, 5.6, 5.449999999999999)","(26.0, 48.0, 40.36363636363636)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.364864864864865)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:31.911431,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.920930232558139)","(4.4, 5.6, 5.449999999999999)","(26.0, 48.0, 40.36363636363636)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.364864864864865)","(26.0, 110.0, 82.0)"
15-12-2022 12:32:33.157755,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.920930232558139)","(4.4, 5.6, 5.449999999999999)","(26.0, 48.0, 40.36363636363636)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.364864864864865)","(31.0, 110.0, 82.0)"
15-12-2022 12:32:34.382832,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 40.36363636363636)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.364864864864865)","(31.0, 110.0, 82.0)"
15-12-2022 12:32:35.572424,"(3.2, 4.1, 3.82)","(5.5, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 40.36363636363636)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.364864864864865)","(31.0, 110.0, 82.0)"
15-12-2022 12:32:36.750585,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.449999999999999)","(26.0, 48.0, 40.0)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.307692307692308)","(31.0, 110.0, 75.0)"
15-12-2022 12:32:37.987938,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.449999999999999)","(26.0, 48.0, 40.0)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.34375)","(31.0, 110.0, 75.0)"
15-12-2022 12:32:39.413222,"(3.2, 4.1, 3.82)","(5.0, 6.2, 5.955102040816326)","(4.4, 5.6, 5.55)","(26.0, 48.0, 40.36363636363636)","(5.5, 6.8, 6.675862068965517)","(7.0, 9.0, 8.97)","(9.0, 12.5, 12.34375)","(31.0, 110.0, 85.33333333333334)"
