,Tiggerlong Sassy,Hilton Hawk,Golden Avatar,Arch See All,Irish Hope,Nova Star,Our Winnie
10-01-2023 16:40:18.194544,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.9, 5.233333333333333)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:19.272199,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.9, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:20.323616,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:21.311576,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:22.233304,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.333333333333336)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:23.223050,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.333333333333336)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:24.264939,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.333333333333336)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:25.278510,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.333333333333336)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:26.272831,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 38.0)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:27.277668,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 38.0)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:28.247221,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.0)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:29.272675,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.0)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:30.308432,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.0)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:31.320409,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.0)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:32.334265,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.0)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:33.331746,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.0)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:34.376266,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:35.372347,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:36.335356,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:37.261346,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:38.229954,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:39.276044,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:40.409202,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.1, 3.57)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:41.523678,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.0, 3.933333333333333)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:42.538371,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.2, 3.76)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:43.527759,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.2, 3.76)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 11.74)"
10-01-2023 16:40:44.600827,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.2, 3.76)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:45.690781,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.2, 3.76)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:46.776356,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.2, 3.76)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:47.854682,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 42.8)","(3.5, 5.2, 3.76)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:48.925906,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.2, 3.76)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:49.951849,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.2, 3.76)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:50.997739,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.2, 3.76)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:51.980537,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 37.33333333333333)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:52.990079,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 37.33333333333333)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:53.964007,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 38.0)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:54.975660,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 38.0)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:56.059967,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 38.0)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:57.193146,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:58.298339,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:40:59.383131,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:00.448620,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:01.412152,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:02.468784,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:03.599431,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:04.706892,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:05.776710,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:06.823866,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 43.06666666666666)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:07.779986,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 37.33333333333333)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:08.784126,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 37.33333333333333)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:09.874218,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 37.33333333333333)","(3.5, 5.1, 4.25)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:10.994408,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.1, 3.56)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:12.061804,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.15)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:13.126894,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 4.9, 4.2)","(4.0, 5.8, 5.672727272727273)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:14.179713,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:15.280003,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:16.400076,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:17.393576,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:18.419808,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:19.474215,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:20.632429,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:21.736467,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:22.693958,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:23.648473,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:24.656712,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:25.752407,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:26.851168,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:27.860892,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:28.857874,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:29.861083,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:30.974754,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:32.026827,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(20.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:33.096972,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:34.196429,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 38.0)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:35.296117,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 38.0)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:36.365688,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 38.0)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:37.444095,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 38.0)","(3.5, 5.0, 4.2)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:38.484898,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 38.0)","(3.5, 5.0, 3.56)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:39.447609,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 5.0, 3.56)","(4.0, 5.8, 5.1)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:40.478444,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 4.8, 3.525)","(4.0, 5.8, 5.1647058823529415)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:41.564262,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 4.9, 3.525)","(4.0, 5.7, 6.218181818181819)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:42.637091,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 4.9, 3.525)","(4.0, 6.4, 5.72)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:43.883513,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 4.9, 3.525)","(4.0, 6.6, 5.72)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:45.155274,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 4.9, 3.525)","(4.0, 6.6, 5.72)","(12.0, 29.0, 16.083333333333332)","(9.0, 19.5, 12.225000000000001)"
10-01-2023 16:41:46.267287,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 4.9, 3.525)","(4.0, 6.6, 5.2)","(12.0, 29.0, 18.333333333333332)","(9.0, 19.5, 14.65)"
10-01-2023 16:41:47.467562,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 38.0)","(3.5, 4.9, 3.525)","(4.0, 6.6, 5.71111111111111)","(12.0, 28.0, 18.333333333333332)","(9.0, 19.5, 14.65)"
10-01-2023 16:41:48.679859,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 38.0)","(3.5, 4.9, 3.525)","(4.0, 6.6, 5.35)","(12.0, 28.0, 18.333333333333332)","(9.0, 19.5, 14.65)"
10-01-2023 16:41:49.894265,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 4.9, 3.525)","(4.0, 6.4, 5.91)","(12.0, 28.0, 18.333333333333332)","(9.0, 19.5, 13.533333333333333)"
10-01-2023 16:41:51.034797,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 36.66666666666667)","(3.5, 4.9, 3.525)","(4.0, 6.4, 5.9071428571428575)","(12.0, 28.0, 18.333333333333332)","(9.0, 21.0, 13.533333333333333)"
10-01-2023 16:41:52.186171,"(2.25, 3.2, 3.022222222222222)","(12.0, 25.0, 17.0)","(21.0, 70.0, 26.444444444444443)","(3.5, 4.9, 3.6307692307692307)","(4.0, 6.4, 4.745454545454546)","(12.0, 28.0, 18.333333333333332)","(9.0, 21.0, 13.533333333333333)"
10-01-2023 16:41:53.338408,"(2.25, 3.2, 3.0545454545454547)","(12.0, 25.0, 17.0)","(21.0, 70.0, 26.444444444444443)","(3.5, 4.9, 4.266666666666667)","(4.0, 6.2, 5.476190476190476)","(12.0, 28.0, 18.333333333333332)","(9.0, 21.0, 13.533333333333333)"
10-01-2023 16:41:54.372569,"(2.25, 3.2, 3.0545454545454547)","(12.0, 25.0, 17.0)","(21.0, 70.0, 26.444444444444443)","(3.5, 4.7, 4.266666666666667)","(4.0, 6.2, 5.444444444444445)","(12.0, 28.0, 18.333333333333332)","(9.0, 21.0, 13.533333333333333)"
10-01-2023 16:41:55.339690,"(2.25, 3.2, 3.0545454545454547)","(12.0, 25.0, 17.0)","(21.0, 70.0, 26.444444444444443)","(3.5, 4.7, 4.266666666666667)","(4.0, 6.2, 5.488888888888889)","(12.0, 28.0, 18.333333333333332)","(9.0, 21.0, 13.533333333333333)"
10-01-2023 16:41:56.426845,"(2.25, 3.2, 3.0545454545454547)","(12.0, 25.0, 17.0)","(21.0, 70.0, 26.444444444444443)","(3.5, 4.7, 3.51)","(4.0, 6.2, 5.488888888888889)","(12.0, 28.0, 16.4)","(9.0, 21.0, 13.533333333333333)"
10-01-2023 16:41:57.484390,"(2.25, 3.2, 3.0545454545454547)","(12.0, 25.0, 17.0)","(21.0, 70.0, 38.0)","(3.5, 3.95, 3.51)","(4.0, 6.2, 4.333333333333333)","(12.0, 28.0, 16.4)","(9.0, 21.0, 13.533333333333333)"
