,Jamboree June,Quorra Bale,Zipper It Man,Henry The Hawk,More Issues,Sweet Tooth,Dana Rocket,Sweet Laurel Lyn
10-01-2023 14:01:15.029719,"(5.0, 8.6, 8.0)","(21.0, 55.0, 53.9375)","(1.8, 1.83, 1.82468085106383)","(10.0, 40.0, 36.875)","(15.0, 26.0, 20.08695652173913)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.52)","(11.0, 17.0, 15.425925925925926)"
10-01-2023 14:01:17.292742,"(5.0, 8.6, 8.0)","(21.0, 55.0, 53.9375)","(1.8, 1.83, 1.7883333333333333)","(10.0, 40.0, 36.875)","(15.0, 26.0, 20.08695652173913)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.38)","(11.0, 17.0, 15.425925925925926)"
10-01-2023 14:01:18.621902,"(5.0, 8.6, 8.0)","(21.0, 55.0, 53.9375)","(1.8, 1.83, 1.7883333333333333)","(10.0, 40.0, 36.875)","(15.0, 26.0, 20.08695652173913)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.38)","(11.0, 17.0, 15.425925925925926)"
10-01-2023 14:01:20.142686,"(5.0, 8.6, 8.214285714285714)","(21.0, 55.0, 54.16666666666667)","(1.8, 1.83, 1.8475000000000001)","(10.0, 40.0, 33.142857142857146)","(15.0, 26.0, 19.5)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.644444444444445)","(11.0, 17.0, 15.333333333333334)"
10-01-2023 14:01:21.401939,"(5.0, 8.6, 8.214285714285714)","(21.0, 55.0, 54.16666666666667)","(1.8, 1.86, 1.8162500000000001)","(10.0, 34.0, 33.142857142857146)","(15.0, 21.0, 19.5)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.609523809523809)","(11.0, 17.0, 15.148148148148149)"
10-01-2023 14:01:22.863474,"(5.0, 8.6, 8.125)","(21.0, 55.0, 54.464285714285715)","(1.8, 1.86, 1.8250000000000002)","(10.0, 34.0, 33.142857142857146)","(15.0, 21.0, 18.176470588235293)","(31.0, 70.0, 56.666666666666664)","(5.0, 6.8, 6.609523809523809)","(11.0, 17.0, 15.333333333333334)"
10-01-2023 14:01:24.191742,"(5.0, 8.6, 8.125)","(21.0, 55.0, 54.375)","(1.8, 1.86, 1.8405555555555557)","(10.0, 34.0, 33.5)","(15.0, 21.0, 18.176470588235293)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.675)","(11.0, 17.0, 15.333333333333334)"
10-01-2023 14:01:25.459205,"(5.0, 8.6, 8.125)","(21.0, 55.0, 54.375)","(1.8, 1.86, 1.8138461538461539)","(10.0, 34.0, 34.285714285714285)","(15.0, 21.0, 18.115384615384617)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.425)","(11.0, 17.0, 15.333333333333334)"
10-01-2023 14:01:26.730076,"(5.0, 8.6, 7.91578947368421)","(21.0, 55.0, 54.375)","(1.8, 1.86, 1.8133333333333335)","(10.0, 40.0, 35.55555555555556)","(15.0, 21.0, 18.115384615384617)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.425)","(11.0, 17.0, 15.75)"
10-01-2023 14:01:28.118190,"(5.0, 8.6, 8.166666666666666)","(21.0, 55.0, 54.375)","(1.8, 1.83, 1.8617948717948718)","(10.0, 40.0, 34.666666666666664)","(15.0, 21.0, 18.5)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.5)","(11.0, 17.0, 15.85135135135135)"
10-01-2023 14:01:29.462337,"(5.0, 8.6, 8.1875)","(21.0, 55.0, 54.375)","(1.75, 1.87, 1.8536363636363637)","(10.0, 36.0, 34.666666666666664)","(15.0, 19.5, 18.5)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.5)","(11.0, 17.0, 15.75)"
10-01-2023 14:01:30.890187,"(5.0, 8.6, 8.1875)","(21.0, 55.0, 54.375)","(1.75, 1.87, 1.8450000000000002)","(10.0, 36.0, 35.07692307692308)","(15.0, 19.5, 18.07894736842105)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.59047619047619)","(11.0, 17.0, 15.4375)"
10-01-2023 14:01:32.296685,"(5.0, 8.6, 8.36)","(21.0, 55.0, 54.375)","(1.75, 1.87, 1.8433333333333335)","(10.0, 36.0, 35.07692307692308)","(15.0, 19.5, 18.07894736842105)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.5600000000000005)","(11.0, 17.0, 15.4375)"
10-01-2023 14:01:33.668840,"(5.0, 8.6, 8.36)","(21.0, 55.0, 54.25)","(1.75, 1.86, 1.8515789473684212)","(10.0, 36.0, 39.16666666666667)","(15.0, 19.5, 18.08823529411765)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.5)","(11.0, 17.0, 15.4375)"
10-01-2023 14:01:35.035746,"(5.0, 8.6, 8.2)","(21.0, 55.0, 54.375)","(1.7, 1.87, 1.855)","(12.0, 40.0, 38.148148148148145)","(14.0, 19.5, 16.362068965517242)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.326315789473684)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:36.334510,"(5.5, 8.6, 8.1)","(21.0, 55.0, 54.375)","(1.7, 1.9, 1.8485714285714285)","(12.0, 40.0, 33.38461538461539)","(14.0, 19.5, 17.125)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.447058823529412)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:37.604632,"(5.5, 8.6, 8.272727272727273)","(21.0, 55.0, 54.25)","(1.7, 1.9, 1.8336842105263158)","(12.0, 34.0, 33.38461538461539)","(14.0, 17.5, 17.125)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.461538461538462)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:38.884309,"(5.5, 8.6, 8.36)","(21.0, 55.0, 54.25)","(1.7, 1.86, 1.8421428571428573)","(12.0, 34.0, 33.38461538461539)","(14.0, 17.5, 17.125)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.447058823529412)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:40.246952,"(5.5, 8.6, 8.36)","(21.0, 55.0, 54.25)","(1.7, 1.86, 1.8510714285714287)","(12.0, 34.0, 33.38461538461539)","(14.0, 17.5, 17.125)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.527272727272727)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:41.501629,"(5.5, 8.6, 8.36)","(21.0, 55.0, 54.25)","(1.7, 1.86, 1.8510714285714287)","(12.0, 34.0, 33.38461538461539)","(14.0, 17.5, 16.321428571428573)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.527272727272727)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:42.852556,"(5.5, 8.6, 8.36)","(21.0, 55.0, 54.25)","(1.7, 1.86, 1.844848484848485)","(12.0, 34.0, 37.096774193548384)","(14.0, 17.5, 16.346153846153847)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.47)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:44.122357,"(5.5, 8.6, 8.2)","(21.0, 55.0, 53.81818181818182)","(1.7, 1.86, 1.8518181818181818)","(12.0, 40.0, 37.096774193548384)","(14.0, 17.5, 16.346153846153847)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.425)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:45.376412,"(5.5, 8.6, 8.2)","(21.0, 55.0, 54.07142857142857)","(1.7, 1.87, 1.8592857142857144)","(12.0, 40.0, 33.52)","(14.0, 17.5, 15.66)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.48421052631579)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:46.640799,"(5.5, 8.6, 8.381818181818181)","(21.0, 55.0, 54.1875)","(1.7, 1.87, 1.8592857142857144)","(12.0, 34.0, 33.52)","(14.0, 17.5, 16.12)","(31.0, 70.0, 55.0)","(5.0, 6.8, 6.506666666666667)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:47.939016,"(5.5, 8.6, 8.381818181818181)","(21.0, 55.0, 54.5)","(1.7, 1.87, 1.8592857142857144)","(12.0, 34.0, 33.52)","(14.0, 17.5, 15.66)","(31.0, 70.0, 50.0)","(5.0, 6.8, 6.506666666666667)","(12.0, 17.0, 15.076923076923077)"
10-01-2023 14:01:49.251505,"(5.5, 8.6, 8.381818181818181)","(21.0, 55.0, 48.355555555555554)","(1.7, 1.87, 1.8450000000000002)","(12.0, 34.0, 39.16666666666667)","(14.0, 17.5, 15.921052631578947)","(31.0, 70.0, 52.0)","(5.0, 6.8, 6.753846153846154)","(12.0, 17.0, 15.25)"
10-01-2023 14:01:50.537999,"(5.5, 8.8, 8.3875)","(21.0, 60.0, 49.90243902439025)","(1.7, 1.87, 1.8450000000000002)","(12.0, 40.0, 38.148148148148145)","(14.0, 17.5, 16.0)","(31.0, 70.0, 62.8)","(5.0, 7.0, 6.84)","(12.0, 17.0, 15.69047619047619)"
10-01-2023 14:01:51.839460,"(5.5, 8.8, 8.363636363636363)","(21.0, 60.0, 49.714285714285715)","(1.7, 1.86, 1.8038461538461539)","(12.0, 40.0, 38.148148148148145)","(14.0, 17.5, 16.136363636363637)","(31.0, 70.0, 62.8)","(5.0, 7.2, 6.885714285714285)","(12.0, 17.0, 15.9)"
10-01-2023 14:01:53.075473,"(5.5, 8.8, 8.363636363636363)","(21.0, 60.0, 49.714285714285715)","(1.7, 1.85, 1.8038461538461539)","(12.0, 40.0, 38.148148148148145)","(14.0, 17.5, 16.136363636363637)","(31.0, 70.0, 62.8)","(5.0, 7.2, 6.885714285714285)","(12.0, 17.0, 15.9)"
10-01-2023 14:01:54.421103,"(5.5, 8.8, 8.363636363636363)","(21.0, 60.0, 49.714285714285715)","(1.7, 1.85, 1.8084615384615386)","(12.0, 40.0, 33.666666666666664)","(14.0, 17.5, 15.944444444444445)","(31.0, 70.0, 62.8)","(5.0, 7.2, 6.885714285714285)","(12.0, 17.0, 15.75)"
10-01-2023 14:01:55.802785,"(5.5, 8.8, 8.553846153846154)","(21.0, 60.0, 49.714285714285715)","(1.7, 1.87, 1.78875)","(12.0, 34.0, 33.52)","(14.0, 16.5, 15.944444444444445)","(31.0, 70.0, 62.8)","(5.0, 7.2, 7.236363636363636)","(12.0, 17.0, 14.884615384615385)"
10-01-2023 14:01:57.089821,"(5.5, 8.8, 8.553846153846154)","(21.0, 60.0, 49.714285714285715)","(1.7, 1.87, 1.790769230769231)","(12.0, 34.0, 33.52)","(14.0, 16.5, 15.7)","(31.0, 70.0, 63.45454545454545)","(5.0, 7.4, 7.226666666666667)","(12.0, 17.0, 14.884615384615385)"
10-01-2023 14:01:58.438906,"(5.5, 8.8, 8.553846153846154)","(21.0, 60.0, 49.714285714285715)","(1.7, 1.86, 1.80375)","(12.0, 34.0, 33.52)","(14.0, 16.5, 15.61111111111111)","(31.0, 70.0, 63.45454545454545)","(5.0, 7.6, 7.199999999999999)","(12.0, 17.0, 14.708333333333334)"
10-01-2023 14:01:59.628850,"(5.5, 8.8, 8.553846153846154)","(21.0, 60.0, 49.714285714285715)","(1.7, 1.86, 1.80375)","(12.0, 34.0, 33.833333333333336)","(14.0, 16.5, 16.041666666666668)","(31.0, 70.0, 64.0)","(5.0, 7.6, 7.199999999999999)","(12.0, 17.0, 15.055555555555555)"
10-01-2023 14:02:00.796429,"(5.5, 8.8, 7.818181818181818)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.8050000000000002)","(12.0, 34.0, 33.833333333333336)","(14.0, 16.5, 16.045454545454547)","(31.0, 70.0, 64.0)","(5.0, 7.6, 7.248275862068965)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:02.017887,"(5.5, 8.8, 7.969230769230769)","(21.0, 60.0, 50.18181818181818)","(1.7, 1.82, 1.8050000000000002)","(12.0, 34.0, 33.833333333333336)","(14.0, 16.5, 16.045454545454547)","(31.0, 70.0, 64.0)","(5.0, 7.8, 7.406060606060606)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:03.314963,"(5.5, 8.8, 7.969230769230769)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.8050000000000002)","(12.0, 34.0, 31.916666666666668)","(14.0, 16.5, 15.911764705882353)","(31.0, 70.0, 64.0)","(5.0, 7.8, 7.466666666666667)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:04.633180,"(5.5, 8.8, 8.414285714285715)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.8050000000000002)","(12.0, 32.0, 31.916666666666668)","(14.0, 16.5, 15.666666666666666)","(31.0, 70.0, 64.0)","(5.0, 7.8, 7.384)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:05.863493,"(5.5, 8.8, 8.414285714285715)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.8050000000000002)","(12.0, 32.0, 31.916666666666668)","(14.0, 16.5, 15.666666666666666)","(31.0, 70.0, 64.0)","(5.0, 7.8, 7.254545454545455)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:07.060779,"(5.5, 8.8, 8.414285714285715)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.8050000000000002)","(12.0, 32.0, 31.916666666666668)","(14.0, 16.5, 15.666666666666666)","(31.0, 70.0, 64.0)","(5.0, 7.8, 7.338461538461538)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:08.257312,"(5.5, 8.8, 8.414285714285715)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.7694736842105263)","(12.0, 32.0, 33.833333333333336)","(14.0, 16.5, 15.73076923076923)","(31.0, 70.0, 64.0)","(5.0, 7.8, 7.425)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:09.498087,"(5.5, 8.8, 8.35)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.7694736842105263)","(12.0, 34.0, 33.833333333333336)","(14.0, 16.5, 15.590909090909092)","(31.0, 70.0, 59.5)","(5.0, 7.8, 7.514285714285714)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:10.763536,"(5.5, 8.8, 8.35)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.772857142857143)","(12.0, 34.0, 33.833333333333336)","(14.0, 16.5, 15.583333333333334)","(31.0, 70.0, 59.5)","(5.0, 7.8, 7.336363636363637)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:12.012881,"(5.5, 8.8, 8.35)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.772857142857143)","(13.0, 34.0, 31.84)","(14.0, 16.5, 15.583333333333334)","(31.0, 70.0, 59.5)","(5.0, 7.8, 7.2631578947368425)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:13.232440,"(5.5, 8.8, 8.483333333333334)","(21.0, 60.0, 49.95348837209303)","(1.7, 1.82, 1.772857142857143)","(13.0, 32.0, 31.84)","(14.0, 16.5, 15.714285714285714)","(31.0, 70.0, 59.5)","(5.0, 7.8, 7.375)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:14.495911,"(5.5, 8.8, 8.483333333333334)","(21.0, 60.0, 51.69230769230769)","(1.7, 1.82, 1.7986363636363636)","(13.0, 32.0, 31.885714285714286)","(14.0, 16.5, 15.607142857142858)","(31.0, 70.0, 59.5)","(5.0, 7.8, 7.375)","(12.0, 17.0, 15.25)"
10-01-2023 14:02:15.762748,"(5.5, 8.8, 8.483333333333334)","(21.0, 60.0, 45.10344827586207)","(1.7, 1.81, 1.7864705882352943)","(13.0, 32.0, 31.885714285714286)","(14.0, 16.0, 15.541666666666666)","(31.0, 70.0, 59.5)","(5.0, 7.8, 7.241379310344827)","(12.0, 17.0, 15.833333333333334)"
10-01-2023 14:02:16.940846,"(5.5, 8.8, 8.490909090909092)","(21.0, 60.0, 46.758620689655174)","(1.7, 1.81, 1.7864705882352943)","(13.0, 32.0, 31.885714285714286)","(14.0, 16.0, 15.545454545454545)","(31.0, 70.0, 59.5)","(5.0, 7.8, 7.25)","(12.0, 17.0, 15.833333333333334)"
10-01-2023 14:02:18.086797,"(5.5, 8.6, 8.32)","(21.0, 60.0, 49.5)","(1.7, 1.81, 1.7918181818181818)","(13.0, 34.0, 33.88235294117647)","(14.0, 16.0, 15.568181818181818)","(31.0, 70.0, 50.75)","(5.0, 7.8, 7.427586206896552)","(12.0, 17.0, 15.833333333333334)"
10-01-2023 14:02:19.340976,"(5.5, 8.6, 7.6117647058823525)","(21.0, 60.0, 51.6)","(1.7, 1.81, 1.8)","(13.0, 34.0, 33.88235294117647)","(14.0, 16.0, 15.568181818181818)","(31.0, 70.0, 50.75)","(5.0, 7.8, 7.427586206896552)","(12.0, 17.0, 15.833333333333334)"
10-01-2023 14:02:20.572049,"(5.5, 8.6, 7.6117647058823525)","(21.0, 60.0, 51.6)","(1.7, 1.81, 1.7918181818181818)","(13.0, 34.0, 31.941176470588236)","(14.0, 16.0, 15.525)","(31.0, 70.0, 57.166666666666664)","(5.0, 7.8, 7.523076923076923)","(12.0, 17.0, 15.75)"
10-01-2023 14:02:21.962609,"(5.5, 8.6, 8.142857142857142)","(21.0, 60.0, 51.6)","(1.7, 1.81, 1.7866666666666666)","(13.0, 32.0, 31.941176470588236)","(14.0, 16.0, 15.525)","(31.0, 70.0, 58.15384615384615)","(5.0, 7.8, 7.523076923076923)","(12.0, 17.0, 15.782608695652174)"
10-01-2023 14:02:23.332098,"(5.5, 8.6, 8.048275862068966)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.781764705882353)","(13.0, 32.0, 31.941176470588236)","(14.0, 16.0, 15.568181818181818)","(31.0, 70.0, 58.15384615384615)","(5.0, 7.8, 7.457142857142857)","(12.0, 17.0, 15.782608695652174)"
10-01-2023 14:02:24.630791,"(5.5, 8.6, 8.048275862068966)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.795925925925926)","(14.0, 32.0, 31.833333333333332)","(14.0, 16.0, 15.568181818181818)","(31.0, 70.0, 58.15384615384615)","(5.0, 7.8, 7.457142857142857)","(12.0, 17.0, 15.782608695652174)"
10-01-2023 14:02:26.242413,"(5.5, 8.6, 7.9411764705882355)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.795925925925926)","(14.0, 32.0, 31.941176470588236)","(14.0, 16.0, 15.568181818181818)","(31.0, 70.0, 58.15384615384615)","(5.0, 7.8, 7.368)","(12.0, 17.0, 16.25)"
10-01-2023 14:02:27.696069,"(5.5, 8.6, 7.9411764705882355)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.795925925925926)","(14.0, 32.0, 31.941176470588236)","(14.0, 16.0, 15.568181818181818)","(31.0, 70.0, 58.15384615384615)","(5.0, 7.8, 7.427586206896552)","(12.0, 17.0, 16.4)"
10-01-2023 14:02:29.222772,"(5.5, 8.6, 7.9411764705882355)","(21.0, 60.0, 53.31818181818182)","(1.7, 1.82, 1.8018181818181818)","(14.0, 32.0, 31.941176470588236)","(14.0, 16.0, 15.525)","(31.0, 70.0, 58.15384615384615)","(5.0, 7.8, 7.427586206896552)","(12.0, 17.0, 16.4)"
10-01-2023 14:02:30.946120,"(5.5, 8.6, 8.305263157894736)","(21.0, 60.0, 53.31818181818182)","(1.7, 1.82, 1.8018181818181818)","(14.0, 32.0, 31.941176470588236)","(14.0, 16.0, 15.525)","(31.0, 70.0, 58.15384615384615)","(5.0, 7.8, 7.296774193548387)","(12.0, 17.0, 16.77777777777778)"
10-01-2023 14:02:32.331439,"(5.5, 8.6, 7.933333333333333)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.8014285714285714)","(14.0, 32.0, 31.941176470588236)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.666666666666664)","(5.0, 7.8, 7.388235294117647)","(12.0, 17.0, 18.916666666666668)"
10-01-2023 14:02:33.580208,"(5.5, 8.6, 8.152)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.8033333333333335)","(14.0, 32.0, 31.941176470588236)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.2)","(5.0, 7.6, 7.28421052631579)","(12.0, 19.5, 18.916666666666668)"
10-01-2023 14:02:34.880766,"(5.5, 8.6, 8.152)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.8033333333333335)","(14.0, 32.0, 42.833333333333336)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.2)","(5.0, 7.6, 7.28421052631579)","(12.0, 19.5, 18.916666666666668)"
10-01-2023 14:02:36.181753,"(5.5, 8.6, 8.152)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.7985714285714287)","(14.0, 44.0, 42.833333333333336)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.2)","(5.0, 7.6, 7.28421052631579)","(12.0, 19.5, 18.333333333333332)"
10-01-2023 14:02:37.415642,"(5.5, 8.6, 8.010526315789473)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.83, 1.7957142857142858)","(14.0, 44.0, 35.07692307692308)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.666666666666664)","(5.0, 7.6, 7.28421052631579)","(12.0, 19.5, 17.333333333333332)"
10-01-2023 14:02:38.625381,"(5.5, 8.6, 8.010526315789473)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.83, 1.8067741935483872)","(14.0, 36.0, 35.07692307692308)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.666666666666664)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.571428571428573)"
10-01-2023 14:02:39.884187,"(5.5, 8.6, 8.09090909090909)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.83, 1.8067741935483872)","(14.0, 36.0, 35.07692307692308)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.666666666666664)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.4)"
10-01-2023 14:02:41.094767,"(5.5, 8.6, 8.010526315789473)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.83, 1.8067741935483872)","(14.0, 36.0, 35.07692307692308)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.666666666666664)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.4)"
10-01-2023 14:02:42.293228,"(5.5, 8.6, 8.010526315789473)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.83, 1.8067741935483872)","(14.0, 36.0, 35.07692307692308)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.666666666666664)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.4)"
10-01-2023 14:02:43.599991,"(5.5, 8.6, 8.09090909090909)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.83, 1.8116666666666668)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 52.666666666666664)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.4)"
10-01-2023 14:02:44.928782,"(5.5, 8.6, 8.09090909090909)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.8069565217391306)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 49.75)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.4)"
10-01-2023 14:02:46.210628,"(5.5, 8.6, 8.010526315789473)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.8069565217391306)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 49.75)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.4)"
10-01-2023 14:02:47.422765,"(5.5, 8.6, 8.226666666666667)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.8069565217391306)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 49.75)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.4)"
10-01-2023 14:02:48.620939,"(5.5, 8.6, 8.226666666666667)","(21.0, 60.0, 53.0)","(1.7, 1.82, 1.8069565217391306)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 49.75)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.4)"
10-01-2023 14:02:49.826005,"(5.5, 8.6, 8.226666666666667)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.8154545454545454)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 49.75)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 16.4)"
10-01-2023 14:02:51.042657,"(5.5, 8.6, 8.226666666666667)","(21.0, 60.0, 52.851063829787236)","(1.7, 1.82, 1.8154545454545454)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 49.75)","(5.0, 7.6, 7.28421052631579)","(12.0, 18.0, 17.11111111111111)"
10-01-2023 14:02:52.273247,"(5.5, 8.6, 8.133333333333333)","(21.0, 60.0, 51.0)","(1.7, 1.81, 1.8072222222222223)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 53.09090909090909)","(5.0, 7.6, 7.275675675675676)","(12.0, 18.0, 16.76923076923077)"
10-01-2023 14:02:53.449466,"(5.5, 8.6, 8.133333333333333)","(21.0, 60.0, 51.0)","(1.7, 1.81, 1.8302597402597403)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 53.09090909090909)","(5.0, 7.6, 7.1)","(12.0, 18.0, 16.76923076923077)"
10-01-2023 14:02:54.615136,"(5.5, 8.6, 8.288888888888888)","(21.0, 60.0, 53.02325581395349)","(1.7, 1.84, 1.8139130434782609)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 53.09090909090909)","(5.0, 7.6, 7.300000000000001)","(12.0, 18.0, 16.76923076923077)"
10-01-2023 14:02:55.776987,"(5.5, 8.6, 8.288888888888888)","(21.0, 60.0, 53.02325581395349)","(1.7, 1.84, 1.8266666666666667)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 53.09090909090909)","(5.0, 7.4, 7.11578947368421)","(12.0, 18.0, 16.76923076923077)"
10-01-2023 14:02:56.938030,"(5.5, 8.6, 8.333333333333332)","(21.0, 60.0, 53.02325581395349)","(1.7, 1.84, 1.8266666666666667)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 53.09090909090909)","(5.0, 7.4, 7.271428571428571)","(12.0, 18.0, 16.76923076923077)"
10-01-2023 14:02:58.115287,"(5.5, 8.6, 8.399999999999999)","(21.0, 60.0, 54.46153846153846)","(1.7, 1.83, 1.827)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 53.09090909090909)","(5.0, 7.4, 7.34)","(12.0, 18.0, 16.76923076923077)"
10-01-2023 14:02:59.353654,"(5.5, 8.6, 8.399999999999999)","(21.0, 60.0, 54.588235294117645)","(1.7, 1.83, 1.8330434782608696)","(14.0, 36.0, 35.5)","(14.0, 16.0, 15.24)","(31.0, 55.0, 53.09090909090909)","(5.0, 7.4, 7.2700000000000005)","(12.0, 18.0, 16.76923076923077)"
10-01-2023 14:03:00.518774,"(5.5, 8.6, 8.381818181818181)","(21.0, 60.0, 54.588235294117645)","(1.7, 1.84, 1.8275862068965518)","(14.0, 36.0, 35.5)","(14.0, 16.0, 14.777777777777779)","(31.0, 55.0, 53.09090909090909)","(5.0, 7.4, 7.307692307692308)","(12.0, 18.0, 16.76923076923077)"
10-01-2023 14:03:01.602838,"(5.5, 8.6, 8.44)","(21.0, 60.0, 54.588235294117645)","(1.7, 1.84, 1.8275862068965518)","(14.0, 36.0, 35.5)","(14.0, 16.0, 14.777777777777779)","(31.0, 55.0, 51.23076923076923)","(5.0, 7.4, 7.28)","(12.0, 18.0, 17.0)"
