,Not Even Owl,Big Time Taniwha,Big Time Raider,Oscars Reality,Big Time Roman,Allegro Smudge
04-01-2023 10:47:54.148523,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.5, 6.346153846153847)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 9.6, 7.08076923076923)"
04-01-2023 10:47:55.016963,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.5, 6.346153846153847)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 9.2, 7.08076923076923)"
04-01-2023 10:47:55.888984,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.5, 6.346153846153847)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 9.2, 7.08076923076923)"
04-01-2023 10:47:56.896644,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.5, 6.346153846153847)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 9.2, 7.08076923076923)"
04-01-2023 10:47:57.806902,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.5, 6.346153846153847)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 9.2, 7.08076923076923)"
04-01-2023 10:47:58.785018,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.5, 6.346153846153847)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 9.2, 7.08076923076923)"
04-01-2023 10:47:59.847835,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.5, 6.346153846153847)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 9.2, 7.08076923076923)"
04-01-2023 10:48:00.902696,"(3.5, 9.8, 8.551219512195122)","(10.0, 36.0, 21.0)","(3.7, 10.5, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 9.2, 5.215)"
04-01-2023 10:48:02.026215,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:03.012176,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.1325)"
04-01-2023 10:48:03.920017,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:04.844464,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:05.682970,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:06.552794,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:07.419983,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:08.294339,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:09.216732,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:10.127925,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:11.085235,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:11.973959,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.5, 5.215)"
04-01-2023 10:48:12.815973,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:13.697793,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:14.586087,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:15.423675,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:16.312987,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:17.216782,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:18.148875,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:19.028521,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:20.014286,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:20.925317,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:21.882926,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:22.785993,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:23.718774,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:24.564761,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:25.479893,"(3.5, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:26.310340,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:27.130469,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:27.968914,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:28.807813,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:29.679314,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:30.541969,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:31.374148,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:32.253275,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 87.0)","(3.2, 5.2, 4.5175)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:33.143929,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:34.013218,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:34.882265,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.6, 5.1325)"
04-01-2023 10:48:35.755432,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:36.621804,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:37.461180,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:38.278173,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:39.106407,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:39.953143,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:40.807383,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:41.706459,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:42.578457,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:43.480645,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:44.321663,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.5, 5.1325)"
04-01-2023 10:48:45.197256,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:46.051918,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.15)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:46.908500,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:47.779971,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:48.624660,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:49.470924,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:50.348565,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:51.226416,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:52.105391,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:52.989884,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:53.894232,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:54.789766,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:55.687512,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:56.526896,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:57.408245,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:58.245892,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:59.086075,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:48:59.941494,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:00.769362,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:01.635331,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:02.494095,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:03.366520,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:04.276084,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:05.128193,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:06.022685,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:06.927894,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:07.802611,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:08.689442,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:09.538391,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:10.413269,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:11.234579,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:12.102658,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:12.930896,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:13.761533,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:14.629023,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:15.487165,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:16.354264,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:17.249922,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:18.097826,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:18.975431,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:19.816860,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:20.654232,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:21.480407,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:22.309206,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:23.142751,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:24.023719,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:24.881055,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:25.750883,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:26.602523,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:27.478290,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:28.338203,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:29.181666,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:30.052074,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:30.887894,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
04-01-2023 10:49:31.728666,"(3.6, 5.7, 5.2975)","(10.0, 20.0, 17.8)","(3.7, 9.8, 7.111111111111112)","(26.0, 240.0, 99.85714285714286)","(3.2, 5.2, 4.096153846153847)","(3.6, 5.6, 5.215)"
