,Butter Up Again,Aces Are Trumps,Aston Dijon,Immense,Deadly Redeemer,Winkler,Elegant Bix,Lagoon Dark Eyes
10-01-2023 12:21:38.970678,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:40.401100,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:41.722999,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.555555555555557)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:42.969136,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:44.281818,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:45.562167,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:46.823664,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:48.053125,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:49.267817,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:50.527451,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:51.686007,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:52.960763,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:54.200855,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:55.461748,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:56.737540,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:57.999474,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:21:59.274879,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:00.446974,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:01.673482,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:02.876402,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:04.082146,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:05.271454,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:06.533475,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:07.754566,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 17.9)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:09.004890,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:10.226287,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:11.476136,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:12.725838,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:13.938926,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:15.204244,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:16.477453,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:17.739008,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:19.017893,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:20.250910,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:21.548684,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:22.790376,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.428571428571429)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:24.054062,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:25.265191,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:26.482288,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:27.624354,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:28.824251,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:30.013329,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:31.223780,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:32.537282,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 10.666666666666666)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:33.824838,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.285714285714286)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:35.099637,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.285714285714286)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:36.347534,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.285714285714286)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:37.597784,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.285714285714286)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:38.888941,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.285714285714286)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:40.138301,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.285714285714286)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:41.371728,"(21.0, 70.0, 53.90625)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 5.8625)","(9.0, 21.0, 12.285714285714286)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 27.5625)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:42.637620,"(21.0, 70.0, 57.125)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 6.6)","(9.0, 20.0, 13.280000000000001)","(3.8, 5.1, 4.822222222222222)","(17.0, 46.0, 24.545454545454547)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:43.850511,"(21.0, 70.0, 57.125)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.2, 6.6)","(9.0, 20.0, 13.280000000000001)","(3.8, 5.1, 4.977777777777778)","(17.0, 46.0, 24.545454545454547)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:45.137101,"(21.0, 70.0, 57.125)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.2, 8.509090909090908)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 24.545454545454547)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:46.451484,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.2, 7.35)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 24.545454545454547)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:47.791342,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.2, 7.35)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 24.545454545454547)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:49.196401,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.2, 7.35)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 24.545454545454547)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:50.655258,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.2, 8.0)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:52.041284,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 8.0)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:53.372082,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 8.0)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:54.657487,"(21.0, 70.0, 41.66666666666667)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 6.8)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:55.905904,"(21.0, 70.0, 57.125)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 6.8)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:57.114740,"(21.0, 70.0, 57.125)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 6.8)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:58.436083,"(21.0, 70.0, 57.125)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 6.8)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:22:59.857740,"(21.0, 70.0, 57.125)","(5.0, 10.0, 5.644444444444444)","(5.0, 9.8, 6.8)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:01.234311,"(21.0, 70.0, 57.125)","(5.0, 10.0, 6.04)","(5.0, 9.8, 5.7272727272727275)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:02.554435,"(21.0, 70.0, 57.125)","(5.0, 9.8, 6.6)","(5.0, 10.0, 5.7384615384615385)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:03.934259,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 11.0, 5.7384615384615385)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:05.384070,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.324999999999999)","(5.0, 11.0, 5.7384615384615385)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:06.739266,"(21.0, 70.0, 57.125)","(5.0, 10.0, 6.6)","(5.0, 11.0, 5.7384615384615385)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:08.098635,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 11.0, 6.2)","(9.0, 20.0, 11.45)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:09.344265,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 11.0, 7.640000000000001)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:10.629675,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 11.0, 8.2)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:11.869691,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 11.0, 9.771428571428572)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:13.097001,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 10.5, 9.771428571428572)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:14.411307,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 10.5, 9.771428571428572)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:15.824717,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 10.5, 9.771428571428572)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:17.061055,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 10.5, 9.771428571428572)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:18.314102,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 10.5, 9.48)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:19.587013,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 10.5, 9.48)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:20.918228,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 10.5, 9.65)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
10-01-2023 12:23:22.170529,"(21.0, 70.0, 57.125)","(5.0, 9.6, 6.6)","(5.0, 10.5, 9.65)","(9.0, 20.0, 16.2)","(3.8, 5.3, 4.977777777777778)","(17.0, 46.0, 26.333333333333336)","(3.7, 6.2, 5.5600000000000005)","(5.5, 9.4, 8.57777777777778)"
