,Devon Lass,Hurricane Max,Wagner Bale,Indigo Indy,Hurricane Miami,My Dilemma,California Blond,Captain Cruiser
993,"[datetime.datetime(2022, 11, 28, 15, 7, 17, 445925), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 17, 445925), 3.6, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 17, 445925), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 15, 7, 17, 445925), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 17, 445925), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 17, 445925), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 7, 17, 445925), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 17, 445925), 5.5, 8.0]"
994,"[datetime.datetime(2022, 11, 28, 15, 7, 18, 580531), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 18, 580531), 3.6, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 18, 580531), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 15, 7, 18, 580531), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 18, 580531), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 18, 580531), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 15, 7, 18, 580531), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 18, 580531), 5.5, 8.0]"
995,"[datetime.datetime(2022, 11, 28, 15, 7, 19, 709353), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 19, 709353), 3.6, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 19, 709353), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 15, 7, 19, 709353), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 19, 709353), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 19, 709353), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 15, 7, 19, 709353), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 19, 709353), 5.5, 8.0]"
996,"[datetime.datetime(2022, 11, 28, 15, 7, 20, 844663), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 20, 844663), 3.6, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 20, 844663), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 15, 7, 20, 844663), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 20, 844663), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 20, 844663), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 7, 20, 844663), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 20, 844663), 5.5, 8.0]"
997,"[datetime.datetime(2022, 11, 28, 15, 7, 21, 972505), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 21, 972505), 3.6, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 21, 972505), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 15, 7, 21, 972505), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 21, 972505), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 21, 972505), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 7, 21, 972505), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 21, 972505), 5.5, 8.0]"
998,"[datetime.datetime(2022, 11, 28, 15, 7, 23, 106184), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 23, 106184), 3.6, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 23, 106184), 4.8, 9.2]","[datetime.datetime(2022, 11, 28, 15, 7, 23, 106184), 31.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 23, 106184), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 23, 106184), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 15, 7, 23, 106184), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 23, 106184), 5.5, 8.0]"
999,"[datetime.datetime(2022, 11, 28, 15, 7, 24, 245152), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 24, 245152), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 24, 245152), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 15, 7, 24, 245152), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 24, 245152), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 24, 245152), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 24, 245152), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 24, 245152), 5.5, 8.0]"
1000,"[datetime.datetime(2022, 11, 28, 15, 7, 25, 376140), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 25, 376140), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 25, 376140), 5.0, 9.2]","[datetime.datetime(2022, 11, 28, 15, 7, 25, 376140), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 25, 376140), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 25, 376140), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 25, 376140), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 25, 376140), 5.5, 8.0]"
1001,"[datetime.datetime(2022, 11, 28, 15, 7, 26, 513177), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 26, 513177), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 26, 513177), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 26, 513177), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 26, 513177), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 26, 513177), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 26, 513177), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 26, 513177), 5.5, 7.8]"
1002,"[datetime.datetime(2022, 11, 28, 15, 7, 27, 649002), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 27, 649002), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 27, 649002), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 27, 649002), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 27, 649002), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 27, 649002), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 27, 649002), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 27, 649002), 5.5, 7.8]"
1003,"[datetime.datetime(2022, 11, 28, 15, 7, 28, 811451), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 28, 811451), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 28, 811451), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 28, 811451), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 28, 811451), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 28, 811451), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 28, 811451), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 28, 811451), 5.5, 7.8]"
1004,"[datetime.datetime(2022, 11, 28, 15, 7, 29, 989665), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 29, 989665), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 29, 989665), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 29, 989665), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 29, 989665), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 29, 989665), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 29, 989665), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 29, 989665), 5.5, 7.8]"
1005,"[datetime.datetime(2022, 11, 28, 15, 7, 31, 173519), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 31, 173519), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 31, 173519), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 31, 173519), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 31, 173519), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 31, 173519), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 31, 173519), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 31, 173519), 5.5, 7.8]"
1006,"[datetime.datetime(2022, 11, 28, 15, 7, 32, 336659), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 32, 336659), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 32, 336659), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 32, 336659), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 32, 336659), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 32, 336659), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 32, 336659), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 32, 336659), 5.5, 7.8]"
1007,"[datetime.datetime(2022, 11, 28, 15, 7, 33, 469685), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 33, 469685), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 33, 469685), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 33, 469685), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 33, 469685), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 33, 469685), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 33, 469685), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 33, 469685), 5.5, 7.8]"
1008,"[datetime.datetime(2022, 11, 28, 15, 7, 34, 610315), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 34, 610315), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 34, 610315), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 34, 610315), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 34, 610315), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 34, 610315), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 34, 610315), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 34, 610315), 5.5, 7.8]"
1009,"[datetime.datetime(2022, 11, 28, 15, 7, 35, 735976), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 35, 735976), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 35, 735976), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 35, 735976), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 35, 735976), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 35, 735976), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 35, 735976), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 35, 735976), 5.5, 7.6]"
1010,"[datetime.datetime(2022, 11, 28, 15, 7, 36, 862396), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 36, 862396), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 36, 862396), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 36, 862396), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 36, 862396), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 36, 862396), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 36, 862396), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 36, 862396), 5.5, 7.6]"
1011,"[datetime.datetime(2022, 11, 28, 15, 7, 38, 11522), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 38, 11522), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 38, 11522), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 15, 7, 38, 11522), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 38, 11522), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 38, 11522), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 38, 11522), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 38, 11522), 5.5, 7.6]"
1012,"[datetime.datetime(2022, 11, 28, 15, 7, 39, 180094), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 39, 180094), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 39, 180094), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 39, 180094), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 39, 180094), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 39, 180094), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 39, 180094), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 39, 180094), 5.5, 7.6]"
1013,"[datetime.datetime(2022, 11, 28, 15, 7, 40, 338471), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 40, 338471), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 40, 338471), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 40, 338471), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 40, 338471), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 40, 338471), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 40, 338471), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 40, 338471), 5.5, 7.6]"
1014,"[datetime.datetime(2022, 11, 28, 15, 7, 41, 514186), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 41, 514186), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 41, 514186), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 41, 514186), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 41, 514186), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 41, 514186), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 41, 514186), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 41, 514186), 5.5, 7.6]"
1015,"[datetime.datetime(2022, 11, 28, 15, 7, 42, 659832), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 42, 659832), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 42, 659832), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 42, 659832), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 42, 659832), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 42, 659832), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 42, 659832), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 42, 659832), 5.5, 7.6]"
1016,"[datetime.datetime(2022, 11, 28, 15, 7, 43, 813796), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 43, 813796), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 43, 813796), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 43, 813796), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 43, 813796), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 43, 813796), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 43, 813796), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 43, 813796), 5.5, 7.6]"
1017,"[datetime.datetime(2022, 11, 28, 15, 7, 44, 944411), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 44, 944411), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 44, 944411), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 44, 944411), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 44, 944411), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 44, 944411), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 44, 944411), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 44, 944411), 5.5, 7.6]"
1018,"[datetime.datetime(2022, 11, 28, 15, 7, 46, 66042), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 46, 66042), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 46, 66042), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 46, 66042), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 46, 66042), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 46, 66042), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 46, 66042), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 46, 66042), 5.5, 7.6]"
1019,"[datetime.datetime(2022, 11, 28, 15, 7, 47, 195768), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 47, 195768), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 47, 195768), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 47, 195768), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 47, 195768), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 47, 195768), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 15, 7, 47, 195768), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 47, 195768), 5.5, 7.6]"
1020,"[datetime.datetime(2022, 11, 28, 15, 7, 48, 316339), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 48, 316339), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 48, 316339), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 48, 316339), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 48, 316339), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 48, 316339), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 48, 316339), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 48, 316339), 5.5, 7.6]"
1021,"[datetime.datetime(2022, 11, 28, 15, 7, 49, 457922), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 49, 457922), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 49, 457922), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 49, 457922), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 49, 457922), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 49, 457922), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 49, 457922), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 49, 457922), 5.5, 7.6]"
1022,"[datetime.datetime(2022, 11, 28, 15, 7, 50, 596401), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 50, 596401), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 50, 596401), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 50, 596401), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 50, 596401), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 50, 596401), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 50, 596401), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 50, 596401), 5.5, 7.6]"
1023,"[datetime.datetime(2022, 11, 28, 15, 7, 51, 742108), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 51, 742108), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 51, 742108), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 51, 742108), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 51, 742108), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 51, 742108), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 51, 742108), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 51, 742108), 5.5, 7.6]"
1024,"[datetime.datetime(2022, 11, 28, 15, 7, 52, 900098), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 52, 900098), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 52, 900098), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 52, 900098), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 52, 900098), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 52, 900098), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 52, 900098), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 52, 900098), 5.5, 7.6]"
1025,"[datetime.datetime(2022, 11, 28, 15, 7, 54, 79658), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 54, 79658), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 54, 79658), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 54, 79658), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 54, 79658), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 54, 79658), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 54, 79658), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 54, 79658), 5.5, 7.6]"
1026,"[datetime.datetime(2022, 11, 28, 15, 7, 55, 213436), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 55, 213436), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 55, 213436), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 55, 213436), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 55, 213436), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 55, 213436), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 55, 213436), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 55, 213436), 5.5, 7.6]"
1027,"[datetime.datetime(2022, 11, 28, 15, 7, 56, 337429), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 56, 337429), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 56, 337429), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 56, 337429), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 56, 337429), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 56, 337429), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 56, 337429), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 56, 337429), 5.5, 7.6]"
1028,"[datetime.datetime(2022, 11, 28, 15, 7, 57, 473696), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 57, 473696), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 57, 473696), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 57, 473696), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 57, 473696), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 57, 473696), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 57, 473696), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 57, 473696), 5.5, 7.6]"
1029,"[datetime.datetime(2022, 11, 28, 15, 7, 58, 607460), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 58, 607460), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 58, 607460), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 58, 607460), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 58, 607460), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 58, 607460), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 58, 607460), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 58, 607460), 5.5, 7.6]"
1030,"[datetime.datetime(2022, 11, 28, 15, 7, 59, 748458), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 7, 59, 748458), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 7, 59, 748458), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 7, 59, 748458), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 7, 59, 748458), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 7, 59, 748458), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 7, 59, 748458), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 7, 59, 748458), 5.5, 7.6]"
1031,"[datetime.datetime(2022, 11, 28, 15, 8, 0, 917383), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 8, 0, 917383), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 8, 0, 917383), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 8, 0, 917383), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 8, 0, 917383), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 8, 0, 917383), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 8, 0, 917383), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 8, 0, 917383), 5.5, 7.6]"
1032,"[datetime.datetime(2022, 11, 28, 15, 8, 2, 63423), 3.4, 4.5]","[datetime.datetime(2022, 11, 28, 15, 8, 2, 63423), 3.4, 3.85]","[datetime.datetime(2022, 11, 28, 15, 8, 2, 63423), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 15, 8, 2, 63423), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 15, 8, 2, 63423), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 15, 8, 2, 63423), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 8, 2, 63423), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 15, 8, 2, 63423), 5.5, 7.6]"
