,Collays Spirit,My Snow Queen,Paperclip,Bandit,Chilliwack,Gulf Of Saros,He Knows,Tranquil Bay,Neds Gully,Sacca,Michigan,Cracking Thunder
08-01-2023 15:43:25.065659,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.1, 5.076470588235294)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.72)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:26.345340,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.1, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.72)","(7.5, 10.0, 9.5)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:27.598583,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.72)","(7.5, 10.0, 9.5)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:28.889650,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.72)","(7.5, 10.0, 9.5)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:30.164071,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.72)","(7.5, 10.0, 9.5)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:31.453944,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 200.0, 131.0)","(11.0, 16.0, 13.333333333333334)","(11.0, 17.0, 16.62962962962963)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.72)","(7.5, 10.0, 9.5)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:32.756417,"(12.0, 19.0, 17.88888888888889)","(15.0, 23.0, 20.0)","(10.0, 12.5, 12.73913043478261)","(91.0, 200.0, 131.0)","(11.0, 16.0, 12.75)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.688888888888889)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:34.119002,"(12.0, 19.0, 16.77777777777778)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 200.0, 131.0)","(11.0, 16.5, 12.75)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.688888888888889)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:35.455277,"(12.0, 19.0, 16.77777777777778)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 200.0, 131.0)","(12.0, 16.5, 12.75)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.688888888888889)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:36.748424,"(12.0, 19.0, 16.77777777777778)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 200.0, 131.0)","(12.0, 16.5, 14.0)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 5.076470588235294)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.688888888888889)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:38.097021,"(12.0, 19.0, 16.77777777777778)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 200.0, 131.0)","(12.0, 16.5, 14.222222222222221)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.1, 5.076470588235294)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.688888888888889)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:39.437370,"(12.0, 19.0, 16.77777777777778)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 200.0, 106.25)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.1, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.688888888888889)","(7.5, 10.0, 9.142857142857142)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:40.757931,"(12.0, 19.0, 16.77777777777778)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 200.0, 106.25)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.688888888888889)","(7.5, 10.0, 9.142857142857142)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:42.000738,"(12.0, 19.0, 16.77777777777778)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 200.0, 113.33333333333334)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 7.0, 6.65)","(7.5, 10.0, 9.142857142857142)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:43.374322,"(12.0, 19.0, 16.77777777777778)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 190.0, 137.5)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 6.8, 6.65)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:44.695541,"(12.0, 19.0, 16.77777777777778)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 190.0, 137.5)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 6.8, 6.65)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:46.015240,"(12.0, 19.0, 15.9375)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 190.0, 137.5)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 16.41176470588235)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 6.8, 6.610526315789474)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:47.296020,"(12.0, 18.0, 15.9375)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 190.0, 123.0)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 16.0)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 6.8, 6.56)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:48.544825,"(12.0, 17.5, 16.214285714285715)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 123.0)","(12.0, 17.0, 15.333333333333334)","(11.0, 17.0, 16.0)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.9393939393939394)","(4.2, 6.0, 5.951219512195122)","(4.4, 6.8, 6.56)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:49.871068,"(12.0, 17.5, 16.807692307692307)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 123.0)","(12.0, 17.0, 14.708333333333332)","(11.0, 17.0, 16.0)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.98)","(4.2, 6.0, 5.951219512195122)","(4.4, 6.8, 6.56)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:43:51.170791,"(12.0, 15.0, 14.375)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(12.0, 17.0, 14.416666666666668)","(11.0, 17.0, 16.0)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.98)","(4.2, 6.0, 5.951219512195122)","(4.4, 6.8, 6.371428571428571)","(7.5, 10.0, 9.25)","(41.0, 190.0, 122.5)"
08-01-2023 15:43:52.502470,"(12.0, 15.0, 14.375)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(12.0, 16.5, 14.416666666666668)","(11.0, 17.0, 16.0)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.89)","(4.2, 6.0, 5.951219512195122)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 122.5)"
08-01-2023 15:43:53.791804,"(12.0, 15.0, 14.375)","(15.0, 24.0, 22.625)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(12.0, 16.5, 14.416666666666668)","(11.0, 17.0, 16.0)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.89)","(4.2, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 122.5)"
08-01-2023 15:43:55.134736,"(12.0, 15.0, 14.375)","(15.0, 24.0, 23.5)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(12.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.89)","(4.2, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 122.5)"
08-01-2023 15:43:56.510450,"(12.0, 15.0, 14.0)","(15.0, 24.0, 23.5)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(12.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.89)","(4.2, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 122.5)"
08-01-2023 15:43:57.886525,"(12.0, 15.0, 14.0)","(15.0, 24.0, 23.5)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(12.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 58.333333333333336)","(5.0, 5.0, 4.89)","(4.2, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 122.5)"
08-01-2023 15:43:59.214221,"(12.0, 15.0, 14.0)","(15.0, 24.0, 23.4)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(12.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 69.6)","(5.0, 5.0, 4.89)","(4.2, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 122.5)"
08-01-2023 15:44:00.553334,"(12.0, 15.0, 14.0)","(15.0, 24.0, 23.4)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 69.6)","(4.8, 5.0, 4.89)","(4.4, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 122.5)"
08-01-2023 15:44:02.012445,"(12.0, 15.0, 13.833333333333334)","(15.0, 24.0, 23.4)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 5.0, 4.89)","(4.4, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:44:03.411238,"(12.0, 15.0, 13.833333333333334)","(15.0, 24.0, 23.4)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 5.0, 5.034782608695652)","(4.4, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:44:04.732332,"(12.0, 15.0, 13.833333333333334)","(15.0, 24.0, 23.4)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 5.1, 4.847368421052631)","(4.4, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:44:06.058430,"(12.0, 15.0, 13.833333333333334)","(15.0, 24.0, 23.4)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:44:07.411624,"(12.0, 15.0, 13.833333333333334)","(15.0, 24.0, 23.4)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.9375)","(4.4, 6.8, 6.466666666666667)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:44:08.779240,"(12.0, 15.0, 13.833333333333334)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.904761904761905)","(4.4, 6.8, 6.657142857142857)","(7.5, 10.0, 9.25)","(41.0, 190.0, 77.5)"
08-01-2023 15:44:10.105849,"(12.0, 15.0, 13.6)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.904166666666667)","(4.4, 6.8, 6.657142857142857)","(7.5, 10.0, 9.125)","(41.0, 190.0, 77.5)"
08-01-2023 15:44:11.377241,"(12.0, 15.0, 13.6)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.904166666666667)","(4.4, 6.8, 6.657142857142857)","(7.5, 10.0, 9.125)","(41.0, 190.0, 77.5)"
08-01-2023 15:44:12.677165,"(12.0, 15.0, 12.9)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 13.342105263157894)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.904166666666667)","(4.4, 6.8, 6.730769230769231)","(7.5, 10.0, 9.125)","(41.0, 190.0, 77.5)"
08-01-2023 15:44:14.059938,"(12.0, 15.0, 12.9)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 139.28571428571428)","(11.0, 16.5, 15.0)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.904166666666667)","(4.4, 6.8, 6.730769230769231)","(7.5, 10.0, 9.125)","(41.0, 190.0, 96.66666666666666)"
08-01-2023 15:44:15.387369,"(12.0, 15.0, 14.636363636363637)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 180.0, 181.66666666666669)","(11.0, 16.0, 14.61111111111111)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 5.0249999999999995)","(4.4, 6.0, 5.904166666666667)","(4.4, 6.8, 6.730769230769231)","(7.5, 10.0, 9.071428571428571)","(41.0, 180.0, 75.83333333333333)"
08-01-2023 15:44:16.714532,"(12.0, 14.5, 14.181818181818182)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 230.0, 181.66666666666669)","(11.0, 15.5, 14.61111111111111)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 5.1, 5.0249999999999995)","(4.4, 6.0, 5.904166666666667)","(4.4, 6.8, 6.730769230769231)","(7.5, 10.0, 9.071428571428571)","(41.0, 180.0, 96.66666666666666)"
08-01-2023 15:44:18.058552,"(12.0, 14.5, 14.181818181818182)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 230.0, 181.66666666666669)","(11.0, 15.5, 14.61111111111111)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 5.1, 4.847368421052631)","(4.4, 6.0, 5.904166666666667)","(4.4, 6.8, 6.730769230769231)","(7.5, 10.0, 9.071428571428571)","(41.0, 180.0, 96.66666666666666)"
08-01-2023 15:44:19.409251,"(12.0, 14.5, 14.181818181818182)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 230.0, 181.66666666666669)","(11.0, 15.5, 14.61111111111111)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.904166666666667)","(4.4, 6.8, 6.730769230769231)","(7.5, 10.0, 9.071428571428571)","(41.0, 180.0, 96.66666666666666)"
08-01-2023 15:44:20.750230,"(12.0, 14.5, 14.181818181818182)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 230.0, 162.14285714285714)","(11.0, 15.5, 13.833333333333332)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.7325)","(7.5, 10.0, 9.08235294117647)","(41.0, 180.0, 74.16666666666667)"
08-01-2023 15:44:22.060745,"(12.0, 14.5, 14.181818181818182)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.5, 13.833333333333332)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.7325)","(7.5, 10.0, 9.08235294117647)","(41.0, 170.0, 74.16666666666667)"
08-01-2023 15:44:23.389765,"(12.0, 14.5, 14.181818181818182)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.5, 14.222222222222221)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.7325)","(7.5, 10.0, 9.08235294117647)","(41.0, 170.0, 74.16666666666667)"
08-01-2023 15:44:24.768651,"(12.0, 14.5, 14.214285714285714)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.0, 13.8)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.08235294117647)","(41.0, 170.0, 74.16666666666667)"
08-01-2023 15:44:26.232346,"(12.0, 14.5, 14.214285714285714)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 220.0, 139.0)","(11.0, 15.0, 13.8)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.08235294117647)","(41.0, 170.0, 78.0)"
08-01-2023 15:44:27.659620,"(12.0, 14.5, 14.270833333333334)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 220.0, 139.0)","(11.0, 15.0, 13.8)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.08235294117647)","(41.0, 170.0, 78.0)"
08-01-2023 15:44:29.058470,"(12.0, 15.0, 14.270833333333334)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 220.0, 139.0)","(11.0, 15.0, 13.8)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 5.0249999999999995)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.6)","(7.5, 10.0, 9.3875)","(41.0, 170.0, 78.0)"
08-01-2023 15:44:30.509697,"(12.0, 15.0, 14.270833333333334)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.0, 13.8)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 5.1, 5.0249999999999995)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.725)","(7.5, 10.0, 9.711764705882352)","(41.0, 170.0, 78.0)"
08-01-2023 15:44:31.996400,"(12.0, 15.0, 12.857142857142858)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.0, 13.8)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 5.1, 4.847368421052631)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.542857142857143)","(7.5, 10.0, 9.3)","(41.0, 170.0, 78.0)"
08-01-2023 15:44:33.492675,"(12.0, 15.0, 12.666666666666666)","(15.0, 24.0, 20.75)","(10.0, 13.0, 12.73913043478261)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.0, 13.8)","(11.0, 17.0, 16.0)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.847368421052631)","(4.4, 6.0, 5.448)","(4.4, 6.8, 6.725)","(7.5, 10.0, 9.066666666666666)","(41.0, 170.0, 78.0)"
08-01-2023 15:44:34.971438,"(12.0, 15.0, 12.857142857142858)","(15.0, 24.0, 17.4)","(10.0, 13.0, 12.112903225806452)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.0, 13.8)","(11.0, 17.0, 16.642857142857142)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.734615384615385)","(4.4, 6.8, 6.725)","(7.5, 10.0, 9.475)","(41.0, 170.0, 74.16666666666667)"
08-01-2023 15:44:36.502755,"(12.0, 15.0, 14.53125)","(15.0, 21.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.0, 14.625)","(11.0, 17.0, 16.642857142857142)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.734615384615385)","(4.4, 6.8, 6.704)","(7.5, 10.0, 9.475)","(41.0, 170.0, 74.16666666666667)"
08-01-2023 15:44:37.989314,"(12.0, 15.0, 14.53125)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.642857142857142)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.739130434782608)","(4.4, 6.8, 6.704)","(7.5, 10.0, 9.55)","(41.0, 170.0, 74.16666666666667)"
08-01-2023 15:44:39.451926,"(12.0, 15.0, 14.53125)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.642857142857142)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.739130434782608)","(4.4, 6.8, 6.704)","(7.5, 10.0, 9.55)","(41.0, 170.0, 83.75)"
08-01-2023 15:44:40.942647,"(12.0, 15.0, 14.53125)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.642857142857142)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.826086956521739)","(4.4, 6.0, 5.739130434782608)","(4.4, 6.8, 6.704)","(7.5, 10.0, 9.55)","(41.0, 170.0, 83.75)"
08-01-2023 15:44:42.453340,"(12.0, 15.0, 14.53125)","(15.0, 20.0, 17.0)","(10.0, 12.5, 12.112903225806452)","(91.0, 220.0, 162.14285714285714)","(11.0, 15.5, 14.625)","(11.0, 17.0, 16.666666666666668)","(31.0, 75.0, 66.66666666666667)","(4.8, 4.9, 4.836734693877551)","(4.4, 6.0, 5.75)","(4.4, 6.8, 6.704)","(7.5, 10.0, 9.55)","(41.0, 170.0, 83.75)"
