,Loco Tonto,Indy Korie,Orson Thunder,Wheelin In,Kepler Bale,Watch The Clock,My Boy Charlott,Kinson Bale
10-01-2023 16:33:40.537087,"(17.0, 48.0, 30.5)","(7.5, 14.0, 12.114285714285714)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.5, 8.1)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:33:41.821229,"(17.0, 48.0, 30.5)","(7.5, 14.0, 12.114285714285714)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.5, 8.1)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:33:43.264615,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.5, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:33:44.676825,"(17.0, 48.0, 30.5)","(7.5, 14.0, 10.4)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:33:46.028241,"(17.0, 48.0, 30.5)","(7.5, 14.0, 10.4)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:33:47.307281,"(17.0, 48.0, 30.5)","(7.5, 14.0, 10.4)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:33:48.530000,"(17.0, 48.0, 30.5)","(7.5, 14.0, 10.4)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.3, 2.528)"
10-01-2023 16:33:49.727201,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:33:50.858446,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:33:51.979087,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 6.944444444444445)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:33:53.142202,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 8.411764705882353)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:33:54.263780,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 8.411764705882353)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:33:55.401733,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.055555555555555)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:33:56.456582,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.055555555555555)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:33:57.660548,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.055555555555555)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:33:58.896395,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.055555555555555)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:00.150605,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.055555555555555)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:01.384441,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 8.142857142857142)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:02.586742,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 8.142857142857142)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:03.741460,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 8.142857142857142)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:04.944185,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:06.180157,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:07.433713,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:08.701345,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:09.929137,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.4)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:11.102407,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.8)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:12.263258,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.8)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:13.396232,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.8)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:14.641758,"(17.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(6.5, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:15.829829,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:17.049592,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:18.224576,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.2, 2.528)"
10-01-2023 16:34:19.393051,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.166666666666667)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.2, 2.454285714285714)"
10-01-2023 16:34:20.659535,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 8.25)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.35, 2.7777777777777777)"
10-01-2023 16:34:21.878404,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 8.25)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:23.101710,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 8.25)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:24.383778,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:25.826439,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:27.169404,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:28.450958,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:29.844086,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:31.185287,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:32.538575,"(18.0, 48.0, 27.0)","(7.5, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(12.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.0, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:33.834391,"(18.0, 48.0, 27.0)","(8.0, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.5, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:35.111453,"(18.0, 48.0, 27.0)","(8.0, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.5, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:36.339717,"(18.0, 48.0, 27.0)","(8.0, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.5, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:37.581258,"(18.0, 48.0, 27.0)","(8.0, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.5, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:38.780240,"(18.0, 48.0, 27.0)","(8.0, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.5, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:40.013645,"(18.0, 48.0, 27.0)","(8.0, 14.0, 10.28)","(4.6, 10.0, 7.333333333333334)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.5, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:41.220297,"(18.0, 48.0, 27.0)","(8.0, 14.0, 10.28)","(4.6, 10.0, 8.23076923076923)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.028571428571428)","(8.5, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:42.470373,"(18.0, 48.0, 27.0)","(8.0, 14.0, 10.28)","(4.6, 10.0, 8.23076923076923)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 8.8)","(8.5, 16.5, 11.777777777777779)","(7.0, 13.0, 8.927272727272728)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:43.846503,"(18.0, 48.0, 27.0)","(8.0, 14.0, 10.28)","(4.6, 10.0, 8.23076923076923)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.525)","(8.5, 16.5, 11.777777777777779)","(7.0, 13.0, 11.075)","(2.4, 3.3, 2.5423529411764703)"
10-01-2023 16:34:45.101273,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.23076923076923)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.525)","(8.5, 16.5, 11.4)","(7.0, 12.5, 11.075)","(2.4, 3.3, 2.5423529411764703)"
10-01-2023 16:34:46.288318,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.23076923076923)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.525)","(8.5, 16.5, 11.4)","(7.0, 12.5, 11.075)","(2.4, 3.3, 2.5423529411764703)"
10-01-2023 16:34:47.430211,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.525)","(8.5, 16.5, 11.4)","(7.0, 12.5, 11.075)","(2.4, 3.3, 2.5423529411764703)"
10-01-2023 16:34:48.664209,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.76)","(8.5, 16.5, 11.4)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.404)"
10-01-2023 16:34:49.951944,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.625)","(8.5, 16.5, 11.4)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.404)"
10-01-2023 16:34:51.306138,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.625)","(8.5, 16.5, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.404)"
10-01-2023 16:34:52.774261,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.425)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.592631578947368)"
10-01-2023 16:34:54.280901,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.68)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.592631578947368)"
10-01-2023 16:34:55.765662,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.525)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.592631578947368)"
10-01-2023 16:34:57.052802,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.425)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:34:58.310715,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.425)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.5423529411764703)"
10-01-2023 16:34:59.778245,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.525)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.5423529411764703)"
10-01-2023 16:35:01.042731,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.76)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:02.351526,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.76)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:03.675749,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.625)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:04.930733,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.625)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.592631578947368)"
10-01-2023 16:35:06.211942,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.425)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.592631578947368)"
10-01-2023 16:35:07.388608,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.425)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.592631578947368)"
10-01-2023 16:35:08.556243,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.68)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.5688888888888886)"
10-01-2023 16:35:09.819306,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 7.5)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.525)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.5423529411764703)"
10-01-2023 16:35:11.147234,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.533333333333333)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.425)","(8.5, 17.0, 11.6)","(7.0, 12.5, 11.4)","(2.4, 3.3, 2.5423529411764703)"
10-01-2023 16:35:12.423715,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 19.72222222222222)","(6.5, 10.5, 9.8)","(8.5, 17.0, 12.0)","(7.0, 12.5, 9.545454545454545)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:13.645798,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 19.72222222222222)","(6.5, 11.0, 9.8)","(8.5, 17.0, 11.6)","(7.0, 14.0, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:14.830231,"(18.0, 48.0, 26.192307692307693)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:16.315423,"(18.0, 48.0, 27.75)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:17.569033,"(18.0, 48.0, 27.75)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:18.885911,"(18.0, 48.0, 27.75)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:20.108386,"(18.0, 48.0, 27.75)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:21.327018,"(18.0, 48.0, 32.25)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:22.684713,"(18.0, 50.0, 33.25)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:23.897148,"(18.0, 50.0, 33.25)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:25.113724,"(18.0, 50.0, 33.25)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
10-01-2023 16:35:26.240798,"(18.0, 50.0, 33.25)","(8.0, 13.5, 12.36)","(4.6, 10.0, 8.346153846153847)","(13.0, 30.0, 15.0)","(6.5, 11.0, 9.8)","(8.5, 17.0, 9.457142857142857)","(7.0, 13.5, 12.2)","(2.4, 3.3, 2.404)"
