,What A Knight,Ibiza,Ready To Raid,Mister Brockie,Fernando Rocker,Tinker Train,Whiskey Cobbler,Targaryen Jewel
315,"[datetime.datetime(2022, 11, 28, 18, 55, 31, 786977), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 55, 31, 786977), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 31, 786977), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 55, 31, 786977), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 31, 786977), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 55, 31, 786977), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 31, 786977), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 31, 786977), 26.0, 95.0]"
316,"[datetime.datetime(2022, 11, 28, 18, 55, 33, 79722), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 55, 33, 79722), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 33, 79722), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 55, 33, 79722), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 33, 79722), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 55, 33, 79722), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 33, 79722), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 33, 79722), 26.0, 95.0]"
317,"[datetime.datetime(2022, 11, 28, 18, 55, 34, 228642), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 55, 34, 228642), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 34, 228642), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 55, 34, 228642), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 34, 228642), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 55, 34, 228642), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 34, 228642), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 34, 228642), 26.0, 95.0]"
318,"[datetime.datetime(2022, 11, 28, 18, 55, 35, 388455), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 55, 35, 388455), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 35, 388455), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 55, 35, 388455), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 35, 388455), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 55, 35, 388455), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 35, 388455), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 35, 388455), 26.0, 95.0]"
319,"[datetime.datetime(2022, 11, 28, 18, 55, 36, 514196), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 55, 36, 514196), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 36, 514196), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 55, 36, 514196), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 36, 514196), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 55, 36, 514196), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 36, 514196), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 36, 514196), 26.0, 95.0]"
320,"[datetime.datetime(2022, 11, 28, 18, 55, 37, 648566), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 37, 648566), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 37, 648566), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 37, 648566), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 37, 648566), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 55, 37, 648566), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 37, 648566), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 37, 648566), 26.0, 90.0]"
321,"[datetime.datetime(2022, 11, 28, 18, 55, 38, 787974), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 38, 787974), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 38, 787974), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 38, 787974), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 38, 787974), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 55, 38, 787974), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 38, 787974), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 38, 787974), 26.0, 90.0]"
322,"[datetime.datetime(2022, 11, 28, 18, 55, 39, 933592), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 39, 933592), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 39, 933592), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 39, 933592), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 39, 933592), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 55, 39, 933592), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 39, 933592), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 39, 933592), 26.0, 90.0]"
323,"[datetime.datetime(2022, 11, 28, 18, 55, 41, 64131), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 41, 64131), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 41, 64131), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 41, 64131), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 41, 64131), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 55, 41, 64131), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 41, 64131), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 41, 64131), 26.0, 90.0]"
324,"[datetime.datetime(2022, 11, 28, 18, 55, 42, 205442), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 42, 205442), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 42, 205442), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 42, 205442), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 42, 205442), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 42, 205442), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 42, 205442), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 42, 205442), 26.0, 90.0]"
325,"[datetime.datetime(2022, 11, 28, 18, 55, 43, 377897), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 43, 377897), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 43, 377897), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 43, 377897), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 43, 377897), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 43, 377897), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 43, 377897), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 43, 377897), 26.0, 90.0]"
326,"[datetime.datetime(2022, 11, 28, 18, 55, 44, 520113), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 44, 520113), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 44, 520113), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 44, 520113), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 44, 520113), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 44, 520113), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 44, 520113), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 44, 520113), 26.0, 90.0]"
327,"[datetime.datetime(2022, 11, 28, 18, 55, 45, 656450), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 45, 656450), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 45, 656450), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 45, 656450), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 45, 656450), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 45, 656450), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 45, 656450), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 45, 656450), 26.0, 90.0]"
328,"[datetime.datetime(2022, 11, 28, 18, 55, 46, 790198), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 46, 790198), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 46, 790198), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 46, 790198), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 46, 790198), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 46, 790198), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 46, 790198), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 46, 790198), 26.0, 90.0]"
329,"[datetime.datetime(2022, 11, 28, 18, 55, 47, 923754), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 47, 923754), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 47, 923754), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 47, 923754), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 47, 923754), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 47, 923754), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 47, 923754), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 47, 923754), 26.0, 90.0]"
330,"[datetime.datetime(2022, 11, 28, 18, 55, 49, 47757), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 49, 47757), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 49, 47757), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 49, 47757), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 49, 47757), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 49, 47757), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 49, 47757), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 49, 47757), 26.0, 90.0]"
331,"[datetime.datetime(2022, 11, 28, 18, 55, 50, 180947), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 50, 180947), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 50, 180947), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 50, 180947), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 50, 180947), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 50, 180947), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 50, 180947), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 50, 180947), 26.0, 90.0]"
332,"[datetime.datetime(2022, 11, 28, 18, 55, 51, 312899), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 51, 312899), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 51, 312899), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 51, 312899), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 51, 312899), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 51, 312899), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 51, 312899), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 51, 312899), 26.0, 90.0]"
333,"[datetime.datetime(2022, 11, 28, 18, 55, 52, 441100), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 52, 441100), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 52, 441100), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 52, 441100), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 52, 441100), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 52, 441100), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 52, 441100), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 52, 441100), 26.0, 90.0]"
334,"[datetime.datetime(2022, 11, 28, 18, 55, 53, 591542), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 53, 591542), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 53, 591542), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 53, 591542), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 53, 591542), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 53, 591542), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 53, 591542), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 53, 591542), 26.0, 90.0]"
335,"[datetime.datetime(2022, 11, 28, 18, 55, 54, 723643), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 54, 723643), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 54, 723643), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 54, 723643), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 54, 723643), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 54, 723643), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 54, 723643), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 54, 723643), 26.0, 90.0]"
336,"[datetime.datetime(2022, 11, 28, 18, 55, 55, 880560), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 55, 880560), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 55, 880560), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 55, 880560), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 55, 880560), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 55, 880560), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 55, 880560), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 55, 880560), 26.0, 90.0]"
337,"[datetime.datetime(2022, 11, 28, 18, 55, 57, 29538), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 57, 29538), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 57, 29538), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 57, 29538), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 57, 29538), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 57, 29538), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 57, 29538), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 57, 29538), 26.0, 90.0]"
338,"[datetime.datetime(2022, 11, 28, 18, 55, 58, 222388), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 58, 222388), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 58, 222388), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 58, 222388), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 58, 222388), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 58, 222388), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 58, 222388), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 58, 222388), 26.0, 90.0]"
339,"[datetime.datetime(2022, 11, 28, 18, 55, 59, 358381), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 55, 59, 358381), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 55, 59, 358381), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 55, 59, 358381), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 55, 59, 358381), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 55, 59, 358381), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 55, 59, 358381), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 55, 59, 358381), 26.0, 90.0]"
340,"[datetime.datetime(2022, 11, 28, 18, 56, 0, 504972), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 504972), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 504972), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 504972), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 504972), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 504972), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 504972), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 504972), 26.0, 90.0]"
341,"[datetime.datetime(2022, 11, 28, 18, 56, 1, 640816), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 640816), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 640816), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 640816), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 640816), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 640816), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 640816), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 640816), 26.0, 90.0]"
342,"[datetime.datetime(2022, 11, 28, 18, 56, 2, 779641), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 779641), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 779641), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 779641), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 779641), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 779641), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 779641), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 779641), 26.0, 90.0]"
343,"[datetime.datetime(2022, 11, 28, 18, 56, 3, 926538), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 926538), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 926538), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 926538), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 926538), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 926538), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 926538), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 926538), 26.0, 90.0]"
344,"[datetime.datetime(2022, 11, 28, 18, 56, 5, 64406), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 5, 64406), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 5, 64406), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 5, 64406), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 5, 64406), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 5, 64406), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 5, 64406), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 5, 64406), 26.0, 90.0]"
345,"[datetime.datetime(2022, 11, 28, 18, 56, 6, 218630), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 218630), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 218630), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 218630), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 218630), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 218630), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 218630), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 218630), 26.0, 90.0]"
346,"[datetime.datetime(2022, 11, 28, 18, 56, 7, 366528), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 366528), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 366528), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 366528), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 366528), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 366528), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 366528), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 366528), 26.0, 90.0]"
347,"[datetime.datetime(2022, 11, 28, 18, 56, 8, 516397), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 516397), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 516397), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 516397), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 516397), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 516397), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 516397), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 516397), 26.0, 90.0]"
348,"[datetime.datetime(2022, 11, 28, 18, 56, 9, 655398), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 655398), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 655398), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 655398), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 655398), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 655398), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 655398), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 655398), 26.0, 90.0]"
349,"[datetime.datetime(2022, 11, 28, 18, 56, 10, 836486), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 836486), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 836486), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 836486), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 836486), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 836486), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 836486), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 836486), 26.0, 90.0]"
350,"[datetime.datetime(2022, 11, 28, 18, 56, 12, 40132), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 40132), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 40132), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 40132), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 40132), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 40132), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 40132), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 40132), 26.0, 90.0]"
351,"[datetime.datetime(2022, 11, 28, 18, 56, 13, 237435), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 13, 237435), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 13, 237435), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 13, 237435), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 13, 237435), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 13, 237435), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 13, 237435), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 13, 237435), 26.0, 90.0]"
352,"[datetime.datetime(2022, 11, 28, 18, 56, 14, 430156), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 430156), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 430156), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 430156), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 430156), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 430156), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 430156), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 430156), 26.0, 90.0]"
353,"[datetime.datetime(2022, 11, 28, 18, 56, 15, 633146), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 633146), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 633146), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 633146), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 633146), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 633146), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 633146), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 633146), 26.0, 90.0]"
354,"[datetime.datetime(2022, 11, 28, 18, 56, 16, 840499), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 840499), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 840499), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 840499), 2.9, 4.5]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 840499), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 840499), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 840499), 3.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 840499), 26.0, 90.0]"
