,Vale Orchard,Discrepancy,Harvard Scholar,Golden State,Hotspot Hero,Mepunga Roz,Axel Coaster
04-01-2023 11:01:33.877174,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:34.859285,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:35.833157,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:36.771998,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:37.840865,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:38.793512,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:39.761704,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:40.733626,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:41.669595,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:42.717535,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:43.762428,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:44.788974,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:45.704511,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:46.752943,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:47.803536,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:48.829063,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:49.862858,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:50.907448,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:51.932538,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:52.905495,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:53.909585,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:54.858676,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:55.780620,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:56.725518,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:57.865954,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:58.781513,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:01:59.738714,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:00.713865,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:01.677177,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:02.566527,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:03.449204,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:04.424953,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:05.375739,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:06.298862,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:07.222386,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:08.147339,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:09.089842,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:10.060246,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:11.127303,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:12.140782,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:13.153649,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:14.181381,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:15.186926,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:16.248695,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:17.241618,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:18.214474,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:19.192004,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:20.142077,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:21.098586,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:22.060288,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:22.992442,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:23.923819,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:24.835857,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:25.759705,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:26.699781,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:27.610629,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:28.511057,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:29.478334,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:30.405678,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:31.362935,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:32.293253,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:33.223528,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:34.145366,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:35.080329,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:36.015918,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:36.975834,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 13.0)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:37.960286,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:38.927329,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:39.912386,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:40.876682,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:41.830929,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:42.751793,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:43.711013,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:44.783048,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:45.767477,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:46.748860,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:47.761839,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:48.791772,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:49.828234,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:50.828100,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:51.849070,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:52.900143,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:53.928955,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:54.927697,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:55.904381,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:56.883637,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:57.910161,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:58.916024,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:02:59.894996,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:03:00.860487,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:03:01.849504,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:03:02.793772,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:03:03.757476,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
04-01-2023 11:03:04.700527,"(10.0, 17.0, 10.538461538461538)","(4.0, 6.8, 6.661538461538462)","(11.0, 22.0, 14.8)","(6.0, 11.0, 8.0)","(6.0, 7.2, 6.035820895522388)","(2.0, 2.58, 2.5172727272727276)","(13.0, 19.5, 13.2)"
