,Haveyoucheckedin,Rakasharp Nz,Timely Sovereign,Swedish Meatballs,The Poobah,Outside Fighter,El Jacob,Some Chevron Nz,Classicmajor,Daggy Lamb Nz
10-01-2023 16:25:55.723498,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 64.25)","(12.0, 19.5, 15.333333333333334)","(21.0, 42.0, 27.0)","(4.2, 4.8, 4.38)","(21.0, 40.0, 27.5)","(4.0, 99999, 99990)","(7.0, 12.5, 12.3125)","(7.0, 99999, 99990)"
10-01-2023 16:25:57.211259,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 19.5, 13.071428571428571)","(21.0, 42.0, 27.0)","(4.2, 4.8, 4.166666666666666)","(21.0, 38.0, 20.5)","(4.0, 99999, 99990)","(7.0, 12.5, 12.392857142857142)","(7.0, 99999, 99990)"
10-01-2023 16:25:58.819255,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 19.5, 12.642857142857142)","(21.0, 42.0, 32.4)","(4.2, 4.3, 4.545454545454545)","(21.0, 38.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 14.0, 12.125)","(7.0, 99999, 99990)"
10-01-2023 16:26:00.550169,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 19.5, 12.642857142857142)","(21.0, 42.0, 32.4)","(4.2, 4.8, 4.449999999999999)","(21.0, 36.0, 20.166666666666668)","(4.0, 99999, 99990)","(7.0, 14.0, 12.125)","(7.0, 99999, 99990)"
10-01-2023 16:26:02.060364,"(3.1, 5.4, 4.0875)","(101.0, 99999, 99990)","(31.0, 75.0, 44.25)","(12.0, 19.5, 17.125)","(21.0, 42.0, 30.25)","(4.2, 4.8, 4.32)","(21.0, 36.0, 21.75)","(4.0, 99999, 99990)","(7.0, 14.0, 12.65)","(7.0, 99999, 99990)"
10-01-2023 16:26:03.844463,"(3.1, 5.4, 4.233333333333333)","(101.0, 99999, 99990)","(31.0, 75.0, 44.25)","(12.0, 19.0, 15.7)","(21.0, 42.0, 30.25)","(4.2, 4.8, 4.305263157894737)","(21.0, 36.0, 21.75)","(4.0, 99999, 99990)","(7.0, 14.0, 11.916666666666666)","(7.0, 99999, 99990)"
10-01-2023 16:26:05.560262,"(3.1, 5.4, 4.233333333333333)","(101.0, 99999, 99990)","(31.0, 75.0, 44.25)","(12.0, 18.5, 14.125)","(21.0, 42.0, 30.25)","(4.2, 4.4, 4.225)","(21.0, 36.0, 19.714285714285715)","(4.0, 99999, 99990)","(7.0, 12.0, 12.181818181818182)","(7.0, 99999, 99990)"
10-01-2023 16:26:07.524828,"(3.1, 5.4, 4.233333333333333)","(101.0, 99999, 99990)","(31.0, 75.0, 44.25)","(12.0, 18.5, 14.125)","(21.0, 42.0, 30.25)","(4.2, 4.3, 4.511764705882353)","(21.0, 36.0, 21.75)","(4.0, 99999, 99990)","(7.0, 12.5, 12.25)","(7.0, 99999, 99990)"
10-01-2023 16:26:09.316083,"(3.1, 5.4, 4.233333333333333)","(101.0, 99999, 99990)","(31.0, 75.0, 44.25)","(12.0, 18.5, 14.125)","(21.0, 42.0, 30.25)","(4.2, 4.8, 4.4)","(21.0, 36.0, 21.75)","(4.0, 99999, 99990)","(7.0, 13.0, 12.470588235294118)","(7.0, 99999, 99990)"
10-01-2023 16:26:11.121479,"(3.1, 5.4, 4.233333333333333)","(101.0, 99999, 99990)","(31.0, 75.0, 44.25)","(12.0, 18.5, 14.125)","(21.0, 42.0, 30.25)","(4.2, 4.8, 4.466666666666667)","(21.0, 36.0, 21.75)","(4.0, 99999, 99990)","(7.0, 13.0, 12.325)","(7.0, 99999, 99990)"
10-01-2023 16:26:12.770079,"(3.1, 5.4, 4.233333333333333)","(101.0, 99999, 99990)","(31.0, 75.0, 44.25)","(12.0, 18.5, 14.125)","(21.0, 42.0, 30.25)","(4.2, 4.8, 4.216666666666667)","(21.0, 36.0, 21.75)","(4.0, 99999, 99990)","(7.0, 13.0, 12.035714285714286)","(7.0, 99999, 99990)"
10-01-2023 16:26:14.472537,"(3.1, 5.4, 4.233333333333333)","(101.0, 99999, 99990)","(31.0, 75.0, 55.5)","(12.0, 18.5, 14.125)","(21.0, 42.0, 30.25)","(4.2, 4.8, 4.35)","(21.0, 36.0, 21.75)","(4.0, 99999, 99990)","(7.0, 13.0, 10.775862068965518)","(7.0, 99999, 99990)"
10-01-2023 16:26:16.154251,"(3.1, 5.4, 4.233333333333333)","(101.0, 99999, 99990)","(31.0, 75.0, 55.5)","(12.0, 18.5, 14.125)","(21.0, 42.0, 30.25)","(4.2, 4.8, 4.311111111111111)","(21.0, 36.0, 21.75)","(4.0, 99999, 99990)","(7.0, 11.5, 11.363636363636363)","(7.0, 99999, 99990)"
10-01-2023 16:26:17.720171,"(3.1, 5.4, 4.233333333333333)","(101.0, 99999, 99990)","(31.0, 75.0, 62.0)","(12.0, 18.5, 14.125)","(21.0, 42.0, 30.25)","(4.2, 4.7, 4.311111111111111)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 13.0, 11.0)","(7.0, 99999, 99990)"
10-01-2023 16:26:19.225675,"(3.1, 5.4, 4.30625)","(101.0, 99999, 99990)","(31.0, 75.0, 62.0)","(12.0, 18.5, 15.0)","(21.0, 42.0, 30.25)","(4.2, 4.7, 4.311111111111111)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 11.5, 11.0)","(7.0, 99999, 99990)"
10-01-2023 16:26:20.890052,"(3.1, 5.4, 4.30625)","(101.0, 99999, 99990)","(31.0, 75.0, 62.0)","(12.0, 18.5, 15.0)","(21.0, 42.0, 30.25)","(4.2, 4.7, 4.311111111111111)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 11.5, 11.0)","(7.0, 99999, 99990)"
10-01-2023 16:26:22.482628,"(3.1, 5.4, 4.30625)","(101.0, 99999, 99990)","(31.0, 75.0, 62.0)","(12.0, 18.5, 15.0)","(21.0, 42.0, 30.25)","(4.2, 4.7, 4.290909090909091)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 11.5, 11.25)","(7.0, 99999, 99990)"
10-01-2023 16:26:24.218408,"(3.1, 5.4, 4.30625)","(101.0, 99999, 99990)","(31.0, 75.0, 62.0)","(12.0, 18.5, 15.0)","(21.0, 42.0, 30.25)","(4.2, 4.7, 4.36)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 11.5, 12.4)","(7.0, 99999, 99990)"
10-01-2023 16:26:26.485516,"(3.1, 5.4, 4.30625)","(101.0, 99999, 99990)","(31.0, 75.0, 62.0)","(12.0, 18.5, 15.0)","(21.0, 42.0, 30.25)","(4.2, 4.6, 4.288888888888889)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 13.0, 12.217391304347826)","(7.0, 99999, 99990)"
10-01-2023 16:26:29.134924,"(3.1, 5.4, 4.30625)","(101.0, 99999, 99990)","(31.0, 75.0, 62.0)","(12.0, 18.5, 15.0)","(21.0, 42.0, 30.25)","(4.2, 4.6, 4.288888888888889)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 13.0, 12.217391304347826)","(7.0, 99999, 99990)"
10-01-2023 16:26:31.281656,"(3.1, 5.4, 4.30625)","(101.0, 99999, 99990)","(31.0, 75.0, 62.0)","(12.0, 18.5, 15.0)","(21.0, 42.0, 30.25)","(4.2, 4.6, 4.288888888888889)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 13.0, 12.318181818181818)","(7.0, 99999, 99990)"
10-01-2023 16:26:33.069075,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 46.333333333333336)","(12.0, 18.5, 13.3125)","(21.0, 42.0, 32.4)","(4.2, 4.6, 4.36)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 13.0, 11.8)","(7.0, 99999, 99990)"
10-01-2023 16:26:34.791374,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 46.333333333333336)","(12.0, 26.0, 14.875)","(21.0, 42.0, 32.4)","(4.2, 4.6, 4.36)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 13.0, 11.75)","(7.0, 99999, 99990)"
10-01-2023 16:26:36.579097,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 46.333333333333336)","(12.0, 25.0, 15.666666666666668)","(21.0, 42.0, 32.4)","(4.2, 4.6, 4.36)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 13.0, 10.02608695652174)","(7.0, 99999, 99990)"
10-01-2023 16:26:38.330818,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 24.0, 14.375)","(21.0, 42.0, 32.4)","(4.2, 4.6, 4.3)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 11.0, 9.669565217391304)","(7.0, 99999, 99990)"
10-01-2023 16:26:39.960684,"(3.1, 5.4, 4.525)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 23.0, 14.375)","(21.0, 42.0, 32.4)","(4.2, 5.1, 4.1899999999999995)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 11.0, 9.513043478260869)","(7.0, 99999, 99990)"
10-01-2023 16:26:41.443646,"(3.1, 5.4, 4.525)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 23.0, 14.375)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.1899999999999995)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 10.0, 9.434782608695652)","(7.0, 99999, 99990)"
10-01-2023 16:26:43.314763,"(3.1, 5.4, 4.525)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 23.0, 15.0)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.1899999999999995)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 9.4, 8.700000000000001)","(7.0, 99999, 99990)"
10-01-2023 16:26:45.002950,"(3.1, 5.4, 4.525)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 22.0, 13.875)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.164285714285714)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 9.4, 8.64)","(7.0, 99999, 99990)"
10-01-2023 16:26:46.561624,"(3.1, 5.4, 4.525)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 21.0, 13.875)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.164285714285714)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 9.2, 8.58)","(7.0, 99999, 99990)"
10-01-2023 16:26:48.178103,"(3.1, 5.4, 4.525)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 21.0, 13.875)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.164285714285714)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 9.0, 8.63529411764706)","(7.0, 99999, 99990)"
10-01-2023 16:26:49.763124,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 21.0, 13.875)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.1499999999999995)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 8.8, 8.628571428571428)","(7.0, 99999, 99990)"
10-01-2023 16:26:51.220365,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 21.0, 13.875)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.164285714285714)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 9.2, 8.68)","(7.0, 99999, 99990)"
10-01-2023 16:26:53.039719,"(3.1, 5.4, 4.525)","(101.0, 99999, 99990)","(31.0, 75.0, 45.0)","(12.0, 21.0, 13.875)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.152941176470588)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 8.8, 9.312820512820513)","(7.0, 99999, 99990)"
10-01-2023 16:26:55.079983,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 21.0, 13.875)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.145)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 9.4, 9.156521739130435)","(7.0, 99999, 99990)"
10-01-2023 16:26:56.827707,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 21.0, 13.875)","(21.0, 42.0, 32.4)","(4.2, 5.0, 4.17)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 9.6, 8.827272727272726)","(7.0, 99999, 99990)"
10-01-2023 16:26:58.630918,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 21.0, 13.875)","(21.0, 42.0, 28.285714285714285)","(4.2, 4.8, 4.1499999999999995)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 9.6, 8.827272727272726)","(7.0, 99999, 99990)"
10-01-2023 16:27:00.257691,"(3.1, 5.4, 4.525)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 21.0, 13.875)","(21.0, 42.0, 28.285714285714285)","(4.2, 4.8, 4.17)","(21.0, 36.0, 23.333333333333332)","(4.0, 99999, 99990)","(7.0, 9.6, 8.793333333333335)","(7.0, 99999, 99990)"
10-01-2023 16:27:01.895663,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 21.0, 13.875)","(21.0, 42.0, 28.285714285714285)","(4.2, 4.8, 4.28)","(21.0, 36.0, 34.84848484848485)","(4.0, 99999, 99990)","(7.0, 8.8, 9.304347826086957)","(7.0, 99999, 99990)"
10-01-2023 16:27:03.811520,"(3.1, 5.4, 4.121428571428571)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 21.0, 15.75)","(21.0, 42.0, 34.5)","(4.2, 4.8, 4.342857142857143)","(21.0, 36.0, 26.75)","(4.0, 99999, 99990)","(7.0, 9.4, 8.333333333333334)","(7.0, 99999, 99990)"
10-01-2023 16:27:05.383055,"(3.1, 5.3, 4.425)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 20.0, 14.166666666666666)","(21.0, 40.0, 34.36363636363636)","(4.2, 4.7, 4.342857142857143)","(21.0, 36.0, 31.375)","(4.0, 99999, 99990)","(7.0, 9.4, 8.333333333333334)","(7.0, 99999, 99990)"
10-01-2023 16:27:07.066232,"(3.1, 5.2, 5.15)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 19.5, 15.0)","(21.0, 38.0, 35.5)","(4.2, 4.7, 4.342857142857143)","(21.0, 36.0, 31.888888888888886)","(4.0, 99999, 99990)","(7.0, 9.4, 9.044444444444444)","(7.0, 99999, 99990)"
10-01-2023 16:27:08.826270,"(3.1, 5.9, 5.016666666666667)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 22.0, 15.75)","(21.0, 38.0, 35.5)","(4.2, 4.7, 4.342857142857143)","(21.0, 36.0, 31.888888888888886)","(4.0, 99999, 99990)","(7.0, 9.8, 8.52)","(7.0, 99999, 99990)"
10-01-2023 16:27:10.483187,"(3.1, 5.7, 4.43)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 20.0, 15.75)","(21.0, 38.0, 35.5)","(4.2, 4.7, 4.533333333333333)","(21.0, 36.0, 31.888888888888886)","(4.0, 99999, 99990)","(7.0, 9.6, 9.571428571428571)","(7.0, 99999, 99990)"
10-01-2023 16:27:13.028568,"(3.1, 5.6, 4.178571428571429)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 20.0, 14.166666666666666)","(21.0, 38.0, 33.55555555555556)","(4.2, 4.7, 4.327272727272727)","(21.0, 36.0, 31.888888888888886)","(4.0, 99999, 99990)","(7.0, 9.4, 8.333333333333334)","(7.0, 99999, 99990)"
10-01-2023 16:27:15.262231,"(3.1, 5.5, 4.75)","(101.0, 99999, 99990)","(31.0, 75.0, 60.66666666666667)","(12.0, 19.5, 15.75)","(21.0, 38.0, 35.5)","(4.2, 4.9, 4.733333333333333)","(21.0, 36.0, 27.0)","(4.0, 99999, 99990)","(7.0, 9.8, 9.505263157894737)","(7.0, 99999, 99990)"
10-01-2023 16:27:16.990448,"(3.1, 5.3, 4.425)","(101.0, 99999, 99990)","(31.0, 75.0, 50.4)","(12.0, 20.0, 17.75)","(21.0, 38.0, 28.25)","(4.2, 5.0, 4.6)","(21.0, 36.0, 27.0)","(4.0, 99999, 99990)","(7.0, 9.8, 8.371428571428572)","(7.0, 99999, 99990)"
10-01-2023 16:27:18.670210,"(3.1, 5.2, 4.616666666666666)","(101.0, 99999, 99990)","(31.0, 75.0, 58.0)","(12.0, 24.0, 18.4)","(21.0, 38.0, 28.25)","(4.2, 5.0, 4.6)","(21.0, 36.0, 30.0)","(4.0, 99999, 99990)","(7.0, 9.8, 9.745454545454546)","(7.0, 99999, 99990)"
10-01-2023 16:27:20.392489,"(3.1, 5.1, 4.325)","(101.0, 99999, 99990)","(31.0, 70.0, 53.4)","(12.0, 23.0, 15.333333333333332)","(21.0, 38.0, 24.07142857142857)","(4.2, 5.0, 4.371428571428572)","(21.0, 34.0, 26.4)","(4.0, 99999, 99990)","(7.0, 10.0, 10.076923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:27:22.345484,"(3.1, 5.0, 4.775)","(101.0, 99999, 99990)","(31.0, 65.0, 53.4)","(12.0, 23.0, 17.2)","(21.0, 38.0, 28.25)","(4.2, 4.8, 4.371428571428572)","(21.0, 32.0, 26.4)","(4.0, 99999, 99990)","(7.0, 10.5, 9.616)","(7.0, 99999, 99990)"
10-01-2023 16:27:23.870342,"(3.1, 5.9, 4.675)","(101.0, 99999, 99990)","(31.0, 65.0, 53.4)","(12.0, 21.0, 16.3)","(21.0, 38.0, 28.5)","(4.2, 4.8, 4.177777777777777)","(21.0, 32.0, 25.25)","(4.0, 99999, 99990)","(7.0, 10.5, 9.933333333333334)","(7.0, 99999, 99990)"
10-01-2023 16:27:25.424510,"(3.1, 5.7, 4.06)","(101.0, 99999, 99990)","(31.0, 65.0, 53.4)","(12.0, 19.5, 14.5)","(21.0, 38.0, 25.75)","(4.2, 4.8, 4.177777777777777)","(21.0, 32.0, 25.25)","(4.0, 99999, 99990)","(7.0, 10.5, 9.92)","(7.0, 99999, 99990)"
10-01-2023 16:27:27.018519,"(3.1, 5.7, 4.575)","(101.0, 99999, 99990)","(31.0, 65.0, 53.4)","(12.0, 19.5, 15.7)","(21.0, 46.0, 34.333333333333336)","(4.2, 4.8, 4.177777777777777)","(21.0, 32.0, 25.25)","(4.0, 99999, 99990)","(7.0, 10.0, 9.885714285714286)","(7.0, 99999, 99990)"
10-01-2023 16:27:28.648468,"(3.1, 5.5, 4.1125)","(101.0, 99999, 99990)","(31.0, 65.0, 53.4)","(12.0, 18.5, 15.7)","(21.0, 42.0, 34.333333333333336)","(4.2, 4.8, 4.239999999999999)","(21.0, 32.0, 25.25)","(4.0, 99999, 99990)","(7.0, 10.0, 10.336363636363636)","(7.0, 99999, 99990)"
10-01-2023 16:27:30.219970,"(3.1, 5.5, 4.475)","(101.0, 99999, 99990)","(31.0, 65.0, 53.4)","(12.0, 18.5, 19.0)","(21.0, 42.0, 26.6)","(4.2, 4.8, 4.3999999999999995)","(21.0, 32.0, 25.25)","(4.0, 99999, 99990)","(7.0, 10.5, 10.473529411764705)","(7.0, 99999, 99990)"
10-01-2023 16:27:31.750126,"(3.1, 5.3, 4.121428571428571)","(101.0, 99999, 99990)","(31.0, 65.0, 53.4)","(12.0, 24.0, 20.125)","(21.0, 38.0, 28.5)","(4.2, 5.0, 4.175)","(21.0, 32.0, 25.25)","(4.0, 99999, 99990)","(7.0, 10.5, 10.455)","(7.0, 99999, 99990)"
10-01-2023 16:27:33.231270,"(3.1, 5.3, 4.121428571428571)","(101.0, 99999, 99990)","(31.0, 65.0, 53.4)","(12.0, 23.0, 15.55)","(21.0, 38.0, 27.5)","(4.2, 5.0, 4.175)","(21.0, 32.0, 25.25)","(4.0, 99999, 99990)","(7.0, 10.5, 10.455)","(7.0, 99999, 99990)"
10-01-2023 16:27:35.075276,"(3.1, 5.1, 4.4)","(101.0, 99999, 99990)","(31.0, 65.0, 76.5)","(12.0, 25.0, 20.875)","(21.0, 36.0, 27.5)","(4.2, 5.0, 4.158333333333333)","(21.0, 32.0, 25.25)","(4.0, 99999, 99990)","(7.0, 11.5, 10.565217391304348)","(7.0, 99999, 99990)"
10-01-2023 16:27:36.652808,"(3.1, 5.9, 5.016666666666667)","(101.0, 99999, 99990)","(31.0, 90.0, 65.4)","(12.0, 24.0, 18.4)","(21.0, 36.0, 27.5)","(4.2, 4.8, 4.158333333333333)","(21.0, 32.0, 25.25)","(4.0, 99999, 99990)","(7.0, 11.5, 10.310344827586206)","(7.0, 99999, 99990)"
10-01-2023 16:27:38.272270,"(3.1, 5.7, 4.625)","(101.0, 99999, 99990)","(31.0, 85.0, 65.4)","(12.0, 23.0, 15.4375)","(21.0, 36.0, 27.5)","(4.2, 4.8, 4.158333333333333)","(21.0, 32.0, 30.25)","(4.0, 99999, 99990)","(7.0, 11.5, 11.378378378378379)","(7.0, 99999, 99990)"
10-01-2023 16:27:39.976224,"(3.1, 5.6, 4.883333333333333)","(101.0, 99999, 99990)","(31.0, 85.0, 65.4)","(12.0, 22.0, 15.0625)","(21.0, 36.0, 23.857142857142858)","(4.2, 4.8, 4.1466666666666665)","(21.0, 42.0, 29.25)","(4.0, 99999, 99990)","(7.0, 13.5, 11.277777777777779)","(7.0, 99999, 99990)"
10-01-2023 16:27:41.636755,"(3.1, 5.5, 4.525)","(101.0, 99999, 99990)","(31.0, 85.0, 65.4)","(12.0, 21.0, 14.6875)","(21.0, 36.0, 29.0)","(4.2, 4.8, 4.158333333333333)","(21.0, 40.0, 30.166666666666664)","(4.0, 99999, 99990)","(7.0, 13.5, 11.3)","(7.0, 99999, 99990)"
10-01-2023 16:27:43.332568,"(3.1, 5.4, 4.15)","(101.0, 99999, 99990)","(31.0, 85.0, 65.4)","(12.0, 20.0, 14.5)","(21.0, 34.0, 28.75)","(4.2, 4.8, 4.35)","(21.0, 36.0, 33.08333333333333)","(4.0, 99999, 99990)","(7.0, 12.5, 11.025)","(7.0, 99999, 99990)"
10-01-2023 16:27:44.863844,"(3.1, 5.4, 4.121428571428571)","(101.0, 99999, 99990)","(31.0, 85.0, 65.4)","(12.0, 19.5, 14.3125)","(21.0, 38.0, 30.6)","(4.2, 4.6, 4.35)","(21.0, 36.0, 24.4)","(4.0, 99999, 99990)","(7.0, 12.0, 10.85)","(7.0, 99999, 99990)"
10-01-2023 16:27:46.298882,"(3.1, 5.3, 4.121428571428571)","(101.0, 99999, 99990)","(31.0, 85.0, 60.5)","(12.0, 19.0, 16.375)","(21.0, 38.0, 30.6)","(4.2, 4.6, 4.35)","(21.0, 46.0, 24.0)","(4.0, 99999, 99990)","(7.0, 11.5, 12.333333333333334)","(7.0, 99999, 99990)"
10-01-2023 16:27:47.921863,"(3.1, 5.1, 4.616666666666666)","(101.0, 99999, 99990)","(31.0, 85.0, 48.5)","(12.0, 18.0, 15.708333333333332)","(21.0, 38.0, 26.0)","(4.2, 4.6, 4.59076923076923)","(21.0, 44.0, 32.8)","(4.0, 99999, 99990)","(7.0, 12.5, 12.333333333333334)","(7.0, 99999, 99990)"
10-01-2023 16:27:49.546195,"(3.1, 5.1, 4.46)","(101.0, 99999, 99990)","(31.0, 80.0, 56.5)","(12.0, 18.0, 15.708333333333332)","(21.0, 38.0, 26.0)","(4.2, 4.6, 4.633333333333334)","(21.0, 42.0, 31.6)","(4.0, 99999, 99990)","(7.0, 12.5, 10.717391304347826)","(7.0, 99999, 99990)"
10-01-2023 16:27:51.081750,"(3.1, 5.0, 4.067857142857143)","(101.0, 99999, 99990)","(31.0, 75.0, 56.5)","(12.0, 18.0, 15.708333333333332)","(21.0, 38.0, 28.0)","(4.2, 4.9, 4.346153846153846)","(21.0, 40.0, 31.75)","(4.0, 99999, 99990)","(7.0, 11.0, 10.6875)","(7.0, 99999, 99990)"
10-01-2023 16:27:52.732630,"(3.1, 5.6, 4.82)","(101.0, 99999, 99990)","(31.0, 75.0, 56.5)","(12.0, 18.0, 15.708333333333332)","(21.0, 36.0, 26.0)","(4.2, 4.9, 4.433333333333333)","(21.0, 36.0, 28.0)","(4.0, 99999, 99990)","(7.0, 13.5, 11.5)","(7.0, 99999, 99990)"
10-01-2023 16:27:54.366600,"(3.1, 5.4, 4.7)","(101.0, 99999, 99990)","(31.0, 75.0, 56.5)","(12.0, 18.0, 15.708333333333332)","(21.0, 38.0, 26.0)","(4.2, 5.1, 4.7)","(21.0, 34.0, 28.0)","(4.0, 99999, 99990)","(7.0, 12.5, 10.25)","(7.0, 99999, 99990)"
10-01-2023 16:27:56.124314,"(3.1, 5.3, 4.58)","(101.0, 99999, 99990)","(31.0, 75.0, 56.5)","(12.0, 18.0, 15.708333333333332)","(21.0, 38.0, 26.0)","(4.2, 5.0, 4.74)","(21.0, 34.0, 28.0)","(4.0, 99999, 99990)","(7.0, 10.5, 9.384615384615385)","(7.0, 99999, 99990)"
10-01-2023 16:27:58.484581,"(3.1, 5.2, 4.52)","(101.0, 99999, 99990)","(31.0, 75.0, 65.88888888888889)","(12.0, 18.0, 15.708333333333332)","(21.0, 38.0, 26.0)","(4.2, 4.9, 4.74)","(21.0, 34.0, 28.0)","(4.0, 99999, 99990)","(7.0, 10.0, 9.418181818181818)","(7.0, 99999, 99990)"
10-01-2023 16:28:00.611639,"(3.1, 5.1, 4.4)","(101.0, 99999, 99990)","(31.0, 75.0, 46.0)","(12.0, 18.0, 15.1875)","(21.0, 38.0, 29.0)","(4.2, 4.9, 4.7)","(21.0, 34.0, 28.0)","(4.0, 99999, 99990)","(7.0, 10.0, 9.418181818181818)","(7.0, 99999, 99990)"
10-01-2023 16:28:02.293392,"(3.1, 5.9, 4.1692307692307695)","(101.0, 99999, 99990)","(31.0, 48.0, 46.0)","(12.0, 18.0, 17.38888888888889)","(21.0, 38.0, 29.0)","(4.2, 5.0, 4.7)","(21.0, 34.0, 28.0)","(4.0, 99999, 99990)","(7.0, 10.0, 9.418181818181818)","(7.0, 99999, 99990)"
10-01-2023 16:28:03.849391,"(3.1, 5.8, 4.146153846153846)","(101.0, 99999, 99990)","(31.0, 48.0, 46.0)","(12.0, 18.5, 20.6)","(21.0, 38.0, 30.666666666666664)","(4.2, 5.0, 4.630769230769231)","(21.0, 34.0, 28.75)","(4.0, 99999, 99990)","(7.0, 10.0, 9.418181818181818)","(7.0, 99999, 99990)"
