,Joeys On A Roll,Isla And Addie,Bronski Zulu,Sheleftalotofbling,Big Bozz
10-01-2023 12:34:40.020838,"(4.2, 6.0, 5.997619047619048)","(6.0, 11.5, 9.945454545454545)","(1.75, 1.81, 1.7555555555555555)","(7.0, 14.0, 12.88888888888889)","(7.5, 11.5, 10.763157894736842)"
10-01-2023 12:34:40.963345,"(4.2, 6.0, 5.997619047619048)","(6.0, 11.5, 9.892307692307693)","(1.75, 1.81, 1.74875)","(7.0, 14.0, 12.88888888888889)","(7.5, 11.5, 10.763157894736842)"
10-01-2023 12:34:41.848632,"(4.2, 6.0, 5.997619047619048)","(6.0, 11.5, 9.892307692307693)","(1.75, 1.81, 1.74875)","(7.0, 14.0, 12.88888888888889)","(7.5, 11.5, 10.763157894736842)"
10-01-2023 12:34:42.738724,"(4.2, 6.0, 5.997619047619048)","(6.0, 11.5, 9.892307692307693)","(1.75, 1.81, 1.74875)","(7.0, 14.0, 12.88888888888889)","(7.5, 11.5, 10.833333333333334)"
10-01-2023 12:34:43.549369,"(4.2, 6.0, 5.997619047619048)","(6.0, 11.5, 9.892307692307693)","(1.75, 1.78, 1.7436363636363637)","(7.0, 14.0, 12.88888888888889)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:44.373937,"(4.2, 6.0, 5.997619047619048)","(6.0, 11.5, 9.892307692307693)","(1.75, 1.78, 1.7427586206896553)","(7.0, 14.0, 12.88888888888889)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:45.248038,"(4.2, 6.0, 5.996875)","(6.0, 11.5, 9.892307692307693)","(1.75, 1.78, 1.7427586206896553)","(7.0, 14.0, 12.88888888888889)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:46.065384,"(4.2, 6.0, 5.96)","(6.0, 11.5, 9.945454545454545)","(1.75, 1.78, 1.7427586206896553)","(7.0, 14.0, 13.047619047619047)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:46.859025,"(4.2, 6.0, 5.96)","(6.0, 11.5, 9.945454545454545)","(1.75, 1.78, 1.7427586206896553)","(7.0, 14.0, 13.047619047619047)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:47.718131,"(4.2, 6.0, 5.96)","(6.0, 11.5, 9.945454545454545)","(1.75, 1.78, 1.7427586206896553)","(7.0, 14.0, 13.047619047619047)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:48.651869,"(4.2, 6.0, 5.96)","(6.0, 11.5, 9.945454545454545)","(1.75, 1.78, 1.7427586206896553)","(7.0, 14.0, 13.047619047619047)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:49.587217,"(4.2, 6.0, 5.96)","(6.0, 11.5, 9.945454545454545)","(1.75, 1.78, 1.7427586206896553)","(7.0, 14.0, 13.047619047619047)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:50.401302,"(4.2, 6.0, 5.96)","(6.0, 11.5, 10.047058823529412)","(1.75, 1.78, 1.7427586206896553)","(7.0, 14.0, 13.047619047619047)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:51.200607,"(4.2, 6.0, 5.96)","(6.0, 11.5, 10.047058823529412)","(1.75, 1.77, 1.76)","(7.0, 14.0, 13.047619047619047)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:52.084379,"(4.2, 6.0, 5.96)","(6.0, 11.5, 10.047058823529412)","(1.75, 1.77, 1.76)","(7.0, 14.0, 12.571428571428571)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:53.043883,"(4.2, 6.0, 5.92)","(6.0, 11.5, 10.047058823529412)","(1.75, 1.77, 1.76)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:53.962908,"(4.2, 6.0, 5.92)","(6.0, 11.5, 10.047058823529412)","(1.75, 1.77, 1.76)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:54.826160,"(4.2, 6.0, 5.92)","(6.0, 11.5, 10.42608695652174)","(1.75, 1.77, 1.76)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:55.592805,"(4.2, 6.0, 5.92)","(6.0, 11.5, 11.061538461538461)","(1.75, 1.77, 1.7415384615384615)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:56.473027,"(4.2, 6.0, 5.92)","(6.0, 11.5, 11.16470588235294)","(1.75, 1.77, 1.7412765957446807)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:57.343645,"(4.2, 6.0, 5.92)","(6.0, 11.0, 10.79)","(1.75, 1.77, 1.7415384615384615)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:58.134962,"(4.2, 6.0, 5.92)","(6.0, 11.0, 10.79)","(1.75, 1.77, 1.7415384615384615)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:58.922109,"(4.2, 6.0, 5.92)","(6.0, 11.5, 11.014285714285714)","(1.75, 1.76, 1.7421052631578948)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:34:59.770663,"(4.2, 6.0, 5.92)","(6.0, 11.5, 10.771428571428572)","(1.75, 1.76, 1.7414814814814814)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:35:00.657058,"(4.2, 6.0, 5.92)","(6.0, 11.5, 10.771428571428572)","(1.75, 1.76, 1.7421052631578948)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:35:01.502611,"(4.2, 6.0, 5.92)","(6.0, 11.5, 10.771428571428572)","(1.75, 1.76, 1.7421052631578948)","(7.0, 14.0, 12.928571428571429)","(8.0, 11.5, 10.833333333333334)"
10-01-2023 12:35:02.353194,"(4.4, 6.0, 5.9)","(6.0, 11.5, 10.771428571428572)","(1.7, 1.76, 1.7421052631578948)","(7.0, 14.0, 12.928571428571429)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:03.152374,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.76)","(1.7, 1.76, 1.7421052631578948)","(7.0, 14.0, 12.928571428571429)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:04.039446,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.76)","(1.7, 1.76, 1.746923076923077)","(7.0, 14.0, 12.928571428571429)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:04.941293,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.76)","(1.7, 1.76, 1.745)","(7.0, 14.0, 12.928571428571429)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:05.783728,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.76)","(1.7, 1.76, 1.745)","(7.0, 14.0, 12.928571428571429)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:06.565072,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.76)","(1.7, 1.76, 1.7421428571428572)","(7.0, 14.0, 12.928571428571429)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:07.340977,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.76)","(1.7, 1.76, 1.7421428571428572)","(7.0, 14.0, 12.928571428571429)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:08.158581,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.76)","(1.7, 1.76, 1.7367105263157894)","(7.0, 14.0, 12.928571428571429)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:09.008073,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.76)","(1.7, 1.76, 1.7367105263157894)","(7.0, 14.0, 13.727272727272727)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:09.918497,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.84)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.785714285714285)","(8.5, 11.5, 10.833333333333334)"
10-01-2023 12:35:10.778023,"(4.4, 6.0, 5.9)","(6.0, 11.0, 10.84)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.785714285714285)","(8.5, 11.5, 11.045454545454545)"
10-01-2023 12:35:11.687082,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.84)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.333333333333334)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:12.574699,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.857142857142858)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.333333333333334)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:13.493013,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.333333333333334)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:14.389181,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.333333333333334)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:15.170951,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.333333333333334)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:15.958785,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.333333333333334)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:16.817931,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.333333333333334)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:17.673417,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.76, 1.7375)","(7.0, 14.0, 13.333333333333334)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:18.466567,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.75, 1.7362962962962962)","(7.0, 14.0, 13.333333333333334)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:19.425673,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.74, 1.7291358024691357)","(7.0, 14.0, 13.818181818181818)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:20.265995,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.74, 1.7291358024691357)","(7.0, 14.0, 13.818181818181818)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:21.243449,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.74, 1.7282666666666666)","(7.0, 14.0, 13.818181818181818)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:22.117466,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.74, 1.7282666666666666)","(7.0, 14.0, 13.818181818181818)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:22.907175,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.74, 1.7282666666666666)","(7.0, 15.5, 15.045454545454545)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:23.883591,"(4.4, 6.0, 5.92)","(6.0, 11.0, 10.88888888888889)","(1.7, 1.74, 1.7282666666666666)","(7.0, 15.5, 14.642857142857142)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:24.767930,"(4.4, 6.0, 5.92)","(6.0, 11.5, 11.277777777777779)","(1.7, 1.74, 1.7187096774193549)","(7.0, 15.5, 14.642857142857142)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:25.737317,"(4.4, 6.0, 5.92)","(6.0, 11.5, 11.333333333333334)","(1.7, 1.74, 1.7187096774193549)","(7.0, 15.5, 14.642857142857142)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:26.510709,"(4.4, 6.0, 5.92)","(6.0, 11.5, 11.333333333333334)","(1.7, 1.74, 1.73)","(7.0, 15.5, 14.642857142857142)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:27.373281,"(4.4, 6.0, 5.92)","(6.0, 11.5, 11.394736842105264)","(1.7, 1.74, 1.7185714285714286)","(7.0, 15.5, 14.642857142857142)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:28.264070,"(4.4, 6.0, 5.92)","(6.0, 11.5, 11.394736842105264)","(1.7, 1.74, 1.7372222222222222)","(7.0, 15.5, 14.5)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:29.076036,"(4.4, 6.0, 5.92)","(6.0, 11.5, 11.394736842105264)","(1.7, 1.74, 1.73)","(7.0, 16.0, 14.5)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:29.866305,"(4.4, 6.0, 5.92)","(6.0, 11.5, 11.394736842105264)","(1.7, 1.74, 1.73)","(7.0, 16.0, 14.369565217391305)","(8.5, 11.5, 11.033333333333333)"
10-01-2023 12:35:30.729815,"(4.4, 6.0, 5.92)","(6.0, 11.5, 11.394736842105264)","(1.7, 1.7, 1.6929565217391305)","(7.0, 16.0, 14.153846153846153)","(8.5, 11.5, 11.045454545454545)"
10-01-2023 12:35:31.567537,"(4.4, 6.0, 5.92)","(6.0, 11.5, 11.394736842105264)","(1.7, 1.7, 1.6929565217391305)","(7.0, 16.0, 14.153846153846153)","(8.5, 11.5, 11.045454545454545)"
10-01-2023 12:35:32.402209,"(4.4, 6.0, 5.942857142857143)","(6.0, 11.5, 11.166666666666666)","(1.7, 1.7, 1.6985)","(7.0, 16.0, 14.571428571428571)","(8.5, 11.5, 11.045454545454545)"
10-01-2023 12:35:33.252210,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 11.923076923076923)","(1.7, 1.7, 1.6964150943396226)","(7.0, 16.0, 14.153846153846153)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:34.063862,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 11.923076923076923)","(1.7, 1.72, 1.7126666666666666)","(7.0, 16.0, 14.153846153846153)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:34.849859,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 11.923076923076923)","(1.7, 1.72, 1.7126666666666666)","(7.0, 16.0, 14.153846153846153)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:35.668441,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 11.923076923076923)","(1.7, 1.72, 1.7126666666666666)","(7.0, 16.0, 14.153846153846153)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:36.540569,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 11.923076923076923)","(1.7, 1.72, 1.703076923076923)","(7.0, 16.0, 14.125)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:37.379040,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 11.923076923076923)","(1.7, 1.72, 1.703076923076923)","(7.0, 16.0, 14.125)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:38.206660,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.263157894736842)","(1.7, 1.7, 1.6949999999999998)","(7.0, 16.0, 14.125)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:39.125146,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.263157894736842)","(1.7, 1.7, 1.6951851851851851)","(7.0, 16.0, 14.125)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:39.916176,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.3)","(1.7, 1.7, 1.6951851851851851)","(7.0, 16.0, 14.125)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:40.868364,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.3)","(1.7, 1.7, 1.6959154929577465)","(7.0, 16.0, 14.142857142857142)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:41.699100,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.3)","(1.7, 1.7, 1.6959154929577465)","(7.0, 16.0, 14.142857142857142)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:42.582450,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.733333333333334)","(1.7, 1.7, 1.6938947368421051)","(7.0, 16.0, 14.142857142857142)","(8.0, 11.5, 11.045454545454545)"
10-01-2023 12:35:43.475511,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.733333333333334)","(1.7, 1.7, 1.6938947368421051)","(7.0, 16.0, 14.142857142857142)","(8.0, 11.5, 11.0)"
10-01-2023 12:35:44.275802,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.692307692307693)","(1.7, 1.7, 1.6938947368421051)","(7.0, 16.0, 14.470588235294118)","(8.0, 11.0, 10.857142857142858)"
10-01-2023 12:35:45.194297,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.692307692307693)","(1.7, 1.7, 1.6938947368421051)","(7.0, 16.0, 14.470588235294118)","(8.0, 11.0, 10.857142857142858)"
10-01-2023 12:35:46.045447,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.733333333333334)","(1.7, 1.69, 1.6877647058823528)","(7.0, 16.0, 14.470588235294118)","(8.0, 11.0, 10.857142857142858)"
10-01-2023 12:35:46.891038,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.571428571428571)","(1.7, 1.69, 1.6877647058823528)","(7.0, 16.0, 14.761904761904763)","(8.0, 11.0, 10.904761904761905)"
10-01-2023 12:35:47.741425,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.571428571428571)","(1.7, 1.69, 1.6877647058823528)","(7.0, 16.0, 14.761904761904763)","(8.0, 11.0, 10.882352941176471)"
10-01-2023 12:35:48.602154,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.5, 12.166666666666666)","(1.7, 1.69, 1.6877647058823528)","(7.0, 16.0, 14.88888888888889)","(8.0, 11.0, 10.882352941176471)"
10-01-2023 12:35:49.455983,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.5, 12.166666666666666)","(1.7, 1.69, 1.6877647058823528)","(7.0, 16.0, 14.88888888888889)","(8.0, 11.0, 10.882352941176471)"
10-01-2023 12:35:50.309332,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.5, 12.166666666666666)","(1.7, 1.69, 1.6877647058823528)","(7.0, 16.0, 14.761904761904763)","(8.0, 11.0, 10.882352941176471)"
10-01-2023 12:35:51.127398,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.5, 12.342105263157894)","(1.7, 1.69, 1.6877647058823528)","(7.0, 16.0, 14.761904761904763)","(8.0, 11.0, 10.882352941176471)"
10-01-2023 12:35:51.914463,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.5, 12.342105263157894)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.88888888888889)","(8.0, 11.0, 10.882352941176471)"
10-01-2023 12:35:52.735829,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.5, 12.342105263157894)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.88888888888889)","(8.0, 11.0, 10.857142857142858)"
10-01-2023 12:35:53.626282,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.5, 12.342105263157894)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.88888888888889)","(8.0, 11.0, 10.857142857142858)"
10-01-2023 12:35:54.427314,"(4.4, 6.0, 5.942857142857143)","(6.5, 13.0, 12.833333333333334)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.88888888888889)","(8.0, 11.0, 10.857142857142858)"
10-01-2023 12:35:55.294412,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.5, 12.235294117647058)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.761904761904763)","(8.0, 12.0, 10.848837209302326)"
10-01-2023 12:35:56.161499,"(4.4, 6.4, 6.2596491228070175)","(6.5, 13.0, 12.44)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.761904761904763)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:35:57.044860,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.5, 12.35)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.761904761904763)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:35:57.852037,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.5, 12.35)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.761904761904763)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:35:58.658526,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.5, 11.818181818181818)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.555555555555555)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:35:59.596194,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.5, 11.818181818181818)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.555555555555555)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:36:00.521158,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.5, 11.696428571428571)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.555555555555555)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:36:01.340987,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.5, 11.696428571428571)","(1.7, 1.69, 1.6804347826086956)","(7.0, 16.0, 14.555555555555555)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:36:02.142157,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.0, 11.866666666666667)","(1.7, 1.68, 1.6711267605633802)","(7.0, 16.0, 14.555555555555555)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:36:03.000509,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.0, 11.8125)","(1.7, 1.68, 1.6713684210526316)","(7.0, 16.0, 14.555555555555555)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:36:03.946759,"(4.4, 6.4, 6.2596491228070175)","(6.5, 12.0, 11.8125)","(1.7, 1.68, 1.6532608695652173)","(7.0, 16.0, 14.666666666666666)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:36:04.723653,"(4.4, 6.4, 6.325925925925926)","(6.5, 12.0, 11.8125)","(1.7, 1.68, 1.6496296296296296)","(7.0, 16.0, 14.666666666666666)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:36:05.509587,"(4.4, 6.4, 6.325925925925926)","(6.5, 12.0, 11.8125)","(1.7, 1.68, 1.6496296296296296)","(7.0, 16.0, 14.555555555555555)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:36:06.356996,"(4.4, 6.4, 6.325925925925926)","(6.5, 12.0, 11.8125)","(1.7, 1.68, 1.6512280701754385)","(7.0, 16.0, 14.555555555555555)","(8.0, 12.0, 10.946808510638299)"
10-01-2023 12:36:07.283265,"(4.4, 6.4, 6.531034482758621)","(6.5, 12.0, 11.8125)","(1.7, 1.68, 1.6472)","(7.0, 16.0, 14.555555555555555)","(8.0, 11.5, 11.433333333333334)"
10-01-2023 12:36:08.128337,"(4.4, 6.6, 6.531034482758621)","(6.5, 12.0, 11.8125)","(1.7, 1.68, 1.6472)","(7.0, 16.0, 14.555555555555555)","(8.0, 11.5, 11.433333333333334)"
10-01-2023 12:36:08.938622,"(4.4, 6.6, 6.531034482758621)","(6.5, 12.5, 11.375)","(1.7, 1.68, 1.6464285714285714)","(7.0, 16.0, 14.78125)","(8.0, 11.5, 11.40909090909091)"
10-01-2023 12:36:09.801340,"(4.4, 6.6, 6.531034482758621)","(6.5, 12.5, 11.54)","(1.65, 1.68, 1.6464285714285714)","(7.5, 16.0, 14.78125)","(8.5, 11.5, 11.40909090909091)"
10-01-2023 12:36:10.681331,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.39655172413793)","(1.65, 1.66, 1.6505882352941175)","(7.5, 16.0, 14.78125)","(8.5, 11.5, 11.433333333333334)"
10-01-2023 12:36:11.578219,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.65, 1.66, 1.6505882352941175)","(7.5, 16.0, 14.916666666666666)","(8.5, 11.5, 11.433333333333334)"
10-01-2023 12:36:12.443567,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.65, 1.66, 1.6433962264150943)","(7.5, 16.0, 14.916666666666666)","(8.5, 11.5, 11.433333333333334)"
10-01-2023 12:36:13.275383,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.65, 1.66, 1.6433962264150943)","(7.5, 16.0, 14.916666666666666)","(8.5, 11.5, 11.433333333333334)"
10-01-2023 12:36:14.100913,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.65, 1.67, 1.6542857142857141)","(7.5, 16.0, 15.0)","(8.5, 11.5, 11.433333333333334)"
10-01-2023 12:36:14.923988,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.65, 1.67, 1.6528571428571428)","(7.5, 16.0, 15.0)","(8.5, 11.5, 11.40909090909091)"
10-01-2023 12:36:15.799697,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.7, 1.67, 1.6549999999999998)","(7.5, 16.0, 15.0)","(8.5, 11.5, 11.40909090909091)"
10-01-2023 12:36:16.625732,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.7, 1.67, 1.6549999999999998)","(7.5, 16.0, 14.916666666666666)","(8.5, 11.5, 11.40909090909091)"
10-01-2023 12:36:17.466894,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.7, 1.67, 1.6439285714285714)","(7.5, 16.0, 14.916666666666666)","(8.5, 11.5, 11.433333333333334)"
10-01-2023 12:36:18.303418,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.7, 1.67, 1.6439285714285714)","(7.5, 16.0, 15.0)","(8.5, 11.5, 11.40909090909091)"
10-01-2023 12:36:19.194370,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.7, 1.66, 1.6444897959183673)","(7.5, 16.0, 15.0)","(8.5, 11.5, 11.40909090909091)"
10-01-2023 12:36:20.032691,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.7, 1.66, 1.6444897959183673)","(7.5, 16.0, 15.0)","(8.5, 11.5, 11.40909090909091)"
10-01-2023 12:36:20.845032,"(4.4, 6.6, 6.457142857142857)","(6.5, 12.5, 11.088235294117647)","(1.7, 1.66, 1.6444897959183673)","(7.5, 16.0, 15.0)","(8.5, 11.5, 11.40909090909091)"
10-01-2023 12:36:21.682490,"(4.4, 6.6, 6.5285714285714285)","(6.5, 12.5, 11.06)","(1.7, 1.66, 1.6437931034482758)","(7.5, 16.0, 14.916666666666666)","(8.5, 11.5, 11.433333333333334)"
10-01-2023 12:36:22.556331,"(4.4, 6.6, 6.5285714285714285)","(6.5, 12.5, 11.06)","(1.7, 1.66, 1.6437931034482758)","(7.5, 16.0, 15.0)","(8.5, 11.5, 11.433333333333334)"
