,Identity Thief,Rolling Start,My Gal Cookie,Alpha Humbug,Booming Boo Boo,Spring Acer,Farmor Pizazz,My Melanie
07-01-2023 21:05:52.033143,"(3.9, 5.3, 4.5473684210526315)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 20.5)","(3.3, 5.0, 4.792307692307692)","(7.0, 11.5, 10.57)","(10.0, 13.0, 12.04)","(5.0, 9.0, 8.399999999999999)"
07-01-2023 21:05:53.147664,"(3.9, 5.3, 4.5473684210526315)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 20.5)","(3.3, 5.0, 4.792307692307692)","(7.0, 11.5, 10.57)","(10.0, 13.0, 12.04)","(5.0, 9.2, 8.399999999999999)"
07-01-2023 21:05:54.203257,"(3.9, 5.3, 4.5473684210526315)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 20.5)","(3.3, 5.0, 4.792307692307692)","(7.0, 11.5, 9.2)","(10.0, 13.0, 12.04)","(5.0, 9.2, 8.399999999999999)"
07-01-2023 21:05:55.255871,"(3.9, 5.3, 4.5473684210526315)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 21.666666666666668)","(3.3, 5.0, 4.792307692307692)","(7.0, 10.0, 9.100000000000001)","(10.0, 13.0, 10.777777777777779)","(5.0, 9.2, 8.399999999999999)"
07-01-2023 21:05:56.665650,"(3.9, 5.3, 4.5473684210526315)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 21.666666666666668)","(3.3, 5.0, 4.792307692307692)","(7.0, 9.8, 9.1)","(10.0, 13.0, 10.777777777777779)","(5.0, 9.2, 8.399999999999999)"
07-01-2023 21:05:57.771196,"(3.9, 5.3, 4.5473684210526315)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 21.666666666666668)","(3.3, 5.0, 4.792307692307692)","(7.0, 9.4, 8.9)","(10.0, 13.0, 10.777777777777779)","(5.0, 9.2, 8.399999999999999)"
07-01-2023 21:05:58.963366,"(3.9, 5.3, 4.5473684210526315)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 21.666666666666668)","(3.3, 5.0, 4.792307692307692)","(7.0, 9.4, 8.9)","(10.0, 13.0, 10.777777777777779)","(5.0, 9.2, 8.399999999999999)"
07-01-2023 21:06:00.334353,"(3.9, 5.3, 4.5473684210526315)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 21.666666666666668)","(3.3, 5.0, 4.792307692307692)","(7.0, 9.4, 8.9)","(10.0, 13.0, 10.777777777777779)","(5.0, 9.2, 8.399999999999999)"
07-01-2023 21:06:01.530310,"(3.9, 5.3, 4.5473684210526315)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 21.666666666666668)","(3.3, 5.0, 4.792307692307692)","(7.0, 9.4, 9.8)","(10.0, 13.0, 10.777777777777779)","(5.0, 9.2, 8.399999999999999)"
07-01-2023 21:06:02.757767,"(3.9, 5.1, 4.8)","(4.6, 7.6, 6.355555555555555)","(26.0, 95.0, 44.75)","(18.0, 24.0, 18.90909090909091)","(3.3, 5.0, 4.915625)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.2, 8.911999999999999)"
07-01-2023 21:06:03.905584,"(3.9, 5.1, 4.8)","(4.6, 7.2, 6.3)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.90909090909091)","(3.3, 5.0, 4.855555555555556)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.2, 8.911999999999999)"
07-01-2023 21:06:05.110960,"(3.9, 5.1, 4.8)","(4.6, 7.0, 6.175)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.90909090909091)","(3.3, 5.0, 4.855555555555556)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.2, 8.56)"
07-01-2023 21:06:06.326320,"(3.9, 5.1, 4.8)","(4.6, 7.2, 6.3)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.90909090909091)","(3.3, 5.0, 4.855555555555556)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 8.8, 8.56)"
07-01-2023 21:06:07.386205,"(3.9, 5.1, 4.8)","(4.6, 7.2, 5.321739130434782)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.925714285714285)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 8.8, 8.384)"
07-01-2023 21:06:08.419704,"(3.9, 5.1, 4.8)","(4.6, 7.2, 5.04)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 8.6, 8.384)"
07-01-2023 21:06:09.872196,"(3.9, 5.1, 4.8)","(4.6, 7.2, 6.05)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 8.6, 8.384)"
07-01-2023 21:06:11.598285,"(3.9, 5.1, 4.8)","(4.6, 6.8, 6.05)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 8.6, 8.384)"
07-01-2023 21:06:12.748110,"(3.9, 5.1, 4.8)","(4.6, 6.8, 6.05)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 8.6, 8.736)"
07-01-2023 21:06:13.882502,"(3.9, 5.1, 4.8)","(4.6, 6.6, 5.925)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.0, 8.736)"
07-01-2023 21:06:14.967446,"(3.9, 5.1, 4.8)","(4.6, 6.6, 5.55)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.0, 8.736)"
07-01-2023 21:06:16.050074,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.0, 8.736)"
07-01-2023 21:06:17.160056,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.0, 8.911999999999999)"
07-01-2023 21:06:18.272588,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.2, 8.911999999999999)"
07-01-2023 21:06:19.462921,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 85.86363636363636)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.2, 8.911999999999999)"
07-01-2023 21:06:20.632307,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 45.5)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.2, 8.533333333333333)"
07-01-2023 21:06:21.809180,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 45.5)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.573529411764707)","(5.0, 9.2, 8.533333333333333)"
07-01-2023 21:06:23.061004,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 45.5)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.571428571428571)","(5.0, 9.2, 8.533333333333333)"
07-01-2023 21:06:24.163275,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 45.5)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.8)","(10.0, 13.0, 10.571428571428571)","(5.0, 9.2, 8.533333333333333)"
07-01-2023 21:06:25.309045,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 45.5)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.7727272727272725)","(7.0, 10.0, 9.822222222222223)","(10.0, 13.0, 10.571428571428571)","(5.0, 9.2, 7.85)"
07-01-2023 21:06:26.460579,"(3.9, 5.1, 4.8)","(4.6, 6.4, 5.800000000000001)","(26.0, 95.0, 46.25)","(18.0, 24.0, 18.105263157894736)","(3.3, 5.0, 4.328260869565217)","(7.0, 10.0, 9.927272727272728)","(10.0, 13.0, 10.833333333333334)","(5.0, 9.2, 8.666666666666666)"
07-01-2023 21:06:27.660337,"(3.9, 5.1, 4.8999999999999995)","(4.6, 6.2, 5.675)","(26.0, 95.0, 85.71428571428572)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.266666666666667)","(7.0, 10.5, 9.927272727272728)","(10.0, 12.5, 10.833333333333334)","(5.0, 9.0, 8.3)"
07-01-2023 21:06:28.801878,"(3.9, 5.1, 4.8999999999999995)","(4.6, 6.2, 5.675)","(26.0, 95.0, 85.71428571428572)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.266666666666667)","(7.0, 10.5, 9.927272727272728)","(10.0, 12.5, 10.833333333333334)","(5.0, 8.8, 8.4)"
07-01-2023 21:06:29.947374,"(3.9, 5.1, 4.854716981132075)","(4.6, 6.2, 5.675)","(26.0, 95.0, 85.71428571428572)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.389473684210526)","(7.0, 10.5, 8.925)","(10.0, 12.5, 10.566666666666666)","(5.0, 8.8, 8.620000000000001)"
07-01-2023 21:06:31.108022,"(3.9, 5.1, 4.666666666666666)","(4.6, 6.2, 5.675)","(26.0, 95.0, 85.71428571428572)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.3)","(7.0, 10.5, 8.762068965517242)","(10.0, 12.5, 10.557142857142857)","(5.0, 8.8, 8.620000000000001)"
07-01-2023 21:06:32.255915,"(3.9, 5.1, 4.666666666666666)","(4.6, 6.2, 5.675)","(26.0, 95.0, 85.71428571428572)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.3)","(7.0, 10.5, 9.354545454545455)","(10.0, 12.5, 10.557142857142857)","(5.0, 8.8, 8.575000000000001)"
07-01-2023 21:06:33.388801,"(3.9, 5.1, 4.875)","(4.6, 6.2, 5.675)","(26.0, 95.0, 85.71428571428572)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.402631578947368)","(7.0, 10.5, 9.685714285714285)","(10.0, 12.5, 10.557142857142857)","(5.0, 9.2, 8.823529411764705)"
07-01-2023 21:06:34.515775,"(3.9, 5.1, 4.357142857142857)","(4.6, 6.2, 5.5)","(26.0, 95.0, 85.71428571428572)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.1)","(7.0, 10.5, 9.74)","(10.0, 12.5, 10.557142857142857)","(5.0, 9.2, 8.899999999999999)"
07-01-2023 21:06:35.584881,"(3.9, 5.1, 4.357142857142857)","(4.6, 6.2, 5.5)","(26.0, 95.0, 47.75)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.1)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.557142857142857)","(5.0, 9.2, 8.899999999999999)"
07-01-2023 21:06:36.649301,"(3.9, 5.1, 4.357142857142857)","(4.6, 6.2, 5.5)","(26.0, 95.0, 47.75)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.1)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.557142857142857)","(5.0, 9.2, 8.899999999999999)"
07-01-2023 21:06:37.783629,"(3.9, 5.1, 4.728571428571429)","(4.6, 6.2, 5.266666666666667)","(26.0, 95.0, 47.75)","(18.0, 24.0, 19.52)","(3.3, 4.6, 4.1)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.557142857142857)","(5.0, 9.2, 8.899999999999999)"
07-01-2023 21:06:38.936476,"(3.9, 5.1, 4.728571428571429)","(4.6, 6.2, 5.314285714285714)","(26.0, 95.0, 79.25)","(18.0, 24.0, 21.909090909090907)","(3.3, 4.6, 4.1)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.557142857142857)","(5.0, 9.2, 8.899999999999999)"
07-01-2023 21:06:40.117023,"(3.9, 5.1, 4.8960784313725485)","(4.6, 6.0, 5.314285714285714)","(26.0, 95.0, 79.25)","(18.0, 23.0, 21.909090909090907)","(3.3, 4.6, 4.1)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.557142857142857)","(5.0, 9.2, 8.899999999999999)"
07-01-2023 21:06:41.253836,"(3.9, 5.1, 4.8960784313725485)","(4.6, 5.9, 5.166666666666667)","(26.0, 95.0, 79.88)","(18.0, 23.0, 20.75)","(3.3, 4.6, 4.1)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.557142857142857)","(5.0, 9.2, 8.899999999999999)"
07-01-2023 21:06:42.431574,"(3.9, 5.1, 4.8960784313725485)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 79.88)","(18.0, 22.0, 20.0)","(3.3, 4.6, 4.086666666666667)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.568965517241379)","(5.0, 9.2, 8.899999999999999)"
07-01-2023 21:06:43.610962,"(3.9, 5.1, 4.8960784313725485)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 79.88)","(18.0, 22.0, 20.214285714285715)","(3.3, 4.6, 4.25)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.568965517241379)","(5.0, 9.2, 9.0625)"
07-01-2023 21:06:44.838240,"(3.9, 5.1, 4.736)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 79.88)","(18.0, 22.0, 20.214285714285715)","(3.3, 4.6, 4.25)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.568965517241379)","(5.0, 9.4, 9.0625)"
07-01-2023 21:06:46.036791,"(3.9, 5.1, 4.723076923076923)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 79.88)","(18.0, 22.0, 18.607142857142858)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.568965517241379)","(5.0, 9.4, 9.1)"
07-01-2023 21:06:47.247186,"(3.9, 5.1, 4.886956521739131)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 79.88)","(18.0, 22.0, 18.607142857142858)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.568965517241379)","(5.0, 9.4, 9.1)"
07-01-2023 21:06:48.445165,"(3.9, 5.1, 4.886956521739131)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 79.88)","(18.0, 22.0, 18.607142857142858)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.568965517241379)","(5.0, 9.4, 9.1)"
07-01-2023 21:06:49.626799,"(3.9, 5.1, 4.886956521739131)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 79.88)","(18.0, 22.0, 18.607142857142858)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.568965517241379)","(5.0, 9.4, 9.1)"
07-01-2023 21:06:50.920442,"(3.9, 5.0, 4.846511627906977)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 61.727272727272734)","(18.0, 22.0, 18.607142857142858)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.568965517241379)","(5.0, 9.4, 9.1)"
07-01-2023 21:06:52.193717,"(3.9, 5.0, 4.846511627906977)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 44.42857142857143)","(18.0, 22.0, 18.607142857142858)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.5, 10.714285714285714)","(5.0, 9.4, 9.1)"
07-01-2023 21:06:53.482734,"(3.9, 5.0, 4.846511627906977)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 44.42857142857143)","(18.0, 22.0, 18.607142857142858)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.714285714285714)","(5.0, 9.4, 9.1)"
07-01-2023 21:06:55.003206,"(3.9, 5.0, 4.8533333333333335)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.14285714285714)","(18.0, 22.0, 18.607142857142858)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 9.4, 8.65)"
07-01-2023 21:06:56.829527,"(3.9, 5.0, 4.8533333333333335)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 8.8, 8.600000000000001)"
07-01-2023 21:06:58.214238,"(3.9, 5.0, 4.8533333333333335)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 8.8, 8.600000000000001)"
07-01-2023 21:06:59.530863,"(3.9, 5.0, 4.8533333333333335)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.366666666666666)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 8.8, 8.600000000000001)"
07-01-2023 21:07:00.978333,"(3.9, 5.0, 4.821621621621622)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.153125)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 8.8, 8.600000000000001)"
07-01-2023 21:07:02.294531,"(3.9, 5.0, 4.821621621621622)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.275)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 8.8, 8.933333333333334)"
07-01-2023 21:07:03.496331,"(3.9, 5.0, 4.821621621621622)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.289130434782608)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 9.2, 8.933333333333334)"
07-01-2023 21:07:04.694070,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.289130434782608)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 9.2, 8.933333333333334)"
07-01-2023 21:07:05.897074,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 46.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 9.2, 8.933333333333334)"
07-01-2023 21:07:07.074436,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 46.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 9.2, 9.1)"
07-01-2023 21:07:08.236258,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 46.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:09.455967,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 46.14285714285714)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:10.609992,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 77.9)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:11.737301,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 69.61538461538461)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.486486486486486)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:12.902468,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 69.61538461538461)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 12.0, 10.84375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:14.041254,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.5)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.84375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:15.225837,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 78.5)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:16.649913,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 79.1)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:17.848006,"(3.9, 5.0, 4.545454545454546)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 79.1)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.383333333333333)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:19.056888,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 69.5)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.389705882352941)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:20.307832,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 80.83333333333334)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.389705882352941)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:21.567508,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 72.72727272727272)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.389705882352941)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:22.767300,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 72.72727272727272)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.16)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:23.918917,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 72.72727272727272)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.16)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.4, 9.1)"
07-01-2023 21:07:25.052247,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 72.72727272727272)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.25)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 8.8, 8.600000000000001)"
07-01-2023 21:07:26.164085,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 80.3125)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.25)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 8.8, 8.600000000000001)"
07-01-2023 21:07:27.425762,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 80.3125)","(18.0, 22.0, 19.12121212121212)","(3.3, 4.6, 4.25)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.4, 8.933333333333334)"
07-01-2023 21:07:28.707967,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 72.5)","(18.0, 22.0, 19.205882352941178)","(3.3, 4.6, 4.25)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.2, 8.933333333333334)"
07-01-2023 21:07:29.864751,"(3.9, 4.9, 4.536363636363636)","(4.6, 5.9, 4.9941176470588236)","(26.0, 95.0, 80.0)","(18.0, 22.0, 19.205882352941178)","(3.3, 4.6, 4.25)","(7.0, 10.5, 9.807692307692308)","(10.0, 11.5, 10.375)","(5.0, 9.2, 8.933333333333334)"
