,Crystals Dream,Megami,Wozzeck,West Coast Warrior,Yarralea,Tropical Sun
11-01-2023 15:24:58.251264,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.267058823529412)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 19.363636363636363)","(4.6, 6.0, 5.618181818181818)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:24:59.570756,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.267058823529412)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 19.363636363636363)","(4.6, 6.0, 5.618181818181818)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:01.272152,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 16.5)","(4.6, 6.0, 5.618181818181818)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:02.554295,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 16.5)","(4.6, 6.0, 5.618181818181818)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:03.654775,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 16.5)","(4.6, 6.0, 5.618181818181818)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:05.088228,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 16.5)","(4.6, 6.0, 5.618181818181818)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:06.408166,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 16.5)","(4.6, 6.0, 5.618181818181818)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:07.708516,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 16.5)","(4.6, 6.0, 5.618181818181818)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:08.923071,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 16.5)","(4.6, 6.0, 5.618181818181818)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:10.027730,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 21.0, 15.833333333333334)","(4.6, 6.0, 5.72)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:11.117830,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.72)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:12.190643,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.72)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:13.461440,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.72)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:14.663053,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.82)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:15.849445,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.82)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:17.075064,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.82)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:18.257991,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.82)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:19.389439,"(1.8, 1.99, 1.9647826086956521)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.82)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:20.493088,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.82)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:21.545382,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.7)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:22.661480,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 15.833333333333334)","(4.6, 6.0, 5.7)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:23.815406,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:24.959038,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:26.106288,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:27.214392,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:28.282244,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:29.349129,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:30.469003,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:31.641949,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:32.818849,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.017073170731708)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:33.969830,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.11923076923077)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:35.202241,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.0, 4.961290322580646)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:36.297414,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.0, 4.961290322580646)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:37.517701,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.0, 4.961290322580646)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:38.785694,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.0, 5.11923076923077)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:40.235855,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.11923076923077)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:41.522931,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.11923076923077)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:42.704889,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.076470588235295)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:43.749589,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.076470588235295)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:44.964838,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.076470588235295)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:46.228638,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.076470588235295)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.58)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:47.359651,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.076470588235295)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 6.0, 5.5062500000000005)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:48.523853,"(1.8, 2.02, 1.9941666666666666)","(4.2, 5.5, 5.107272727272727)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.432)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:49.585955,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.107272727272727)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.432)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:50.674770,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.107272727272727)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.710909090909091)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:51.883237,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:53.054100,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:54.256851,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:55.406908,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:56.654591,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:57.852142,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:58.969890,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:25:59.980617,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:01.080465,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:02.280549,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:03.429446,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:04.519284,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:05.582985,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:06.705870,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:07.809100,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:08.929585,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:10.064697,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:11.239167,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.466666666666667)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:12.349335,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.4411764705882355)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:13.521389,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.4411764705882355)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:14.688093,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.4411764705882355)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:15.934210,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.4411764705882355)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:17.141609,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.4411764705882355)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:18.347518,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.4411764705882355)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:19.571763,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.710909090909091)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:20.709125,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.275)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.720689655172414)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:21.778811,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.720689655172414)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:22.905305,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.720689655172414)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:24.013760,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.720689655172414)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:25.284452,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.720689655172414)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:26.454409,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.720689655172414)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:27.603112,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.9, 5.742857142857143)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:28.706110,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:29.822858,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:31.073046,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:32.271246,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:33.454138,"(1.8, 2.02, 1.9918181818181817)","(4.2, 5.5, 5.285714285714286)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 16.666666666666668)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:34.758966,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.3744680851063835)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 18.5)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:36.007123,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.3812500000000005)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 18.5)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:37.281078,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.381632653061224)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 18.5)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:38.442694,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.381632653061224)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 18.5)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:39.609627,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.381632653061224)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 18.5)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:40.811398,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.381632653061224)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 18.5)","(4.6, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:42.032545,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.381632653061224)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 18.5)","(4.8, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:43.192033,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.381632653061224)","(11.0, 18.0, 15.333333333333334)","(11.0, 20.0, 18.5)","(4.8, 5.8, 5.31)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:44.247160,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.381632653061224)","(11.0, 18.0, 14.875)","(11.0, 20.0, 18.5)","(4.8, 5.8, 5.49)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:45.410750,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.5, 14.875)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.4714285714285715)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:46.534377,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.5, 14.875)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.4714285714285715)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:47.680504,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.5, 14.875)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.4714285714285715)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:48.813819,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.5, 14.875)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.5285714285714285)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:49.989553,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.5, 14.5)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.5588235294117645)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:51.096650,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.0, 14.5)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.5588235294117645)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:52.270003,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.0, 14.5)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.5588235294117645)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:53.433641,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.0, 14.5)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.5588235294117645)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:54.524571,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.0, 14.5)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.618367346938776)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:55.680476,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.0, 14.5)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.618367346938776)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:56.778094,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.0, 14.5)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.618367346938776)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:57.831392,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.0, 14.5)","(11.0, 20.0, 18.5)","(4.8, 5.7, 5.618367346938776)","(41.0, 95.0, 89.33333333333334)"
11-01-2023 15:26:58.901244,"(1.8, 2.0, 1.9925)","(4.2, 5.4, 5.357142857142858)","(11.0, 17.0, 14.5)","(11.0, 20.0, 19.0)","(4.8, 5.7, 5.481818181818182)","(41.0, 95.0, 70.5)"
