,Slingshot Snoop,Aston Esme,Rock Icon,Conor Pass,Dollar Signs,My Names Lyn,Smiling Quartile,Midnight Marilyn
04-01-2023 14:00:11.848261,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 48.95833333333333)"
04-01-2023 14:00:12.977128,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 48.95833333333333)"
04-01-2023 14:00:14.058454,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 48.95833333333333)"
04-01-2023 14:00:15.037121,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 52.142857142857146)"
04-01-2023 14:00:16.102128,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 52.142857142857146)"
04-01-2023 14:00:17.217802,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 52.142857142857146)"
04-01-2023 14:00:18.293179,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 54.61538461538461)"
04-01-2023 14:00:19.387511,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 54.61538461538461)"
04-01-2023 14:00:20.519166,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 54.61538461538461)"
04-01-2023 14:00:21.582893,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.708333333333336)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 54.61538461538461)"
04-01-2023 14:00:22.650584,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.708333333333336)","(8.5, 19.0, 18.770212765957446)","(11.0, 26.0, 24.666666666666664)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 70.0, 61.53846153846153)"
04-01-2023 14:00:23.781799,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.666666666666664)","(8.5, 19.0, 18.325)","(11.0, 26.0, 24.666666666666664)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 80.0, 61.53846153846153)"
04-01-2023 14:00:24.963521,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.666666666666664)","(8.5, 19.0, 18.325)","(11.0, 26.0, 24.666666666666664)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 80.0, 61.53846153846153)"
04-01-2023 14:00:26.152946,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.666666666666664)","(8.5, 19.0, 18.325)","(11.0, 26.0, 24.666666666666664)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 80.0, 61.53846153846153)"
04-01-2023 14:00:27.379909,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.666666666666664)","(8.5, 19.0, 18.325)","(11.0, 26.0, 24.666666666666664)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 80.0, 61.53846153846153)"
04-01-2023 14:00:28.636387,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.666666666666664)","(8.5, 19.0, 18.325)","(11.0, 26.0, 24.666666666666664)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 80.0, 61.53846153846153)"
04-01-2023 14:00:29.912584,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.666666666666664)","(8.5, 19.0, 18.325)","(11.0, 26.0, 24.666666666666664)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 80.0, 61.53846153846153)"
04-01-2023 14:00:31.189114,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.666666666666664)","(8.5, 19.0, 18.325)","(11.0, 26.0, 24.666666666666664)","(3.3, 5.5, 3.6259259259259258)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 80.0, 61.53846153846153)"
04-01-2023 14:00:32.445835,"(1.8, 2.54, 1.8704347826086958)","(11.0, 26.0, 24.666666666666664)","(8.5, 19.0, 18.325)","(11.0, 26.0, 20.3125)","(3.3, 5.5, 3.596296296296296)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 35.5)","(21.0, 80.0, 58.57142857142857)"
04-01-2023 14:00:33.664675,"(1.8, 2.5, 1.8508196721311476)","(11.0, 26.0, 24.666666666666664)","(8.5, 19.0, 16.880000000000003)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.596296296296296)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:34.817317,"(1.8, 2.5, 1.8508196721311476)","(11.0, 26.0, 22.125)","(8.5, 19.0, 16.880000000000003)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.596296296296296)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:36.034889,"(1.8, 2.5, 1.8508196721311476)","(11.0, 26.0, 22.125)","(8.5, 19.0, 16.880000000000003)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.596296296296296)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:37.184538,"(1.8, 2.5, 1.8508196721311476)","(11.0, 26.0, 22.125)","(8.5, 19.0, 17.94)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 70.0, 41.66666666666667)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:38.367596,"(1.8, 2.5, 1.8508196721311476)","(11.0, 26.0, 24.0625)","(8.5, 19.0, 17.94)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 70.0, 48.95833333333333)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:39.544174,"(1.8, 2.5, 1.8508196721311476)","(11.0, 26.0, 24.0625)","(8.5, 19.0, 17.94)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 70.0, 48.95833333333333)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:40.755628,"(1.8, 2.5, 1.8508196721311476)","(11.0, 26.0, 24.0625)","(8.5, 19.0, 17.94)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 70.0, 48.95833333333333)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:41.994165,"(1.8, 2.5, 1.8508196721311476)","(11.0, 26.0, 17.266666666666666)","(8.5, 19.0, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 70.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:43.319895,"(1.8, 2.5, 1.8508196721311476)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:44.583318,"(1.8, 2.5, 1.8508196721311476)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:45.807998,"(1.8, 2.5, 1.8508196721311476)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:47.038768,"(1.8, 2.5, 1.8508196721311476)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:48.208322,"(1.8, 2.5, 1.8508196721311476)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:49.357621,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:50.560812,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:51.767937,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.125)"
04-01-2023 14:00:52.968349,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.75)"
04-01-2023 14:00:54.205289,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 43.75)"
04-01-2023 14:00:55.331113,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:00:56.405763,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:00:57.511099,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:00:58.674307,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:00:59.977377,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.596296296296296)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:01.181487,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 65.0, 46.041666666666664)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:02.336065,"(1.8, 2.48, 1.8933333333333333)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 65.0, 43.125)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:03.485604,"(1.8, 2.48, 1.8933333333333333)","(11.0, 23.0, 19.25)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 43.125)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:04.559452,"(1.8, 2.48, 1.8933333333333333)","(11.0, 23.0, 19.25)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 43.125)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:05.691093,"(1.8, 2.48, 1.8933333333333333)","(11.0, 23.0, 19.25)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 43.125)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:06.877289,"(1.8, 2.48, 1.8933333333333333)","(11.0, 23.0, 19.25)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 43.125)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:08.097339,"(1.8, 2.48, 2.0180000000000002)","(11.0, 23.0, 19.950000000000003)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 43.125)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:09.290898,"(1.8, 2.48, 2.0180000000000002)","(11.0, 24.0, 19.950000000000003)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 43.125)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:10.549133,"(1.8, 2.48, 2.0180000000000002)","(11.0, 24.0, 19.950000000000003)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 43.125)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:11.711874,"(1.8, 2.48, 2.0180000000000002)","(11.0, 24.0, 19.950000000000003)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 43.125)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:12.851405,"(1.8, 2.48, 2.0180000000000002)","(11.0, 24.0, 19.950000000000003)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 35.625)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:13.990209,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 35.625)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:15.168415,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 35.625)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:16.385012,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 36.25)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:17.600365,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 36.25)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:18.964039,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 38.285714285714285)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:20.167390,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 38.285714285714285)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:21.366401,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.638888888888889)","(20.0, 60.0, 38.285714285714285)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:22.489087,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 60.0, 46.85714285714286)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:23.669567,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 46.85714285714286)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:24.851393,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 46.85714285714286)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:26.025477,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 46.85714285714286)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:27.262891,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 46.85714285714286)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:28.517140,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 46.85714285714286)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:29.731370,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 46.85714285714286)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:30.836299,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 46.85714285714286)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:32.169205,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:33.475011,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:34.715852,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:36.040989,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:37.490902,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 17.266666666666666)","(8.5, 17.5, 14.25)","(11.0, 25.0, 17.266666666666666)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:38.832441,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:39.884285,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:41.090559,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:42.442786,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:43.928971,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:45.177759,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:46.723527,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:48.003552,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:49.311976,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
04-01-2023 14:01:50.726629,"(1.8, 2.48, 2.0180000000000002)","(11.0, 25.0, 15.9375)","(8.5, 17.5, 12.444444444444445)","(11.0, 25.0, 15.9375)","(3.3, 5.3, 3.9343749999999997)","(20.0, 80.0, 43.75)","(16.0, 48.0, 28.0)","(21.0, 80.0, 44.375)"
