,Homebush Jaxon,Homebush Macho,Homebush Leana,Mulberry Queen,Homebush Ice,Daisy Bee,Optional Extra
944,"[datetime.datetime(2022, 11, 28, 11, 0, 5, 224712), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 224712), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 224712), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 224712), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 224712), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 224712), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 5, 224712), 3.4, 6.8]"
945,"[datetime.datetime(2022, 11, 28, 11, 0, 6, 352063), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 352063), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 352063), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 352063), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 352063), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 352063), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 6, 352063), 3.4, 6.8]"
946,"[datetime.datetime(2022, 11, 28, 11, 0, 7, 481209), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 481209), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 481209), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 481209), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 481209), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 481209), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 7, 481209), 3.4, 6.8]"
947,"[datetime.datetime(2022, 11, 28, 11, 0, 8, 609431), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 8, 609431), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 8, 609431), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 8, 609431), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 8, 609431), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 8, 609431), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 8, 609431), 3.4, 6.8]"
948,"[datetime.datetime(2022, 11, 28, 11, 0, 9, 732440), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 732440), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 732440), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 732440), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 732440), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 732440), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 9, 732440), 3.4, 6.8]"
949,"[datetime.datetime(2022, 11, 28, 11, 0, 10, 869622), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 869622), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 869622), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 869622), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 869622), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 869622), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 10, 869622), 3.4, 6.8]"
950,"[datetime.datetime(2022, 11, 28, 11, 0, 11, 995861), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 995861), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 995861), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 995861), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 995861), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 995861), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 11, 995861), 3.4, 6.8]"
951,"[datetime.datetime(2022, 11, 28, 11, 0, 13, 111591), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 13, 111591), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 13, 111591), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 13, 111591), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 13, 111591), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 13, 111591), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 13, 111591), 3.4, 6.8]"
952,"[datetime.datetime(2022, 11, 28, 11, 0, 14, 223903), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 14, 223903), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 14, 223903), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 14, 223903), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 14, 223903), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 14, 223903), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 14, 223903), 3.4, 6.6]"
953,"[datetime.datetime(2022, 11, 28, 11, 0, 15, 345223), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 15, 345223), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 15, 345223), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 15, 345223), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 15, 345223), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 15, 345223), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 15, 345223), 3.4, 6.6]"
954,"[datetime.datetime(2022, 11, 28, 11, 0, 16, 464312), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 16, 464312), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 16, 464312), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 16, 464312), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 16, 464312), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 16, 464312), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 16, 464312), 3.4, 6.6]"
955,"[datetime.datetime(2022, 11, 28, 11, 0, 17, 581362), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 17, 581362), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 17, 581362), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 17, 581362), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 17, 581362), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 17, 581362), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 17, 581362), 3.4, 6.8]"
956,"[datetime.datetime(2022, 11, 28, 11, 0, 18, 698102), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 18, 698102), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 18, 698102), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 18, 698102), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 18, 698102), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 18, 698102), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 18, 698102), 3.4, 6.8]"
957,"[datetime.datetime(2022, 11, 28, 11, 0, 19, 817804), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 19, 817804), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 19, 817804), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 19, 817804), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 19, 817804), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 19, 817804), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 19, 817804), 3.4, 6.6]"
958,"[datetime.datetime(2022, 11, 28, 11, 0, 20, 931075), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 20, 931075), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 20, 931075), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 20, 931075), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 20, 931075), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 20, 931075), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 20, 931075), 3.4, 6.6]"
959,"[datetime.datetime(2022, 11, 28, 11, 0, 22, 57753), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 22, 57753), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 22, 57753), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 22, 57753), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 22, 57753), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 22, 57753), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 22, 57753), 3.4, 6.6]"
960,"[datetime.datetime(2022, 11, 28, 11, 0, 23, 181910), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 23, 181910), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 23, 181910), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 23, 181910), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 23, 181910), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 0, 23, 181910), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 23, 182911), 3.4, 6.6]"
961,"[datetime.datetime(2022, 11, 28, 11, 0, 24, 299183), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 24, 299183), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 24, 299183), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 24, 299183), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 24, 299183), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 24, 299183), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 24, 299183), 3.4, 6.6]"
962,"[datetime.datetime(2022, 11, 28, 11, 0, 25, 424035), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 25, 424035), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 25, 424035), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 25, 424035), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 25, 424035), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 25, 424035), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 25, 424035), 3.4, 6.6]"
963,"[datetime.datetime(2022, 11, 28, 11, 0, 26, 550893), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 26, 550893), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 26, 550893), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 26, 550893), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 26, 550893), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 26, 550893), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 26, 550893), 3.4, 6.6]"
964,"[datetime.datetime(2022, 11, 28, 11, 0, 27, 665771), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 27, 665771), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 27, 665771), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 27, 665771), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 27, 665771), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 27, 665771), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 27, 665771), 3.4, 6.6]"
965,"[datetime.datetime(2022, 11, 28, 11, 0, 28, 774704), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 28, 774704), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 28, 774704), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 28, 774704), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 28, 774704), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 28, 774704), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 28, 774704), 3.4, 6.6]"
966,"[datetime.datetime(2022, 11, 28, 11, 0, 29, 891575), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 29, 891575), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 29, 891575), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 29, 891575), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 29, 891575), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 29, 891575), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 29, 891575), 3.4, 6.6]"
967,"[datetime.datetime(2022, 11, 28, 11, 0, 31, 8556), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 31, 8556), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 31, 8556), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 31, 8556), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 31, 8556), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 31, 8556), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 31, 8556), 3.4, 6.6]"
968,"[datetime.datetime(2022, 11, 28, 11, 0, 32, 122849), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 32, 122849), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 32, 122849), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 32, 122849), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 32, 122849), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 32, 122849), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 32, 122849), 3.4, 6.6]"
969,"[datetime.datetime(2022, 11, 28, 11, 0, 33, 297511), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 33, 297511), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 33, 297511), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 33, 297511), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 33, 297511), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 33, 297511), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 33, 297511), 3.4, 6.6]"
970,"[datetime.datetime(2022, 11, 28, 11, 0, 34, 413100), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 34, 413100), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 34, 413100), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 34, 413100), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 34, 413100), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 34, 413100), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 34, 413100), 3.4, 6.8]"
971,"[datetime.datetime(2022, 11, 28, 11, 0, 35, 528460), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 35, 528460), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 35, 528460), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 35, 528460), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 35, 528460), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 35, 528460), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 35, 528460), 3.4, 6.8]"
972,"[datetime.datetime(2022, 11, 28, 11, 0, 36, 648070), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 36, 648070), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 36, 648070), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 36, 648070), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 36, 648070), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 36, 648070), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 36, 648070), 3.4, 6.8]"
973,"[datetime.datetime(2022, 11, 28, 11, 0, 37, 757830), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 37, 757830), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 37, 757830), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 37, 757830), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 37, 757830), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 37, 757830), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 37, 757830), 3.4, 6.6]"
974,"[datetime.datetime(2022, 11, 28, 11, 0, 38, 871016), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 38, 871016), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 38, 871016), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 38, 871016), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 38, 871016), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 38, 871016), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 38, 871016), 3.4, 6.6]"
975,"[datetime.datetime(2022, 11, 28, 11, 0, 39, 985997), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 39, 985997), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 39, 985997), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 39, 985997), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 39, 985997), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 39, 985997), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 39, 985997), 3.4, 6.8]"
976,"[datetime.datetime(2022, 11, 28, 11, 0, 41, 97135), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 41, 97135), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 41, 97135), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 41, 97135), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 41, 97135), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 41, 97135), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 41, 97135), 3.4, 6.6]"
977,"[datetime.datetime(2022, 11, 28, 11, 0, 42, 219921), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 42, 219921), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 42, 219921), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 42, 219921), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 42, 219921), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 42, 219921), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 42, 219921), 3.4, 6.8]"
978,"[datetime.datetime(2022, 11, 28, 11, 0, 43, 328863), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 43, 328863), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 43, 328863), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 43, 328863), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 43, 328863), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 43, 328863), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 43, 328863), 3.4, 6.8]"
979,"[datetime.datetime(2022, 11, 28, 11, 0, 44, 451813), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 44, 451813), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 44, 451813), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 44, 451813), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 44, 451813), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 44, 451813), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 44, 451813), 3.4, 6.8]"
980,"[datetime.datetime(2022, 11, 28, 11, 0, 45, 559110), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 45, 559110), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 45, 559110), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 45, 559110), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 45, 559110), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 45, 559110), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 45, 559110), 3.4, 6.8]"
981,"[datetime.datetime(2022, 11, 28, 11, 0, 46, 672770), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 46, 672770), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 46, 672770), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 46, 672770), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 46, 672770), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 46, 672770), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 46, 672770), 3.4, 6.8]"
982,"[datetime.datetime(2022, 11, 28, 11, 0, 47, 780714), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 47, 780714), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 47, 780714), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 47, 780714), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 47, 780714), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 47, 780714), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 47, 780714), 3.4, 6.8]"
983,"[datetime.datetime(2022, 11, 28, 11, 0, 48, 899175), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 48, 899175), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 48, 899175), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 48, 899175), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 48, 899175), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 48, 899175), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 48, 899175), 3.4, 6.8]"
984,"[datetime.datetime(2022, 11, 28, 11, 0, 50, 17599), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 50, 17599), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 50, 17599), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 50, 17599), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 50, 17599), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 50, 17599), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 50, 17599), 3.4, 6.8]"
985,"[datetime.datetime(2022, 11, 28, 11, 0, 51, 135765), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 51, 135765), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 51, 135765), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 51, 135765), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 51, 135765), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 51, 135765), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 51, 135765), 3.4, 6.2]"
986,"[datetime.datetime(2022, 11, 28, 11, 0, 52, 261537), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 52, 261537), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 52, 261537), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 52, 261537), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 52, 261537), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 52, 261537), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 52, 261537), 3.4, 6.0]"
987,"[datetime.datetime(2022, 11, 28, 11, 0, 53, 377462), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 53, 377462), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 53, 377462), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 53, 377462), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 53, 377462), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 53, 377462), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 53, 377462), 3.4, 6.0]"
988,"[datetime.datetime(2022, 11, 28, 11, 0, 54, 486904), 3.0, 4.7]","[datetime.datetime(2022, 11, 28, 11, 0, 54, 486904), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 54, 486904), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 54, 486904), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 54, 486904), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 54, 486904), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 54, 486904), 3.4, 6.0]"
989,"[datetime.datetime(2022, 11, 28, 11, 0, 55, 600807), 3.0, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 55, 600807), 7.5, 19.0]","[datetime.datetime(2022, 11, 28, 11, 0, 55, 600807), 18.0, 95.0]","[datetime.datetime(2022, 11, 28, 11, 0, 55, 600807), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 11, 0, 55, 600807), 21.0, 130.0]","[datetime.datetime(2022, 11, 28, 11, 0, 55, 600807), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 11, 0, 55, 600807), 3.4, 6.0]"
