,Sweet Silver,Churn It Up,Blue Cod,Miss Fischer,Boudicca
04-01-2023 10:10:16.993065,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:17.815900,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:18.642513,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:19.473585,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:20.334157,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:21.162745,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:21.944179,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:22.720438,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:23.503764,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:24.326158,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:25.172607,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:25.993386,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:26.825912,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:27.653151,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:28.442754,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:29.227167,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:30.080613,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:30.903955,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:31.741319,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:32.563431,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:33.351311,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:34.132428,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:34.920953,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:35.812800,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:36.640566,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:37.474125,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:38.262193,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:39.063912,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:39.866742,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:40.654005,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:41.498782,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:42.346387,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:43.211395,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:44.054456,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:44.897064,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:45.687622,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:46.484737,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:47.298727,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:48.133666,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:48.974262,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:49.791205,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:50.610451,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:51.409288,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:52.229514,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:53.127826,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:54.007436,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:54.824314,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:55.694751,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:56.479110,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:57.252461,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:58.052512,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:58.858157,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:10:59.664131,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:00.547148,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:01.433418,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:02.241044,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:03.031182,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:03.825890,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:04.618457,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:05.441962,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:06.256276,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:07.124996,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:07.960769,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:08.744216,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:09.522760,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:10.324920,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:11.140406,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:11.978154,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:12.825623,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:13.651618,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:14.438422,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:15.243155,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:16.066432,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:16.858943,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:17.681258,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:18.484538,"(3.3, 8.8, 5.496969696969698)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:19.279914,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:20.092690,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:20.888680,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:21.676217,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:22.470217,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:23.260203,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:24.065480,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:24.879597,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:25.675056,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:26.502902,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:27.331738,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:28.143992,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:28.994159,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:29.775762,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:30.552736,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:31.361582,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:32.174018,"(3.3, 8.6, 6.317391304347826)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:32.993274,"(3.3, 9.4, 6.769565217391305)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:33.801947,"(3.3, 9.4, 6.769565217391305)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:34.587992,"(3.3, 9.4, 6.769565217391305)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:35.370331,"(3.3, 9.4, 6.769565217391305)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:36.186971,"(3.3, 9.4, 6.769565217391305)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:37.003590,"(3.3, 9.4, 6.769565217391305)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:37.812332,"(3.3, 9.4, 6.769565217391305)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:38.614507,"(3.3, 9.4, 6.769565217391305)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:39.435824,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:40.248697,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:41.052557,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:41.861339,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:42.659348,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:43.457777,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:44.241997,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:45.041821,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:45.837569,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:46.627173,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:47.422795,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:48.227699,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:49.051549,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:49.873363,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:50.725835,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:51.545991,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:52.357017,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:53.171014,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:53.962363,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:54.752081,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:55.542643,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:56.355517,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:57.148379,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:57.983173,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
04-01-2023 10:11:58.794125,"(3.3, 9.2, 5.654545454545454)","(1.5, 2.4, 2.30768115942029)","(14.0, 55.0, 50.166666666666664)","(16.0, 70.0, 62.0)","(7.5, 26.0, 16.592)"
