,Kendys Butterfly,Feisty Phoebe,Real Dash Nz,Lightning Jash,Guaranteed Secret,Filcarlo,Shadow Terror,Sir Roman
40,"[datetime.datetime(2022, 11, 28, 18, 45, 26, 467850), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 467850), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 467850), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 467850), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 467850), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 467850), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 467850), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 26, 467850), 5.5, 8.2]"
41,"[datetime.datetime(2022, 11, 28, 18, 45, 27, 655442), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 655442), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 655442), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 655442), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 655442), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 655442), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 655442), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 27, 655442), 5.5, 8.2]"
42,"[datetime.datetime(2022, 11, 28, 18, 45, 28, 844329), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 844329), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 844329), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 844329), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 844329), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 844329), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 844329), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 28, 844329), 5.5, 8.2]"
43,"[datetime.datetime(2022, 11, 28, 18, 45, 30, 50273), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 50273), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 50273), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 50273), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 50273), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 50273), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 50273), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 30, 50273), 5.5, 8.2]"
44,"[datetime.datetime(2022, 11, 28, 18, 45, 31, 271026), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 271026), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 271026), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 271026), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 271026), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 271026), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 271026), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 31, 271026), 5.5, 8.2]"
45,"[datetime.datetime(2022, 11, 28, 18, 45, 32, 548380), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 32, 548380), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 32, 548380), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 32, 548380), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 32, 548380), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 32, 548380), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 32, 548380), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 32, 548380), 5.5, 8.2]"
46,"[datetime.datetime(2022, 11, 28, 18, 45, 33, 849087), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 849087), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 849087), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 849087), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 849087), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 849087), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 849087), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 33, 849087), 5.5, 8.2]"
47,"[datetime.datetime(2022, 11, 28, 18, 45, 35, 68290), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 68290), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 68290), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 68290), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 68290), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 68290), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 68290), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 35, 68290), 5.5, 8.2]"
48,"[datetime.datetime(2022, 11, 28, 18, 45, 36, 287532), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 287532), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 287532), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 287532), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 287532), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 287532), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 287532), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 36, 287532), 5.5, 8.2]"
49,"[datetime.datetime(2022, 11, 28, 18, 45, 37, 491547), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 491547), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 491547), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 491547), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 491547), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 491547), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 491547), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 37, 491547), 5.5, 8.2]"
50,"[datetime.datetime(2022, 11, 28, 18, 45, 38, 694547), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 694547), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 694547), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 694547), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 694547), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 694547), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 694547), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 38, 694547), 5.5, 8.2]"
51,"[datetime.datetime(2022, 11, 28, 18, 45, 39, 881574), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 881574), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 881574), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 881574), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 881574), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 881574), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 881574), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 39, 881574), 5.5, 8.2]"
52,"[datetime.datetime(2022, 11, 28, 18, 45, 41, 69514), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 69514), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 69514), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 69514), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 69514), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 69514), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 69514), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 41, 69514), 5.5, 8.2]"
53,"[datetime.datetime(2022, 11, 28, 18, 45, 42, 270535), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 42, 270535), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 42, 270535), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 42, 270535), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 42, 270535), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 42, 270535), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 42, 270535), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 42, 270535), 5.5, 8.2]"
54,"[datetime.datetime(2022, 11, 28, 18, 45, 43, 457182), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 457182), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 457182), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 457182), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 457182), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 457182), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 457182), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 43, 457182), 5.5, 8.2]"
55,"[datetime.datetime(2022, 11, 28, 18, 45, 44, 643909), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 643909), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 643909), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 643909), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 643909), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 643909), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 643909), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 44, 643909), 5.5, 8.2]"
56,"[datetime.datetime(2022, 11, 28, 18, 45, 45, 846620), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 846620), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 846620), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 846620), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 846620), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 846620), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 846620), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 45, 846620), 5.5, 8.2]"
57,"[datetime.datetime(2022, 11, 28, 18, 45, 47, 32978), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 32978), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 32978), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 32978), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 32978), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 32978), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 32978), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 47, 32978), 5.5, 8.2]"
58,"[datetime.datetime(2022, 11, 28, 18, 45, 48, 218565), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 218565), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 218565), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 218565), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 218565), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 218565), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 218565), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 45, 48, 218565), 5.5, 8.2]"
59,"[datetime.datetime(2022, 11, 28, 18, 45, 49, 410951), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 410951), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 410951), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 410951), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 410951), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 410951), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 410951), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 45, 49, 410951), 5.5, 8.2]"
60,"[datetime.datetime(2022, 11, 28, 18, 45, 50, 596712), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 50, 596712), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 50, 596712), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 50, 596712), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 50, 596712), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 50, 596712), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 50, 596712), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 45, 50, 596712), 5.5, 8.2]"
61,"[datetime.datetime(2022, 11, 28, 18, 45, 51, 782647), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 51, 782647), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 51, 782647), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 51, 782647), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 51, 782647), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 51, 782647), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 51, 782647), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 45, 51, 782647), 5.5, 8.2]"
62,"[datetime.datetime(2022, 11, 28, 18, 45, 52, 963675), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 52, 963675), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 52, 963675), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 52, 963675), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 52, 963675), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 52, 963675), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 52, 963675), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 45, 52, 963675), 5.5, 8.2]"
63,"[datetime.datetime(2022, 11, 28, 18, 45, 54, 176534), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 54, 176534), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 54, 176534), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 54, 176534), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 54, 176534), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 54, 176534), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 54, 176534), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 45, 54, 176534), 5.5, 8.2]"
64,"[datetime.datetime(2022, 11, 28, 18, 45, 55, 386279), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 55, 386279), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 55, 386279), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 55, 386279), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 55, 386279), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 55, 386279), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 55, 386279), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 45, 55, 386279), 5.5, 8.2]"
65,"[datetime.datetime(2022, 11, 28, 18, 45, 56, 602419), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 56, 602419), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 56, 602419), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 56, 602419), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 56, 602419), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 56, 602419), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 56, 602419), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 45, 56, 602419), 5.5, 8.2]"
66,"[datetime.datetime(2022, 11, 28, 18, 45, 57, 789534), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 57, 789534), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 57, 789534), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 57, 789534), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 57, 789534), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 57, 789534), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 57, 789534), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 45, 57, 789534), 5.5, 8.2]"
67,"[datetime.datetime(2022, 11, 28, 18, 45, 59, 9524), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 45, 59, 9524), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 45, 59, 9524), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 45, 59, 9524), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 45, 59, 9524), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 45, 59, 9524), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 45, 59, 9524), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 45, 59, 9524), 5.5, 8.2]"
68,"[datetime.datetime(2022, 11, 28, 18, 46, 0, 221694), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 0, 221694), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 0, 221694), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 0, 221694), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 0, 221694), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 0, 221694), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 0, 221694), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 46, 0, 221694), 5.5, 8.2]"
69,"[datetime.datetime(2022, 11, 28, 18, 46, 1, 411851), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 1, 411851), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 1, 411851), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 1, 411851), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 1, 411851), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 1, 411851), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 1, 411851), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 46, 1, 411851), 5.5, 8.2]"
70,"[datetime.datetime(2022, 11, 28, 18, 46, 2, 613317), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 2, 613317), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 2, 613317), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 2, 613317), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 2, 613317), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 2, 613317), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 2, 613317), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 46, 2, 613317), 5.5, 8.2]"
71,"[datetime.datetime(2022, 11, 28, 18, 46, 3, 824431), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 3, 824431), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 3, 824431), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 3, 824431), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 3, 824431), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 3, 824431), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 3, 824431), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 46, 3, 824431), 5.5, 8.2]"
72,"[datetime.datetime(2022, 11, 28, 18, 46, 5, 28529), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 5, 28529), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 5, 28529), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 5, 28529), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 5, 28529), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 5, 28529), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 5, 28529), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 46, 5, 28529), 5.5, 8.2]"
73,"[datetime.datetime(2022, 11, 28, 18, 46, 6, 221447), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 6, 221447), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 6, 221447), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 6, 221447), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 6, 221447), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 6, 221447), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 6, 221447), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 46, 6, 221447), 5.5, 8.2]"
74,"[datetime.datetime(2022, 11, 28, 18, 46, 7, 434552), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 7, 434552), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 7, 434552), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 7, 434552), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 7, 434552), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 7, 434552), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 7, 434552), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 46, 7, 434552), 5.5, 8.2]"
75,"[datetime.datetime(2022, 11, 28, 18, 46, 8, 640342), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 8, 640342), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 8, 640342), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 8, 640342), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 8, 640342), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 8, 640342), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 8, 640342), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 46, 8, 640342), 5.5, 8.2]"
76,"[datetime.datetime(2022, 11, 28, 18, 46, 9, 870758), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 9, 870758), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 9, 870758), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 9, 870758), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 9, 870758), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 9, 870758), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 9, 870758), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 46, 9, 870758), 5.5, 8.2]"
77,"[datetime.datetime(2022, 11, 28, 18, 46, 11, 75444), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 11, 75444), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 11, 75444), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 11, 75444), 1.95, 2.72]","[datetime.datetime(2022, 11, 28, 18, 46, 11, 75444), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 11, 75444), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 11, 75444), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 46, 11, 75444), 5.5, 8.2]"
78,"[datetime.datetime(2022, 11, 28, 18, 46, 12, 283551), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 12, 283551), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 12, 283551), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 12, 283551), 1.95, 2.74]","[datetime.datetime(2022, 11, 28, 18, 46, 12, 283551), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 12, 283551), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 12, 283551), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 46, 12, 283551), 5.5, 8.2]"
79,"[datetime.datetime(2022, 11, 28, 18, 46, 13, 478494), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 13, 478494), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 13, 478494), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 13, 478494), 1.95, 2.74]","[datetime.datetime(2022, 11, 28, 18, 46, 13, 478494), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 13, 478494), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 13, 478494), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 46, 13, 478494), 5.5, 8.2]"
80,"[datetime.datetime(2022, 11, 28, 18, 46, 14, 674822), 3.9, 6.0]","[datetime.datetime(2022, 11, 28, 18, 46, 14, 674822), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 18, 46, 14, 674822), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 46, 14, 674822), 1.95, 2.74]","[datetime.datetime(2022, 11, 28, 18, 46, 14, 674822), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 46, 14, 674822), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 18, 46, 14, 674822), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 46, 14, 674822), 5.5, 8.2]"
