,Fabios Ethics,Good Odds Carla,Boa Vista,Allowed To Dream,Why So Serious,Optimus Eli,Unacceptable Les,Kalyara
08-01-2023 18:05:15.708652,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.7, 2.6881818181818184)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:16.853214,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.7, 2.6881818181818184)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:17.921524,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.7, 2.6881818181818184)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:18.908356,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:19.999330,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:21.043480,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:22.025027,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:23.067894,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:24.018486,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:24.976810,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:26.035683,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:27.049916,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:28.038580,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:29.109320,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:30.137396,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:31.236878,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:32.414259,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:33.471711,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:34.514610,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:35.673916,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:36.883026,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:37.988112,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:39.007584,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.321176470588235)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:39.979220,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:41.006443,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:42.182117,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:43.243053,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:44.336328,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:45.349022,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:46.366667,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:47.385705,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:48.470316,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:49.533284,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:50.601133,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:51.663041,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:52.694565,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:53.725786,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:54.749480,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:55.814625,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:56.892721,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:57.915152,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:05:58.944342,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:00.033050,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:01.082435,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:02.212585,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:03.324200,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:04.316956,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:05.368632,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:06.457384,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:07.562383,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:08.615506,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:09.751087,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:10.818439,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:11.874269,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:12.886577,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:13.936462,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:14.971926,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:16.035502,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:17.254214,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:18.390221,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:19.448076,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:20.633693,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:21.925541,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:23.056981,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:24.230581,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:25.346906,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:26.421224,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:27.500234,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:28.565658,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:29.649264,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:30.715176,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:31.791736,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:32.786628,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:33.907391,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:34.946025,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:35.963123,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:36.999225,"(8.0, 15.5, 10.633333333333333)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:38.190471,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:39.371890,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:40.504087,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:41.742383,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:43.192439,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:44.257968,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:45.483977,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
08-01-2023 18:06:46.837810,"(8.0, 15.5, 9.416666666666666)","(2.5, 3.65, 2.712142857142857)","(2.15, 3.3, 2.364)","(5.5, 9.6, 7.873684210526315)","(31.0, 130.0, 80.0)","(51.0, 550.0, 305.0)","(21.0, 70.0, 35.09090909090909)","(31.0, 320.0, 149.6)"
