,Cosmic Leilani,Who Told Sarah,Speedy Quokka,Dr Dulcie,Boo Boos Better,Stars Hope,Gucci Giblet,Agnes
36,"[datetime.datetime(2022, 11, 28, 14, 42, 45, 406007), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 45, 406007), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 45, 406007), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 45, 406007), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 45, 406007), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 45, 406007), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 45, 406007), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 45, 406007), 26.0, 120.0]"
37,"[datetime.datetime(2022, 11, 28, 14, 42, 46, 529126), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 46, 529126), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 46, 529126), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 46, 529126), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 46, 529126), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 46, 529126), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 46, 529126), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 46, 529126), 26.0, 120.0]"
38,"[datetime.datetime(2022, 11, 28, 14, 42, 47, 652671), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 47, 652671), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 47, 652671), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 47, 652671), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 47, 652671), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 47, 652671), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 47, 652671), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 47, 652671), 26.0, 120.0]"
39,"[datetime.datetime(2022, 11, 28, 14, 42, 48, 802342), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 48, 802342), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 48, 802342), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 48, 802342), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 48, 802342), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 48, 802342), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 48, 802342), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 48, 802342), 26.0, 120.0]"
40,"[datetime.datetime(2022, 11, 28, 14, 42, 49, 943371), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 49, 943371), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 49, 943371), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 49, 943371), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 49, 943371), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 49, 943371), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 49, 943371), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 49, 943371), 26.0, 120.0]"
41,"[datetime.datetime(2022, 11, 28, 14, 42, 51, 80790), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 51, 80790), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 51, 80790), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 51, 80790), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 51, 80790), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 51, 80790), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 51, 80790), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 51, 80790), 26.0, 120.0]"
42,"[datetime.datetime(2022, 11, 28, 14, 42, 52, 207922), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 52, 207922), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 52, 207922), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 52, 207922), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 52, 207922), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 52, 207922), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 52, 207922), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 52, 207922), 26.0, 120.0]"
43,"[datetime.datetime(2022, 11, 28, 14, 42, 53, 340156), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 53, 340156), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 53, 340156), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 53, 340156), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 53, 340156), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 53, 340156), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 53, 340156), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 53, 340156), 26.0, 120.0]"
44,"[datetime.datetime(2022, 11, 28, 14, 42, 54, 465482), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 54, 465482), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 54, 465482), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 54, 465482), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 54, 465482), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 54, 465482), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 54, 465482), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 54, 465482), 26.0, 120.0]"
45,"[datetime.datetime(2022, 11, 28, 14, 42, 55, 593718), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 55, 593718), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 55, 593718), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 55, 593718), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 55, 593718), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 55, 593718), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 55, 593718), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 55, 593718), 26.0, 120.0]"
46,"[datetime.datetime(2022, 11, 28, 14, 42, 56, 720464), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 56, 720464), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 56, 720464), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 56, 720464), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 56, 720464), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 56, 720464), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 56, 720464), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 56, 720464), 26.0, 120.0]"
47,"[datetime.datetime(2022, 11, 28, 14, 42, 57, 846903), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 57, 846903), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 57, 846903), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 57, 846903), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 57, 846903), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 57, 846903), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 57, 846903), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 57, 846903), 26.0, 120.0]"
48,"[datetime.datetime(2022, 11, 28, 14, 42, 58, 993548), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 42, 58, 993548), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 42, 58, 993548), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 42, 58, 993548), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 42, 58, 993548), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 42, 58, 993548), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 42, 58, 993548), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 42, 58, 993548), 26.0, 120.0]"
49,"[datetime.datetime(2022, 11, 28, 14, 43, 0, 131767), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 0, 131767), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 0, 131767), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 0, 131767), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 0, 131767), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 0, 131767), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 0, 131767), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 0, 131767), 26.0, 120.0]"
50,"[datetime.datetime(2022, 11, 28, 14, 43, 1, 271794), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 1, 271794), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 1, 271794), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 1, 271794), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 1, 271794), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 1, 271794), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 1, 271794), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 1, 271794), 26.0, 120.0]"
51,"[datetime.datetime(2022, 11, 28, 14, 43, 2, 397149), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 2, 397149), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 2, 397149), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 2, 397149), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 2, 397149), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 2, 397149), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 2, 397149), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 2, 397149), 26.0, 120.0]"
52,"[datetime.datetime(2022, 11, 28, 14, 43, 3, 529009), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 3, 529009), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 3, 529009), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 3, 529009), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 3, 529009), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 3, 529009), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 3, 529009), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 3, 529009), 26.0, 120.0]"
53,"[datetime.datetime(2022, 11, 28, 14, 43, 4, 661059), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 4, 661059), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 4, 661059), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 4, 661059), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 4, 661059), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 4, 661059), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 4, 661059), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 4, 661059), 26.0, 120.0]"
54,"[datetime.datetime(2022, 11, 28, 14, 43, 5, 818925), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 5, 818925), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 5, 818925), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 5, 818925), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 5, 818925), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 5, 818925), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 5, 818925), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 5, 818925), 26.0, 120.0]"
55,"[datetime.datetime(2022, 11, 28, 14, 43, 6, 959220), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 6, 959220), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 6, 959220), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 6, 959220), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 6, 959220), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 6, 959220), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 6, 959220), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 6, 959220), 26.0, 120.0]"
56,"[datetime.datetime(2022, 11, 28, 14, 43, 8, 88708), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 8, 88708), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 8, 88708), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 8, 88708), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 8, 88708), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 8, 88708), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 8, 88708), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 8, 88708), 26.0, 120.0]"
57,"[datetime.datetime(2022, 11, 28, 14, 43, 9, 224535), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 9, 224535), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 9, 224535), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 9, 224535), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 9, 224535), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 9, 224535), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 9, 224535), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 9, 224535), 26.0, 120.0]"
58,"[datetime.datetime(2022, 11, 28, 14, 43, 10, 359723), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 10, 359723), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 10, 359723), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 10, 359723), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 10, 359723), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 10, 359723), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 10, 359723), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 10, 359723), 26.0, 120.0]"
59,"[datetime.datetime(2022, 11, 28, 14, 43, 11, 492265), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 11, 492265), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 11, 492265), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 11, 492265), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 11, 492265), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 11, 492265), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 11, 492265), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 11, 492265), 26.0, 120.0]"
60,"[datetime.datetime(2022, 11, 28, 14, 43, 12, 622750), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 622750), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 622750), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 622750), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 622750), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 622750), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 622750), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 622750), 26.0, 120.0]"
61,"[datetime.datetime(2022, 11, 28, 14, 43, 13, 760403), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 760403), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 760403), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 760403), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 760403), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 760403), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 760403), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 760403), 26.0, 120.0]"
62,"[datetime.datetime(2022, 11, 28, 14, 43, 14, 884406), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 884406), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 884406), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 884406), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 884406), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 884406), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 884406), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 884406), 26.0, 120.0]"
63,"[datetime.datetime(2022, 11, 28, 14, 43, 16, 17837), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 16, 17837), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 16, 17837), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 16, 17837), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 16, 17837), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 16, 17837), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 16, 17837), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 16, 17837), 26.0, 120.0]"
64,"[datetime.datetime(2022, 11, 28, 14, 43, 17, 146522), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 146522), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 146522), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 146522), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 146522), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 146522), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 146522), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 146522), 26.0, 120.0]"
65,"[datetime.datetime(2022, 11, 28, 14, 43, 18, 269200), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 269200), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 269200), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 269200), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 269200), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 269200), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 269200), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 269200), 26.0, 120.0]"
66,"[datetime.datetime(2022, 11, 28, 14, 43, 19, 401831), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 401831), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 401831), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 401831), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 401831), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 401831), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 401831), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 401831), 26.0, 120.0]"
67,"[datetime.datetime(2022, 11, 28, 14, 43, 20, 527573), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 527573), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 527573), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 527573), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 527573), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 527573), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 527573), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 527573), 26.0, 120.0]"
68,"[datetime.datetime(2022, 11, 28, 14, 43, 21, 663316), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 663316), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 663316), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 663316), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 663316), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 663316), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 663316), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 663316), 26.0, 120.0]"
69,"[datetime.datetime(2022, 11, 28, 14, 43, 22, 788198), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 788198), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 788198), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 788198), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 788198), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 788198), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 788198), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 788198), 26.0, 120.0]"
70,"[datetime.datetime(2022, 11, 28, 14, 43, 23, 925917), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 925917), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 925917), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 925917), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 925917), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 925917), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 925917), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 925917), 26.0, 120.0]"
71,"[datetime.datetime(2022, 11, 28, 14, 43, 25, 63232), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 63232), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 63232), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 63232), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 63232), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 63232), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 63232), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 63232), 26.0, 120.0]"
72,"[datetime.datetime(2022, 11, 28, 14, 43, 26, 200718), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 26, 200718), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 26, 200718), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 26, 200718), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 26, 200718), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 26, 200718), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 26, 200718), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 26, 200718), 26.0, 120.0]"
73,"[datetime.datetime(2022, 11, 28, 14, 43, 27, 346545), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 346545), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 346545), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 346545), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 346545), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 346545), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 346545), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 346545), 26.0, 120.0]"
74,"[datetime.datetime(2022, 11, 28, 14, 43, 28, 493142), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 493142), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 493142), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 493142), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 493142), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 493142), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 493142), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 493142), 26.0, 120.0]"
75,"[datetime.datetime(2022, 11, 28, 14, 43, 29, 626410), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 626410), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 626410), 4.2, 6.6]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 626410), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 626410), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 626410), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 626410), 3.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 626410), 26.0, 120.0]"
