,Terrific Keith,Lochinvar Jazz,Hannele Bale,Daksha Bale,Gotham Diva,Long Shadow,Vance Bale,Dr Ronald
11-01-2023 19:51:22.015065,"(2.0, 3.25, 3.043529411764706)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.642105263157895)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 490.0, 350.0)"
11-01-2023 19:51:23.416628,"(2.0, 3.25, 3.055)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.642105263157895)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 480.0, 345.0)"
11-01-2023 19:51:24.723368,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.642105263157895)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 460.0, 345.0)"
11-01-2023 19:51:25.934359,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.707692307692307)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 460.0, 303.3333333333333)"
11-01-2023 19:51:27.146400,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.773913043478261)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 450.0, 296.6666666666667)"
11-01-2023 19:51:28.303971,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.773913043478261)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 430.0, 300.0)"
11-01-2023 19:51:29.471199,"(2.0, 3.25, 3.0694444444444446)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.773913043478261)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 440.0, 315.0)"
11-01-2023 19:51:30.657526,"(2.0, 3.25, 3.043529411764706)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.773913043478261)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.7)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 315.0)"
11-01-2023 19:51:31.893043,"(2.0, 3.25, 3.078181818181818)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.84)","(8.0, 9.4, 8.707692307692307)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 315.0)"
11-01-2023 19:51:33.169836,"(2.0, 3.2, 3.0984615384615384)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.942857142857143)","(8.0, 9.4, 8.707692307692307)","(31.0, 150.0, 107.22222222222223)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 315.0)"
11-01-2023 19:51:34.400992,"(2.0, 3.2, 3.039230769230769)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.942857142857143)","(8.0, 9.4, 8.707692307692307)","(31.0, 150.0, 125.0)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 320.0)"
11-01-2023 19:51:35.622725,"(2.0, 3.2, 3.039230769230769)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.942857142857143)","(8.0, 9.4, 8.707692307692307)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 320.0)"
11-01-2023 19:51:36.779824,"(2.0, 3.2, 3.158333333333333)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.8)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.862222222222222)","(41.0, 400.0, 320.0)"
11-01-2023 19:51:37.912765,"(2.0, 3.2, 3.026315789473684)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.025)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 320.0)"
11-01-2023 19:51:39.122495,"(2.0, 3.2, 3.05)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.025)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 320.0)"
11-01-2023 19:51:40.364015,"(2.0, 3.2, 3.05)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.025)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 325.0)"
11-01-2023 19:51:41.562297,"(2.0, 3.2, 3.125)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.86)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 325.0)"
11-01-2023 19:51:42.790905,"(2.0, 3.2, 3.026315789473684)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.08421052631579)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 325.0)"
11-01-2023 19:51:43.801660,"(2.0, 3.2, 3.039230769230769)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.08421052631579)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.375)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 325.0)"
11-01-2023 19:51:44.969859,"(2.0, 3.2, 3.039230769230769)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.08421052631579)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.66666666666667)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 325.0)"
11-01-2023 19:51:46.193732,"(2.0, 3.2, 3.0606666666666666)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.08421052631579)","(31.0, 140.0, 125.0)","(21.0, 42.0, 38.66666666666667)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 300.0)"
11-01-2023 19:51:47.393108,"(2.0, 3.2, 3.039230769230769)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.08421052631579)","(31.0, 140.0, 125.0)","(21.0, 42.0, 34.0)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 315.0)"
11-01-2023 19:51:48.603033,"(2.0, 3.2, 3.039230769230769)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.08421052631579)","(31.0, 140.0, 125.0)","(21.0, 40.0, 34.0)","(2.8, 2.94, 2.893333333333333)","(41.0, 380.0, 296.6666666666667)"
11-01-2023 19:51:49.742107,"(2.0, 3.2, 3.0331034482758623)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.08421052631579)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:51:50.884971,"(2.0, 3.2, 3.039230769230769)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.08421052631579)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 293.3333333333333)"
11-01-2023 19:51:52.155305,"(2.0, 3.2, 3.039230769230769)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.08421052631579)","(31.0, 140.0, 125.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 380.0, 293.3333333333333)"
11-01-2023 19:51:53.352323,"(2.0, 3.2, 3.0625)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.8)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 380.0, 300.0)"
11-01-2023 19:51:54.601182,"(2.0, 3.15, 3.046875)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 9.0)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 380.0, 300.0)"
11-01-2023 19:51:55.843425,"(2.0, 3.15, 3.046875)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 380.0, 288.0)"
11-01-2023 19:51:57.143715,"(2.0, 3.15, 3.046875)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 400.0, 303.3333333333333)"
11-01-2023 19:51:58.376092,"(2.0, 3.15, 3.046875)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 303.3333333333333)"
11-01-2023 19:51:59.565539,"(2.0, 3.15, 3.046875)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 303.3333333333333)"
11-01-2023 19:52:00.734613,"(2.0, 3.1, 3.02)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.666666666666664)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 303.3333333333333)"
11-01-2023 19:52:01.878175,"(2.0, 3.1, 3.0485714285714285)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.5)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 303.3333333333333)"
11-01-2023 19:52:03.082173,"(2.0, 3.1, 3.0700000000000003)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 303.3333333333333)"
11-01-2023 19:52:04.324727,"(2.0, 3.1, 3.0700000000000003)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 303.3333333333333)"
11-01-2023 19:52:05.587560,"(2.0, 3.1, 3.0700000000000003)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 42.0, 36.4)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 303.3333333333333)"
11-01-2023 19:52:06.944606,"(2.0, 3.1, 3.005714285714286)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.285714285714285)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 303.3333333333333)"
11-01-2023 19:52:08.222403,"(2.0, 3.15, 3.033888888888889)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.285714285714285)","(2.8, 2.94, 2.893333333333333)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:09.485063,"(2.0, 3.15, 3.0204545454545455)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.5)","(2.8, 2.94, 2.92)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:10.693413,"(2.0, 3.15, 3.0204545454545455)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.94, 2.9235294117647057)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:11.841632,"(2.0, 3.15, 3.0204545454545455)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.94, 2.9235294117647057)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:13.052534,"(2.0, 3.15, 3.0204545454545455)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.94, 2.9235294117647057)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:14.254218,"(2.0, 3.15, 2.9823529411764707)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.285714285714285)","(2.8, 2.94, 2.9235294117647057)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:15.467847,"(2.0, 3.15, 3.08125)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.285714285714285)","(2.8, 2.94, 2.9235294117647057)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:16.639709,"(2.0, 3.15, 3.08125)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.285714285714285)","(2.8, 2.94, 2.9235294117647057)","(41.0, 390.0, 320.0)"
11-01-2023 19:52:17.780346,"(2.0, 3.15, 3.08125)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.5)","(2.8, 2.94, 2.9235294117647057)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:18.837641,"(2.0, 3.15, 3.08125)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.94, 2.9235294117647057)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:19.921241,"(2.0, 3.15, 3.083333333333333)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.94, 2.9235294117647057)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:21.064772,"(2.0, 3.15, 3.036)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 36.4)","(2.8, 2.94, 2.9258823529411764)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:22.295904,"(2.0, 3.15, 3.0366666666666666)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.82857142857143)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.285714285714285)","(2.8, 2.94, 2.9521739130434783)","(41.0, 390.0, 296.6666666666667)"
11-01-2023 19:52:23.485989,"(2.0, 3.15, 3.0605263157894735)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.799999999999999)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.285714285714285)","(2.8, 2.98, 2.9521739130434783)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:24.672898,"(2.0, 3.15, 3.0605263157894735)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.5)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:25.794593,"(2.0, 3.15, 3.0605263157894735)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:26.932377,"(2.0, 3.15, 3.0605263157894735)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.285714285714285)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:28.240281,"(2.0, 3.15, 3.0605263157894735)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.285714285714285)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:29.627163,"(2.0, 3.15, 3.0285714285714285)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.285714285714285)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:30.851614,"(2.0, 3.15, 3.05)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.5)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:32.027354,"(2.0, 3.15, 3.05)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 36.4)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:33.279457,"(2.0, 3.15, 3.05)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.285714285714285)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:34.490517,"(2.0, 3.15, 3.05)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.285714285714285)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:35.588331,"(2.0, 3.15, 3.05)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.5)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:36.727596,"(2.0, 3.15, 3.083333333333333)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:37.879216,"(2.0, 3.15, 3.083333333333333)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:38.998956,"(2.0, 3.15, 3.083333333333333)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.285714285714285)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:40.263368,"(2.0, 3.15, 3.083333333333333)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.285714285714285)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:41.463875,"(2.0, 3.15, 3.083333333333333)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.285714285714285)","(2.8, 2.98, 2.9625)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:43.217669,"(2.0, 3.15, 3.1125)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.98, 2.9552941176470586)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:45.000457,"(2.0, 3.15, 3.109090909090909)","(12.0, 18.0, 17.125)","(7.0, 9.2, 8.48)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.98, 2.970666666666667)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:46.444724,"(2.0, 3.15, 3.052857142857143)","(12.0, 18.0, 17.5)","(7.0, 9.2, 7.88)","(8.0, 9.4, 8.885714285714286)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.8)","(2.8, 2.98, 2.9163636363636365)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:52:48.245743,"(2.0, 3.15, 3.1277777777777778)","(12.0, 18.0, 17.125)","(7.0, 9.0, 8.533333333333333)","(8.0, 9.4, 8.92)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.8)","(2.8, 2.98, 2.9163636363636365)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:49.845575,"(2.0, 3.15, 3.1277777777777778)","(12.0, 18.0, 17.125)","(7.0, 8.8, 8.305882352941177)","(8.0, 9.4, 8.976470588235294)","(31.0, 140.0, 120.0)","(21.0, 40.0, 39.45454545454545)","(2.8, 2.98, 2.9163636363636365)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:51.048489,"(2.0, 3.15, 3.1214285714285714)","(12.0, 18.0, 17.125)","(7.0, 8.8, 8.305882352941177)","(8.0, 9.4, 8.976470588235294)","(31.0, 140.0, 120.0)","(21.0, 42.0, 39.45454545454545)","(2.8, 2.98, 2.9163636363636365)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:52.234270,"(2.0, 3.15, 3.1166666666666667)","(12.0, 18.5, 16.657894736842106)","(7.0, 8.8, 7.96)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.8)","(2.8, 2.98, 2.9274999999999998)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:53.380521,"(2.0, 3.15, 3.1046666666666667)","(12.0, 18.5, 16.657894736842106)","(7.0, 8.8, 7.96)","(8.0, 9.4, 8.745454545454546)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.8)","(2.8, 2.98, 2.896470588235294)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:54.596331,"(2.0, 3.2, 3.0984615384615384)","(12.0, 18.5, 16.657894736842106)","(7.0, 8.8, 7.96)","(8.0, 9.4, 9.233333333333334)","(31.0, 140.0, 120.0)","(21.0, 40.0, 39.45454545454545)","(2.8, 2.92, 2.896470588235294)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:55.791325,"(2.0, 3.2, 3.09)","(12.0, 18.5, 16.657894736842106)","(7.0, 8.8, 7.96)","(8.0, 9.4, 9.233333333333334)","(31.0, 140.0, 120.0)","(21.0, 42.0, 39.45454545454545)","(2.8, 2.92, 2.896470588235294)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:56.978931,"(2.0, 3.2, 3.09)","(12.0, 18.5, 16.657894736842106)","(7.0, 8.8, 7.96)","(8.0, 9.4, 9.233333333333334)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.5)","(2.8, 2.92, 2.896470588235294)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:58.151666,"(2.0, 3.2, 3.09)","(12.0, 18.5, 16.657894736842106)","(7.0, 8.8, 7.96)","(8.0, 9.4, 9.275)","(31.0, 140.0, 120.0)","(21.0, 42.0, 38.8)","(2.8, 2.92, 2.896470588235294)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:52:59.310862,"(2.0, 3.2, 3.09)","(12.0, 18.5, 16.0)","(7.0, 8.8, 7.96)","(8.0, 9.8, 9.227272727272728)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.8)","(2.8, 2.92, 2.896470588235294)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:53:00.501404,"(2.0, 3.15, 3.0873684210526315)","(12.0, 18.5, 16.25)","(7.0, 8.8, 7.96)","(8.0, 9.8, 9.309090909090909)","(31.0, 140.0, 120.0)","(21.0, 40.0, 38.8)","(2.8, 2.92, 2.9247058823529413)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:53:01.711462,"(2.0, 3.15, 3.04375)","(12.0, 18.5, 16.25)","(7.0, 8.8, 7.96)","(8.0, 9.8, 9.4875)","(31.0, 140.0, 120.0)","(21.0, 46.0, 39.3125)","(2.8, 2.96, 2.9054545454545453)","(41.0, 390.0, 323.3333333333333)"
11-01-2023 19:53:03.197185,"(2.0, 3.15, 3.126086956521739)","(12.0, 18.5, 17.25)","(7.0, 8.8, 7.738461538461538)","(8.0, 9.8, 9.536842105263158)","(31.0, 140.0, 120.0)","(21.0, 44.0, 37.18181818181818)","(2.8, 2.96, 2.889411764705882)","(41.0, 390.0, 256.6666666666667)"
11-01-2023 19:53:04.351386,"(2.0, 3.2, 3.126086956521739)","(12.0, 18.5, 16.75)","(7.0, 8.2, 7.763636363636363)","(8.0, 9.8, 9.536842105263158)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.889411764705882)","(41.0, 390.0, 243.33333333333331)"
11-01-2023 19:53:05.516948,"(2.0, 3.2, 3.1500000000000004)","(12.0, 18.5, 17.32608695652174)","(7.0, 8.2, 7.7124999999999995)","(8.0, 9.8, 9.626086956521739)","(31.0, 140.0, 120.0)","(21.0, 44.0, 38.0)","(2.8, 2.9, 2.8657142857142857)","(41.0, 390.0, 256.6666666666667)"
