,Tap Out Lucy,Leapling,Zipping Supremo,Tap Out Sniper,Anjo Typhoon,Golden Light,Draco,Sooky Lala
11-01-2023 16:19:36.827390,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:38.054136,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:39.238531,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:40.418065,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:41.630271,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:42.778249,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:43.853582,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:45.024915,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:46.118429,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:47.334788,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:48.637684,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:49.774204,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:50.932518,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:52.059944,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:53.151655,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:54.238058,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:55.270778,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:56.356270,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:57.458304,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:58.605420,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:19:59.717185,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:00.860706,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:01.982752,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:03.098581,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:04.248780,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:05.414187,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:06.579046,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:07.678716,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:08.773196,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:09.874569,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:10.931820,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:12.018968,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:13.078876,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:14.202669,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:15.342675,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:16.482569,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:17.667166,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:18.898471,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:20.038779,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:21.164306,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:22.273254,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:23.288052,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:24.580235,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:25.673837,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:26.795330,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:27.964925,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:29.134896,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:30.319084,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:31.531615,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:32.735788,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:33.888408,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:35.050804,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:36.204729,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:37.268073,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:38.330203,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:39.404349,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:40.557078,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:41.678050,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:42.735179,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:43.845174,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:44.942593,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:46.039387,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:47.191884,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:48.342510,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:49.459844,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:50.614229,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:51.713571,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:52.763255,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:53.808041,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:54.828178,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:55.938043,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:57.127965,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:58.263625,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:20:59.382868,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:21:00.528558,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:21:01.581955,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:21:02.696583,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:21:03.745757,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:21:04.862993,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:21:05.929803,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
11-01-2023 16:21:07.061987,"(2.9, 4.6, 3.5066666666666664)","(7.0, 13.5, 10.98)","(4.4, 7.6, 5.1)","(17.0, 55.0, 41.607142857142854)","(7.5, 13.0, 8.833333333333334)","(5.0, 8.0, 6.133333333333334)","(13.0, 30.0, 28.73076923076923)","(7.5, 13.0, 12.82857142857143)"
