,Zipping Ontario,Dembe,Zipping Tracker,Mrs Chinn,Opawa Conan,Gitan
12-01-2023 16:09:41.855379,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 8.985714285714284)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:42.791624,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 8.985714285714284)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:43.748273,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:44.757231,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:45.875331,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:46.797885,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:47.724895,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:48.724565,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:49.665406,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:50.627079,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:51.627183,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:52.496312,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:53.572488,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:54.575422,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:55.639743,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:56.644976,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:57.639874,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:58.601269,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:09:59.566874,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:00.496932,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:01.531544,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:02.477582,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:03.346536,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:04.388392,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:05.462963,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:06.322754,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:07.213108,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:08.136681,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:09.148516,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:10.168396,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:11.126050,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:12.177391,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:13.167696,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:14.077448,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 10.290909090909091)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:15.067489,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:16.083633,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:16.983464,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:17.979204,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:18.954508,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:19.897502,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:10:20.857634,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:10:21.757624,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:10:22.707387,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:10:23.715358,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.173684210526316)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:10:24.717098,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.721875)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:25.714632,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 11.721875)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:26.650210,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 12.5, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:27.547278,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:28.512210,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:29.434007,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:30.363126,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:31.493066,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:32.400216,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:33.445632,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:34.381490,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:35.289805,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:36.273191,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.066666666666666)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:37.274238,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:38.286875,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:39.370343,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:40.351603,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:41.253996,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:42.241318,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:43.091942,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:44.125272,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:45.166052,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:46.057825,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:47.049165,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 6.449999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:48.031573,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 7.199999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:48.986217,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 7.199999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:49.973315,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 7.199999999999999)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:50.909613,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 8.6, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:51.950840,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:52.976015,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:54.013910,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:55.056735,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:55.998544,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:56.854407,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:57.874222,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:58.828657,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:10:59.703701,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:11:00.699714,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7161702127659573)"
12-01-2023 16:11:01.674631,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:02.614130,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:03.567904,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:04.632632,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:05.547613,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 8.836363636363636)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:06.476109,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:07.544157,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:08.575180,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:09.647684,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.489473684210527)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:10.583505,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.7)","(1.8, 2.88, 2.7922988505747126)"
12-01-2023 16:11:11.509486,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.7)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:11:12.482012,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.7)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:11:13.476089,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.7)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:11:14.519183,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.7)","(1.8, 2.88, 2.592222222222222)"
12-01-2023 16:11:15.531286,"(7.5, 16.0, 14.571428571428571)","(4.8, 7.8, 6.919047619047619)","(21.0, 160.0, 106.15384615384616)","(8.5, 16.0, 14.676923076923078)","(4.6, 10.5, 9.909375)","(1.8, 2.88, 2.7161702127659573)"
