,Paramount Ace,Bold Onyx,Tennessee Jacks,Racey Kasey,Koepka,Victa Makayla
08-01-2023 18:56:23.869741,"(3.1, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 9.8, 9.601785714285715)","(7.0, 9.8, 9.692857142857143)"
08-01-2023 18:56:24.788767,"(3.1, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 9.8, 9.85)","(7.0, 9.8, 9.692857142857143)"
08-01-2023 18:56:25.743069,"(3.1, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.727272727272728)","(7.0, 9.8, 9.692857142857143)"
08-01-2023 18:56:26.667849,"(3.1, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.727272727272728)","(7.0, 9.8, 9.692857142857143)"
08-01-2023 18:56:27.539480,"(3.1, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.727272727272728)","(7.0, 9.8, 9.692857142857143)"
08-01-2023 18:56:28.552673,"(3.1, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.727272727272728)","(7.0, 9.8, 9.692857142857143)"
08-01-2023 18:56:29.547554,"(3.1, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.727272727272728)","(7.0, 9.8, 9.692857142857143)"
08-01-2023 18:56:30.426021,"(3.1, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.375)","(7.0, 9.8, 9.692857142857143)"
08-01-2023 18:56:31.327445,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:32.296958,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:33.214308,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:34.072658,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 28.0, 27.5625)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:34.976279,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 30.0, 27.75)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:35.912112,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 30.0, 27.75)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:36.881988,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 30.0, 27.428571428571427)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:37.930467,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 30.0, 27.428571428571427)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:38.953888,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 30.0, 27.428571428571427)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:39.930300,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 30.0, 27.428571428571427)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:40.867453,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 30.0, 27.428571428571427)","(7.0, 10.5, 9.857142857142858)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:41.847370,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 30.0, 27.428571428571427)","(7.0, 10.5, 10.6)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:42.819862,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.5, 3.071428571428571)","(8.0, 15.5, 10.5)","(11.0, 30.0, 27.428571428571427)","(7.0, 11.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:43.826635,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:44.780929,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:45.765467,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:46.845288,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:47.750263,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:48.726902,"(3.0, 3.4, 3.068421052631579)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:49.767620,"(3.0, 3.35, 3.035)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:50.812263,"(3.0, 3.3, 3.1)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:51.801945,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:52.807459,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:53.873984,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:54.786223,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 10.09090909090909)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:55.642063,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 12.0, 9.8)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:56.684386,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:57.667290,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:58.611623,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.423076923076923)","(11.0, 30.0, 27.428571428571427)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:56:59.640621,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 27.428571428571427)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:00.674043,"(3.0, 3.3, 3.05)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 27.428571428571427)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:01.619065,"(3.0, 3.3, 3.0214285714285714)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:02.632555,"(3.1, 3.3, 3.0428571428571427)","(2.3, 3.4, 3.256)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:03.646190,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:04.593957,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:05.693349,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:06.736258,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:07.772818,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:08.799972,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:09.732058,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:10.704425,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:11.716296,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.692857142857143)"
08-01-2023 18:57:12.690121,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:13.729811,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:14.883407,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:15.895556,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:16.820074,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:17.807856,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:18.813403,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:19.843604,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:20.818313,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:21.817319,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:22.805576,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:23.757807,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:24.653234,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:25.704753,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:26.741863,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:27.767613,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:28.788521,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:29.777917,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:30.697576,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 9.114285714285714)"
08-01-2023 18:57:31.762365,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 7.311111111111111)"
08-01-2023 18:57:32.746243,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 8.076923076923077)"
08-01-2023 18:57:33.733844,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 8.200000000000001)"
08-01-2023 18:57:34.712215,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 7.666666666666667)"
08-01-2023 18:57:35.746150,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 30.0, 27.5625)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 7.666666666666667)"
08-01-2023 18:57:36.750659,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 28.0, 27.5625)","(7.0, 11.5, 10.428571428571429)","(6.5, 9.8, 7.666666666666667)"
08-01-2023 18:57:37.613750,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 28.0, 27.5625)","(7.0, 11.5, 9.76923076923077)","(6.5, 9.8, 7.666666666666667)"
08-01-2023 18:57:38.649485,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 28.0, 27.5625)","(7.0, 11.5, 9.555555555555555)","(6.5, 9.8, 7.666666666666667)"
08-01-2023 18:57:39.889313,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 28.0, 27.5625)","(7.0, 11.5, 10.12)","(6.5, 9.8, 7.666666666666667)"
08-01-2023 18:57:41.209061,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.458333333333334)","(11.0, 28.0, 28.941176470588236)","(7.0, 11.5, 10.15)","(6.5, 9.8, 7.666666666666667)"
08-01-2023 18:57:42.435519,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.458333333333334)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.10909090909091)","(6.5, 9.8, 8.076923076923077)"
08-01-2023 18:57:43.554380,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.458333333333334)","(11.0, 30.0, 28.941176470588236)","(7.0, 11.5, 10.184615384615384)","(6.5, 9.6, 8.4)"
08-01-2023 18:57:44.569944,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.458333333333334)","(11.0, 30.0, 28.105263157894736)","(7.0, 11.5, 10.184615384615384)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:45.642431,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.458333333333334)","(11.0, 30.0, 28.5)","(7.0, 11.5, 10.184615384615384)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:46.781194,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.458333333333334)","(11.0, 29.0, 28.5)","(7.0, 11.5, 10.184615384615384)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:47.941039,"(3.1, 3.25, 3.0208333333333335)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.458333333333334)","(11.0, 29.0, 28.5)","(7.0, 11.5, 10.184615384615384)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:49.113879,"(3.1, 3.25, 3.0208333333333335)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.458333333333334)","(11.0, 29.0, 28.5)","(7.0, 11.5, 10.55)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:50.177093,"(3.1, 3.25, 3.0208333333333335)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.458333333333334)","(11.0, 29.0, 28.5)","(7.0, 11.5, 10.866666666666667)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:51.290018,"(3.1, 3.3, 3.01875)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 29.0, 28.5)","(7.0, 11.5, 10.08)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:52.466330,"(3.1, 3.25, 3.125)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 29.0, 28.5)","(7.0, 12.0, 11.022222222222222)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:53.618774,"(3.1, 3.25, 3.125)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 29.0, 28.5)","(7.0, 12.0, 11.875)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:54.742880,"(3.1, 3.25, 3.125)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 29.0, 28.5)","(7.0, 15.0, 12.045454545454545)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:55.798132,"(3.1, 3.25, 3.125)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 29.0, 28.5)","(7.0, 14.5, 12.045454545454545)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:56.973307,"(3.1, 3.25, 3.125)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 29.0, 27.6)","(7.0, 14.5, 12.045454545454545)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:58.004967,"(3.1, 3.25, 3.125)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 29.0, 27.6)","(7.0, 14.5, 12.5)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:58.960674,"(3.1, 3.25, 3.125)","(2.3, 3.4, 3.1)","(8.0, 15.5, 10.392857142857142)","(11.0, 29.0, 28.3)","(7.0, 14.5, 11.5)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:57:59.996971,"(3.1, 3.25, 3.0104166666666665)","(2.3, 3.4, 3.0428571428571427)","(8.0, 15.5, 10.366666666666667)","(11.0, 29.0, 28.3)","(7.0, 14.5, 11.5)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:58:01.140107,"(3.1, 3.2, 3.1)","(2.3, 3.4, 3.0428571428571427)","(8.0, 15.5, 10.366666666666667)","(11.0, 29.0, 28.3)","(7.0, 14.5, 11.5)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:58:02.241015,"(3.1, 3.2, 3.1)","(2.3, 3.4, 3.0428571428571427)","(8.0, 15.5, 10.366666666666667)","(11.0, 29.0, 28.3)","(7.0, 14.5, 13.333333333333334)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:58:03.217373,"(3.1, 3.2, 3.0153846153846153)","(2.3, 3.4, 3.011111111111111)","(8.0, 15.5, 10.366666666666667)","(11.0, 30.0, 27.454545454545453)","(7.0, 14.5, 12.785714285714285)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:58:04.317062,"(3.1, 3.2, 3.0153846153846153)","(2.3, 3.35, 3.08)","(8.0, 15.5, 10.366666666666667)","(11.0, 30.0, 27.454545454545453)","(7.0, 14.5, 12.5)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:58:05.407939,"(3.1, 3.2, 3.0153846153846153)","(2.3, 3.3, 3.1666666666666665)","(8.0, 15.5, 10.366666666666667)","(11.0, 30.0, 27.454545454545453)","(7.0, 14.5, 12.5)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:58:06.488345,"(3.1, 3.2, 3.0153846153846153)","(2.3, 3.3, 3.1666666666666665)","(8.0, 15.5, 10.366666666666667)","(11.0, 30.0, 27.454545454545453)","(7.0, 14.5, 12.5)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:58:07.591804,"(3.1, 3.2, 3.0153846153846153)","(2.3, 3.3, 3.1666666666666665)","(8.0, 15.5, 10.366666666666667)","(11.0, 30.0, 28.5)","(7.0, 14.5, 12.5)","(6.5, 9.4, 9.103703703703705)"
08-01-2023 18:58:08.757505,"(3.1, 3.2, 3.0153846153846153)","(2.3, 3.3, 3.1333333333333333)","(8.0, 15.5, 10.366666666666667)","(11.0, 30.0, 28.5)","(7.0, 14.5, 13.357142857142858)","(6.5, 9.4, 9.114285714285714)"
08-01-2023 18:58:09.797330,"(3.1, 3.2, 3.0153846153846153)","(2.3, 3.25, 3.1333333333333333)","(8.0, 15.5, 10.366666666666667)","(11.0, 30.0, 28.5)","(7.0, 14.5, 13.59090909090909)","(6.5, 9.4, 9.114285714285714)"
08-01-2023 18:58:10.871692,"(3.1, 3.2, 3.0153846153846153)","(2.3, 3.25, 3.1333333333333333)","(8.0, 15.5, 10.366666666666667)","(11.0, 30.0, 28.5)","(7.0, 14.5, 12.9)","(6.5, 9.4, 9.114285714285714)"
