,Dr Nightingale,Dan Dan,Big Buddha,Phelan Seedy,Dr Rogan,Irish,Style Key,Fun Idol
07-12-2022 19:42:40.955779,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.3)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.171428571428572)"
07-12-2022 19:42:42.294145,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.3)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.171428571428572)"
07-12-2022 19:42:43.718182,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.3)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.2884615384615383)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.171428571428572)"
07-12-2022 19:42:45.084681,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.2)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.171428571428572)"
07-12-2022 19:42:46.453266,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 5.933333333333334)"
07-12-2022 19:42:47.826487,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.45)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.2884615384615383)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 5.933333333333334)"
07-12-2022 19:42:49.197481,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.3)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 5.933333333333334)"
07-12-2022 19:42:50.526117,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.3)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 5.933333333333334)"
07-12-2022 19:42:51.842767,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.0285714285714285)"
07-12-2022 19:42:53.188007,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.0285714285714285)"
07-12-2022 19:42:54.550528,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.0285714285714285)"
07-12-2022 19:42:55.858264,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.2884615384615383)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.0285714285714285)"
07-12-2022 19:42:57.067037,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.0285714285714285)"
07-12-2022 19:42:58.274482,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.0285714285714285)"
07-12-2022 19:42:59.500577,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.0285714285714285)"
07-12-2022 19:43:00.810583,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 32.35294117647059)","(5.0, 6.8, 6.4)","(5.0, 7.8, 7.5)","(3.2, 3.35, 3.3055555555555554)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.155555555555555)"
07-12-2022 19:43:02.186862,"(12.0, 17.5, 15.282608695652174)","(6.5, 8.6, 8.4)","(21.0, 38.0, 34.0)","(5.0, 6.8, 6.32)","(5.0, 7.8, 7.1)","(3.2, 3.35, 3.2833333333333337)","(31.0, 60.0, 53.84615384615385)","(3.5, 6.6, 6.3)"
07-12-2022 19:43:03.523730,"(12.0, 17.0, 14.375)","(6.5, 8.6, 8.4)","(21.0, 38.0, 34.0)","(5.0, 6.8, 6.375)","(5.0, 7.6, 7.266666666666667)","(3.2, 3.35, 3.3214285714285716)","(31.0, 55.0, 53.333333333333336)","(3.5, 6.6, 6.0285714285714285)"
07-12-2022 19:43:04.948593,"(12.0, 17.0, 14.375)","(6.5, 8.6, 8.45)","(21.0, 38.0, 34.0)","(5.0, 6.6, 6.24)","(5.0, 7.6, 7.433333333333333)","(3.2, 3.35, 3.305555555555556)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.1000000000000005)"
07-12-2022 19:43:06.190676,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.45)","(21.0, 38.0, 34.0)","(5.0, 6.6, 6.25)","(5.0, 7.6, 7.433333333333333)","(3.2, 3.35, 3.302941176470588)","(31.0, 60.0, 58.46153846153847)","(3.5, 6.6, 6.266666666666667)"
07-12-2022 19:43:07.508601,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.54)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.153846153846154)","(5.0, 7.6, 7.433333333333333)","(3.2, 3.35, 3.3347826086956522)","(31.0, 60.0, 53.84615384615385)","(3.5, 6.6, 6.266666666666667)"
07-12-2022 19:43:08.815557,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.4)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.25)","(5.0, 7.6, 7.266666666666667)","(3.2, 3.4, 3.2333333333333334)","(31.0, 55.0, 53.333333333333336)","(3.5, 6.6, 6.0285714285714285)"
07-12-2022 19:43:10.181531,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.4)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.25)","(5.0, 7.6, 7.199999999999999)","(3.2, 3.4, 3.35)","(31.0, 60.0, 54.11764705882353)","(3.5, 6.6, 6.25)"
07-12-2022 19:43:11.524196,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.25)","(5.0, 7.6, 7.422222222222222)","(3.2, 3.4, 3.3375)","(31.0, 60.0, 63.07692307692308)","(3.5, 6.6, 6.1)"
07-12-2022 19:43:12.935536,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.254545454545455)","(5.0, 7.6, 7.2)","(3.2, 3.4, 3.325)","(31.0, 65.0, 63.07692307692308)","(3.5, 6.6, 6.25)"
07-12-2022 19:43:14.251973,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.171428571428572)","(5.0, 7.6, 7.2)","(3.2, 3.4, 3.325)","(31.0, 65.0, 54.285714285714285)","(3.5, 6.6, 6.1000000000000005)"
07-12-2022 19:43:15.720703,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.372413793103448)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.2875000000000005)","(5.0, 7.6, 7.1)","(3.2, 3.4, 3.3659090909090907)","(31.0, 65.0, 58.75)","(3.5, 6.6, 6.266666666666667)"
07-12-2022 19:43:17.174619,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.4)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.191304347826087)","(5.0, 7.6, 7.422222222222222)","(3.2, 3.4, 3.3558823529411765)","(31.0, 65.0, 54.285714285714285)","(3.5, 6.6, 6.1)"
07-12-2022 19:43:18.639926,"(12.0, 16.5, 16.125)","(6.5, 8.6, 8.4)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.191304347826087)","(5.0, 7.6, 7.066666666666666)","(3.2, 3.4, 3.4)","(31.0, 65.0, 47.75)","(3.5, 6.6, 6.394117647058823)"
07-12-2022 19:43:20.362096,"(12.0, 16.5, 15.153846153846153)","(6.5, 8.6, 8.372413793103448)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.191304347826087)","(5.0, 7.6, 7.1)","(3.2, 3.45, 3.407142857142857)","(31.0, 65.0, 44.3)","(3.5, 6.6, 6.171428571428572)"
07-12-2022 19:43:21.795061,"(12.0, 16.5, 14.0)","(6.5, 8.6, 8.49090909090909)","(21.0, 38.0, 34.0)","(5.0, 6.4, 6.300000000000001)","(5.0, 7.6, 7.1)","(3.2, 3.45, 3.4000000000000004)","(31.0, 65.0, 53.5)","(3.5, 6.6, 6.171428571428572)"
07-12-2022 19:43:23.206335,"(12.0, 16.5, 14.25)","(6.5, 8.6, 8.4)","(21.0, 38.0, 33.46666666666667)","(5.0, 6.4, 6.011764705882353)","(5.0, 7.6, 6.793548387096774)","(3.2, 3.45, 3.407142857142857)","(31.0, 65.0, 53.5)","(3.5, 6.6, 6.35)"
07-12-2022 19:43:24.432524,"(12.0, 15.5, 14.25)","(6.5, 8.6, 8.4)","(21.0, 34.0, 33.46666666666667)","(5.0, 6.4, 5.992857142857143)","(5.0, 7.6, 6.702564102564102)","(3.2, 3.45, 3.429310344827586)","(31.0, 65.0, 53.5)","(3.5, 6.6, 6.50625)"
07-12-2022 19:43:25.743819,"(12.0, 15.5, 13.277777777777779)","(6.5, 8.6, 8.372413793103448)","(21.0, 34.0, 32.588235294117645)","(5.0, 6.4, 5.992857142857143)","(5.0, 7.6, 6.702564102564102)","(3.2, 3.45, 3.432352941176471)","(31.0, 65.0, 49.07692307692308)","(3.5, 6.6, 6.555)"
07-12-2022 19:43:27.164522,"(12.0, 15.5, 13.192307692307692)","(6.5, 8.6, 8.45)","(21.0, 34.0, 32.588235294117645)","(5.0, 6.4, 5.992857142857143)","(5.0, 7.6, 6.828571428571428)","(3.2, 3.45, 3.429310344827586)","(31.0, 65.0, 49.07692307692308)","(3.5, 6.6, 6.555)"
07-12-2022 19:43:28.676719,"(12.0, 15.5, 13.3125)","(6.5, 8.6, 8.547368421052632)","(21.0, 34.0, 32.588235294117645)","(5.0, 6.4, 5.992857142857143)","(5.0, 7.4, 6.810526315789474)","(3.2, 3.45, 3.410810810810811)","(31.0, 65.0, 53.5)","(3.5, 6.6, 6.555)"
07-12-2022 19:43:30.170929,"(12.0, 15.5, 13.045454545454545)","(6.5, 8.8, 8.299999999999999)","(21.0, 34.0, 32.588235294117645)","(5.0, 6.4, 5.992857142857143)","(5.0, 7.4, 6.857142857142857)","(3.1, 3.5, 3.410810810810811)","(31.0, 65.0, 53.0)","(3.8, 6.6, 6.555)"
07-12-2022 19:43:31.581025,"(12.0, 15.5, 12.756410256410255)","(6.5, 8.8, 8.228571428571428)","(21.0, 34.0, 32.588235294117645)","(5.0, 6.4, 5.992857142857143)","(5.0, 7.2, 6.857142857142857)","(3.1, 3.5, 3.452272727272727)","(31.0, 65.0, 56.6)","(3.8, 6.6, 6.555)"
07-12-2022 19:43:32.916358,"(12.0, 15.0, 12.708333333333334)","(6.5, 8.8, 8.173333333333332)","(21.0, 34.0, 27.90909090909091)","(5.0, 6.4, 5.992857142857143)","(5.0, 7.2, 6.5)","(3.1, 3.5, 3.4416666666666664)","(31.0, 65.0, 59.75)","(3.8, 6.6, 6.65)"
07-12-2022 19:43:34.329385,"(12.0, 15.0, 12.708333333333334)","(6.5, 8.2, 8.173333333333332)","(21.0, 32.0, 27.90909090909091)","(5.0, 6.4, 5.992857142857143)","(5.0, 7.2, 6.683333333333333)","(3.1, 3.5, 3.458823529411765)","(31.0, 65.0, 52.4)","(3.8, 6.8, 6.654545454545454)"
07-12-2022 19:43:35.669238,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.2, 8.136842105263158)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.977777777777778)","(5.0, 7.2, 6.683333333333333)","(3.1, 3.5, 3.458823529411765)","(31.0, 65.0, 53.69230769230769)","(3.8, 6.8, 6.533333333333333)"
07-12-2022 19:43:37.050152,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.2, 8.52)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.977777777777778)","(5.0, 7.2, 6.652941176470588)","(3.1, 3.5, 3.4805555555555556)","(31.0, 65.0, 55.8125)","(3.8, 6.8, 6.533333333333333)"
07-12-2022 19:43:38.325463,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.6, 8.45)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.977777777777778)","(5.0, 7.2, 6.3388888888888895)","(3.1, 3.5, 3.48125)","(31.0, 65.0, 58.53846153846154)","(3.8, 6.8, 6.533333333333333)"
07-12-2022 19:43:39.640134,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.6, 8.276923076923076)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.857142857142858)","(5.0, 7.2, 6.76)","(3.1, 3.5, 3.4926829268292683)","(31.0, 65.0, 61.18181818181819)","(3.8, 6.8, 6.723076923076923)"
07-12-2022 19:43:40.936560,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.6, 8.257142857142856)","(21.0, 32.0, 27.82608695652174)","(5.0, 5.9, 5.84)","(5.0, 7.0, 6.666666666666666)","(3.1, 3.5, 3.493478260869565)","(31.0, 65.0, 61.18181818181819)","(3.8, 7.0, 6.984210526315789)"
07-12-2022 19:43:42.174392,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.6, 8.36)","(21.0, 32.0, 27.82608695652174)","(5.0, 5.9, 5.8933333333333335)","(5.0, 6.8, 6.423529411764706)","(3.1, 3.5, 3.4926829268292683)","(31.0, 65.0, 55.8125)","(3.8, 7.0, 7.072727272727273)"
07-12-2022 19:43:43.390734,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.6, 8.225)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.423529411764706)","(3.1, 3.5, 3.498611111111111)","(31.0, 65.0, 61.18181818181819)","(3.8, 7.2, 7.072727272727273)"
07-12-2022 19:43:44.621656,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.6, 8.225)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.4799999999999995)","(3.1, 3.5, 3.547222222222222)","(31.0, 65.0, 55.8125)","(3.8, 7.2, 6.7)"
07-12-2022 19:43:45.867612,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.6, 8.36)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.564705882352941)","(3.1, 3.55, 3.59375)","(31.0, 65.0, 55.8125)","(3.8, 7.2, 5.984615384615385)"
07-12-2022 19:43:47.143486,"(12.0, 15.0, 12.732558139534884)","(6.5, 8.6, 8.225)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.4799999999999995)","(3.1, 3.65, 3.6571428571428575)","(31.0, 65.0, 61.18181818181819)","(3.8, 7.0, 5.978571428571429)"
07-12-2022 19:43:48.576955,"(12.0, 15.0, 13.401639344262295)","(6.5, 8.6, 8.225)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.586666666666667)","(3.1, 3.7, 3.6607843137254905)","(31.0, 65.0, 61.18181818181819)","(3.8, 7.0, 6.628571428571429)"
07-12-2022 19:43:49.905408,"(12.0, 15.0, 13.401639344262295)","(6.5, 8.6, 8.225)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.586666666666667)","(3.1, 3.7, 3.6607843137254905)","(31.0, 65.0, 61.18181818181819)","(3.9, 7.0, 6.628571428571429)"
07-12-2022 19:43:51.384022,"(12.0, 15.0, 13.401639344262295)","(6.5, 8.6, 8.225)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.586666666666667)","(3.1, 3.7, 3.6607843137254905)","(31.0, 65.0, 55.8125)","(3.9, 7.0, 6.628571428571429)"
07-12-2022 19:43:52.836286,"(12.0, 15.0, 13.401639344262295)","(6.5, 8.6, 8.225)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6607843137254905)","(31.0, 65.0, 55.8125)","(3.6, 7.0, 6.285)"
07-12-2022 19:43:54.328053,"(12.0, 15.0, 13.401639344262295)","(6.5, 8.6, 8.225)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6607843137254905)","(31.0, 65.0, 61.18181818181819)","(3.6, 7.0, 6.046666666666667)"
07-12-2022 19:43:55.702494,"(12.0, 15.0, 13.05)","(6.5, 8.6, 8.225)","(21.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6607843137254905)","(31.0, 65.0, 61.18181818181819)","(3.6, 7.0, 6.046666666666667)"
07-12-2022 19:43:56.968326,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.225)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6744680851063833)","(31.0, 65.0, 55.8125)","(4.2, 7.0, 6.285)"
07-12-2022 19:43:58.219707,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.18)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6744680851063833)","(31.0, 65.0, 55.8125)","(4.2, 7.0, 6.285)"
07-12-2022 19:43:59.503523,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.18)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6607843137254905)","(31.0, 65.0, 61.18181818181819)","(4.2, 7.0, 6.046666666666667)"
07-12-2022 19:44:00.889233,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.18)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6744680851063833)","(31.0, 65.0, 55.8125)","(4.2, 7.0, 6.285)"
07-12-2022 19:44:02.257264,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.18)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.881818181818182)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6744680851063833)","(31.0, 65.0, 61.18181818181819)","(4.2, 7.0, 6.046666666666667)"
07-12-2022 19:44:03.686700,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.18)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.4, 5.92)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6744680851063833)","(31.0, 65.0, 61.18181818181819)","(4.2, 7.0, 6.392592592592592)"
07-12-2022 19:44:05.040589,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.18)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.2, 5.9411764705882355)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6744680851063833)","(31.0, 65.0, 55.8125)","(4.2, 6.8, 6.473684210526315)"
07-12-2022 19:44:06.395289,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.18)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.2, 5.864864864864865)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6744680851063833)","(31.0, 65.0, 55.8125)","(4.2, 6.6, 6.356521739130434)"
07-12-2022 19:44:07.648132,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.3)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.2, 5.864864864864865)","(5.0, 6.8, 6.651851851851852)","(3.1, 3.7, 3.6863636363636365)","(31.0, 65.0, 61.18181818181819)","(4.2, 6.6, 6.356521739130434)"
07-12-2022 19:44:08.896711,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.375)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.2, 5.8510638297872335)","(5.0, 6.8, 6.623529411764705)","(3.1, 3.7, 3.6863636363636365)","(31.0, 65.0, 61.18181818181819)","(4.2, 6.6, 6.356521739130434)"
07-12-2022 19:44:10.139357,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.375)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.2, 5.8510638297872335)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.7, 3.6863636363636365)","(31.0, 65.0, 55.8125)","(4.2, 6.6, 6.356521739130434)"
07-12-2022 19:44:11.427016,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.375)","(20.0, 32.0, 27.82608695652174)","(5.0, 6.2, 5.8510638297872335)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.7, 3.6863636363636365)","(31.0, 65.0, 61.18181818181819)","(4.2, 6.6, 6.356521739130434)"
07-12-2022 19:44:12.722153,"(11.0, 15.0, 13.05)","(6.5, 8.6, 8.375)","(20.0, 32.0, 27.105263157894736)","(5.0, 6.2, 5.8510638297872335)","(5.0, 6.8, 6.663636363636364)","(3.1, 3.7, 3.6863636363636365)","(31.0, 65.0, 61.18181818181819)","(4.2, 6.6, 6.356521739130434)"
07-12-2022 19:44:14.011060,"(11.0, 15.0, 13.028571428571428)","(6.5, 8.6, 8.375)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.7, 3.691891891891892)","(31.0, 65.0, 55.8125)","(4.2, 6.6, 6.356521739130434)"
07-12-2022 19:44:15.324138,"(11.0, 15.0, 13.028571428571428)","(6.5, 8.6, 8.333333333333334)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.675)","(3.1, 3.7, 3.692)","(31.0, 65.0, 55.8125)","(4.2, 6.6, 6.496296296296296)"
07-12-2022 19:44:16.615786,"(11.0, 15.0, 13.028571428571428)","(6.5, 8.6, 8.375)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.675)","(3.1, 3.7, 3.6914285714285717)","(31.0, 65.0, 61.18181818181819)","(4.2, 6.6, 6.496296296296296)"
07-12-2022 19:44:18.193705,"(11.0, 15.0, 13.028571428571428)","(6.5, 8.6, 8.285714285714285)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.7, 3.692)","(31.0, 65.0, 55.8125)","(4.2, 6.6, 6.496296296296296)"
07-12-2022 19:44:19.586755,"(11.0, 15.0, 13.028571428571428)","(6.5, 8.6, 8.285714285714285)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.7, 3.692)","(31.0, 65.0, 55.8125)","(4.2, 6.6, 6.3277777777777775)"
07-12-2022 19:44:21.096606,"(11.0, 15.0, 13.028571428571428)","(6.5, 8.6, 8.285714285714285)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.7, 3.692)","(31.0, 65.0, 61.18181818181819)","(4.2, 6.6, 6.503921568627451)"
07-12-2022 19:44:22.609567,"(11.0, 15.0, 13.104395604395604)","(6.5, 8.6, 8.285714285714285)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.7, 3.7130769230769234)","(31.0, 65.0, 61.18181818181819)","(4.2, 6.6, 6.503921568627451)"
07-12-2022 19:44:24.007807,"(11.0, 15.0, 13.104395604395604)","(6.5, 8.6, 8.211764705882352)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.75, 3.649159663865546)","(31.0, 65.0, 55.8125)","(4.2, 6.6, 6.503921568627451)"
07-12-2022 19:44:25.471980,"(11.0, 15.0, 13.028571428571428)","(6.5, 8.6, 8.211764705882352)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.75, 3.649159663865546)","(31.0, 65.0, 55.8125)","(4.2, 6.6, 6.503921568627451)"
07-12-2022 19:44:26.933324,"(11.0, 15.0, 13.028571428571428)","(6.5, 8.6, 8.211764705882352)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.75, 3.649159663865546)","(31.0, 65.0, 55.8125)","(4.2, 6.6, 6.503921568627451)"
07-12-2022 19:44:28.457473,"(11.0, 15.0, 13.028571428571428)","(6.5, 8.6, 8.211764705882352)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.75, 3.649159663865546)","(31.0, 65.0, 61.18181818181819)","(4.2, 6.6, 6.503921568627451)"
07-12-2022 19:44:29.869142,"(11.0, 15.0, 13.133333333333333)","(6.5, 8.6, 8.211764705882352)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.75, 3.649159663865546)","(31.0, 65.0, 61.18181818181819)","(4.2, 6.6, 6.9297872340425535)"
07-12-2022 19:44:31.326380,"(11.0, 14.5, 13.7)","(6.5, 8.6, 8.211764705882352)","(20.0, 32.0, 27.09090909090909)","(5.0, 6.2, 5.8311688311688314)","(5.0, 6.8, 6.657142857142857)","(3.1, 3.75, 3.649159663865546)","(31.0, 65.0, 61.18181818181819)","(4.2, 7.0, 6.851851851851852)"
