,Maybe Tomorrow,Yamazaki Riot,Blocked Knows,Smell Like Beans,Slingshot Xena,Slingshot Sneaky
234,"[datetime.datetime(2022, 11, 28, 19, 40, 42, 419992), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 419992), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 419992), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 419992), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 419992), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 419992), 5.0, 7.0]"
235,"[datetime.datetime(2022, 11, 28, 19, 40, 43, 514716), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 514716), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 514716), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 514716), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 514716), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 514716), 5.0, 7.0]"
236,"[datetime.datetime(2022, 11, 28, 19, 40, 44, 610551), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 610551), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 610551), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 610551), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 610551), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 610551), 5.0, 7.0]"
237,"[datetime.datetime(2022, 11, 28, 19, 40, 45, 719161), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 719161), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 719161), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 719161), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 719161), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 719161), 5.0, 7.0]"
238,"[datetime.datetime(2022, 11, 28, 19, 40, 46, 816884), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 816884), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 816884), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 816884), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 816884), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 816884), 5.0, 7.0]"
239,"[datetime.datetime(2022, 11, 28, 19, 40, 47, 938361), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 938361), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 938361), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 938361), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 938361), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 938361), 5.0, 7.0]"
240,"[datetime.datetime(2022, 11, 28, 19, 40, 49, 44161), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 44161), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 44161), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 44161), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 44161), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 44161), 5.0, 7.0]"
241,"[datetime.datetime(2022, 11, 28, 19, 40, 50, 153149), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 153149), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 153149), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 153149), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 153149), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 153149), 5.0, 7.0]"
242,"[datetime.datetime(2022, 11, 28, 19, 40, 51, 258898), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 258898), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 258898), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 258898), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 258898), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 258898), 5.0, 7.0]"
243,"[datetime.datetime(2022, 11, 28, 19, 40, 52, 368008), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 368008), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 368008), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 368008), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 368008), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 368008), 5.0, 7.0]"
244,"[datetime.datetime(2022, 11, 28, 19, 40, 53, 472692), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 472692), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 472692), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 472692), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 472692), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 472692), 5.0, 7.0]"
245,"[datetime.datetime(2022, 11, 28, 19, 40, 54, 569379), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 569379), 16.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 569379), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 569379), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 569379), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 569379), 5.0, 7.0]"
246,"[datetime.datetime(2022, 11, 28, 19, 40, 55, 671319), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 671319), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 671319), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 671319), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 671319), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 671319), 5.0, 7.0]"
247,"[datetime.datetime(2022, 11, 28, 19, 40, 56, 768511), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 56, 768511), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 40, 56, 768511), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 56, 768511), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 56, 768511), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 56, 768511), 5.0, 7.0]"
248,"[datetime.datetime(2022, 11, 28, 19, 40, 57, 866532), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 866532), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 866532), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 866532), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 866532), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 866532), 5.0, 7.0]"
249,"[datetime.datetime(2022, 11, 28, 19, 40, 58, 969809), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 969809), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 969809), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 969809), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 969809), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 969809), 5.0, 7.0]"
250,"[datetime.datetime(2022, 11, 28, 19, 41, 0, 66451), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 66451), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 66451), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 66451), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 66451), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 66451), 5.0, 7.0]"
251,"[datetime.datetime(2022, 11, 28, 19, 41, 1, 168133), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 168133), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 168133), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 168133), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 168133), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 168133), 5.0, 7.0]"
252,"[datetime.datetime(2022, 11, 28, 19, 41, 2, 263776), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 263776), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 263776), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 263776), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 263776), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 263776), 5.0, 7.0]"
253,"[datetime.datetime(2022, 11, 28, 19, 41, 3, 362583), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 362583), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 362583), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 362583), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 362583), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 362583), 5.0, 7.0]"
254,"[datetime.datetime(2022, 11, 28, 19, 41, 4, 473599), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 4, 473599), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 4, 473599), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 4, 473599), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 4, 473599), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 4, 473599), 5.0, 7.0]"
255,"[datetime.datetime(2022, 11, 28, 19, 41, 5, 567324), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 567324), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 567324), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 567324), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 567324), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 567324), 5.0, 7.0]"
256,"[datetime.datetime(2022, 11, 28, 19, 41, 6, 676597), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 676597), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 676597), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 676597), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 676597), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 676597), 5.0, 7.0]"
257,"[datetime.datetime(2022, 11, 28, 19, 41, 7, 776967), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 776967), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 776967), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 776967), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 776967), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 776967), 5.0, 7.0]"
258,"[datetime.datetime(2022, 11, 28, 19, 41, 8, 890231), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 890231), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 890231), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 890231), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 890231), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 890231), 5.0, 7.0]"
259,"[datetime.datetime(2022, 11, 28, 19, 41, 10, 5235), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 5235), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 5235), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 5235), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 5235), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 5235), 5.0, 7.0]"
260,"[datetime.datetime(2022, 11, 28, 19, 41, 11, 107150), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 11, 107150), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 11, 107150), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 11, 107150), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 11, 107150), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 11, 107150), 5.0, 7.0]"
261,"[datetime.datetime(2022, 11, 28, 19, 41, 12, 215822), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 215822), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 215822), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 215822), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 215822), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 215822), 5.0, 7.0]"
262,"[datetime.datetime(2022, 11, 28, 19, 41, 13, 316046), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 316046), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 316046), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 316046), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 316046), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 316046), 5.0, 7.0]"
263,"[datetime.datetime(2022, 11, 28, 19, 41, 14, 417964), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 417964), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 417964), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 417964), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 417964), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 417964), 5.0, 7.0]"
264,"[datetime.datetime(2022, 11, 28, 19, 41, 15, 519793), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 519793), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 519793), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 519793), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 519793), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 519793), 5.0, 7.0]"
265,"[datetime.datetime(2022, 11, 28, 19, 41, 16, 617341), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 617341), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 617341), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 617341), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 617341), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 617341), 5.0, 7.0]"
266,"[datetime.datetime(2022, 11, 28, 19, 41, 17, 721826), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 17, 721826), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 17, 721826), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 17, 721826), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 17, 721826), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 17, 721826), 5.0, 7.0]"
267,"[datetime.datetime(2022, 11, 28, 19, 41, 18, 817930), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 817930), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 817930), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 817930), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 817930), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 817930), 5.0, 7.0]"
268,"[datetime.datetime(2022, 11, 28, 19, 41, 19, 927136), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 927136), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 927136), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 927136), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 927136), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 927136), 5.0, 7.0]"
269,"[datetime.datetime(2022, 11, 28, 19, 41, 21, 30783), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 30783), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 30783), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 30783), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 30783), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 30783), 5.0, 7.0]"
270,"[datetime.datetime(2022, 11, 28, 19, 41, 22, 134906), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 22, 134906), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 22, 134906), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 22, 134906), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 22, 134906), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 22, 134906), 5.0, 7.0]"
271,"[datetime.datetime(2022, 11, 28, 19, 41, 23, 248044), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 248044), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 248044), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 248044), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 248044), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 248044), 5.0, 7.0]"
272,"[datetime.datetime(2022, 11, 28, 19, 41, 24, 366939), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 366939), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 366939), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 366939), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 366939), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 366939), 5.0, 7.0]"
273,"[datetime.datetime(2022, 11, 28, 19, 41, 25, 475690), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 475690), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 475690), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 475690), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 475690), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 475690), 5.0, 7.0]"
274,"[datetime.datetime(2022, 11, 28, 19, 41, 26, 578443), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 578443), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 578443), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 578443), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 578443), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 578443), 5.0, 7.0]"
275,"[datetime.datetime(2022, 11, 28, 19, 41, 27, 679677), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 27, 679677), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 27, 679677), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 27, 679677), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 27, 679677), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 27, 679677), 5.0, 7.0]"
276,"[datetime.datetime(2022, 11, 28, 19, 41, 28, 783407), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 783407), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 783407), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 783407), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 784407), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 784407), 5.0, 7.0]"
277,"[datetime.datetime(2022, 11, 28, 19, 41, 29, 881150), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 881150), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 881150), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 881150), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 881150), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 881150), 5.0, 7.0]"
278,"[datetime.datetime(2022, 11, 28, 19, 41, 30, 989143), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 989143), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 989143), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 989143), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 989143), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 989143), 5.0, 7.0]"
279,"[datetime.datetime(2022, 11, 28, 19, 41, 32, 89751), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 89751), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 89751), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 89751), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 89751), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 89751), 5.0, 7.0]"
280,"[datetime.datetime(2022, 11, 28, 19, 41, 33, 193874), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 33, 193874), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 33, 193874), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 33, 193874), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 33, 193874), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 33, 193874), 5.0, 7.0]"
281,"[datetime.datetime(2022, 11, 28, 19, 41, 34, 316983), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 316983), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 316983), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 316983), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 316983), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 316983), 5.0, 7.0]"
282,"[datetime.datetime(2022, 11, 28, 19, 41, 35, 449136), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 449136), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 449136), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 449136), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 449136), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 449136), 5.0, 7.0]"
283,"[datetime.datetime(2022, 11, 28, 19, 41, 36, 576681), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 576681), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 576681), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 576681), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 576681), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 576681), 5.0, 7.0]"
284,"[datetime.datetime(2022, 11, 28, 19, 41, 37, 691579), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 691579), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 691579), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 691579), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 691579), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 691579), 5.0, 7.0]"
285,"[datetime.datetime(2022, 11, 28, 19, 41, 38, 800853), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 38, 800853), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 38, 800853), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 38, 800853), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 38, 800853), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 38, 800853), 5.0, 7.0]"
286,"[datetime.datetime(2022, 11, 28, 19, 41, 39, 918064), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 918064), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 918064), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 918064), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 918064), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 918064), 5.0, 7.0]"
287,"[datetime.datetime(2022, 11, 28, 19, 41, 41, 69989), 17.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 69989), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 69989), 2.0, 3.8]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 69989), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 69989), 4.2, 7.4]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 69989), 5.0, 7.0]"
