,My Mate Tip,Roman Blazer,Zipping James,Extreme Rock,Dundee Rebel,Ox The Man,Legal Bud
07-01-2023 20:12:55.396654,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.0, 12.0)","(11.0, 17.0, 15.292682926829269)","(7.0, 11.5, 10.25)","(4.0, 5.7, 5.050000000000001)","(11.0, 20.0, 19.6)"
07-01-2023 20:12:56.550039,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.0, 13.066666666666666)","(11.0, 17.0, 15.818181818181818)","(7.0, 11.5, 10.25)","(4.0, 5.7, 4.861538461538462)","(11.0, 20.0, 19.6)"
07-01-2023 20:12:57.742935,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.0, 14.033333333333333)","(11.0, 16.5, 15.3)","(7.0, 11.5, 10.25)","(4.0, 5.6, 5.316666666666666)","(11.0, 20.0, 19.6)"
07-01-2023 20:12:58.880940,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.0, 14.033333333333333)","(11.0, 16.5, 15.3)","(7.0, 11.5, 10.25)","(4.0, 5.5, 5.316666666666666)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:00.022727,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.0, 14.17142857142857)","(11.0, 16.5, 15.3)","(7.0, 11.5, 10.25)","(4.0, 5.5, 5.316666666666666)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:01.373666,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.0, 14.812903225806451)","(11.0, 16.5, 15.3)","(7.0, 11.5, 10.25)","(4.0, 5.5, 5.133333333333334)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:02.629651,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.0, 14.812903225806451)","(11.0, 16.5, 15.3)","(7.0, 11.5, 10.25)","(4.0, 5.5, 4.5285714285714285)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:03.837353,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.0, 15.296774193548387)","(11.0, 16.5, 15.36)","(7.0, 11.5, 10.25)","(4.0, 5.5, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:05.018938,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.296774193548387)","(11.0, 16.5, 15.36)","(7.0, 11.5, 10.25)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:06.081743,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.296774193548387)","(11.0, 16.5, 15.36)","(7.0, 11.5, 10.25)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:07.300279,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.296774193548387)","(11.0, 16.5, 15.36)","(7.0, 11.5, 10.25)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:08.424837,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.296774193548387)","(11.0, 16.5, 15.36)","(7.0, 11.5, 10.25)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:09.516809,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.296774193548387)","(11.0, 16.5, 15.36)","(7.0, 11.5, 9.208333333333334)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:10.727973,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.296774193548387)","(11.0, 16.0, 15.6)","(7.0, 11.5, 9.192307692307692)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:12.001601,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.296774193548387)","(11.0, 16.0, 15.6)","(7.0, 11.5, 9.192307692307692)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:13.251127,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.03076923076923)","(11.0, 16.0, 14.25)","(7.0, 11.5, 9.05952380952381)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:14.447392,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.03076923076923)","(11.0, 15.5, 14.9)","(7.0, 11.5, 10.0)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:15.633178,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 15.03076923076923)","(11.0, 15.5, 14.9)","(7.0, 11.0, 10.0)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:16.723178,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 15.5, 16.415384615384614)","(11.0, 15.5, 14.9)","(7.0, 11.0, 10.0)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:17.813028,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 17.0, 16.259999999999998)","(11.0, 15.5, 14.9)","(7.0, 11.0, 10.0)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:18.885437,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 16.5, 13.522222222222222)","(11.0, 15.5, 14.9)","(7.0, 11.0, 10.0)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:20.026607,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8346153846153848)","(6.0, 16.0, 14.966666666666667)","(11.0, 15.5, 14.9)","(7.0, 11.0, 10.0)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:21.277472,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8785714285714286)","(6.0, 16.0, 15.76153846153846)","(11.0, 15.5, 14.9)","(7.0, 11.0, 10.353846153846154)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.6)"
07-01-2023 20:13:22.472215,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.8785714285714286)","(6.0, 16.0, 15.76153846153846)","(11.0, 15.5, 14.9)","(7.0, 10.5, 10.353846153846154)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:23.700434,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.083333333333332)","(11.0, 15.5, 14.9)","(7.0, 10.5, 10.31)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:24.889649,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.083333333333332)","(11.0, 15.5, 14.9)","(7.0, 10.5, 10.31)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:26.053148,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.788461538461538)","(11.0, 15.5, 14.9)","(7.0, 10.5, 10.154545454545454)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:27.402884,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.788461538461538)","(11.0, 15.5, 14.9)","(7.0, 10.5, 10.154545454545454)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:28.749851,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.788461538461538)","(11.0, 15.5, 14.9)","(7.0, 10.5, 10.154545454545454)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:30.024499,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.788461538461538)","(11.0, 15.5, 14.9)","(7.0, 10.5, 10.154545454545454)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:31.215259,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.788461538461538)","(11.0, 15.5, 14.9)","(7.0, 10.5, 10.154545454545454)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:32.604026,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.788461538461538)","(11.0, 15.5, 14.9)","(7.0, 10.5, 10.154545454545454)","(4.0, 4.9, 4.4411764705882355)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:33.822827,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.788461538461538)","(11.0, 15.5, 14.9)","(7.0, 10.5, 9.106666666666666)","(4.0, 4.9, 4.4818181818181815)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:35.251725,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.788461538461538)","(11.0, 15.5, 14.9)","(7.0, 10.5, 9.106666666666666)","(4.0, 4.8, 4.4818181818181815)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:36.522830,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.0, 15.788461538461538)","(11.0, 15.5, 14.9)","(7.0, 10.5, 9.106666666666666)","(4.0, 4.8, 4.5)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:37.785364,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.5, 12.61111111111111)","(11.0, 15.5, 14.9)","(7.0, 10.5, 9.106666666666666)","(4.0, 4.8, 4.371428571428571)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:39.311824,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.5, 14.0)","(11.0, 15.5, 14.9)","(7.0, 10.5, 9.56)","(4.0, 4.8, 4.371428571428571)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:40.785596,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 14.9)","(7.0, 9.8, 9.66)","(4.0, 4.8, 4.371428571428571)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:42.017488,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 14.9)","(7.0, 9.8, 9.66)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:43.285170,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 14.9)","(7.0, 9.8, 9.66)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:44.522012,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.125)","(7.0, 9.8, 9.66)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:45.753106,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.125)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:46.904761,"(4.2, 5.4, 5.25)","(3.3, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:47.937486,"(4.2, 5.4, 5.25)","(3.4, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:49.105472,"(4.2, 5.4, 5.25)","(3.4, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:50.284879,"(4.2, 5.4, 5.25)","(3.4, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:51.416567,"(4.2, 5.4, 5.25)","(3.4, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:52.468360,"(4.2, 5.4, 5.347619047619048)","(3.4, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:53.607857,"(4.2, 5.4, 5.3725000000000005)","(3.4, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:54.801798,"(4.2, 5.4, 5.333333333333334)","(3.4, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:55.972028,"(4.2, 5.4, 5.333333333333334)","(3.4, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 15.166666666666666)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:57.036302,"(4.2, 5.4, 5.36875)","(3.4, 3.95, 3.90945945945946)","(6.0, 16.5, 15.75)","(11.0, 15.5, 14.214285714285714)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:58.114079,"(4.2, 5.4, 4.95)","(3.4, 3.95, 3.896153846153846)","(6.0, 16.5, 15.75)","(11.0, 15.5, 14.5)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:13:59.261874,"(4.2, 5.4, 4.95)","(3.4, 3.9, 3.855128205128205)","(6.0, 16.5, 15.75)","(11.0, 15.5, 14.5)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:00.426686,"(4.2, 5.4, 4.95)","(3.4, 3.9, 3.855128205128205)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:01.612422,"(4.2, 5.4, 4.95)","(3.4, 3.9, 3.855128205128205)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:02.649494,"(4.2, 5.4, 4.95)","(3.4, 3.9, 3.855128205128205)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:03.616917,"(4.2, 5.4, 4.95)","(3.4, 3.9, 3.855128205128205)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:04.696935,"(4.2, 5.4, 4.95)","(3.4, 3.9, 3.855128205128205)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:05.741391,"(4.2, 5.4, 4.95)","(3.4, 3.85, 3.822972972972973)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:06.827738,"(4.2, 5.4, 4.95)","(3.4, 3.85, 3.807894736842105)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:07.837823,"(4.2, 5.4, 4.95)","(3.4, 3.85, 3.807894736842105)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.100000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:08.923807,"(4.2, 5.4, 4.95)","(3.4, 3.85, 3.807894736842105)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:09.884382,"(4.2, 5.4, 4.95)","(3.4, 3.85, 3.807894736842105)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:10.849772,"(4.2, 5.4, 4.95)","(3.4, 3.85, 3.807894736842105)","(6.0, 16.5, 15.75)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:11.875410,"(4.2, 5.4, 4.95)","(3.4, 3.85, 3.807894736842105)","(6.0, 16.5, 13.8)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:12.960257,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 13.8)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:13.996105,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.825)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:15.010816,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:16.008141,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:17.153239,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:18.191352,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 15.5, 13.38888888888889)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:19.269040,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 15.5, 14.833333333333334)","(7.0, 9.8, 9.520000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:20.279956,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 9.520000000000001)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:21.293427,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 9.566666666666666)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:22.272449,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.375)","(7.0, 9.8, 9.036363636363637)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:23.357464,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.733333333333334)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:24.456385,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.733333333333334)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:25.508177,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.733333333333334)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:26.479317,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.552173913043479)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:27.400127,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.524444444444445)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:28.419544,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:29.476179,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:30.575534,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:31.620451,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:32.636226,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:33.598681,"(4.2, 5.4, 4.95)","(3.4, 3.85, 3.831818181818182)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:34.576845,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:35.594573,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:36.637294,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:37.665661,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:38.699789,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:39.704132,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:40.689425,"(4.2, 5.4, 4.95)","(3.4, 3.85, 3.831818181818182)","(6.0, 16.5, 15.705882352941178)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.714285714285714)","(4.0, 4.8, 4.383333333333333)","(11.0, 20.0, 19.714285714285715)"
07-01-2023 20:14:41.646466,"(4.2, 5.4, 4.95)","(3.4, 3.8, 3.7785714285714285)","(6.0, 16.5, 14.423076923076923)","(11.0, 16.5, 15.0)","(7.0, 9.8, 8.726315789473684)","(4.0, 4.8, 4.425)","(11.0, 20.0, 19.714285714285715)"
