,Hange Zoe,Luke Warm Lager,Johanna Jewel,Lightning Fiamma,Skedaddle Amber,Regal Melody,Pandas Buddy,Pockets Pontoon
40,"[datetime.datetime(2022, 11, 28, 20, 2, 4, 193413), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 4, 193413), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 4, 193413), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 4, 193413), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 4, 193413), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 4, 193413), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 4, 193413), 3.8, 5.4]","[datetime.datetime(2022, 11, 28, 20, 2, 4, 193413), 16.0, 50.0]"
41,"[datetime.datetime(2022, 11, 28, 20, 2, 5, 330011), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 5, 330011), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 5, 330011), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 5, 330011), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 5, 330011), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 5, 330011), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 5, 330011), 3.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 2, 5, 330011), 16.0, 50.0]"
42,"[datetime.datetime(2022, 11, 28, 20, 2, 6, 462861), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 6, 462861), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 6, 462861), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 6, 462861), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 6, 462861), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 6, 462861), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 6, 462861), 3.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 2, 6, 462861), 16.0, 50.0]"
43,"[datetime.datetime(2022, 11, 28, 20, 2, 7, 596351), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 7, 596351), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 7, 596351), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 7, 596351), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 7, 596351), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 7, 596351), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 7, 596351), 3.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 2, 7, 596351), 16.0, 50.0]"
44,"[datetime.datetime(2022, 11, 28, 20, 2, 8, 720472), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 8, 720472), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 8, 720472), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 8, 720472), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 8, 720472), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 8, 720472), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 8, 720472), 3.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 2, 8, 720472), 16.0, 50.0]"
45,"[datetime.datetime(2022, 11, 28, 20, 2, 9, 858112), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 9, 858112), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 9, 858112), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 9, 858112), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 9, 858112), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 9, 858112), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 9, 858112), 3.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 2, 9, 858112), 16.0, 50.0]"
46,"[datetime.datetime(2022, 11, 28, 20, 2, 10, 982132), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 982132), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 982132), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 982132), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 982132), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 982132), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 982132), 3.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 2, 10, 982132), 16.0, 50.0]"
47,"[datetime.datetime(2022, 11, 28, 20, 2, 12, 114171), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 114171), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 114171), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 114171), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 114171), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 114171), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 114171), 3.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 2, 12, 114171), 16.0, 50.0]"
48,"[datetime.datetime(2022, 11, 28, 20, 2, 13, 238008), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 238008), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 238008), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 238008), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 238008), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 238008), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 238008), 3.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 2, 13, 238008), 16.0, 50.0]"
49,"[datetime.datetime(2022, 11, 28, 20, 2, 14, 376739), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 14, 376739), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 14, 376739), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 14, 376739), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 14, 376739), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 14, 376739), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 14, 376739), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 14, 376739), 16.0, 50.0]"
50,"[datetime.datetime(2022, 11, 28, 20, 2, 15, 510283), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 510283), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 510283), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 510283), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 510283), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 510283), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 510283), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 15, 510283), 16.0, 50.0]"
51,"[datetime.datetime(2022, 11, 28, 20, 2, 16, 646536), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 646536), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 646536), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 646536), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 646536), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 646536), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 646536), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 16, 646536), 16.0, 50.0]"
52,"[datetime.datetime(2022, 11, 28, 20, 2, 17, 779216), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 779216), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 779216), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 779216), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 779216), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 779216), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 779216), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 17, 779216), 16.0, 50.0]"
53,"[datetime.datetime(2022, 11, 28, 20, 2, 18, 912722), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 912722), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 912722), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 912722), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 912722), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 912722), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 912722), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 18, 912722), 16.0, 50.0]"
54,"[datetime.datetime(2022, 11, 28, 20, 2, 20, 49960), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 49960), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 49960), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 49960), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 49960), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 49960), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 49960), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 20, 49960), 16.0, 50.0]"
55,"[datetime.datetime(2022, 11, 28, 20, 2, 21, 175565), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 175565), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 175565), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 175565), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 175565), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 175565), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 175565), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 21, 175565), 16.0, 50.0]"
56,"[datetime.datetime(2022, 11, 28, 20, 2, 22, 314264), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 314264), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 314264), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 314264), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 314264), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 314264), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 314264), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 22, 314264), 16.0, 50.0]"
57,"[datetime.datetime(2022, 11, 28, 20, 2, 23, 446350), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 23, 446350), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 23, 446350), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 23, 446350), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 23, 446350), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 23, 446350), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 23, 446350), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 23, 446350), 16.0, 50.0]"
58,"[datetime.datetime(2022, 11, 28, 20, 2, 24, 588070), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 588070), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 588070), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 588070), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 588070), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 588070), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 588070), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 24, 588070), 16.0, 50.0]"
59,"[datetime.datetime(2022, 11, 28, 20, 2, 25, 717381), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 717381), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 717381), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 717381), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 717381), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 717381), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 717381), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 25, 717381), 16.0, 50.0]"
60,"[datetime.datetime(2022, 11, 28, 20, 2, 26, 855814), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 855814), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 855814), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 855814), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 855814), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 855814), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 855814), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 26, 855814), 16.0, 50.0]"
61,"[datetime.datetime(2022, 11, 28, 20, 2, 27, 985367), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 985367), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 985367), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 985367), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 985367), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 985367), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 985367), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 27, 985367), 16.0, 50.0]"
62,"[datetime.datetime(2022, 11, 28, 20, 2, 29, 136123), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 136123), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 136123), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 136123), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 136123), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 136123), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 136123), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 29, 136123), 16.0, 50.0]"
63,"[datetime.datetime(2022, 11, 28, 20, 2, 30, 290725), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 290725), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 290725), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 290725), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 290725), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 290725), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 290725), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 30, 290725), 16.0, 50.0]"
64,"[datetime.datetime(2022, 11, 28, 20, 2, 31, 430260), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 430260), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 430260), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 430260), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 430260), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 430260), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 430260), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 31, 430260), 16.0, 50.0]"
65,"[datetime.datetime(2022, 11, 28, 20, 2, 32, 572564), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 572564), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 572564), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 572564), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 572564), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 572564), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 572564), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 32, 572564), 16.0, 50.0]"
66,"[datetime.datetime(2022, 11, 28, 20, 2, 33, 707639), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 33, 707639), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 33, 707639), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 33, 707639), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 33, 707639), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 33, 707639), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 33, 707639), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 33, 707639), 16.0, 50.0]"
67,"[datetime.datetime(2022, 11, 28, 20, 2, 34, 844337), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 844337), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 844337), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 844337), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 844337), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 844337), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 844337), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 34, 844337), 16.0, 50.0]"
68,"[datetime.datetime(2022, 11, 28, 20, 2, 35, 968356), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 968356), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 968356), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 968356), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 968356), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 968356), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 968356), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 35, 968356), 16.0, 50.0]"
69,"[datetime.datetime(2022, 11, 28, 20, 2, 37, 101726), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 101726), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 101726), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 101726), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 101726), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 101726), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 101726), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 37, 101726), 16.0, 50.0]"
70,"[datetime.datetime(2022, 11, 28, 20, 2, 38, 233006), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 233006), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 233006), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 233006), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 233006), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 233006), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 233006), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 38, 233006), 16.0, 50.0]"
71,"[datetime.datetime(2022, 11, 28, 20, 2, 39, 368312), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 368312), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 368312), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 368312), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 368312), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 368312), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 368312), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 39, 368312), 16.0, 50.0]"
72,"[datetime.datetime(2022, 11, 28, 20, 2, 40, 514787), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 514787), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 514787), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 514787), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 514787), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 514787), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 514787), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 40, 514787), 16.0, 50.0]"
73,"[datetime.datetime(2022, 11, 28, 20, 2, 41, 643398), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 643398), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 643398), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 643398), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 643398), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 643398), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 643398), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 41, 643398), 16.0, 50.0]"
74,"[datetime.datetime(2022, 11, 28, 20, 2, 42, 781428), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 42, 781428), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 42, 781428), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 42, 781428), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 42, 781428), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 42, 781428), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 42, 781428), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 42, 781428), 16.0, 50.0]"
75,"[datetime.datetime(2022, 11, 28, 20, 2, 43, 917800), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 917800), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 917800), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 917800), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 917800), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 917800), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 917800), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 43, 917800), 16.0, 50.0]"
76,"[datetime.datetime(2022, 11, 28, 20, 2, 45, 46444), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 46444), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 46444), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 46444), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 46444), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 46444), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 46444), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 45, 46444), 16.0, 50.0]"
77,"[datetime.datetime(2022, 11, 28, 20, 2, 46, 172355), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 172355), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 172355), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 172355), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 172355), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 172355), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 172355), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 46, 172355), 16.0, 50.0]"
78,"[datetime.datetime(2022, 11, 28, 20, 2, 47, 310384), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 310384), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 310384), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 310384), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 310384), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 310384), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 310384), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 47, 310384), 16.0, 50.0]"
79,"[datetime.datetime(2022, 11, 28, 20, 2, 48, 436518), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 436518), 7.5, 15.5]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 436518), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 436518), 3.9, 5.5]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 436518), 6.5, 14.0]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 436518), 4.2, 7.8]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 436518), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 2, 48, 436518), 16.0, 50.0]"
