,Epic Rooster,Off Grid,Diamond Georgio,Daves Deal,Homebush Rocket,Laredo Jewel,Nighthawk Swift,Sour Lemon
15-12-2022 14:07:53.213116,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.2, 6.742857142857143)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:07:54.533670,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.2, 6.742857142857143)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:07:55.859597,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.2, 6.742857142857143)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:07:57.163456,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.2, 6.742857142857143)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:07:58.741057,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.2, 6.742857142857143)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:07:59.992365,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.2, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:01.221246,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:02.438287,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:03.777179,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:05.000087,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:06.343259,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:07.929342,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:09.402326,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:10.669494,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:12.046179,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:13.170420,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:14.296431,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:15.371908,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:16.813720,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:17.881528,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:18.991590,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:20.445572,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:21.674071,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:22.868008,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:24.111500,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:25.299270,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:26.418829,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:27.498045,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:28.701092,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:29.762196,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:30.824534,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:31.886581,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.6, 4.461538461538462)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.494117647058824)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:32.998631,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:34.148909,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:35.238641,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:36.236302,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:37.403969,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:38.419826,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:39.595483,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 9.058823529411764)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:40.898512,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 9.058823529411764)","(16.0, 95.0, 84.875)","(13.0, 29.0, 26.6875)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:42.074403,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 9.058823529411764)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:43.089690,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 9.058823529411764)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:44.249805,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 9.058823529411764)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:45.423856,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 9.058823529411764)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:46.511144,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 9.058823529411764)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:47.629761,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 9.058823529411764)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:48.718338,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 9.058823529411764)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:49.814042,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:50.899186,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:52.001914,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:53.151610,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:54.341020,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:55.501069,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:56.534987,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:57.528967,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:58.607079,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:08:59.760014,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:00.925739,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:02.217297,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:03.581943,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:04.699234,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:05.801346,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:06.811046,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:07.886270,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:09.020019,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:10.167550,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:11.309213,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:12.413088,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.885714285714286)","(5.5, 9.6, 6.6)","(16.0, 95.0, 84.875)","(13.0, 29.0, 24.888888888888886)","(31.0, 320.0, 164.79999999999998)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:13.447713,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 6.6)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 76.85714285714286)"
15-12-2022 14:09:14.500059,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.184615384615384)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:15.586896,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:16.763650,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:17.912291,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:19.041085,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:20.142519,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:21.217382,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:22.306715,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:23.384214,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:24.537977,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:25.709654,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
15-12-2022 14:09:26.822306,"(2.2, 4.1, 3.2104347826086954)","(3.9, 5.5, 4.423076923076923)","(5.0, 9.4, 6.533333333333333)","(5.5, 9.6, 8.45)","(16.0, 95.0, 54.75)","(13.0, 29.0, 17.0)","(31.0, 320.0, 174.5)","(16.0, 190.0, 84.39999999999999)"
