,Repeal,Thats Better,Bottom Bar,Iron Hat,Single Touch,Anchors Point,Ghost Hunter,Miss Mazerati,Chill Out Miss,Allusive Eve
09-01-2023 13:08:34.659161,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:36.079420,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:37.520297,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:38.853824,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:40.181794,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:41.461327,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:42.696981,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:44.023066,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:45.253403,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:46.507537,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:47.814474,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:49.118895,"(18.0, 65.0, 33.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:50.482298,"(18.0, 65.0, 49.0)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:51.822531,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:53.200390,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:54.566696,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:55.891096,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:57.169552,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:58.464865,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:08:59.673169,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:00.915242,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:02.190077,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:03.374761,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:04.590308,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:05.891588,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:07.119478,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:08.396016,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:09.643074,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:11.010399,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:12.375210,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:13.780618,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:15.155922,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:16.515830,"(18.0, 65.0, 54.33333333333333)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:17.869544,"(18.0, 65.0, 56.36363636363637)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:19.160040,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:20.423598,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:21.716265,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:22.970946,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:24.189956,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:25.484168,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:26.798522,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:28.119334,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:29.436622,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:30.778477,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:32.110040,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:33.397162,"(18.0, 65.0, 57.69230769230769)","(7.5, 13.0, 12.236363636363636)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:34.636932,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:35.885891,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:37.100651,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:38.325726,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:39.629502,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:40.957933,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:42.236224,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:43.522456,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:44.859082,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:46.195828,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:47.563707,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:48.825992,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:50.124127,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:51.418194,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:52.726645,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:54.046963,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:55.513974,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 25.25)","(6.5, 13.0, 9.666666666666666)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:56.768937,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 33.5)","(6.5, 13.0, 9.5)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:57.993133,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 33.5)","(6.5, 12.5, 9.5)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:09:59.244952,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 33.5)","(6.5, 12.5, 8.833333333333334)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:10:00.590912,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 33.5)","(6.5, 13.0, 8.833333333333334)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:10:01.852582,"(18.0, 65.0, 41.25)","(7.5, 13.0, 10.333333333333334)","(20.0, 70.0, 23.2)","(3.0, 4.3, 4.075)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 33.5)","(6.5, 13.0, 8.833333333333334)","(5.0, 7.0, 6.1875)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:10:03.175846,"(18.0, 65.0, 41.25)","(7.5, 13.0, 9.428571428571429)","(20.0, 70.0, 23.2)","(3.0, 4.3, 3.6)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 33.5)","(6.5, 13.0, 8.833333333333334)","(5.0, 7.0, 5.945454545454545)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
09-01-2023 13:10:04.551566,"(18.0, 65.0, 41.25)","(7.5, 12.0, 9.428571428571429)","(20.0, 70.0, 23.2)","(3.0, 4.0, 3.6)","(4.4, 5.0, 4.969230769230769)","(19.0, 50.0, 33.5)","(6.5, 13.0, 8.833333333333334)","(5.0, 6.6, 5.945454545454545)","(31.0, 200.0, 118.0)","(18.0, 65.0, 38.333333333333336)"
