,Jayville Glory,Irenes A Star,She Has Zip,All Inn Ryder,Funky Felix,Dimes Ambition,Forcefully,La La Nebraska
15-12-2022 11:39:57.964592,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 27.0, 18.5)","(7.0, 15.5, 10.541666666666668)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:39:59.130984,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 27.0, 18.5)","(7.0, 15.5, 10.541666666666668)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:00.290954,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 27.0, 18.5)","(7.0, 15.5, 10.541666666666668)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:01.294349,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 27.0, 18.5)","(7.0, 15.5, 10.541666666666668)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:02.318717,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 27.0, 18.5)","(7.0, 15.5, 10.541666666666668)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:03.380377,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 27.0, 24.0)","(7.0, 15.5, 10.541666666666668)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:04.470389,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 27.0, 23.172413793103445)","(7.0, 15.5, 10.541666666666668)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:05.548453,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 26.0, 23.172413793103445)","(7.0, 15.5, 10.541666666666668)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:06.676556,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 26.0, 23.28888888888889)","(7.0, 15.5, 10.541666666666668)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:07.724341,"(5.5, 11.5, 7.642857142857142)","(3.4, 5.5, 3.7)","(7.0, 15.5, 10.26923076923077)","(6.5, 12.0, 9.975)","(10.0, 25.0, 20.745454545454546)","(7.0, 15.5, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:08.811417,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 25.0, 20.745454545454546)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:10.046340,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 25.0, 20.745454545454546)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:11.149462,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 25.0, 20.745454545454546)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:12.258190,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 25.0, 20.745454545454546)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:13.368466,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 25.0, 20.745454545454546)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:14.395519,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 25.0, 20.745454545454546)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:15.435563,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 25.0, 20.745454545454546)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:16.507135,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 20.28)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:17.625566,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 20.28)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:18.801364,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 20.28)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:19.913249,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:21.009044,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:22.077863,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:23.142677,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:24.259781,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:25.299553,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:26.353865,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:27.363939,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:28.389543,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:29.517995,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:30.680592,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:31.787857,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:32.962706,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:34.055844,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:35.085518,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:36.061121,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:37.164684,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:38.204809,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:39.312253,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:40.610698,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:41.869860,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 11.23076923076923)","(6.5, 12.0, 9.975)","(10.0, 23.0, 21.085714285714285)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:43.074713,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 18.0, 13.5625)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:44.256521,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 17.5, 13.5625)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:45.585389,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 17.5, 13.5625)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 15.428571428571429)"
15-12-2022 11:40:46.933947,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 17.5, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:40:48.223177,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 14.714285714285714)"
15-12-2022 11:40:49.505504,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:50.762126,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:52.039712,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:53.240146,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:54.387202,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:55.567347,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:56.620459,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:57.730159,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:58.822334,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:40:59.999706,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:41:01.120871,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:41:02.221842,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:41:03.316060,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:41:04.333480,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:41:05.426498,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:41:06.543277,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:41:07.605128,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:41:08.711828,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 14.714285714285714)"
15-12-2022 11:41:09.732800,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 17.0, 15.428571428571429)"
15-12-2022 11:41:10.775963,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:11.882302,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:12.994957,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:14.153106,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:15.186780,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:16.216559,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:17.210693,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:18.188371,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:19.187103,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:20.230876,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:21.273757,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:22.319237,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:23.386156,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:24.438917,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:25.470814,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.0)","(6.5, 12.0, 9.975)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:26.512618,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.6)","(6.5, 12.0, 10.266666666666666)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:27.527338,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.6)","(6.5, 12.0, 10.266666666666666)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:28.521462,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.6)","(6.5, 12.0, 10.266666666666666)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:29.564375,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.6)","(6.5, 12.0, 10.266666666666666)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:30.501255,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.6)","(6.5, 12.0, 10.266666666666666)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
15-12-2022 11:41:31.482185,"(5.5, 13.5, 8.357142857142858)","(3.4, 5.5, 4.1)","(7.0, 14.0, 12.6)","(6.5, 12.0, 10.266666666666666)","(10.0, 23.0, 14.2)","(7.0, 18.0, 11.583333333333332)","(4.8, 7.0, 5.8)","(9.0, 18.0, 15.428571428571429)"
