,Little Auckland,Hurricane Dream,Shesherz,Feelin Flirty,Akermanis,Lookat Mee,Studleigh Patricia,Delta Three Nz,Village Smirker,Beau Hart
16-12-2022 13:06:09.658300,"(91.0, 220.0, 178.33333333333331)","(4.2, 5.8, 5.466666666666667)","(26.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.421052631578945)","(20.0, 34.0, 30.8)","(3.8, 6.2, 5.7384615384615385)","(20.0, 95.0, 60.666666666666664)","(1.75, 99999, 99990)","(41.0, 310.0, 268.1818181818182)","(101.0, 250.0, 224.0)"
16-12-2022 13:06:10.908286,"(91.0, 220.0, 184.28571428571428)","(4.2, 5.8, 5.633333333333333)","(26.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 32.0, 30.8)","(3.8, 6.2, 5.7384615384615385)","(20.0, 90.0, 54.8)","(1.75, 99999, 99990)","(41.0, 310.0, 218.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:12.089371,"(91.0, 220.0, 185.71428571428572)","(4.2, 5.8, 5.633333333333333)","(26.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 32.0, 30.8)","(3.8, 6.2, 5.7384615384615385)","(20.0, 90.0, 54.8)","(1.75, 99999, 99990)","(41.0, 310.0, 251.8181818181818)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:13.287129,"(91.0, 220.0, 202.85714285714286)","(4.2, 5.8, 5.633333333333333)","(26.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 32.0, 30.8)","(3.8, 6.2, 5.7384615384615385)","(20.0, 90.0, 57.14285714285714)","(1.75, 99999, 99990)","(41.0, 290.0, 200.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:14.550600,"(91.0, 220.0, 188.57142857142856)","(4.2, 5.8, 5.449999999999999)","(26.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 32.0, 30.8)","(3.8, 6.2, 5.7384615384615385)","(20.0, 85.0, 60.5)","(1.75, 99999, 99990)","(41.0, 280.0, 215.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:15.815998,"(91.0, 220.0, 198.0)","(4.2, 5.8, 5.449999999999999)","(26.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 32.0, 30.8)","(3.8, 6.2, 5.733333333333333)","(20.0, 75.0, 62.0)","(1.75, 99999, 99990)","(41.0, 260.0, 188.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:17.086550,"(91.0, 220.0, 198.0)","(4.2, 5.8, 5.449999999999999)","(31.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 32.0, 30.8)","(3.8, 6.0, 5.733333333333333)","(20.0, 70.0, 52.857142857142854)","(1.75, 99999, 99990)","(41.0, 260.0, 182.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:18.305261,"(91.0, 220.0, 197.77777777777777)","(4.2, 5.8, 5.449999999999999)","(31.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 32.0, 30.8)","(3.8, 6.0, 5.733333333333333)","(20.0, 70.0, 55.333333333333336)","(1.75, 99999, 99990)","(41.0, 250.0, 202.72727272727275)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:19.539180,"(91.0, 220.0, 197.77777777777777)","(4.2, 5.8, 5.66)","(31.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 32.0, 30.8)","(3.8, 6.0, 5.692307692307692)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 230.0, 170.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:20.839531,"(91.0, 220.0, 197.77777777777777)","(4.2, 5.8, 5.66)","(31.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 32.0, 31.333333333333332)","(3.8, 6.2, 5.7384615384615385)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 230.0, 185.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:22.128911,"(91.0, 220.0, 200.0)","(4.2, 5.8, 5.66)","(31.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.8)","(20.0, 34.0, 31.333333333333332)","(3.8, 6.2, 5.7384615384615385)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 220.0, 163.57142857142858)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:23.335500,"(91.0, 220.0, 200.0)","(4.2, 5.8, 5.66)","(31.0, 50.0, 32.22222222222222)","(26.0, 44.0, 32.92307692307692)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.2, 5.7384615384615385)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 210.0, 145.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:24.543983,"(91.0, 220.0, 186.66666666666669)","(4.2, 5.8, 5.371428571428572)","(31.0, 50.0, 32.22222222222222)","(26.0, 44.0, 36.0)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.2, 5.7384615384615385)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 210.0, 140.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:25.752279,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.371428571428572)","(31.0, 50.0, 32.22222222222222)","(26.0, 42.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.2, 5.7384615384615385)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 200.0, 180.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:26.933509,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.371428571428572)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.2, 5.7384615384615385)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 280.0, 156.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:28.249360,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.371428571428572)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.2, 5.7384615384615385)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 270.0, 156.0)","(101.0, 250.0, 170.0)"
16-12-2022 13:06:29.539082,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.449999999999999)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.2, 5.7384615384615385)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 270.0, 156.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:30.772143,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.449999999999999)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.2, 5.771428571428571)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 270.0, 156.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:31.970301,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.4818181818181815)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.0, 5.771428571428571)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 270.0, 156.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:33.161567,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.4818181818181815)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.0, 5.771428571428571)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 270.0, 156.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:34.503583,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.4818181818181815)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.0, 5.771428571428571)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 270.0, 156.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:35.917589,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.4818181818181815)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.0, 5.692307692307692)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 270.0, 156.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:37.277801,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.5)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.0, 5.692307692307692)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 270.0, 156.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:38.539124,"(91.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.5)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.0, 5.692307692307692)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 270.0, 205.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:39.806981,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.5)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 32.54545454545455)","(3.8, 6.0, 5.714285714285714)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 330.0, 176.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:41.047037,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.542857142857143)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 6.0, 5.72)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:42.346528,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.542857142857143)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 5.9, 5.72)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:43.752428,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.542857142857143)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 5.9, 5.72)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:45.083994,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.542857142857143)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 5.9, 5.72)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 228.1818181818182)"
16-12-2022 13:06:46.402160,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.6)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 5.9, 5.666666666666666)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 203.33333333333331)"
16-12-2022 13:06:47.611283,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.6)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 5.8, 5.666666666666666)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:06:48.858979,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.6)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 5.8, 5.666666666666666)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:06:50.297837,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.6)","(31.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(20.0, 34.0, 28.666666666666668)","(3.8, 5.8, 5.666666666666666)","(20.0, 60.0, 48.333333333333336)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:06:51.581681,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.6)","(26.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.8, 5.666666666666666)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:06:53.017734,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.6)","(26.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.8, 5.666666666666666)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:06:54.422480,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.6)","(26.0, 50.0, 32.22222222222222)","(26.0, 40.0, 33.333333333333336)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.8, 5.666666666666666)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:06:55.850259,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.8, 5.5)","(26.0, 50.0, 32.22222222222222)","(26.0, 40.0, 37.333333333333336)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.8, 5.58)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:06:57.282184,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.5)","(26.0, 50.0, 32.0)","(26.0, 40.0, 37.333333333333336)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.7, 5.58)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:06:58.535847,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.5)","(26.0, 50.0, 32.0)","(26.0, 40.0, 36.36363636363636)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.7, 5.316666666666667)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 320.0, 176.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:06:59.888386,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.790909090909091)","(26.0, 50.0, 32.0)","(26.0, 44.0, 38.666666666666664)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.4, 5.300000000000001)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 320.0, 195.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:01.290472,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.566666666666667)","(26.0, 50.0, 32.0)","(26.0, 42.0, 38.666666666666664)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.4, 5.300000000000001)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 310.0, 195.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:02.648477,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.566666666666667)","(26.0, 50.0, 32.0)","(26.0, 42.0, 38.666666666666664)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.4, 5.300000000000001)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 310.0, 168.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:04.081527,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.666666666666667)","(26.0, 50.0, 34.61538461538461)","(26.0, 42.0, 38.666666666666664)","(21.0, 34.0, 28.666666666666668)","(3.8, 5.4, 5.375)","(20.0, 60.0, 50.0)","(1.75, 99999, 99990)","(41.0, 300.0, 168.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:05.431186,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.666666666666667)","(26.0, 50.0, 43.5)","(26.0, 42.0, 38.666666666666664)","(21.0, 34.0, 29.666666666666668)","(3.8, 5.4, 5.375)","(20.0, 60.0, 49.5)","(1.75, 99999, 99990)","(41.0, 300.0, 185.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:06.810881,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.666666666666667)","(26.0, 48.0, 43.5)","(26.0, 42.0, 38.666666666666664)","(21.0, 32.0, 31.6)","(3.8, 5.4, 5.3125)","(21.0, 60.0, 49.5)","(1.75, 99999, 99990)","(41.0, 290.0, 226.66666666666666)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:08.145582,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.666666666666667)","(26.0, 48.0, 43.5)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 31.6)","(3.8, 5.4, 5.314285714285715)","(21.0, 60.0, 49.5)","(1.75, 99999, 99990)","(41.0, 300.0, 226.66666666666666)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:09.502841,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.800000000000001)","(26.0, 48.0, 43.5)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 31.6)","(3.8, 5.4, 5.314285714285715)","(21.0, 60.0, 49.5)","(1.75, 99999, 99990)","(41.0, 300.0, 226.66666666666666)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:10.755076,"(101.0, 220.0, 146.66666666666666)","(4.2, 5.9, 5.800000000000001)","(26.0, 48.0, 43.5)","(26.0, 42.0, 32.4)","(21.0, 36.0, 31.6)","(3.8, 5.4, 5.314285714285715)","(21.0, 60.0, 49.5)","(1.75, 99999, 99990)","(41.0, 300.0, 226.66666666666666)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:12.096511,"(101.0, 220.0, 200.0)","(4.2, 5.9, 5.800000000000001)","(26.0, 48.0, 43.5)","(26.0, 42.0, 32.4)","(21.0, 36.0, 31.6)","(3.8, 5.4, 5.314285714285715)","(21.0, 60.0, 49.5)","(1.75, 99999, 99990)","(41.0, 300.0, 226.66666666666666)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:13.480639,"(101.0, 220.0, 200.0)","(4.2, 5.9, 5.800000000000001)","(26.0, 48.0, 43.5)","(26.0, 42.0, 32.4)","(21.0, 36.0, 31.6)","(3.8, 5.4, 5.314285714285715)","(21.0, 60.0, 49.5)","(1.75, 99999, 99990)","(41.0, 300.0, 226.66666666666666)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:14.962434,"(101.0, 220.0, 200.0)","(4.2, 5.9, 5.800000000000001)","(26.0, 48.0, 43.5)","(26.0, 42.0, 32.4)","(21.0, 36.0, 31.6)","(3.8, 5.4, 5.314285714285715)","(21.0, 60.0, 49.5)","(1.75, 99999, 99990)","(41.0, 300.0, 226.66666666666666)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:16.362756,"(101.0, 220.0, 200.0)","(4.2, 5.9, 5.800000000000001)","(26.0, 48.0, 41.42857142857143)","(26.0, 42.0, 32.4)","(21.0, 36.0, 32.857142857142854)","(3.8, 5.4, 5.314285714285715)","(21.0, 60.0, 52.0)","(1.75, 99999, 99990)","(41.0, 300.0, 226.66666666666666)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:17.668097,"(101.0, 220.0, 200.0)","(4.2, 5.9, 5.800000000000001)","(26.0, 46.0, 40.0)","(26.0, 42.0, 32.4)","(21.0, 36.0, 32.857142857142854)","(3.8, 5.4, 5.373913043478261)","(21.0, 55.0, 48.0)","(1.75, 99999, 99990)","(41.0, 300.0, 226.66666666666666)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:18.891735,"(101.0, 220.0, 200.0)","(4.2, 5.9, 5.800000000000001)","(26.0, 44.0, 38.4)","(26.0, 42.0, 32.4)","(21.0, 36.0, 34.166666666666664)","(3.8, 5.4, 5.071428571428571)","(21.0, 55.0, 48.25)","(1.75, 99999, 99990)","(41.0, 300.0, 195.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:20.189954,"(101.0, 220.0, 200.0)","(4.2, 5.9, 5.800000000000001)","(26.0, 44.0, 38.4)","(26.0, 42.0, 32.4)","(21.0, 36.0, 34.166666666666664)","(3.8, 5.5, 5.166666666666667)","(21.0, 55.0, 48.25)","(1.75, 99999, 99990)","(41.0, 310.0, 142.85714285714286)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:21.585997,"(101.0, 220.0, 200.0)","(4.2, 5.9, 5.807692307692308)","(26.0, 44.0, 38.4)","(26.0, 42.0, 37.2)","(21.0, 36.0, 34.166666666666664)","(3.8, 5.5, 5.239130434782608)","(21.0, 55.0, 51.0)","(1.75, 99999, 99990)","(41.0, 300.0, 180.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:22.976944,"(101.0, 220.0, 190.0)","(4.2, 5.9, 5.807692307692308)","(26.0, 44.0, 38.4)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 34.166666666666664)","(3.8, 5.5, 5.239130434782608)","(21.0, 55.0, 74.33333333333334)","(1.75, 99999, 99990)","(41.0, 280.0, 180.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:24.393682,"(101.0, 220.0, 190.0)","(4.2, 5.9, 5.807692307692308)","(26.0, 44.0, 38.4)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 34.166666666666664)","(3.8, 5.5, 5.239130434782608)","(21.0, 80.0, 66.71428571428572)","(1.75, 99999, 99990)","(41.0, 280.0, 160.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:25.758552,"(101.0, 220.0, 190.0)","(4.2, 5.9, 5.807692307692308)","(26.0, 44.0, 38.4)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 34.166666666666664)","(3.8, 5.5, 5.239130434782608)","(21.0, 75.0, 66.71428571428572)","(1.75, 99999, 99990)","(41.0, 280.0, 160.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:27.049695,"(101.0, 220.0, 190.0)","(4.2, 5.9, 5.807692307692308)","(26.0, 44.0, 38.4)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 34.166666666666664)","(3.8, 5.5, 5.239130434782608)","(21.0, 75.0, 61.0)","(1.75, 99999, 99990)","(41.0, 280.0, 160.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:28.417449,"(101.0, 220.0, 183.33333333333331)","(4.2, 5.9, 5.807692307692308)","(26.0, 44.0, 38.4)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 34.166666666666664)","(3.8, 5.5, 5.239130434782608)","(21.0, 70.0, 61.0)","(1.75, 99999, 99990)","(41.0, 280.0, 160.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:29.752379,"(101.0, 220.0, 183.33333333333331)","(4.2, 5.9, 5.807692307692308)","(26.0, 44.0, 38.4)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 34.166666666666664)","(3.8, 5.5, 5.239130434782608)","(21.0, 70.0, 61.0)","(1.75, 99999, 99990)","(41.0, 280.0, 160.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:31.081539,"(101.0, 220.0, 183.33333333333331)","(4.2, 5.9, 5.807692307692308)","(26.0, 44.0, 34.666666666666664)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 33.25)","(3.8, 5.5, 5.239130434782608)","(21.0, 70.0, 61.0)","(1.75, 99999, 99990)","(41.0, 280.0, 160.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:32.447554,"(101.0, 220.0, 183.33333333333331)","(4.2, 5.9, 5.807692307692308)","(26.0, 44.0, 34.666666666666664)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 33.25)","(3.8, 5.5, 5.239130434782608)","(21.0, 70.0, 63.14285714285714)","(1.75, 99999, 99990)","(41.0, 280.0, 160.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:33.848988,"(101.0, 220.0, 200.0)","(4.2, 5.9, 5.800000000000001)","(26.0, 44.0, 34.666666666666664)","(26.0, 42.0, 38.666666666666664)","(21.0, 36.0, 33.25)","(3.8, 5.5, 5.239130434782608)","(21.0, 70.0, 63.14285714285714)","(1.75, 99999, 99990)","(41.0, 280.0, 160.0)","(101.0, 250.0, 163.33333333333334)"
16-12-2022 13:07:35.184190,"(101.0, 220.0, 153.33333333333334)","(4.2, 5.9, 5.847368421052632)","(26.0, 44.0, 39.2)","(26.0, 42.0, 38.0)","(21.0, 36.0, 34.0)","(3.8, 5.5, 5.461904761904762)","(21.0, 70.0, 55.333333333333336)","(1.75, 99999, 99990)","(41.0, 280.0, 133.75)","(101.0, 250.0, 170.0)"
16-12-2022 13:07:36.701264,"(101.0, 220.0, 153.33333333333334)","(4.2, 5.9, 5.847368421052632)","(26.0, 44.0, 39.2)","(26.0, 42.0, 38.0)","(21.0, 36.0, 34.0)","(3.8, 5.5, 5.425)","(21.0, 70.0, 59.0)","(1.75, 99999, 99990)","(41.0, 280.0, 133.75)","(101.0, 250.0, 185.0)"
16-12-2022 13:07:38.244321,"(101.0, 220.0, 153.33333333333334)","(4.2, 5.9, 5.74)","(26.0, 44.0, 39.2)","(26.0, 42.0, 38.0)","(21.0, 36.0, 34.0)","(3.8, 5.5, 5.472727272727273)","(21.0, 70.0, 59.0)","(1.75, 99999, 99990)","(41.0, 280.0, 133.75)","(101.0, 250.0, 185.0)"
16-12-2022 13:07:39.760260,"(101.0, 220.0, 153.33333333333334)","(4.2, 5.9, 5.861904761904762)","(26.0, 44.0, 39.2)","(26.0, 42.0, 38.0)","(21.0, 36.0, 34.0)","(3.8, 5.5, 5.472727272727273)","(21.0, 70.0, 59.0)","(1.75, 99999, 99990)","(41.0, 280.0, 133.75)","(101.0, 250.0, 185.0)"
16-12-2022 13:07:41.303727,"(101.0, 220.0, 153.33333333333334)","(4.2, 5.9, 5.861904761904762)","(26.0, 44.0, 39.2)","(26.0, 42.0, 38.0)","(21.0, 36.0, 34.0)","(3.8, 5.5, 5.472727272727273)","(21.0, 70.0, 59.0)","(1.75, 99999, 99990)","(41.0, 280.0, 133.75)","(101.0, 250.0, 185.0)"
