,Yuko Blaq,Little Gomez,Just Like Nu,Queen Of Samson,Leaping Lucille,Getaway Gherkin,Knick Knack Mac,Chidobe
259,"[datetime.datetime(2022, 11, 28, 19, 0, 19, 59693), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 19, 59693), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 19, 59693), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 19, 59693), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 19, 59693), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 19, 59693), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 19, 59693), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 19, 59693), 51.0, 440.0]"
260,"[datetime.datetime(2022, 11, 28, 19, 0, 20, 281311), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 281311), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 281311), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 281311), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 281311), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 281311), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 281311), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 20, 281311), 51.0, 440.0]"
261,"[datetime.datetime(2022, 11, 28, 19, 0, 21, 514276), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 514276), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 514276), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 514276), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 514276), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 514276), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 514276), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 21, 514276), 51.0, 440.0]"
262,"[datetime.datetime(2022, 11, 28, 19, 0, 22, 936929), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 936929), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 936929), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 936929), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 936929), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 936929), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 936929), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 22, 936929), 51.0, 440.0]"
263,"[datetime.datetime(2022, 11, 28, 19, 0, 24, 512587), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 24, 512587), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 24, 512587), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 24, 512587), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 24, 512587), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 24, 512587), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 24, 512587), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 24, 512587), 51.0, 440.0]"
264,"[datetime.datetime(2022, 11, 28, 19, 0, 25, 769304), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 769304), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 769304), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 769304), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 769304), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 769304), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 769304), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 25, 769304), 51.0, 440.0]"
265,"[datetime.datetime(2022, 11, 28, 19, 0, 27, 3490), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 3490), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 3490), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 3490), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 3490), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 3490), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 3490), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 27, 3490), 51.0, 440.0]"
266,"[datetime.datetime(2022, 11, 28, 19, 0, 28, 196096), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 196096), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 196096), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 196096), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 196096), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 196096), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 196096), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 28, 196096), 51.0, 440.0]"
267,"[datetime.datetime(2022, 11, 28, 19, 0, 29, 382754), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 29, 382754), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 29, 382754), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 29, 382754), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 29, 382754), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 29, 382754), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 29, 382754), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 29, 382754), 51.0, 440.0]"
268,"[datetime.datetime(2022, 11, 28, 19, 0, 30, 571381), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 571381), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 571381), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 571381), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 571381), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 571381), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 571381), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 30, 571381), 51.0, 440.0]"
269,"[datetime.datetime(2022, 11, 28, 19, 0, 31, 799354), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 799354), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 799354), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 799354), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 799354), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 799354), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 799354), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 31, 799354), 51.0, 440.0]"
270,"[datetime.datetime(2022, 11, 28, 19, 0, 33, 7515), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 7515), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 7515), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 7515), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 7515), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 7515), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 7515), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 33, 7515), 51.0, 440.0]"
271,"[datetime.datetime(2022, 11, 28, 19, 0, 34, 265772), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 265772), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 265772), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 265772), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 265772), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 265772), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 265772), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 34, 265772), 51.0, 440.0]"
272,"[datetime.datetime(2022, 11, 28, 19, 0, 35, 485511), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 485511), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 485511), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 485511), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 485511), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 485511), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 485511), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 35, 485511), 51.0, 440.0]"
273,"[datetime.datetime(2022, 11, 28, 19, 0, 36, 667369), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 36, 667369), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 36, 667369), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 36, 667369), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 36, 667369), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 36, 667369), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 36, 667369), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 36, 667369), 51.0, 440.0]"
274,"[datetime.datetime(2022, 11, 28, 19, 0, 37, 852525), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 852525), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 852525), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 852525), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 852525), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 852525), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 854032), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 37, 854032), 51.0, 440.0]"
275,"[datetime.datetime(2022, 11, 28, 19, 0, 39, 8697), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 39, 8697), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 0, 39, 8697), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 39, 8697), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 39, 8697), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 39, 8697), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 39, 8697), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 39, 8697), 51.0, 440.0]"
276,"[datetime.datetime(2022, 11, 28, 19, 0, 40, 207027), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 40, 207027), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 40, 207027), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 40, 207027), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 40, 207027), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 40, 207027), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 40, 207027), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 40, 207027), 51.0, 440.0]"
277,"[datetime.datetime(2022, 11, 28, 19, 0, 41, 380482), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 41, 380482), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 41, 380482), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 41, 380482), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 0, 41, 380482), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 41, 380482), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 41, 380482), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 41, 380482), 51.0, 440.0]"
278,"[datetime.datetime(2022, 11, 28, 19, 0, 42, 600229), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 19, 0, 42, 600229), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 42, 600229), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 19, 0, 42, 600229), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 42, 600229), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 42, 600229), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 19, 0, 42, 600229), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 42, 600229), 51.0, 440.0]"
279,"[datetime.datetime(2022, 11, 28, 19, 0, 43, 812940), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 0, 43, 812940), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 43, 812940), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 43, 812940), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 43, 812940), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 43, 812940), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 0, 43, 812940), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 43, 812940), 51.0, 440.0]"
280,"[datetime.datetime(2022, 11, 28, 19, 0, 44, 990879), 2.9, 4.4]","[datetime.datetime(2022, 11, 28, 19, 0, 44, 990879), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 44, 990879), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 44, 990879), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 44, 990879), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 44, 990879), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 0, 44, 990879), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 44, 990879), 51.0, 440.0]"
281,"[datetime.datetime(2022, 11, 28, 19, 0, 46, 182517), 2.9, 4.7]","[datetime.datetime(2022, 11, 28, 19, 0, 46, 182517), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 46, 182517), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 46, 182517), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 46, 182517), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 46, 182517), 3.7, 5.9]","[datetime.datetime(2022, 11, 28, 19, 0, 46, 182517), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 46, 182517), 51.0, 440.0]"
282,"[datetime.datetime(2022, 11, 28, 19, 0, 47, 352450), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 47, 352450), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 47, 352450), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 47, 352450), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 47, 352450), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 47, 352450), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 47, 352450), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 47, 352450), 51.0, 440.0]"
283,"[datetime.datetime(2022, 11, 28, 19, 0, 48, 545972), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 48, 545972), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 48, 545972), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 48, 545972), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 48, 545972), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 48, 545972), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 48, 545972), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 48, 545972), 51.0, 440.0]"
284,"[datetime.datetime(2022, 11, 28, 19, 0, 49, 732748), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 49, 732748), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 49, 732748), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 49, 732748), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 49, 732748), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 49, 732748), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 49, 732748), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 49, 732748), 51.0, 440.0]"
285,"[datetime.datetime(2022, 11, 28, 19, 0, 50, 916780), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 50, 916780), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 50, 916780), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 50, 916780), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 50, 916780), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 50, 916780), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 50, 916780), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 50, 916780), 51.0, 440.0]"
286,"[datetime.datetime(2022, 11, 28, 19, 0, 52, 52266), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 52, 52266), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 52, 52266), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 52, 52266), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 52, 52266), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 52, 52266), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 52, 52266), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 52, 52266), 51.0, 440.0]"
287,"[datetime.datetime(2022, 11, 28, 19, 0, 53, 260923), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 53, 260923), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 53, 260923), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 53, 260923), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 53, 260923), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 53, 260923), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 53, 260923), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 53, 260923), 51.0, 440.0]"
288,"[datetime.datetime(2022, 11, 28, 19, 0, 54, 434915), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 54, 434915), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 54, 434915), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 54, 434915), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 54, 434915), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 54, 434915), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 54, 434915), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 54, 434915), 51.0, 440.0]"
289,"[datetime.datetime(2022, 11, 28, 19, 0, 55, 585320), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 55, 585320), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 55, 585320), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 55, 585320), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 55, 585320), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 55, 585320), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 55, 585320), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 55, 585320), 51.0, 440.0]"
290,"[datetime.datetime(2022, 11, 28, 19, 0, 56, 755034), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 56, 755034), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 56, 755034), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 56, 755034), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 56, 755034), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 56, 755034), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 56, 755034), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 56, 755034), 51.0, 440.0]"
291,"[datetime.datetime(2022, 11, 28, 19, 0, 57, 918220), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 57, 918220), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 57, 918220), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 57, 918220), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 57, 918220), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 57, 918220), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 57, 918220), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 57, 918220), 51.0, 440.0]"
292,"[datetime.datetime(2022, 11, 28, 19, 0, 59, 98913), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 0, 59, 98913), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 0, 59, 98913), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 59, 98913), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 0, 59, 98913), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 0, 59, 98913), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 0, 59, 98913), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 0, 59, 98913), 51.0, 440.0]"
293,"[datetime.datetime(2022, 11, 28, 19, 1, 0, 249491), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 1, 0, 249491), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 1, 0, 249491), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 0, 249491), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 1, 0, 249491), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 1, 0, 249491), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 0, 249491), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 1, 0, 249491), 51.0, 440.0]"
294,"[datetime.datetime(2022, 11, 28, 19, 1, 1, 413676), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 1, 1, 413676), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 1, 1, 413676), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 1, 413676), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 1, 1, 413676), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 1, 1, 413676), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 1, 413676), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 1, 1, 413676), 51.0, 440.0]"
295,"[datetime.datetime(2022, 11, 28, 19, 1, 2, 594712), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 1, 2, 594712), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 1, 2, 594712), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 2, 594712), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 1, 2, 594712), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 1, 2, 594712), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 2, 594712), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 1, 2, 594712), 51.0, 440.0]"
296,"[datetime.datetime(2022, 11, 28, 19, 1, 3, 813371), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 1, 3, 813371), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 1, 3, 813371), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 3, 813371), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 1, 3, 813371), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 1, 3, 813371), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 3, 813371), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 1, 3, 813371), 51.0, 440.0]"
297,"[datetime.datetime(2022, 11, 28, 19, 1, 5, 23681), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 1, 5, 23681), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 1, 5, 23681), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 5, 23681), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 1, 5, 23681), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 1, 5, 23681), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 5, 23681), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 1, 5, 23681), 51.0, 440.0]"
298,"[datetime.datetime(2022, 11, 28, 19, 1, 6, 208606), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 19, 1, 6, 208606), 8.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 1, 6, 208606), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 6, 208606), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 1, 6, 208606), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 1, 6, 208606), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 19, 1, 6, 208606), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 1, 6, 208606), 51.0, 440.0]"
