,Glass Warrior,So Astounding,Travelling Gigolo,Super Swoop,Bell Ringer Boy,King Island,Steel Skies,Always A Winner,Not A Brass Razoo,The Executive,Sunset Gun,The Decider
06-01-2023 16:50:02.888003,"(12.0, 15.0, 14.25)","(8.0, 13.0, 12.15625)","(2.7, 2.98, 2.9793650793650794)","(18.0, 21.0, 20.22222222222222)","(7.5, 8.0, 7.836734693877551)","(17.0, 36.0, 35.15384615384615)","(13.0, 19.5, 18.954545454545453)","(26.0, 50.0, 47.0)","(7.5, 9.8, 9.742857142857144)","(7.0, 11.0, 10.774193548387096)","(71.0, 130.0, 106.0)","(26.0, 44.0, 42.0)"
06-01-2023 16:50:04.461984,"(12.0, 15.0, 14.25)","(8.0, 13.0, 12.15625)","(2.7, 2.98, 2.977377049180328)","(18.0, 21.0, 19.666666666666668)","(7.5, 8.0, 7.68)","(17.0, 36.0, 33.5)","(13.0, 19.5, 19.125)","(26.0, 50.0, 47.0)","(7.5, 9.8, 9.9)","(7.0, 11.0, 10.774193548387096)","(61.0, 130.0, 106.0)","(26.0, 44.0, 40.666666666666664)"
06-01-2023 16:50:06.148652,"(12.0, 15.0, 14.142857142857142)","(8.0, 13.0, 11.791666666666666)","(2.7, 2.98, 3.0296774193548384)","(18.0, 20.0, 18.346153846153847)","(7.5, 7.8, 7.68)","(17.0, 36.0, 35.23076923076923)","(13.0, 19.5, 19.125)","(26.0, 50.0, 47.0)","(7.5, 10.0, 9.8)","(7.0, 11.0, 10.774193548387096)","(61.0, 130.0, 106.0)","(26.0, 44.0, 42.333333333333336)"
06-01-2023 16:50:07.837402,"(12.0, 15.0, 14.142857142857142)","(8.0, 12.5, 11.791666666666666)","(2.7, 3.05, 3.0571428571428574)","(18.0, 18.5, 19.428571428571427)","(7.5, 7.8, 7.666666666666666)","(17.0, 36.0, 32.92307692307692)","(13.0, 19.5, 19.125)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.55)","(7.0, 11.0, 10.8)","(61.0, 130.0, 105.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:09.605931,"(12.0, 15.0, 14.142857142857142)","(8.0, 12.5, 11.791666666666666)","(2.7, 3.1, 3.0571428571428574)","(18.0, 20.0, 19.428571428571427)","(7.5, 7.8, 7.666666666666666)","(17.0, 36.0, 32.92307692307692)","(13.0, 19.5, 19.26923076923077)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.55)","(7.0, 11.0, 10.625)","(61.0, 130.0, 105.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:11.276458,"(12.0, 15.0, 14.142857142857142)","(8.0, 12.5, 12.0)","(2.7, 3.1, 3.096171171171171)","(18.0, 20.0, 19.25)","(7.5, 7.8, 7.565217391304348)","(17.0, 36.0, 33.411764705882355)","(13.0, 19.5, 19.26923076923077)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.621052631578948)","(7.0, 11.0, 10.571428571428571)","(61.0, 130.0, 105.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:12.888017,"(12.0, 15.0, 14.142857142857142)","(8.0, 12.5, 12.24074074074074)","(2.7, 3.1, 3.1313229571984436)","(18.0, 22.0, 19.041666666666668)","(7.5, 7.8, 7.565217391304348)","(17.0, 36.0, 32.36363636363636)","(13.0, 19.5, 19.369565217391305)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.833333333333334)","(61.0, 120.0, 105.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:14.508943,"(12.0, 15.0, 14.142857142857142)","(8.0, 12.5, 12.24074074074074)","(2.7, 3.15, 3.1313229571984436)","(18.0, 23.0, 19.5625)","(7.5, 7.8, 7.565217391304348)","(17.0, 36.0, 32.36363636363636)","(13.0, 19.5, 19.369565217391305)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.846153846153847)","(61.0, 120.0, 105.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:16.142649,"(12.0, 15.0, 14.142857142857142)","(8.0, 12.5, 12.24074074074074)","(2.7, 3.15, 3.1313229571984436)","(18.0, 23.0, 20.76923076923077)","(7.5, 7.8, 7.565217391304348)","(17.0, 36.0, 34.0)","(13.0, 19.5, 19.369565217391305)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.846153846153847)","(61.0, 120.0, 105.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:17.741716,"(12.0, 15.0, 14.142857142857142)","(8.0, 12.5, 12.24074074074074)","(2.7, 3.15, 3.1313229571984436)","(18.0, 22.0, 19.75)","(7.5, 7.8, 7.384615384615385)","(17.0, 36.0, 33.142857142857146)","(13.0, 19.5, 19.369565217391305)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.846153846153847)","(61.0, 120.0, 102.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:19.452530,"(12.0, 15.0, 14.142857142857142)","(8.0, 12.5, 12.195652173913043)","(2.7, 3.15, 3.1313229571984436)","(18.0, 21.0, 16.513157894736842)","(7.5, 7.8, 7.384615384615385)","(17.0, 36.0, 32.666666666666664)","(13.0, 19.5, 19.369565217391305)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.846153846153847)","(61.0, 120.0, 102.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:21.067370,"(12.0, 15.0, 14.555555555555555)","(8.0, 12.5, 12.195652173913043)","(2.7, 3.15, 3.1313229571984436)","(18.0, 17.5, 17.21484375)","(7.5, 7.8, 7.3882352941176475)","(17.0, 36.0, 34.095238095238095)","(13.0, 19.5, 19.369565217391305)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.846153846153847)","(61.0, 120.0, 102.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:22.702443,"(12.0, 15.0, 13.692307692307692)","(8.0, 12.5, 12.033333333333333)","(2.7, 3.15, 3.1412663755458516)","(18.0, 17.5, 17.21484375)","(7.5, 8.0, 7.333333333333334)","(17.0, 36.0, 31.5)","(13.0, 19.5, 19.333333333333332)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.8)","(61.0, 120.0, 102.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:24.282233,"(12.0, 15.0, 13.756756756756756)","(8.0, 12.5, 11.961538461538462)","(2.7, 3.15, 3.1404761904761904)","(18.0, 17.5, 17.195833333333333)","(7.5, 8.0, 7.847058823529411)","(17.0, 36.0, 31.5)","(13.0, 19.5, 19.125)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.647058823529411)","(61.0, 120.0, 102.0)","(26.0, 44.0, 36.0)"
06-01-2023 16:50:25.881136,"(12.0, 15.0, 13.772727272727273)","(8.0, 12.5, 12.0)","(2.7, 3.15, 3.1367219917012448)","(18.0, 17.5, 17.884615384615383)","(7.5, 8.0, 7.847058823529411)","(17.0, 36.0, 31.5)","(13.0, 19.5, 19.333333333333332)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.75)","(61.0, 120.0, 102.0)","(26.0, 44.0, 37.333333333333336)"
06-01-2023 16:50:27.383529,"(12.0, 15.0, 13.7)","(8.0, 12.5, 12.166666666666666)","(2.7, 3.15, 3.132936507936508)","(18.0, 20.0, 18.166666666666668)","(7.5, 8.0, 7.847058823529411)","(17.0, 36.0, 31.5)","(13.0, 19.5, 19.404761904761905)","(26.0, 50.0, 41.42857142857143)","(7.5, 10.0, 9.61)","(7.0, 11.0, 10.82857142857143)","(61.0, 120.0, 102.0)","(26.0, 44.0, 37.333333333333336)"
06-01-2023 16:50:29.015581,"(12.0, 15.0, 13.7)","(8.0, 12.5, 12.166666666666666)","(2.7, 3.15, 3.132936507936508)","(18.0, 20.0, 18.4)","(7.5, 8.0, 7.847058823529411)","(17.0, 36.0, 34.2)","(13.0, 19.5, 19.404761904761905)","(26.0, 50.0, 44.75)","(7.5, 10.0, 9.82)","(7.0, 11.0, 10.82857142857143)","(61.0, 120.0, 105.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:30.561801,"(12.0, 15.0, 14.375)","(8.0, 12.5, 12.166666666666666)","(2.7, 3.15, 3.114462809917355)","(18.0, 20.0, 19.25)","(7.5, 8.0, 7.847058823529411)","(17.0, 36.0, 34.2)","(13.0, 19.5, 19.404761904761905)","(26.0, 50.0, 44.75)","(7.5, 10.0, 9.8)","(7.0, 11.0, 10.82857142857143)","(61.0, 120.0, 105.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:32.159403,"(12.0, 15.0, 14.375)","(8.0, 12.5, 12.166666666666666)","(2.7, 3.15, 3.114462809917355)","(18.0, 19.5, 19.0)","(7.5, 8.0, 7.847058823529411)","(17.0, 36.0, 34.2)","(13.0, 19.5, 19.404761904761905)","(26.0, 50.0, 47.375)","(7.5, 10.0, 9.8)","(7.0, 11.0, 10.82857142857143)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:33.729577,"(12.0, 15.0, 13.775510204081632)","(8.0, 12.5, 12.166666666666666)","(2.7, 3.15, 3.117669172932331)","(18.0, 19.5, 18.975)","(7.5, 8.0, 7.417021276595745)","(17.0, 36.0, 34.5)","(13.0, 19.5, 19.404761904761905)","(26.0, 50.0, 47.375)","(7.5, 10.0, 9.8875)","(7.0, 11.0, 10.82857142857143)","(61.0, 120.0, 110.0)","(26.0, 44.0, 41.0)"
06-01-2023 16:50:35.432252,"(12.0, 16.0, 13.959183673469388)","(8.0, 12.5, 12.166666666666666)","(2.7, 3.15, 3.117669172932331)","(18.0, 19.5, 18.975)","(7.5, 7.8, 7.371428571428572)","(17.0, 36.0, 34.5)","(13.0, 19.5, 19.404761904761905)","(26.0, 50.0, 42.8)","(7.5, 10.0, 9.8875)","(7.0, 11.0, 10.82857142857143)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:37.119752,"(12.0, 16.0, 14.67741935483871)","(8.0, 12.5, 12.0)","(2.7, 3.15, 3.127227722772277)","(18.0, 19.5, 18.555555555555557)","(7.5, 7.8, 7.371428571428572)","(17.0, 36.0, 34.5)","(13.0, 19.5, 19.214285714285715)","(26.0, 50.0, 42.8)","(7.5, 10.0, 9.775)","(7.0, 11.0, 10.666666666666666)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:38.778347,"(12.0, 15.5, 14.875)","(8.0, 12.5, 12.0)","(2.7, 3.15, 3.1303571428571426)","(18.0, 19.0, 18.555555555555557)","(7.5, 7.8, 7.4526315789473685)","(17.0, 36.0, 34.5)","(13.0, 19.5, 19.214285714285715)","(26.0, 50.0, 42.8)","(7.5, 10.0, 9.836363636363636)","(7.0, 11.0, 10.6)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:40.368099,"(12.0, 15.0, 14.857142857142858)","(8.0, 12.5, 12.22)","(2.7, 3.15, 3.118181818181818)","(18.0, 19.0, 17.954545454545453)","(7.5, 7.6, 7.4526315789473685)","(17.0, 36.0, 34.5)","(13.0, 19.5, 19.41304347826087)","(26.0, 50.0, 42.8)","(7.5, 10.0, 9.8875)","(7.0, 11.0, 10.846153846153847)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:42.057210,"(12.0, 15.0, 14.857142857142858)","(8.0, 12.5, 12.25)","(2.7, 3.15, 3.118181818181818)","(18.0, 18.0, 17.9)","(7.5, 7.6, 7.4526315789473685)","(17.0, 36.0, 34.5)","(13.0, 19.5, 19.41304347826087)","(26.0, 50.0, 42.8)","(7.5, 10.0, 9.88)","(7.0, 11.0, 10.846153846153847)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:43.641152,"(12.0, 15.0, 14.857142857142858)","(8.0, 12.5, 12.25)","(2.7, 3.15, 3.118181818181818)","(18.0, 18.0, 17.833333333333332)","(7.5, 7.6, 7.4526315789473685)","(17.0, 36.0, 34.5)","(13.0, 19.5, 19.41304347826087)","(26.0, 50.0, 42.8)","(7.5, 10.0, 9.88)","(7.0, 11.0, 10.846153846153847)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:45.214076,"(12.0, 15.0, 14.857142857142858)","(8.0, 12.5, 12.25)","(2.7, 3.15, 3.118181818181818)","(17.0, 18.0, 17.916666666666668)","(7.5, 7.6, 7.584615384615384)","(19.0, 36.0, 34.5)","(13.0, 19.5, 19.41304347826087)","(26.0, 50.0, 41.6)","(7.5, 10.0, 9.95)","(7.0, 11.0, 10.846153846153847)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:46.749688,"(12.0, 15.0, 14.857142857142858)","(8.0, 12.5, 12.25)","(2.7, 3.15, 3.118181818181818)","(17.0, 18.0, 17.904761904761905)","(7.5, 7.6, 7.5825)","(19.0, 36.0, 34.5)","(13.0, 19.5, 19.41304347826087)","(26.0, 50.0, 45.333333333333336)","(7.5, 10.0, 9.75)","(7.0, 11.0, 10.82857142857143)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:48.346144,"(12.0, 15.0, 14.857142857142858)","(8.0, 12.5, 12.25)","(2.7, 3.15, 3.118181818181818)","(17.0, 18.0, 17.904761904761905)","(7.5, 7.6, 7.564044943820225)","(19.0, 36.0, 34.5)","(13.0, 19.5, 19.41304347826087)","(26.0, 50.0, 45.333333333333336)","(7.5, 10.5, 9.75)","(7.0, 11.0, 10.82857142857143)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:50.015514,"(12.0, 15.0, 14.857142857142858)","(8.0, 12.5, 12.23076923076923)","(2.7, 3.15, 3.0755319148936167)","(17.0, 18.0, 16.978571428571428)","(7.5, 7.6, 7.155555555555556)","(19.0, 36.0, 34.5)","(13.0, 19.5, 19.346153846153847)","(26.0, 50.0, 45.333333333333336)","(7.5, 10.5, 10.6)","(7.0, 11.0, 11.232142857142858)","(61.0, 120.0, 105.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:51.665434,"(12.0, 15.0, 14.857142857142858)","(8.0, 12.5, 12.088235294117647)","(2.7, 3.15, 3.0824324324324324)","(16.0, 17.0, 17.0)","(7.0, 7.4, 7.141176470588236)","(19.0, 36.0, 34.5)","(13.0, 19.5, 19.571428571428573)","(26.0, 50.0, 45.333333333333336)","(7.5, 11.5, 10.6)","(7.0, 11.5, 11.142857142857142)","(61.0, 120.0, 105.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:53.241124,"(12.0, 15.0, 14.857142857142858)","(8.0, 12.5, 12.24074074074074)","(2.7, 3.15, 3.0710526315789473)","(16.0, 18.0, 16.857142857142858)","(7.0, 7.4, 7.1191489361702125)","(19.0, 36.0, 34.5)","(13.0, 20.0, 19.85)","(26.0, 50.0, 42.8)","(7.5, 11.5, 10.6)","(7.0, 11.5, 11.258064516129032)","(61.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:54.834791,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.24074074074074)","(2.7, 3.15, 3.0710526315789473)","(16.0, 17.0, 15.833333333333334)","(7.0, 7.4, 7.1191489361702125)","(19.0, 36.0, 34.5)","(14.0, 20.0, 19.85)","(26.0, 50.0, 42.8)","(8.0, 11.5, 10.6)","(7.5, 11.5, 11.115384615384615)","(71.0, 120.0, 95.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:56.444440,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.24074074074074)","(2.7, 3.15, 3.0710526315789473)","(16.0, 17.0, 15.529411764705882)","(7.0, 7.4, 7.1191489361702125)","(19.0, 36.0, 34.5)","(14.0, 20.0, 19.85)","(26.0, 50.0, 42.8)","(8.0, 11.5, 10.625)","(7.5, 11.5, 11.115384615384615)","(71.0, 120.0, 110.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:58.066313,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.24074074074074)","(2.7, 3.15, 3.0710526315789473)","(16.0, 16.0, 15.529411764705882)","(7.0, 7.4, 7.1191489361702125)","(19.0, 36.0, 34.2)","(14.0, 20.0, 19.85)","(26.0, 50.0, 42.8)","(8.0, 11.0, 10.6)","(7.5, 11.5, 11.115384615384615)","(71.0, 120.0, 95.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:50:59.650330,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.24074074074074)","(2.7, 3.15, 3.0710526315789473)","(16.0, 16.0, 15.0)","(7.0, 7.4, 7.16)","(19.0, 36.0, 34.2)","(14.0, 20.0, 19.85)","(26.0, 50.0, 42.8)","(8.0, 11.0, 10.6)","(7.5, 11.5, 11.115384615384615)","(71.0, 120.0, 105.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:51:01.370269,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.24074074074074)","(2.7, 3.15, 3.1054455445544553)","(17.0, 15.5, 15.75)","(7.5, 7.4, 7.16)","(19.0, 36.0, 34.2)","(14.0, 20.0, 19.85)","(31.0, 50.0, 42.8)","(8.0, 11.0, 10.357142857142858)","(7.5, 11.5, 11.115384615384615)","(71.0, 120.0, 105.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:51:02.982820,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.24074074074074)","(2.7, 3.15, 3.1054455445544553)","(17.0, 16.0, 14.071428571428571)","(7.5, 7.4, 7.2)","(19.0, 36.0, 34.2)","(14.0, 20.0, 19.869565217391305)","(31.0, 50.0, 42.8)","(8.0, 11.0, 10.428571428571429)","(7.5, 11.5, 10.875)","(71.0, 120.0, 105.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:51:04.592708,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.088235294117647)","(2.7, 3.15, 3.196774193548387)","(17.0, 16.0, 15.222222222222221)","(7.5, 7.4, 7.04)","(19.0, 36.0, 34.2)","(14.0, 20.0, 19.727272727272727)","(31.0, 50.0, 42.8)","(8.0, 11.0, 10.428571428571429)","(7.5, 11.5, 10.875)","(71.0, 120.0, 105.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:51:06.195802,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.088235294117647)","(2.7, 3.2, 3.2027272727272726)","(17.0, 15.5, 14.666666666666666)","(7.5, 7.4, 7.04)","(19.0, 36.0, 34.875)","(14.0, 20.0, 19.727272727272727)","(31.0, 50.0, 42.0)","(8.0, 11.0, 10.238095238095237)","(7.5, 11.5, 10.944444444444445)","(71.0, 120.0, 100.0)","(26.0, 44.0, 39.0)"
06-01-2023 16:51:07.748207,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.23076923076923)","(2.7, 3.25, 3.1946153846153846)","(17.0, 15.5, 14.25)","(7.5, 7.4, 7.04)","(19.0, 36.0, 34.4)","(14.0, 20.0, 19.41304347826087)","(31.0, 48.0, 42.0)","(8.0, 11.0, 10.304347826086957)","(7.5, 11.5, 11.327586206896552)","(71.0, 120.0, 110.0)","(26.0, 42.0, 38.0)"
06-01-2023 16:51:09.250808,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.23076923076923)","(2.7, 3.25, 3.1946153846153846)","(17.0, 15.0, 14.0)","(7.5, 7.4, 7.04)","(19.0, 36.0, 34.4)","(14.0, 19.5, 19.41304347826087)","(31.0, 46.0, 41.2)","(8.0, 11.0, 10.304347826086957)","(7.5, 11.5, 11.327586206896552)","(71.0, 120.0, 100.0)","(26.0, 42.0, 38.0)"
06-01-2023 16:51:10.928095,"(13.0, 15.0, 14.857142857142858)","(8.5, 12.5, 12.23076923076923)","(2.7, 3.25, 3.1992957746478874)","(17.0, 14.5, 14.241935483870968)","(7.5, 7.4, 7.054545454545455)","(19.0, 36.0, 34.4)","(14.0, 19.5, 19.41304347826087)","(31.0, 46.0, 41.2)","(8.0, 11.0, 10.25925925925926)","(7.5, 11.5, 11.327586206896552)","(71.0, 120.0, 110.0)","(26.0, 42.0, 36.285714285714285)"
06-01-2023 16:51:12.683792,"(13.0, 15.0, 14.88888888888889)","(8.5, 12.5, 12.23076923076923)","(2.7, 3.25, 3.201020408163265)","(17.0, 14.5, 14.241935483870968)","(7.5, 7.4, 7.054545454545455)","(19.0, 36.0, 34.4)","(14.0, 19.5, 19.41304347826087)","(31.0, 46.0, 42.57142857142857)","(8.0, 11.0, 10.25925925925926)","(7.5, 11.5, 11.327586206896552)","(71.0, 120.0, 111.66666666666667)","(26.0, 42.0, 36.285714285714285)"
06-01-2023 16:51:14.488252,"(13.0, 15.0, 14.555555555555555)","(8.5, 12.5, 12.23076923076923)","(2.7, 3.25, 3.201020408163265)","(17.0, 14.5, 14.241935483870968)","(7.5, 7.4, 7.054545454545455)","(19.0, 36.0, 34.4)","(14.0, 19.5, 19.41304347826087)","(31.0, 46.0, 42.57142857142857)","(8.0, 11.0, 10.25925925925926)","(7.5, 11.5, 11.327586206896552)","(71.0, 120.0, 111.66666666666667)","(26.0, 42.0, 36.285714285714285)"
06-01-2023 16:51:16.086990,"(13.0, 15.0, 14.555555555555555)","(8.5, 12.5, 12.23076923076923)","(2.7, 3.25, 3.203846153846154)","(17.0, 14.5, 14.18)","(7.5, 7.4, 7.054545454545455)","(19.0, 36.0, 28.923076923076923)","(14.0, 19.5, 19.41304347826087)","(31.0, 46.0, 39.391304347826086)","(8.0, 11.0, 10.044871794871796)","(7.5, 11.5, 11.34375)","(71.0, 120.0, 111.66666666666667)","(26.0, 42.0, 34.36363636363637)"
06-01-2023 16:51:17.799820,"(13.0, 15.0, 14.555555555555555)","(8.5, 12.5, 12.088235294117647)","(2.7, 3.25, 3.259259259259259)","(17.0, 14.5, 14.23913043478261)","(7.5, 7.4, 7.15)","(19.0, 34.0, 30.285714285714285)","(14.0, 19.5, 19.3)","(31.0, 46.0, 41.42857142857143)","(8.0, 10.5, 10.026666666666667)","(7.5, 11.5, 11.166666666666666)","(71.0, 120.0, 110.0)","(26.0, 38.0, 33.0)"
06-01-2023 16:51:19.460971,"(13.0, 15.0, 14.555555555555555)","(8.5, 12.5, 12.088235294117647)","(2.7, 3.3, 3.265079365079365)","(17.0, 14.5, 14.23913043478261)","(7.5, 7.2, 7.15)","(19.0, 32.0, 30.285714285714285)","(14.0, 19.5, 19.3)","(31.0, 44.0, 41.42857142857143)","(8.0, 10.5, 10.026666666666667)","(7.5, 11.5, 11.083333333333334)","(71.0, 120.0, 110.0)","(26.0, 38.0, 33.0)"
06-01-2023 16:51:21.148220,"(13.0, 15.0, 14.555555555555555)","(8.5, 12.5, 12.25)","(2.7, 3.3, 3.255)","(17.0, 14.5, 14.25)","(7.5, 7.2, 7.12)","(19.0, 32.0, 29.846153846153847)","(14.0, 19.5, 19.42)","(31.0, 44.0, 41.42857142857143)","(8.0, 10.5, 10.026666666666667)","(7.5, 11.5, 11.338709677419354)","(71.0, 120.0, 110.0)","(26.0, 38.0, 33.0)"
06-01-2023 16:51:22.788704,"(13.0, 15.0, 14.555555555555555)","(8.5, 12.5, 12.25)","(2.7, 3.3, 3.255)","(17.0, 14.5, 14.366666666666667)","(7.5, 7.4, 7.176744186046512)","(19.0, 34.0, 30.25)","(14.0, 19.5, 19.42)","(31.0, 44.0, 39.09090909090909)","(8.0, 10.5, 10.026666666666667)","(7.5, 11.5, 11.352941176470589)","(71.0, 120.0, 110.0)","(26.0, 38.0, 33.0)"
06-01-2023 16:51:24.455649,"(13.0, 15.0, 14.384615384615385)","(8.5, 12.5, 12.25)","(2.7, 3.3, 3.255)","(17.0, 14.5, 14.346153846153847)","(7.5, 7.4, 7.176744186046512)","(19.0, 34.0, 30.25)","(14.0, 19.5, 19.42)","(31.0, 46.0, 41.0)","(8.0, 10.5, 10.026666666666667)","(7.5, 11.5, 11.352941176470589)","(71.0, 120.0, 115.0)","(26.0, 38.0, 33.0)"
06-01-2023 16:51:26.445298,"(13.0, 15.0, 14.833333333333334)","(8.5, 12.5, 12.23076923076923)","(2.7, 3.3, 3.2418604651162792)","(17.0, 14.5, 13.416666666666666)","(7.5, 7.4, 7.066666666666666)","(19.0, 34.0, 35.3)","(14.0, 19.5, 19.846153846153847)","(31.0, 44.0, 47.166666666666664)","(8.0, 10.5, 10.10344827586207)","(7.5, 11.5, 11.863636363636363)","(71.0, 120.0, 118.07692307692308)","(26.0, 38.0, 40.0)"
06-01-2023 16:51:28.354182,"(13.0, 15.0, 14.833333333333334)","(8.5, 12.5, 12.325)","(2.7, 3.25, 3.2375)","(17.0, 13.5, 13.428571428571429)","(7.5, 7.2, 6.983333333333333)","(19.0, 36.0, 33.375)","(14.0, 20.0, 19.894736842105264)","(31.0, 60.0, 49.42857142857143)","(8.0, 11.0, 10.344827586206897)","(7.5, 12.0, 11.80952380952381)","(71.0, 120.0, 117.72727272727273)","(26.0, 42.0, 38.666666666666664)"
