,Wispy Bale,Flash The Hand,Hawk Girl,Redbank Molly,Post The Zipper,Brockies Way,Lucky Ethics,Magical Touch
10-01-2023 21:16:05.625184,"(10.0, 12.5, 12.074468085106384)","(4.8, 12.0, 11.884615384615385)","(9.0, 11.0, 10.440677966101696)","(7.0, 8.6, 8.381818181818181)","(4.2, 4.7, 4.691666666666666)","(2.45, 2.7, 2.666666666666667)","(31.0, 55.0, 48.4)","(81.0, 200.0, 190.0)"
10-01-2023 21:16:06.832851,"(10.0, 12.5, 12.074468085106384)","(4.8, 12.0, 11.772727272727273)","(9.0, 11.0, 10.440677966101696)","(7.0, 8.6, 8.381818181818181)","(4.2, 4.8, 4.833333333333333)","(2.45, 2.7, 2.674666666666667)","(31.0, 55.0, 48.4)","(81.0, 200.0, 190.0)"
10-01-2023 21:16:07.981162,"(10.0, 12.5, 12.074468085106384)","(4.8, 12.0, 11.84375)","(9.0, 11.0, 10.403508771929825)","(7.0, 8.6, 8.525)","(4.2, 5.0, 4.863636363636364)","(2.45, 2.68, 2.6431578947368424)","(31.0, 55.0, 48.4)","(81.0, 200.0, 190.0)"
10-01-2023 21:16:09.159906,"(10.0, 12.5, 12.074468085106384)","(4.8, 12.0, 11.928571428571429)","(9.0, 11.0, 10.433333333333334)","(7.0, 8.6, 8.525)","(4.2, 4.9, 4.75)","(2.45, 2.7, 2.646666666666667)","(31.0, 55.0, 48.4)","(81.0, 200.0, 190.0)"
10-01-2023 21:16:10.446957,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.0)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.6, 8.525)","(3.9, 4.9, 4.6625000000000005)","(2.35, 2.68, 2.648)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:11.652800,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 11.966666666666667)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.6, 8.278571428571428)","(3.9, 4.7, 4.623809523809524)","(2.35, 2.68, 2.6693333333333333)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:12.824677,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.0, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.4, 7.933333333333334)","(3.9, 4.7, 4.623809523809524)","(2.35, 2.68, 2.6822222222222223)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:14.006683,"(9.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.055555555555555)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.0, 7.9)","(4.0, 4.7, 4.593333333333334)","(2.35, 2.7, 2.722857142857143)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:15.159657,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.0, 7.844444444444444)","(4.0, 4.7, 4.575)","(2.35, 2.76, 2.706666666666667)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:16.344525,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.2, 7.844444444444444)","(4.0, 4.7, 4.61578947368421)","(2.35, 2.74, 2.6942857142857144)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:17.490751,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.2, 7.844444444444444)","(4.0, 4.7, 4.733333333333333)","(2.35, 2.72, 2.685)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:18.622462,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.2, 8.011764705882353)","(4.0, 4.8, 4.733333333333333)","(2.35, 2.7, 2.676)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:19.769725,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.2, 7.828571428571428)","(4.0, 4.9, 4.75)","(2.35, 2.68, 2.6957142857142857)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:20.941471,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.0, 7.828571428571428)","(4.0, 4.8, 4.75)","(2.35, 2.7, 2.6872727272727275)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:22.109085,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.0, 7.825)","(4.0, 4.8, 4.716666666666667)","(2.35, 2.7, 2.6900000000000004)","(31.0, 55.0, 46.75)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:23.266856,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.0, 7.825)","(4.0, 4.8, 4.71)","(2.35, 2.72, 2.681818181818182)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:24.402672,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.0, 7.933333333333334)","(4.0, 4.8, 4.647368421052632)","(2.35, 2.72, 2.692)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:25.553252,"(10.0, 12.5, 12.074468085106384)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.0, 7.842105263157895)","(4.0, 4.7, 4.629411764705883)","(2.35, 2.74, 2.702666666666667)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:26.852173,"(10.0, 12.5, 12.122641509433961)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.2, 7.8999999999999995)","(4.0, 4.7, 4.604761904761905)","(2.35, 2.74, 2.7133333333333334)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:28.042616,"(10.0, 12.5, 12.122641509433961)","(6.0, 12.5, 12.038461538461538)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.2, 7.8999999999999995)","(4.0, 4.7, 4.604761904761905)","(2.35, 2.72, 2.686666666666667)","(31.0, 55.0, 48.4)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:29.501758,"(10.0, 12.5, 12.122641509433961)","(6.0, 12.5, 12.166666666666666)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.2, 8.105882352941176)","(4.0, 4.7, 4.566666666666666)","(2.35, 2.72, 2.7140000000000004)","(31.0, 55.0, 48.76923076923077)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:30.787505,"(10.0, 12.5, 12.122641509433961)","(6.0, 12.5, 11.966666666666667)","(9.0, 11.0, 10.442622950819672)","(7.0, 8.2, 8.088888888888889)","(4.0, 4.7, 4.583333333333333)","(2.35, 2.72, 2.705)","(31.0, 55.0, 47.63636363636363)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:32.137580,"(10.0, 12.5, 12.122641509433961)","(6.0, 12.0, 10.74)","(9.0, 11.0, 10.575)","(7.0, 8.2, 8.096969696969698)","(4.0, 4.7, 4.65)","(2.35, 2.74, 2.73)","(31.0, 55.0, 48.25)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:33.640554,"(10.0, 12.5, 13.394736842105264)","(6.0, 9.6, 9.166666666666666)","(9.0, 11.0, 10.634146341463415)","(7.0, 8.4, 8.128571428571428)","(4.0, 4.8, 4.675)","(2.35, 2.76, 2.7525)","(31.0, 55.0, 50.15384615384615)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:35.104554,"(10.0, 13.5, 13.78)","(6.0, 9.2, 9.095652173913043)","(9.0, 11.0, 10.716981132075471)","(7.0, 8.4, 8.311111111111112)","(4.0, 4.8, 4.646153846153846)","(2.35, 2.76, 2.723333333333333)","(31.0, 55.0, 52.5)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:36.488265,"(9.0, 14.0, 13.461538461538462)","(6.5, 9.2, 9.054545454545455)","(8.5, 11.0, 10.716981132075471)","(6.5, 8.4, 8.7)","(3.9, 4.8, 4.713043478260869)","(2.3, 2.76, 2.7070000000000003)","(31.0, 55.0, 51.14285714285714)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:37.802140,"(9.0, 13.5, 13.571428571428571)","(6.5, 9.2, 8.612037037037037)","(8.5, 11.0, 10.75)","(6.5, 9.0, 8.494117647058824)","(3.9, 4.8, 4.7368421052631575)","(2.3, 2.74, 2.710666666666667)","(31.0, 55.0, 51.76)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:39.135015,"(9.0, 14.0, 13.857142857142858)","(6.5, 9.0, 8.68888888888889)","(8.5, 11.0, 10.75)","(6.5, 8.6, 8.494117647058824)","(3.9, 4.8, 4.725)","(2.3, 2.74, 2.7333333333333334)","(31.0, 55.0, 46.0)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:40.400206,"(9.0, 14.0, 13.9375)","(6.5, 8.8, 8.68888888888889)","(8.5, 11.0, 10.75)","(6.5, 8.6, 8.494117647058824)","(3.9, 4.8, 4.725)","(2.3, 2.76, 2.7333333333333334)","(31.0, 55.0, 47.666666666666664)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:41.662449,"(9.0, 14.0, 13.9375)","(6.0, 8.8, 8.685714285714287)","(8.5, 11.0, 10.75)","(6.5, 8.6, 8.74074074074074)","(3.9, 4.8, 4.657142857142857)","(2.3, 2.76, 2.7488888888888887)","(31.0, 55.0, 47.666666666666664)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:42.847157,"(9.0, 14.0, 13.9375)","(6.0, 8.8, 8.666666666666668)","(8.5, 11.0, 10.75)","(6.5, 8.8, 8.766666666666667)","(3.9, 4.8, 4.684615384615385)","(2.3, 2.76, 2.736)","(31.0, 55.0, 45.833333333333336)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:44.025453,"(9.0, 14.0, 13.9375)","(6.0, 9.0, 8.92)","(8.5, 11.0, 10.75)","(6.5, 8.8, 8.766666666666667)","(3.9, 4.8, 4.65)","(2.3, 2.76, 2.752307692307692)","(31.0, 55.0, 48.0)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:45.144992,"(9.0, 14.0, 13.9)","(6.0, 9.2, 8.830769230769231)","(8.5, 11.0, 10.75)","(6.5, 8.6, 8.533333333333333)","(3.9, 4.8, 4.533333333333333)","(2.3, 2.76, 2.755)","(31.0, 50.0, 49.0)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:46.222232,"(9.0, 13.5, 13.30952380952381)","(6.0, 9.4, 8.866666666666667)","(8.5, 11.0, 10.796296296296296)","(6.5, 8.6, 8.533333333333333)","(3.9, 4.7, 4.55)","(2.3, 2.78, 2.795)","(31.0, 50.0, 45.714285714285715)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:47.308238,"(9.0, 14.0, 13.555555555555555)","(6.0, 9.0, 8.333333333333334)","(8.5, 11.0, 10.863636363636363)","(6.5, 8.6, 8.56)","(3.9, 4.8, 4.745454545454545)","(2.3, 2.8, 2.752857142857143)","(31.0, 50.0, 48.0)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:48.774877,"(10.0, 14.0, 13.45)","(6.0, 8.6, 8.36)","(9.0, 11.5, 11.173076923076923)","(6.5, 8.8, 8.742857142857144)","(3.9, 4.8, 4.7555555555555555)","(2.3, 2.8, 2.752857142857143)","(31.0, 50.0, 46.5)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:50.083130,"(10.0, 14.0, 13.45)","(6.0, 8.6, 8.054545454545455)","(9.0, 11.5, 10.977272727272727)","(6.5, 8.8, 8.742857142857144)","(3.9, 4.8, 4.768)","(2.3, 2.8, 2.7755555555555556)","(31.0, 50.0, 46.30769230769231)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:51.338915,"(10.0, 14.0, 13.833333333333334)","(6.0, 8.6, 8.342857142857142)","(9.0, 11.0, 10.653846153846153)","(6.5, 8.8, 8.733333333333334)","(3.9, 4.8, 4.7555555555555555)","(2.3, 2.8, 2.7684210526315787)","(31.0, 50.0, 46.23529411764706)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:52.630146,"(10.0, 14.0, 13.833333333333334)","(6.0, 8.6, 8.233333333333334)","(9.0, 11.0, 10.795454545454545)","(6.5, 8.8, 8.618181818181819)","(3.9, 4.8, 4.771428571428571)","(2.3, 2.8, 2.8)","(31.0, 50.0, 46.95238095238095)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:53.762648,"(10.0, 14.5, 13.5625)","(6.0, 8.4, 8.233333333333334)","(9.0, 11.0, 10.782608695652174)","(6.5, 8.8, 8.49090909090909)","(3.9, 4.8, 4.805714285714286)","(2.3, 2.82, 2.783333333333333)","(31.0, 50.0, 46.23529411764706)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:54.892975,"(10.0, 13.5, 13.227272727272727)","(6.0, 8.6, 8.333333333333332)","(9.0, 11.0, 10.791666666666666)","(6.5, 8.6, 8.466666666666667)","(3.9, 4.9, 4.805714285714286)","(2.3, 2.82, 2.8099999999999996)","(31.0, 50.0, 46.23529411764706)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:56.135794,"(10.0, 13.0, 12.848484848484848)","(6.0, 8.6, 8.415384615384616)","(9.0, 11.0, 10.791666666666666)","(6.5, 8.6, 8.466666666666667)","(3.9, 4.9, 4.805714285714286)","(2.3, 2.84, 2.835384615384615)","(31.0, 50.0, 46.23529411764706)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:57.318370,"(10.0, 13.0, 12.848484848484848)","(5.5, 8.6, 8.399999999999999)","(9.0, 11.0, 10.791666666666666)","(6.5, 8.6, 8.466666666666667)","(3.9, 4.9, 4.754838709677419)","(2.3, 2.84, 2.813333333333333)","(31.0, 50.0, 46.23529411764706)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:58.538814,"(10.0, 13.0, 12.848484848484848)","(5.5, 8.6, 8.433333333333334)","(9.0, 11.0, 10.791666666666666)","(6.5, 8.6, 8.368421052631579)","(3.9, 4.8, 4.7375)","(2.3, 2.84, 2.8449999999999998)","(31.0, 50.0, 46.23529411764706)","(101.0, 200.0, 190.0)"
10-01-2023 21:16:59.979561,"(10.0, 13.5, 13.173913043478262)","(5.5, 8.6, 8.317647058823528)","(9.0, 11.0, 10.782608695652174)","(6.5, 8.6, 8.538461538461538)","(3.9, 4.8, 4.7375)","(2.3, 2.86, 2.826153846153846)","(31.0, 50.0, 46.23529411764706)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:01.286815,"(10.0, 13.5, 13.173913043478262)","(5.5, 8.6, 8.317647058823528)","(9.0, 11.0, 10.782608695652174)","(6.5, 8.6, 8.5)","(3.9, 4.8, 4.783333333333333)","(2.3, 2.84, 2.806086956521739)","(31.0, 50.0, 46.95238095238095)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:02.517966,"(10.0, 13.5, 13.173913043478262)","(5.5, 8.6, 8.28)","(9.0, 11.0, 10.8)","(6.5, 8.6, 8.333333333333334)","(3.9, 4.8, 4.776923076923077)","(2.3, 2.84, 2.8449999999999998)","(31.0, 50.0, 46.23529411764706)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:03.836390,"(10.0, 13.5, 13.173913043478262)","(5.5, 8.4, 8.333333333333334)","(9.0, 11.0, 10.8)","(6.5, 8.4, 8.3)","(3.9, 4.9, 4.875)","(2.3, 2.86, 2.8028571428571425)","(31.0, 50.0, 46.23529411764706)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:04.975166,"(10.0, 13.5, 13.180851063829786)","(5.5, 8.4, 8.237037037037037)","(9.0, 11.0, 10.814814814814815)","(6.5, 8.4, 8.3)","(3.9, 5.0, 4.877551020408164)","(2.3, 2.84, 2.8028571428571425)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 196.0)"
10-01-2023 21:17:06.139857,"(10.0, 13.5, 13.180851063829786)","(5.5, 8.4, 8.208695652173914)","(9.0, 11.0, 10.814814814814815)","(6.5, 8.4, 8.292307692307693)","(3.9, 5.0, 4.9)","(2.3, 2.84, 2.804102564102564)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:07.335521,"(10.0, 13.5, 13.180851063829786)","(5.5, 8.4, 8.208695652173914)","(9.0, 11.0, 10.814814814814815)","(6.5, 8.4, 8.355555555555556)","(3.9, 5.0, 4.911627906976744)","(2.3, 2.84, 2.807906976744186)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:08.602389,"(10.0, 13.5, 13.180851063829786)","(5.5, 8.4, 8.193103448275862)","(9.0, 11.0, 10.8)","(6.5, 8.4, 8.355555555555556)","(3.9, 5.0, 4.911627906976744)","(2.3, 2.82, 2.809767441860465)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:09.834189,"(10.0, 13.5, 13.180851063829786)","(5.5, 8.4, 8.193103448275862)","(9.0, 11.0, 10.8)","(6.5, 8.4, 8.52)","(3.9, 5.0, 4.90952380952381)","(2.3, 2.82, 2.8080851063829786)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:10.958969,"(10.0, 13.5, 13.180851063829786)","(5.5, 8.4, 8.193103448275862)","(9.0, 11.0, 10.8)","(6.5, 8.6, 8.666666666666668)","(3.9, 5.0, 4.915)","(2.3, 2.82, 2.8069387755102038)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:12.037504,"(10.0, 13.5, 13.180851063829786)","(5.5, 8.4, 8.193103448275862)","(9.0, 11.0, 10.8)","(6.5, 8.8, 8.642105263157895)","(3.9, 5.0, 4.915)","(2.3, 2.82, 2.803157894736842)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:13.164867,"(10.0, 13.5, 13.180851063829786)","(5.5, 8.4, 8.206451612903226)","(9.0, 11.0, 10.8)","(6.5, 8.8, 8.514285714285714)","(3.9, 5.0, 4.915)","(2.3, 2.82, 2.803157894736842)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:14.548268,"(10.0, 13.5, 13.0)","(5.5, 8.4, 8.237037037037037)","(9.0, 11.0, 10.583333333333334)","(6.5, 8.8, 8.488888888888889)","(3.9, 5.0, 4.915)","(2.3, 2.82, 2.803157894736842)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:15.861513,"(10.0, 13.5, 13.0)","(5.5, 8.4, 8.237037037037037)","(9.0, 11.0, 10.564102564102564)","(6.5, 8.8, 8.488888888888889)","(3.9, 5.0, 4.915)","(2.3, 2.82, 2.803157894736842)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:17.233787,"(10.0, 13.5, 13.0)","(5.5, 8.4, 8.237037037037037)","(9.0, 11.0, 10.628571428571428)","(6.5, 8.8, 8.488888888888889)","(3.9, 5.0, 4.915)","(2.3, 2.82, 2.8167741935483868)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:18.622205,"(10.0, 13.5, 13.0)","(5.5, 8.4, 8.237037037037037)","(9.0, 11.0, 10.628571428571428)","(6.5, 8.8, 8.573333333333332)","(3.9, 5.0, 4.905555555555556)","(2.3, 2.82, 2.8274999999999997)","(31.0, 50.0, 45.42857142857143)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:19.877364,"(10.0, 13.5, 13.0)","(5.5, 8.4, 8.237037037037037)","(9.0, 11.0, 10.444444444444445)","(6.5, 8.6, 8.24)","(3.9, 5.0, 4.985714285714286)","(2.3, 2.84, 2.8341176470588234)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:21.164648,"(10.0, 13.5, 13.0)","(5.5, 8.4, 8.237037037037037)","(9.0, 10.5, 10.458333333333334)","(6.5, 8.4, 8.511111111111111)","(3.9, 5.1, 5.094117647058824)","(2.3, 2.86, 2.8309090909090906)","(31.0, 50.0, 45.285714285714285)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:22.413266,"(10.0, 13.5, 13.0)","(5.5, 8.4, 7.978378378378379)","(9.0, 10.5, 10.458333333333334)","(6.5, 8.6, 8.541176470588235)","(3.9, 5.2, 5.1)","(2.3, 2.86, 2.8166666666666664)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:23.607210,"(10.0, 13.5, 13.00909090909091)","(5.5, 8.0, 7.978378378378379)","(9.0, 10.5, 10.466666666666667)","(6.5, 8.8, 8.68)","(3.9, 5.2, 5.137931034482759)","(2.3, 2.82, 2.776216216216216)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:24.770337,"(10.0, 13.0, 12.945945945945946)","(5.5, 8.2, 8.092307692307692)","(9.0, 10.5, 10.5)","(6.5, 8.8, 8.72)","(3.9, 5.2, 5.164285714285715)","(2.3, 2.8, 2.7666666666666666)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:25.943480,"(10.0, 13.0, 12.945945945945946)","(5.5, 8.2, 8.109677419354838)","(9.0, 11.0, 10.5)","(6.5, 8.8, 8.73846153846154)","(3.9, 5.2, 5.218518518518518)","(2.3, 2.78, 2.7562499999999996)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:27.123038,"(10.0, 13.0, 12.942857142857143)","(5.5, 8.2, 8.109677419354838)","(9.0, 11.0, 10.529411764705882)","(6.5, 8.8, 8.73846153846154)","(3.9, 5.3, 5.218518518518518)","(2.3, 2.76, 2.756774193548387)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 197.85714285714286)"
10-01-2023 21:17:28.273884,"(10.0, 13.0, 12.785714285714286)","(5.5, 8.2, 8.109677419354838)","(9.0, 11.0, 10.578947368421053)","(6.5, 8.8, 8.73846153846154)","(3.9, 5.3, 5.218518518518518)","(2.3, 2.78, 2.756774193548387)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 197.85714285714286)"
10-01-2023 21:17:29.586319,"(10.0, 13.0, 12.785714285714286)","(5.5, 8.2, 8.066666666666666)","(9.0, 11.0, 10.578947368421053)","(6.5, 8.8, 8.466666666666667)","(3.9, 5.3, 5.333333333333334)","(2.3, 2.78, 2.6844444444444444)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 197.85714285714286)"
10-01-2023 21:17:30.646100,"(10.0, 13.5, 12.818181818181818)","(5.5, 8.2, 8.181818181818182)","(9.0, 11.0, 10.578947368421053)","(6.5, 8.8, 8.633333333333333)","(3.9, 5.4, 5.333333333333334)","(2.3, 2.7, 2.68)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 197.85714285714286)"
10-01-2023 21:17:31.806141,"(10.0, 13.5, 12.9)","(5.5, 8.4, 8.288)","(9.0, 11.0, 10.627906976744185)","(6.5, 8.8, 8.725925925925926)","(3.9, 5.4, 5.383333333333334)","(2.3, 2.68, 2.671666666666667)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 197.85714285714286)"
10-01-2023 21:17:32.992276,"(10.0, 13.5, 12.9)","(5.5, 8.4, 8.243478260869566)","(9.0, 11.0, 10.627906976744185)","(6.5, 8.8, 8.725925925925926)","(3.9, 5.4, 5.384615384615385)","(2.3, 2.68, 2.6630000000000003)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 197.85714285714286)"
10-01-2023 21:17:34.224001,"(10.0, 13.5, 12.913793103448276)","(5.5, 8.4, 8.16470588235294)","(9.0, 11.0, 10.627906976744185)","(6.5, 8.8, 8.725925925925926)","(4.0, 5.4, 5.394594594594595)","(2.3, 2.68, 2.66)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 197.85714285714286)"
10-01-2023 21:17:35.488859,"(10.0, 13.5, 12.951612903225806)","(5.5, 8.2, 7.914285714285714)","(9.0, 11.0, 10.627906976744185)","(6.5, 8.8, 8.725)","(4.0, 5.5, 5.362962962962963)","(2.3, 2.68, 2.66)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 197.85714285714286)"
10-01-2023 21:17:36.705498,"(10.0, 13.5, 12.951612903225806)","(5.5, 8.2, 8.048275862068966)","(9.0, 11.0, 10.627906976744185)","(6.5, 8.8, 8.845161290322581)","(4.0, 5.4, 5.346666666666667)","(2.3, 2.68, 2.6582857142857144)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 196.66666666666666)"
10-01-2023 21:17:37.952134,"(10.0, 13.5, 12.951612903225806)","(5.5, 8.2, 8.03076923076923)","(9.0, 11.0, 10.627906976744185)","(6.5, 9.0, 8.854545454545455)","(4.0, 5.4, 5.346666666666667)","(2.3, 2.68, 2.6582857142857144)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:39.097976,"(10.0, 13.5, 12.913793103448276)","(5.5, 8.2, 8.03076923076923)","(9.0, 11.0, 10.627906976744185)","(6.5, 9.0, 8.660869565217391)","(4.0, 5.4, 5.346666666666667)","(2.3, 2.68, 2.6647058823529415)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 190.0)"
10-01-2023 21:17:40.285837,"(10.0, 13.5, 12.913793103448276)","(5.5, 8.2, 8.03076923076923)","(9.0, 11.0, 10.578947368421053)","(6.5, 8.8, 8.733333333333333)","(4.0, 5.4, 5.346666666666667)","(2.3, 2.68, 2.660540540540541)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 181.66666666666666)"
10-01-2023 21:17:41.541691,"(10.0, 13.5, 12.913793103448276)","(5.5, 8.2, 8.03076923076923)","(9.0, 11.0, 10.578947368421053)","(6.5, 9.0, 8.733333333333333)","(4.0, 5.4, 5.346666666666667)","(2.3, 2.68, 2.660540540540541)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 181.66666666666666)"
10-01-2023 21:17:42.898848,"(10.0, 13.5, 12.913793103448276)","(5.5, 8.2, 8.037037037037036)","(9.0, 11.0, 10.578947368421053)","(6.5, 9.0, 8.733333333333333)","(4.0, 5.4, 5.3578947368421055)","(2.3, 2.68, 2.660540540540541)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 182.22222222222223)"
10-01-2023 21:17:44.176395,"(10.0, 13.5, 12.913793103448276)","(5.5, 8.2, 8.072727272727272)","(9.0, 11.0, 10.647058823529411)","(6.5, 9.0, 8.75294117647059)","(4.0, 5.4, 5.346666666666667)","(2.3, 2.68, 2.6842857142857146)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 182.22222222222223)"
10-01-2023 21:17:45.457917,"(10.0, 13.5, 12.913793103448276)","(5.5, 8.2, 8.02)","(9.0, 11.0, 10.727272727272727)","(6.5, 8.8, 8.79)","(4.0, 5.4, 5.346666666666667)","(2.3, 2.7, 2.67)","(31.0, 50.0, 45.80952380952381)","(101.0, 200.0, 182.22222222222223)"
