,Blue Yap,Mcentire,Untroubled,Touch Of Speed,Blue Stingray,Irinka Anna,Just Dream,Lady On Fire
09-01-2023 14:40:55.429013,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:40:56.597458,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:40:57.735861,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:40:58.855133,"(5.0, 10.0, 9.266666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:40:59.966207,"(5.0, 10.0, 9.266666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:01.046220,"(5.0, 10.0, 9.266666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:02.180011,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:03.268669,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:04.387645,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:05.454792,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:06.599087,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.533333333333333)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.5, 11.8)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:07.795693,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 50.36363636363636)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:09.054019,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 50.36363636363636)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:10.250996,"(5.0, 10.0, 8.6)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 57.5)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:11.415835,"(5.0, 10.0, 8.6)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 100.0, 57.5)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:12.563480,"(5.0, 10.0, 8.6)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 100.0, 65.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:13.636903,"(5.0, 10.0, 8.633333333333333)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 65.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:14.690831,"(5.0, 10.0, 8.633333333333333)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:15.800787,"(5.0, 10.0, 8.633333333333333)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:16.977681,"(5.0, 10.0, 8.633333333333333)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:18.140752,"(5.0, 10.0, 8.633333333333333)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:19.272207,"(5.0, 10.0, 8.633333333333333)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:20.420847,"(5.0, 10.0, 8.633333333333333)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:21.589032,"(5.0, 10.0, 8.633333333333333)","(3.5, 4.7, 3.98)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:22.737982,"(5.0, 10.0, 9.333333333333332)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:23.893450,"(5.0, 10.0, 9.333333333333332)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:25.055163,"(5.0, 10.0, 9.333333333333332)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:26.162725,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:27.297719,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:28.442332,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:29.518046,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:30.609307,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:31.649771,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:32.770817,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:33.938681,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:35.116179,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:36.328429,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:37.461612,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:38.575987,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:39.683154,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:40.736755,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:41.902141,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:43.255554,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:44.489682,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:45.635333,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:46.988286,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:48.229631,"(5.0, 10.0, 8.733333333333334)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 74.54545454545455)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:49.393247,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 50.36363636363636)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:50.599611,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 50.36363636363636)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:51.828561,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:53.067962,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:54.275462,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:55.454549,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:56.542076,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:57.702617,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:58.785261,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:41:59.965383,"(5.0, 10.0, 9.345454545454546)","(3.5, 4.7, 4.24)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:01.189042,"(5.0, 10.0, 6.8)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:02.495161,"(5.0, 10.0, 8.433333333333334)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:03.730539,"(5.0, 10.0, 8.466666666666667)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:04.925641,"(5.0, 10.0, 8.466666666666667)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:06.131759,"(5.0, 10.0, 8.466666666666667)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:07.292294,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:08.506824,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:09.660276,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:10.844169,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:12.059420,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:13.246418,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:14.387160,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:15.572962,"(5.0, 10.0, 8.5)","(3.5, 4.7, 4.01)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:16.759003,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 65.42857142857143)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:17.913957,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 110.0, 69.0909090909091)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:19.022422,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 100.0, 69.0909090909091)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:20.070360,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 100.0, 69.0909090909091)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:21.150831,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 100.0, 69.0909090909091)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:22.267418,"(5.0, 10.0, 8.5)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 100.0, 82.57142857142857)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:23.410812,"(5.0, 10.0, 9.266666666666666)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 150.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:24.646915,"(5.0, 10.0, 9.266666666666666)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:25.873203,"(5.0, 10.0, 9.266666666666666)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:27.130499,"(5.0, 10.0, 9.266666666666666)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:28.397203,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 80.0)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:29.608714,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 53.09090909090909)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:30.826325,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:32.007890,"(5.0, 10.0, 8.566666666666666)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:33.256649,"(5.0, 10.0, 8.8)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
09-01-2023 14:42:34.392933,"(5.0, 10.0, 8.8)","(3.5, 4.7, 3.714285714285714)","(6.0, 9.2, 8.2)","(3.8, 6.6, 5.819999999999999)","(31.0, 120.0, 69.71428571428572)","(4.6, 7.6, 5.92)","(6.5, 14.0, 11.514285714285714)","(71.0, 490.0, 154.0)"
