,Starofremembrance,Kermadec,Castor Troy,Eye See Double,Streetside Classic,Loyola Trios,Whey Better,Debt Till We Part,Blacklist,Jackson Neptune
08-01-2023 18:08:26.462461,"(71.0, 190.0, 152.85714285714286)","(4.8, 7.4, 6.04)","(10.0, 16.5, 13.66)","(8.5, 15.0, 12.36)","(5.5, 9.4, 8.314285714285713)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 9.2, 8.057142857142857)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:27.655197,"(71.0, 190.0, 152.85714285714286)","(4.8, 7.4, 6.04)","(10.0, 16.5, 13.66)","(8.5, 15.0, 12.36)","(5.5, 9.4, 8.314285714285713)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 9.2, 8.057142857142857)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:28.890223,"(71.0, 190.0, 152.85714285714286)","(4.8, 7.4, 6.04)","(10.0, 16.5, 13.66)","(8.5, 15.0, 12.36)","(5.5, 9.4, 8.314285714285713)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 9.2, 8.057142857142857)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:30.135194,"(71.0, 190.0, 152.85714285714286)","(4.8, 7.4, 6.644444444444445)","(10.0, 16.5, 13.66)","(8.5, 15.0, 12.36)","(5.5, 9.4, 8.314285714285713)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 9.2, 8.366666666666667)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:31.366789,"(71.0, 180.0, 160.0)","(4.8, 7.2, 6.800000000000001)","(10.0, 16.5, 13.66)","(8.5, 14.5, 12.975)","(5.5, 9.2, 8.6)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 9.0, 8.366666666666667)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:32.594520,"(71.0, 180.0, 160.0)","(4.8, 7.2, 6.800000000000001)","(10.0, 16.5, 13.66)","(8.5, 14.5, 12.975)","(5.5, 9.2, 8.6)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 9.0, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:33.769495,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:35.002612,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:36.260432,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:37.561798,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:38.803792,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:40.069765,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:41.377951,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:42.763918,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:44.210288,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:45.655939,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:47.085405,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:48.492380,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:49.854611,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:51.176617,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:52.527551,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:53.877399,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:55.318133,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:56.668974,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:58.002500,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:08:59.337601,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:00.660476,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:01.983460,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:03.317438,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.748749999999999)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:04.749458,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:06.113842,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:07.474896,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:08.800879,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:10.143668,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:11.502984,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:12.866739,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:14.278173,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:15.658886,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:17.034428,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:18.364514,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:19.663465,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:20.948261,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:22.308574,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:23.650017,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 5.704761904761904)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:25.024840,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:26.350642,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:27.663036,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:28.991583,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:30.326681,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:31.748288,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:33.150051,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:34.828211,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:36.651967,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:38.794074,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:40.282878,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:41.754219,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:43.203259,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:44.600109,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:46.010752,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:47.368437,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:48.691750,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:49.996607,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:51.427469,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:52.808537,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:54.263861,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:55.719315,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:57.203369,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:09:58.674900,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:10:00.106810,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:10:01.478334,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
08-01-2023 18:10:02.835907,"(71.0, 170.0, 138.57142857142856)","(4.8, 7.0, 6.333333333333333)","(10.0, 16.5, 13.66)","(8.5, 14.0, 11.76)","(5.5, 9.0, 8.028571428571428)","(26.0, 50.0, 37.5)","(4.2, 5.8, 4.96)","(5.5, 8.8, 7.771428571428572)","(20.0, 38.0, 29.0)","(5.5, 8.6, 7.625)"
