,Bushmans Prayer,Ishmy Ruby,Short Deuce,My Dad Baz,Tame The Beast,American Star,Nullify
12-01-2023 10:53:14.308719,"(3.4, 3.65, 3.4318181818181817)","(20.0, 40.0, 27.4)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:15.460280,"(3.4, 3.65, 3.4318181818181817)","(20.0, 40.0, 33.0)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:16.530744,"(3.4, 3.65, 3.4318181818181817)","(20.0, 40.0, 28.1)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:17.620418,"(3.4, 3.65, 3.4318181818181817)","(20.0, 40.0, 28.1)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:18.678229,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 33.83333333333333)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:19.796313,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 33.83333333333333)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:20.920736,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 33.0)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:22.016448,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 31.666666666666668)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:23.096935,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 31.666666666666668)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:24.230646,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 31.666666666666668)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:25.471993,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 31.666666666666668)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:26.659531,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 33.0)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:27.851131,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 33.0)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 32.44444444444444)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:28.960744,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 33.0)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:29.943303,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 30.0)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:30.992448,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 32.72727272727273)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.375)","(3.3, 5.3, 4.5)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:32.068713,"(3.4, 3.65, 3.3833333333333333)","(20.0, 36.0, 32.72727272727273)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 12.928571428571429)","(3.3, 5.3, 4.800000000000001)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:33.152522,"(3.4, 3.65, 3.473529411764706)","(20.0, 36.0, 32.72727272727273)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:34.140029,"(3.4, 3.6, 3.442105263157895)","(20.0, 36.0, 32.72727272727273)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:35.189700,"(3.4, 3.6, 3.4333333333333336)","(20.0, 36.0, 32.72727272727273)","(9.0, 14.0, 10.19047619047619)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:36.325835,"(3.4, 3.55, 3.4642857142857144)","(20.0, 36.0, 32.72727272727273)","(9.0, 14.0, 10.4)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:37.637110,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.571428571428571)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:38.891921,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:40.173199,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:41.415253,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:42.569132,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:43.763719,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:44.749487,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:45.891099,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:47.044480,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:48.201879,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:49.218214,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 36.888888888888886)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:50.275064,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 36.888888888888886)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:51.416706,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 12.928571428571429)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 36.888888888888886)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:52.653088,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 36.0)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:53.828555,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:54.991174,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:56.136745,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:57.243122,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:58.375874,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:53:59.588866,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.800000000000001)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:54:00.740576,"(3.4, 3.55, 3.4166666666666665)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.2, 4.5)","(10.0, 38.0, 33.714285714285715)","(3.7, 4.3, 4.133333333333333)"
12-01-2023 10:54:01.837871,"(3.4, 3.35, 3.2128099173553717)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.3, 4.5)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.3, 4.152941176470588)"
12-01-2023 10:54:03.016932,"(3.4, 3.3, 3.2249999999999996)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.3, 4.5)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.8, 3.9764705882352938)"
12-01-2023 10:54:04.157613,"(3.4, 3.3, 3.219230769230769)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.3, 4.5)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.8, 4.185714285714286)"
12-01-2023 10:54:05.429991,"(3.4, 3.3, 3.219230769230769)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 13.25)","(3.3, 5.3, 4.5)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 3.98)"
12-01-2023 10:54:06.672930,"(3.4, 3.3, 3.219230769230769)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 14.0, 14.3)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.386956521739131)"
12-01-2023 10:54:07.940759,"(3.4, 3.3, 3.219230769230769)","(20.0, 36.0, 32.72727272727273)","(9.0, 13.5, 11.076923076923077)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.386956521739131)"
12-01-2023 10:54:09.040773,"(3.4, 3.3, 3.125)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 11.076923076923077)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.176923076923077)"
12-01-2023 10:54:10.344919,"(3.4, 3.3, 3.025)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.8)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.275)"
12-01-2023 10:54:11.573269,"(3.4, 3.3, 3.025)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.8)","(6.0, 15.0, 14.3)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.275)"
12-01-2023 10:54:12.736254,"(3.4, 3.3, 3.0142857142857142)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.8)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.275)"
12-01-2023 10:54:13.839276,"(3.4, 3.3, 3.0272727272727273)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.8)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.275)"
12-01-2023 10:54:14.894513,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.8)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.033333333333333)"
12-01-2023 10:54:15.999654,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.8)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.033333333333333)"
12-01-2023 10:54:17.147133,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.8)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.033333333333333)"
12-01-2023 10:54:18.337884,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.8)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.033333333333333)"
12-01-2023 10:54:19.504055,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 11.076923076923077)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.033333333333333)"
12-01-2023 10:54:20.668011,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 11.076923076923077)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.075)"
12-01-2023 10:54:21.872935,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 11.076923076923077)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.075)"
12-01-2023 10:54:23.130330,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 11.076923076923077)","(6.0, 15.0, 14.3)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.53695652173913)"
12-01-2023 10:54:24.295870,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 11.076923076923077)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:25.425667,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 11.076923076923077)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:26.532344,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:27.649813,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:28.666981,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:29.688890,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:30.853616,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:31.928239,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:32.918974,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:33.998650,"(3.4, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.055555555555555)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:35.108389,"(3.2, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.5)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:36.321065,"(3.2, 3.3, 3.1)","(20.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.0, 15.0, 13.03125)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:37.388715,"(3.2, 3.3, 3.1)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.5, 15.0, 13.03125)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:38.423257,"(3.2, 3.3, 3.05)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.5, 15.0, 13.03125)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:39.386947,"(3.2, 3.3, 3.05)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.5, 15.0, 13.03125)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:40.448720,"(3.2, 3.3, 3.05)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.5, 15.0, 13.03125)","(3.3, 5.3, 4.322222222222222)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.116666666666667)"
12-01-2023 10:54:41.514582,"(3.2, 3.3, 3.2671052631578945)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.5, 15.0, 14.045454545454545)","(3.3, 5.3, 4.35)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.0777777777777775)"
12-01-2023 10:54:42.589327,"(3.2, 3.3, 3.286111111111111)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.5, 15.0, 14.0)","(3.3, 5.1, 4.425)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.0777777777777775)"
12-01-2023 10:54:43.620845,"(3.2, 3.3, 3.2456521739130433)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.5, 10.98)","(6.5, 15.0, 14.0)","(3.3, 5.1, 5.6117647058823525)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.0777777777777775)"
12-01-2023 10:54:44.658363,"(3.2, 3.3, 3.2456521739130433)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 11.0)","(6.5, 15.0, 14.0)","(3.3, 5.8, 5.815)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.0777777777777775)"
12-01-2023 10:54:45.708480,"(3.2, 3.3, 3.2456521739130433)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.428571428571429)","(6.5, 15.0, 14.0625)","(3.3, 5.9, 5.550000000000001)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.053846153846154)"
12-01-2023 10:54:46.800533,"(3.2, 3.3, 3.2456521739130433)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.166666666666666)","(6.5, 15.0, 14.0625)","(3.3, 5.9, 5.775)","(10.0, 38.0, 34.15384615384615)","(3.7, 4.7, 4.053846153846154)"
12-01-2023 10:54:47.890126,"(3.2, 3.3, 3.2456521739130433)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.166666666666666)","(6.5, 15.0, 14.0625)","(3.3, 5.9, 5.775)","(10.0, 38.0, 36.888888888888886)","(3.7, 4.7, 4.035)"
12-01-2023 10:54:48.910526,"(3.2, 3.3, 3.2456521739130433)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.166666666666666)","(6.5, 15.0, 14.166666666666666)","(3.3, 5.9, 5.775)","(10.0, 38.0, 36.888888888888886)","(3.7, 4.7, 4.035)"
12-01-2023 10:54:49.957819,"(3.2, 3.3, 3.2456521739130433)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.1875)","(6.5, 15.0, 14.166666666666666)","(3.3, 5.9, 5.775)","(10.0, 38.0, 36.888888888888886)","(3.7, 4.7, 4.04375)"
12-01-2023 10:54:51.051087,"(3.2, 3.3, 3.2456521739130433)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.1875)","(6.5, 15.0, 14.166666666666666)","(3.3, 5.9, 5.775)","(10.0, 38.0, 36.888888888888886)","(3.7, 4.7, 4.04375)"
12-01-2023 10:54:52.198460,"(3.2, 3.3, 3.2456521739130433)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.1875)","(6.5, 15.0, 14.166666666666666)","(3.3, 5.9, 5.584615384615384)","(10.0, 38.0, 36.888888888888886)","(3.7, 4.7, 4.04375)"
12-01-2023 10:54:53.296792,"(3.2, 3.05, 2.9421153846153847)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.1875)","(6.5, 15.0, 14.423076923076923)","(3.3, 5.8, 5.264285714285714)","(10.0, 38.0, 30.857142857142858)","(3.7, 4.7, 4.04375)"
12-01-2023 10:54:54.457568,"(3.2, 3.05, 3.0124999999999997)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.1875)","(6.5, 15.0, 14.25)","(3.3, 5.8, 4.866666666666666)","(10.0, 38.0, 30.857142857142858)","(3.7, 4.7, 4.04375)"
12-01-2023 10:54:55.470835,"(3.2, 3.05, 3.0316666666666663)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.1875)","(6.5, 15.0, 14.25)","(3.3, 5.6, 4.866666666666666)","(10.0, 38.0, 30.857142857142858)","(3.7, 4.7, 4.04375)"
12-01-2023 10:54:56.529214,"(3.2, 3.05, 3.0316666666666663)","(21.0, 36.0, 33.23076923076923)","(9.0, 13.0, 10.1875)","(6.5, 15.0, 14.25)","(3.3, 5.6, 4.775)","(10.0, 38.0, 30.857142857142858)","(3.7, 4.7, 4.04375)"
