,Just Admit It,Vinny Can Gogh,Jax,Rogue Temptation,Mt View Buck,Poppy To Burn,Orson Franky,Laras Love
1046,"[datetime.datetime(2022, 11, 28, 15, 24, 11, 6377), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 11, 6377), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 11, 6377), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 11, 6377), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 11, 6377), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 11, 6377), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 11, 6377), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 11, 6377), 11.0, 15.0]"
1047,"[datetime.datetime(2022, 11, 28, 15, 24, 12, 141915), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 12, 141915), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 12, 141915), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 12, 141915), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 12, 141915), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 12, 141915), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 12, 141915), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 12, 141915), 11.0, 15.0]"
1048,"[datetime.datetime(2022, 11, 28, 15, 24, 13, 263357), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 13, 263357), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 13, 263357), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 13, 263357), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 13, 263357), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 13, 263357), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 13, 263357), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 13, 263357), 11.0, 15.0]"
1049,"[datetime.datetime(2022, 11, 28, 15, 24, 14, 396439), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 14, 396439), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 14, 396439), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 14, 396439), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 14, 396439), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 14, 396439), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 14, 396439), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 14, 396439), 11.0, 14.5]"
1050,"[datetime.datetime(2022, 11, 28, 15, 24, 15, 527858), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 15, 527858), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 15, 527858), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 15, 527858), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 15, 527858), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 15, 527858), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 15, 527858), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 15, 527858), 11.0, 14.5]"
1051,"[datetime.datetime(2022, 11, 28, 15, 24, 16, 653235), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 16, 653235), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 16, 653235), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 16, 653235), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 16, 653235), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 16, 653235), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 16, 653235), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 16, 653235), 11.0, 14.5]"
1052,"[datetime.datetime(2022, 11, 28, 15, 24, 17, 778045), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 17, 778045), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 17, 778045), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 17, 778045), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 17, 778045), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 17, 778045), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 17, 778045), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 17, 778045), 11.0, 13.0]"
1053,"[datetime.datetime(2022, 11, 28, 15, 24, 18, 915182), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 18, 915182), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 18, 915182), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 18, 915182), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 18, 915182), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 18, 915182), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 18, 915182), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 18, 915182), 11.0, 13.0]"
1054,"[datetime.datetime(2022, 11, 28, 15, 24, 20, 41690), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 20, 41690), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 20, 41690), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 20, 41690), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 20, 41690), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 20, 41690), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 20, 41690), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 20, 41690), 11.0, 13.0]"
1055,"[datetime.datetime(2022, 11, 28, 15, 24, 21, 166164), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 21, 166164), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 15, 24, 21, 166164), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 21, 166164), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 21, 166164), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 21, 166164), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 21, 166164), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 21, 166164), 11.0, 13.0]"
1056,"[datetime.datetime(2022, 11, 28, 15, 24, 22, 297657), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 22, 297657), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 15, 24, 22, 297657), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 22, 297657), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 22, 297657), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 22, 297657), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 22, 297657), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 22, 297657), 11.0, 13.0]"
1057,"[datetime.datetime(2022, 11, 28, 15, 24, 23, 423328), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 23, 423328), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 15, 24, 23, 423328), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 23, 423328), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 23, 423328), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 23, 423328), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 23, 423328), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 23, 423328), 11.0, 12.0]"
1058,"[datetime.datetime(2022, 11, 28, 15, 24, 24, 568083), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 24, 568083), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 15, 24, 24, 568083), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 24, 568083), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 24, 568083), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 24, 568083), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 24, 568083), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 24, 568083), 11.0, 12.0]"
1059,"[datetime.datetime(2022, 11, 28, 15, 24, 25, 688217), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 25, 688217), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 25, 688217), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 25, 688217), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 25, 688217), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 25, 688217), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 25, 688217), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 25, 688217), 11.0, 12.0]"
1060,"[datetime.datetime(2022, 11, 28, 15, 24, 26, 825206), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 26, 825206), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 15, 24, 26, 825206), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 26, 825206), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 26, 825206), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 26, 825206), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 26, 825206), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 26, 825206), 11.0, 12.0]"
1061,"[datetime.datetime(2022, 11, 28, 15, 24, 27, 953814), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 27, 953814), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 15, 24, 27, 953814), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 27, 953814), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 27, 953814), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 27, 953814), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 27, 953814), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 27, 953814), 10.0, 12.0]"
1062,"[datetime.datetime(2022, 11, 28, 15, 24, 29, 76579), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 29, 76579), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 15, 24, 29, 76579), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 29, 76579), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 29, 76579), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 29, 76579), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 29, 76579), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 29, 76579), 10.0, 12.0]"
1063,"[datetime.datetime(2022, 11, 28, 15, 24, 30, 204164), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 30, 204164), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 15, 24, 30, 204164), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 30, 204164), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 30, 204164), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 30, 204164), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 30, 204164), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 30, 204164), 10.0, 12.0]"
1064,"[datetime.datetime(2022, 11, 28, 15, 24, 31, 329736), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 31, 329736), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 15, 24, 31, 329736), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 31, 329736), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 31, 329736), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 31, 329736), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 31, 329736), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 15, 24, 31, 329736), 10.0, 11.0]"
1065,"[datetime.datetime(2022, 11, 28, 15, 24, 32, 457773), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 32, 457773), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 32, 457773), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 32, 457773), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 32, 457773), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 32, 457773), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 32, 457773), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 15, 24, 32, 457773), 10.0, 11.0]"
1066,"[datetime.datetime(2022, 11, 28, 15, 24, 33, 588659), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 33, 588659), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 33, 588659), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 33, 588659), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 33, 588659), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 33, 588659), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 33, 588659), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 33, 588659), 10.0, 11.0]"
1067,"[datetime.datetime(2022, 11, 28, 15, 24, 34, 722019), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 15, 24, 34, 722019), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 34, 722019), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 34, 722019), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 34, 722019), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 34, 722019), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 34, 722019), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 15, 24, 34, 722019), 10.0, 11.0]"
1068,"[datetime.datetime(2022, 11, 28, 15, 24, 35, 860276), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 35, 860276), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 35, 860276), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 35, 860276), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 35, 860276), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 35, 860276), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 35, 860276), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 15, 24, 35, 860276), 10.0, 11.0]"
1069,"[datetime.datetime(2022, 11, 28, 15, 24, 36, 986033), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 36, 986033), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 36, 986033), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 36, 986033), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 36, 986033), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 36, 986033), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 36, 986033), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 15, 24, 36, 986033), 10.0, 11.0]"
1070,"[datetime.datetime(2022, 11, 28, 15, 24, 38, 125167), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 38, 125167), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 38, 125167), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 38, 125167), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 38, 125167), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 38, 125167), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 38, 125167), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 15, 24, 38, 125167), 10.0, 11.0]"
1071,"[datetime.datetime(2022, 11, 28, 15, 24, 39, 267934), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 39, 267934), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 39, 267934), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 39, 267934), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 39, 267934), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 39, 267934), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 39, 267934), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 15, 24, 39, 267934), 10.0, 11.0]"
1072,"[datetime.datetime(2022, 11, 28, 15, 24, 40, 463991), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 40, 463991), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 40, 463991), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 40, 463991), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 40, 463991), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 40, 463991), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 40, 463991), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 15, 24, 40, 463991), 10.0, 11.0]"
1073,"[datetime.datetime(2022, 11, 28, 15, 24, 41, 622111), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 41, 622111), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 41, 622111), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 41, 622111), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 41, 622111), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 41, 622111), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 41, 622111), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 15, 24, 41, 622111), 10.0, 11.0]"
1074,"[datetime.datetime(2022, 11, 28, 15, 24, 42, 763301), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 42, 763301), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 42, 763301), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 42, 763301), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 42, 763301), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 42, 763301), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 42, 763301), 14.0, 28.0]","[datetime.datetime(2022, 11, 28, 15, 24, 42, 763301), 10.0, 11.0]"
1075,"[datetime.datetime(2022, 11, 28, 15, 24, 43, 899008), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 43, 899008), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 43, 899008), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 43, 899008), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 43, 899008), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 43, 899008), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 43, 899008), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 15, 24, 43, 899008), 10.0, 11.0]"
1076,"[datetime.datetime(2022, 11, 28, 15, 24, 45, 21622), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 45, 21622), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 45, 21622), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 45, 21622), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 45, 21622), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 45, 21622), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 45, 21622), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 24, 45, 21622), 10.0, 11.0]"
1077,"[datetime.datetime(2022, 11, 28, 15, 24, 46, 153451), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 46, 153451), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 46, 153451), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 46, 153451), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 46, 153451), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 46, 153451), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 46, 153451), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 15, 24, 46, 153451), 10.0, 11.0]"
1078,"[datetime.datetime(2022, 11, 28, 15, 24, 47, 278386), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 47, 278386), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 47, 278386), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 47, 278386), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 47, 278386), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 47, 278386), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 47, 278386), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 15, 24, 47, 278386), 10.0, 11.0]"
1079,"[datetime.datetime(2022, 11, 28, 15, 24, 48, 405293), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 48, 405293), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 48, 405293), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 48, 405293), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 48, 405293), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 48, 405293), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 48, 405293), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 24, 48, 405293), 10.0, 11.0]"
1080,"[datetime.datetime(2022, 11, 28, 15, 24, 49, 535414), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 49, 536414), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 49, 536414), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 49, 536414), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 49, 536414), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 49, 536414), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 49, 536414), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 15, 24, 49, 536414), 10.0, 11.0]"
1081,"[datetime.datetime(2022, 11, 28, 15, 24, 50, 661656), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 50, 661656), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 50, 661656), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 50, 661656), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 50, 661656), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 50, 661656), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 50, 661656), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 15, 24, 50, 661656), 10.0, 11.0]"
1082,"[datetime.datetime(2022, 11, 28, 15, 24, 51, 792708), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 51, 792708), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 51, 792708), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 51, 792708), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 51, 792708), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 51, 792708), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 51, 792708), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 24, 51, 792708), 10.0, 12.0]"
1083,"[datetime.datetime(2022, 11, 28, 15, 24, 52, 912637), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 52, 912637), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 52, 912637), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 52, 912637), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 52, 912637), 41.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 24, 52, 912637), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 52, 912637), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 24, 52, 912637), 10.0, 12.0]"
1084,"[datetime.datetime(2022, 11, 28, 15, 24, 54, 43880), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 54, 43880), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 54, 43880), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 54, 43880), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 15, 24, 54, 43880), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 24, 54, 43880), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 54, 43880), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 15, 24, 54, 43880), 10.0, 12.0]"
1085,"[datetime.datetime(2022, 11, 28, 15, 24, 55, 167915), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 15, 24, 55, 167915), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 15, 24, 55, 167915), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 15, 24, 55, 167915), 15.0, 29.0]","[datetime.datetime(2022, 11, 28, 15, 24, 55, 167915), 41.0, 55.0]","[datetime.datetime(2022, 11, 28, 15, 24, 55, 167915), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 15, 24, 55, 167915), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 15, 24, 55, 167915), 10.0, 12.5]"
