,Poor Wally,Betty Boop,Princess Lilly,Gin And Vodka,Deputy Mayor
11-01-2023 19:02:05.720355,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 65.0, 54.5)","(3.5, 5.6, 5.531818181818181)","(10.0, 20.0, 12.5)"
11-01-2023 19:02:06.579040,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 65.0, 54.5)","(3.5, 5.6, 5.531818181818181)","(10.0, 20.0, 12.5)"
11-01-2023 19:02:07.507797,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 65.0, 54.5)","(3.5, 5.6, 5.531818181818181)","(10.0, 20.0, 12.5)"
11-01-2023 19:02:08.452286,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 65.0, 54.5)","(3.5, 5.6, 5.531818181818181)","(10.0, 20.0, 12.5)"
11-01-2023 19:02:09.378242,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 65.0, 54.5)","(3.5, 5.6, 5.531818181818181)","(10.0, 20.0, 12.5)"
11-01-2023 19:02:10.326810,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 65.0, 54.5)","(3.5, 5.6, 5.531818181818181)","(10.0, 20.0, 12.5)"
11-01-2023 19:02:11.177226,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 65.0, 54.5)","(3.5, 5.6, 5.531818181818181)","(10.0, 20.0, 12.5)"
11-01-2023 19:02:12.056528,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.531818181818181)","(10.0, 20.0, 12.5)"
11-01-2023 19:02:12.946972,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 70.0, 48.333333333333336)","(3.5, 5.6, 5.531818181818181)","(10.0, 20.0, 12.5)"
11-01-2023 19:02:13.848786,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.5765625)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:14.809742,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.5765625)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:15.775521,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:16.630890,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:17.510093,"(1.28, 1.47, 1.4213736263736263)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:18.513771,"(1.28, 1.47, 1.4071065989847715)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:19.442163,"(1.28, 1.47, 1.4125945945945946)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:20.237280,"(1.28, 1.47, 1.4125945945945946)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:21.106135,"(1.28, 1.47, 1.4125945945945946)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:22.136992,"(1.28, 1.47, 1.4125945945945946)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:23.091778,"(1.28, 1.47, 1.4125945945945946)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:23.914375,"(1.28, 1.47, 1.4125945945945946)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:24.915670,"(1.28, 1.47, 1.4125945945945946)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:25.904222,"(1.28, 1.47, 1.411)","(21.0, 65.0, 44.5)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:26.746741,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 59.875)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:27.666251,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 60.0)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:28.637281,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 60.55555555555556)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:29.555623,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 60.55555555555556)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:30.469261,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 60.55555555555556)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:31.379189,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 59.42857142857143)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:32.387391,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 60.25)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:33.309541,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 60.25)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:34.309591,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 60.25)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:35.348697,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.615384615384615)"
11-01-2023 19:02:36.323125,"(1.28, 1.47, 1.407142857142857)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.571428571428571)"
11-01-2023 19:02:37.185335,"(1.28, 1.48, 1.472222222222222)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.444444444444445)","(10.0, 20.0, 12.571428571428571)"
11-01-2023 19:02:38.203246,"(1.28, 1.5, 1.4742857142857142)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 5.0)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:39.245164,"(1.28, 1.51, 1.4933333333333334)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:40.186999,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:41.017415,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:42.050538,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:43.075566,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:44.010105,"(1.28, 1.53, 1.5238095238095237)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:44.925071,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:45.909929,"(1.28, 1.46, 1.4266666666666665)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.953846153846154)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:46.900449,"(1.28, 1.46, 1.4266666666666665)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.953846153846154)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:47.886767,"(1.28, 1.46, 1.4266666666666665)","(21.0, 65.0, 57.4)","(51.0, 70.0, 49.2)","(3.5, 5.6, 4.953846153846154)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:48.885580,"(1.28, 1.46, 1.4266666666666665)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:49.853942,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:50.765921,"(1.28, 1.53, 1.5238095238095237)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:51.731689,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:52.743776,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:53.742345,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:54.608779,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:55.595976,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:56.618407,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:57.511961,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:58.423059,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:02:59.467636,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:03:00.447634,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:03:01.360953,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:03:02.323829,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:03:03.334640,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:03:04.294459,"(1.28, 1.53, 1.51)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 14.5)"
11-01-2023 19:03:05.215787,"(1.28, 1.53, 1.5238095238095237)","(21.0, 65.0, 57.4)","(51.0, 70.0, 58.44444444444444)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.5, 12.875)"
11-01-2023 19:03:06.196004,"(1.28, 1.53, 1.5238095238095237)","(21.0, 60.0, 50.83333333333333)","(51.0, 70.0, 55.333333333333336)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.875)"
11-01-2023 19:03:07.187232,"(1.28, 1.53, 1.5238095238095237)","(21.0, 55.0, 51.14285714285714)","(51.0, 70.0, 55.333333333333336)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.875)"
11-01-2023 19:03:08.273604,"(1.28, 1.53, 1.5238095238095237)","(21.0, 55.0, 51.14285714285714)","(51.0, 70.0, 62.0)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:09.435179,"(1.28, 1.53, 1.5238095238095237)","(21.0, 55.0, 53.3125)","(51.0, 70.0, 62.0)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:10.511159,"(1.28, 1.53, 1.5238095238095237)","(21.0, 55.0, 53.3125)","(51.0, 70.0, 62.0)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:11.577016,"(1.28, 1.53, 1.5238095238095237)","(21.0, 55.0, 53.3125)","(51.0, 70.0, 58.0)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:12.577586,"(1.28, 1.53, 1.5238095238095237)","(21.0, 55.0, 53.41176470588235)","(51.0, 70.0, 58.0)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:13.595027,"(1.28, 1.53, 1.5238095238095237)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 58.0)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:14.680649,"(1.28, 1.54, 1.48)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:15.552593,"(1.28, 1.54, 1.48)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:16.692524,"(1.28, 1.54, 1.48)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.6, 4.666666666666667)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:17.778462,"(1.28, 1.54, 1.48)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.6, 5.04)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:18.919511,"(1.28, 1.54, 1.48)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.6, 4.5)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:19.964469,"(1.28, 1.54, 1.48)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.6, 4.2893617021276595)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:20.988535,"(1.28, 1.54, 1.48)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.6, 4.2893617021276595)","(10.0, 19.0, 12.318181818181818)"
11-01-2023 19:03:21.989808,"(1.28, 1.54, 1.4513636363636364)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.6, 5.1000000000000005)","(10.0, 19.0, 13.0)"
11-01-2023 19:03:22.967681,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 5.1000000000000005)","(10.0, 18.0, 14.5)"
11-01-2023 19:03:24.032420,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 5.1000000000000005)","(10.0, 17.0, 14.5)"
11-01-2023 19:03:25.013651,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 5.1000000000000005)","(10.0, 17.0, 14.5)"
11-01-2023 19:03:26.094724,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 5.1000000000000005)","(10.0, 17.0, 14.5)"
11-01-2023 19:03:27.064674,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 4.65)","(10.0, 17.0, 13.666666666666666)"
11-01-2023 19:03:27.983484,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 4.65)","(10.0, 17.0, 13.666666666666666)"
11-01-2023 19:03:28.961393,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 4.65)","(10.0, 17.0, 13.5)"
11-01-2023 19:03:29.942420,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 4.425)","(10.0, 16.5, 13.125)"
11-01-2023 19:03:31.138401,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 4.425)","(10.0, 16.5, 14.0)"
11-01-2023 19:03:32.942614,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 4.281818181818182)","(10.0, 16.0, 14.0)"
11-01-2023 19:03:33.916739,"(1.28, 1.53, 1.455)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.4, 4.281818181818182)","(10.0, 16.0, 14.0)"
11-01-2023 19:03:34.961994,"(1.28, 1.53, 1.496842105263158)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.3, 4.76)","(10.0, 16.0, 14.0)"
11-01-2023 19:03:36.005604,"(1.28, 1.53, 1.496842105263158)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.3, 4.625)","(10.0, 16.0, 14.0)"
11-01-2023 19:03:37.023749,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.3, 4.9399999999999995)","(10.0, 16.0, 14.0)"
11-01-2023 19:03:37.988426,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.3, 4.85)","(10.0, 16.0, 14.0)"
11-01-2023 19:03:39.140590,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.3, 4.866666666666666)","(10.0, 16.0, 14.0)"
11-01-2023 19:03:40.103255,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.3, 4.52)","(10.0, 16.0, 14.0)"
11-01-2023 19:03:41.054255,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 62.5)","(3.5, 5.3, 4.52)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:42.069110,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.3, 4.52)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:43.066974,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.3, 4.185714285714286)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:44.119496,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.3, 4.185714285714286)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:45.087320,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.3, 4.185714285714286)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:46.062525,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.3, 4.185714285714286)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:46.973872,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.3, 4.185714285714286)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:47.937645,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.3, 4.36)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:48.976640,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.2, 4.942857142857142)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:49.954221,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.942857142857142)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:50.842730,"(1.28, 1.53, 1.4985)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.942857142857142)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:51.847827,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.6)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:52.866065,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.6)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:53.819878,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.6)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:55.025187,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.6)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:55.972219,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.6)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:56.976394,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.6)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:58.066944,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.628571428571428)","(10.0, 16.0, 13.75)"
11-01-2023 19:03:59.175483,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.3)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:00.206782,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.1, 4.461538461538462)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:01.164524,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 5.0, 4.830769230769231)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:02.284748,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.830769230769231)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:03.362363,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.578571428571429)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:04.353435,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.578571428571429)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:05.360645,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.578571428571429)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:06.333410,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.578571428571429)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:07.349976,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.578571428571429)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:08.375513,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.578571428571429)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:09.441114,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.578571428571429)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:10.582612,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.578571428571429)","(10.0, 16.0, 13.75)"
11-01-2023 19:04:11.643149,"(1.28, 1.53, 1.5)","(21.0, 55.0, 52.92307692307693)","(51.0, 70.0, 63.57142857142857)","(3.5, 4.9, 4.578571428571429)","(10.0, 16.0, 13.75)"
