,Miss Indi,Up The Score,Skylas Elite,Upper West Side,Locked Up,Our Girl Lola,Unacceptable Max,Framalda
09-01-2023 13:47:24.743043,"(6.0, 9.6, 8.1)","(8.0, 11.0, 10.6)","(31.0, 70.0, 42.53846153846154)","(2.1, 2.96, 2.9299999999999997)","(26.0, 80.0, 39.666666666666664)","(8.5, 15.0, 14.416666666666666)","(6.5, 10.5, 9.55)","(4.6, 6.4, 6.2857142857142865)"
09-01-2023 13:47:26.166981,"(6.0, 9.6, 9.285714285714285)","(8.0, 11.0, 10.6)","(31.0, 60.0, 38.88)","(2.1, 2.96, 2.9299999999999997)","(26.0, 70.0, 47.333333333333336)","(8.5, 15.0, 14.416666666666666)","(6.5, 10.5, 9.55)","(4.6, 6.4, 6.2857142857142865)"
09-01-2023 13:47:27.494570,"(6.0, 9.6, 9.285714285714285)","(8.0, 11.0, 10.6)","(31.0, 60.0, 38.88)","(2.1, 2.96, 2.9299999999999997)","(26.0, 70.0, 47.333333333333336)","(8.5, 15.0, 14.416666666666666)","(6.5, 10.5, 9.55)","(4.6, 6.4, 6.0888888888888895)"
09-01-2023 13:47:28.952352,"(6.0, 9.6, 8.1)","(8.0, 11.0, 10.6)","(31.0, 60.0, 38.48275862068966)","(2.1, 2.96, 2.9299999999999997)","(26.0, 70.0, 39.09090909090909)","(8.5, 15.0, 14.416666666666666)","(6.5, 10.5, 9.55)","(4.6, 6.4, 5.91875)"
09-01-2023 13:47:30.237118,"(6.0, 9.6, 8.1)","(8.0, 11.0, 10.6)","(31.0, 60.0, 37.83870967741935)","(2.1, 2.96, 2.9299999999999997)","(26.0, 70.0, 44.0)","(8.5, 15.0, 14.416666666666666)","(6.5, 10.5, 9.55)","(4.6, 6.4, 5.91875)"
09-01-2023 13:47:31.539842,"(6.0, 9.6, 8.1)","(8.0, 11.0, 9.9)","(31.0, 55.0, 37.78125)","(2.1, 2.96, 2.9299999999999997)","(26.0, 60.0, 44.0)","(8.5, 15.0, 13.2)","(6.5, 10.5, 9.55)","(4.6, 6.4, 5.91875)"
09-01-2023 13:47:32.758377,"(6.0, 9.6, 8.1)","(8.0, 11.0, 9.7625)","(31.0, 55.0, 43.2)","(2.1, 2.96, 2.9299999999999997)","(26.0, 60.0, 40.0)","(8.5, 15.0, 13.5)","(6.5, 10.5, 9.125)","(4.6, 6.4, 5.947058823529412)"
09-01-2023 13:47:33.969204,"(6.0, 9.6, 8.1)","(8.0, 11.0, 9.533333333333333)","(31.0, 48.0, 40.5)","(2.1, 2.96, 2.9299999999999997)","(26.0, 60.0, 40.0)","(8.5, 15.0, 13.5)","(6.5, 10.0, 9.0)","(4.6, 6.4, 5.947058823529412)"
09-01-2023 13:47:35.141753,"(6.0, 9.6, 8.1)","(8.0, 11.0, 9.533333333333333)","(31.0, 48.0, 38.4)","(2.1, 2.96, 2.9299999999999997)","(26.0, 60.0, 40.0)","(8.5, 15.0, 14.470588235294118)","(6.5, 9.8, 8.716129032258065)","(4.6, 6.4, 5.947058823529412)"
09-01-2023 13:47:36.282912,"(6.0, 9.6, 8.1)","(8.0, 11.0, 9.533333333333333)","(31.0, 48.0, 38.4)","(2.1, 2.96, 2.9299999999999997)","(26.0, 60.0, 40.0)","(8.5, 15.0, 14.933333333333334)","(6.5, 9.8, 8.7125)","(4.6, 6.4, 6.075)"
09-01-2023 13:47:37.491589,"(6.0, 9.6, 8.1)","(8.0, 11.0, 9.533333333333333)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.96, 2.9299999999999997)","(26.0, 60.0, 40.0)","(8.5, 16.0, 12.928571428571429)","(6.5, 9.8, 8.716129032258065)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:38.710902,"(6.0, 9.4, 7.763636363636364)","(8.0, 11.0, 9.533333333333333)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.96, 2.9436363636363634)","(26.0, 60.0, 40.0)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:40.067049,"(6.0, 9.4, 7.763636363636364)","(8.0, 11.0, 9.533333333333333)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.96, 2.9436363636363634)","(26.0, 60.0, 40.0)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:41.396764,"(6.0, 9.4, 7.763636363636364)","(8.0, 11.0, 9.533333333333333)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.96, 2.728181818181818)","(26.0, 60.0, 40.0)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:42.641069,"(6.0, 9.4, 8.638095238095238)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.96, 2.7096)","(26.0, 60.0, 40.0)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:44.140222,"(6.0, 9.4, 8.638095238095238)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.94, 2.8825)","(26.0, 60.0, 38.666666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:45.481309,"(6.0, 9.4, 8.929411764705883)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.8825)","(26.0, 60.0, 42.333333333333336)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:46.567411,"(6.0, 9.4, 8.807407407407407)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.8825)","(26.0, 55.0, 42.333333333333336)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:47.811842,"(6.0, 9.4, 8.807407407407407)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.7800000000000002)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:49.090020,"(6.0, 9.4, 8.807407407407407)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.654)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:50.379908,"(6.0, 9.4, 8.807407407407407)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.6575)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:51.643017,"(6.0, 9.4, 8.807407407407407)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.6575)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:52.789162,"(6.0, 9.4, 8.807407407407407)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.6575)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 12.928571428571429)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:53.917403,"(6.0, 9.4, 8.807407407407407)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.6575)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 12.928571428571429)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:55.098111,"(6.0, 9.4, 8.807407407407407)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.6575)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:56.322251,"(6.0, 9.4, 8.807407407407407)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.6575)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.0)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:57.566243,"(6.0, 9.4, 8.82857142857143)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.6575)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.0)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:47:58.799167,"(6.0, 9.4, 8.82857142857143)","(8.0, 11.0, 9.476923076923077)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.655555555555556)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:00.004164,"(6.0, 9.4, 8.82857142857143)","(8.0, 10.5, 9.942857142857143)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.655555555555556)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:01.122122,"(6.0, 9.4, 8.82857142857143)","(8.0, 10.5, 9.672727272727272)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.655555555555556)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:02.227420,"(6.0, 9.4, 8.82857142857143)","(8.0, 10.5, 9.672727272727272)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.655555555555556)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:03.341848,"(6.0, 9.4, 8.82857142857143)","(8.0, 10.5, 9.672727272727272)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.655555555555556)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 12.928571428571429)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:04.418176,"(6.0, 9.4, 8.82857142857143)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.655555555555556)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 12.928571428571429)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:05.689029,"(6.0, 9.4, 8.82857142857143)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.92, 2.655555555555556)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 12.928571428571429)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:06.830538,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.6616666666666666)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:07.971052,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:09.104933,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:10.153834,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:11.207022,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:12.200767,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:13.239716,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:14.284399,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:15.483653,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 39.166666666666664)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:16.632914,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 38.714285714285715)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:17.806504,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 38.714285714285715)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:18.954895,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.911111111111111)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 38.714285714285715)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:20.054891,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 38.714285714285715)","(8.5, 15.5, 13.5)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:21.195404,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 55.0, 39.0)","(8.5, 15.5, 12.928571428571429)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.914285714285715)"
09-01-2023 13:48:22.307415,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 60.0, 40.8)","(8.5, 15.5, 13.1)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.986666666666666)"
09-01-2023 13:48:23.407150,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.409090909090908)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.986666666666666)"
09-01-2023 13:48:24.487418,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.658571428571429)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.794117647058824)","(6.5, 9.8, 9.0)","(4.6, 6.2, 5.986666666666666)"
09-01-2023 13:48:25.577640,"(6.0, 9.4, 8.672727272727272)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.6523809523809523)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.794117647058824)","(6.5, 9.8, 9.0)","(4.6, 6.2, 5.986666666666666)"
09-01-2023 13:48:26.651157,"(6.0, 9.2, 8.422222222222222)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.9, 2.6571428571428575)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.25)","(6.5, 9.8, 9.32)","(4.6, 6.2, 6.0)"
09-01-2023 13:48:27.763838,"(6.0, 9.0, 8.076923076923077)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.88, 2.6571428571428575)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.25)","(6.5, 9.8, 9.32)","(4.6, 6.2, 6.0)"
09-01-2023 13:48:28.816291,"(6.0, 9.0, 8.076923076923077)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.88, 2.6571428571428575)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.25)","(6.5, 9.8, 9.32)","(4.6, 6.2, 6.0)"
09-01-2023 13:48:29.911786,"(6.0, 8.8, 8.4)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.88, 2.6571428571428575)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.6)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.733333333333333)"
09-01-2023 13:48:30.974586,"(6.0, 8.6, 8.1)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.88, 2.6571428571428575)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.6)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.733333333333333)"
09-01-2023 13:48:32.090070,"(6.0, 8.6, 8.1)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.88, 2.6571428571428575)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.25)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.3999999999999995)"
09-01-2023 13:48:33.216762,"(6.0, 8.6, 8.1)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.88, 2.6571428571428575)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.25)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.6)"
09-01-2023 13:48:34.612005,"(6.0, 8.6, 8.1)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.88, 2.6571428571428575)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.25)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.6)"
09-01-2023 13:48:35.852412,"(6.0, 8.6, 8.1)","(8.0, 10.0, 9.52)","(31.0, 48.0, 39.27272727272727)","(2.1, 2.88, 2.6557142857142857)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.6)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.6)"
09-01-2023 13:48:36.989937,"(6.0, 8.6, 8.1)","(8.0, 10.0, 9.52)","(31.0, 48.0, 40.0)","(2.1, 2.86, 2.654666666666667)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.6)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.6)"
09-01-2023 13:48:38.278606,"(6.0, 8.6, 8.1)","(8.0, 10.0, 9.52)","(31.0, 48.0, 40.0)","(2.1, 2.86, 2.654666666666667)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.6)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.6)"
09-01-2023 13:48:39.416724,"(6.0, 8.6, 8.1)","(8.0, 10.0, 9.52)","(31.0, 48.0, 40.0)","(2.1, 2.86, 2.654666666666667)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.6)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.6)"
09-01-2023 13:48:40.528740,"(6.0, 8.6, 8.1)","(8.0, 10.0, 9.52)","(31.0, 48.0, 40.0)","(2.1, 2.86, 2.654666666666667)","(26.0, 60.0, 40.8)","(8.5, 15.5, 14.6)","(6.5, 9.8, 9.114285714285714)","(4.6, 6.2, 5.6)"
09-01-2023 13:48:41.581043,"(6.0, 8.6, 8.1)","(8.0, 10.5, 10.145454545454545)","(31.0, 48.0, 40.0)","(2.1, 2.86, 2.65)","(26.0, 60.0, 39.0)","(8.5, 15.5, 14.25)","(6.5, 9.8, 8.927272727272728)","(4.6, 6.2, 5.6)"
09-01-2023 13:48:42.661784,"(6.0, 8.6, 8.066666666666666)","(8.0, 10.5, 10.0)","(31.0, 48.0, 40.0)","(2.1, 2.86, 2.74)","(26.0, 60.0, 40.8)","(8.5, 15.5, 15.125)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.6)"
09-01-2023 13:48:43.721682,"(6.0, 8.6, 8.066666666666666)","(8.0, 10.5, 9.695238095238095)","(31.0, 48.0, 39.0)","(2.1, 2.84, 2.716842105263158)","(26.0, 60.0, 40.8)","(8.5, 15.5, 15.61111111111111)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.85)"
09-01-2023 13:48:45.025612,"(6.0, 8.4, 8.066666666666666)","(8.0, 10.5, 9.505882352941176)","(31.0, 48.0, 39.0)","(2.1, 2.84, 2.716842105263158)","(26.0, 60.0, 40.8)","(8.5, 16.5, 15.61111111111111)","(6.5, 9.8, 9.32)","(4.6, 6.2, 5.85)"
09-01-2023 13:48:46.402081,"(6.0, 8.2, 7.949999999999999)","(8.0, 10.5, 9.505882352941176)","(31.0, 48.0, 39.0)","(2.1, 2.84, 2.716842105263158)","(26.0, 60.0, 40.8)","(8.5, 16.5, 15.61111111111111)","(6.5, 9.8, 9.5)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:47.723119,"(6.0, 8.2, 7.927272727272727)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.84, 2.7)","(26.0, 60.0, 39.0)","(8.5, 16.5, 15.61111111111111)","(6.5, 9.8, 9.5)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:48.964369,"(6.0, 8.2, 7.949999999999999)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 39.0)","(2.05, 2.82, 2.6975000000000002)","(26.0, 60.0, 40.8)","(8.5, 16.5, 15.61111111111111)","(6.5, 9.8, 9.254545454545454)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:50.324575,"(6.0, 8.2, 7.949999999999999)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 39.0)","(2.05, 2.82, 2.6975000000000002)","(26.0, 60.0, 40.8)","(8.5, 16.5, 15.61111111111111)","(6.5, 9.8, 9.254545454545454)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:51.585009,"(6.0, 8.2, 7.949999999999999)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 39.0)","(2.05, 2.82, 2.6975000000000002)","(26.0, 60.0, 40.8)","(8.5, 16.5, 15.61111111111111)","(6.5, 9.8, 9.254545454545454)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:52.845357,"(6.0, 8.2, 7.949999999999999)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.6975000000000002)","(26.0, 60.0, 40.8)","(8.5, 16.5, 15.1875)","(6.5, 9.8, 8.709090909090909)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:54.032699,"(6.0, 8.2, 7.833333333333333)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.6975000000000002)","(26.0, 60.0, 40.8)","(8.5, 16.5, 15.84375)","(6.5, 9.8, 9.254545454545454)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:55.232009,"(6.0, 8.2, 7.879999999999999)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.6975000000000002)","(26.0, 60.0, 40.8)","(8.5, 16.5, 15.84375)","(6.5, 9.8, 9.254545454545454)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:56.537491,"(6.0, 8.2, 7.879999999999999)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.6975000000000002)","(26.0, 60.0, 40.8)","(8.5, 16.5, 15.84375)","(6.5, 9.8, 9.05)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:57.732980,"(6.0, 8.2, 7.879999999999999)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.6975000000000002)","(26.0, 60.0, 39.0)","(8.5, 16.5, 15.84375)","(6.5, 9.8, 9.05)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:48:58.968765,"(6.0, 8.2, 7.833333333333333)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.68875)","(26.0, 60.0, 39.0)","(8.5, 16.5, 14.25)","(6.5, 9.8, 9.254545454545454)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:49:00.157540,"(6.0, 8.2, 7.833333333333333)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.68875)","(26.0, 60.0, 39.0)","(8.5, 16.5, 14.25)","(6.5, 9.8, 9.05)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:49:01.339449,"(6.0, 8.2, 7.833333333333333)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.68875)","(26.0, 60.0, 39.0)","(8.5, 16.5, 14.25)","(6.5, 9.8, 8.927272727272728)","(4.6, 6.2, 5.956521739130435)"
09-01-2023 13:49:02.572648,"(6.0, 8.0, 7.8)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.68875)","(26.0, 60.0, 40.8)","(8.5, 16.5, 14.25)","(6.5, 9.8, 9.05)","(4.6, 6.2, 5.984615384615385)"
09-01-2023 13:49:03.813326,"(6.0, 7.8, 7.061538461538461)","(8.5, 10.5, 9.505882352941176)","(31.0, 48.0, 40.0)","(2.05, 2.82, 2.8548936170212764)","(26.0, 60.0, 40.8)","(8.5, 16.5, 14.25)","(6.5, 9.8, 9.05)","(4.6, 6.2, 5.984615384615385)"
