,Tiggerlong Rebel,Excess Power,Easy Breezy,Rocket Power,Silky Rose,Tat Panda,Island Chief
15-12-2022 12:10:45.497560,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:46.496932,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:47.456195,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:48.506929,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:49.527257,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:50.583501,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:51.604182,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:52.621962,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:53.651169,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:54.656895,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:55.670729,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:56.684444,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:57.662645,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.48695652173913)"
15-12-2022 12:10:58.617096,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:10:59.542947,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:00.453954,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:01.357730,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.9381818181818182)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:02.308715,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:03.291240,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:04.332782,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:05.371983,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:06.387963,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:07.366474,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:08.332524,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:09.242559,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:10.169840,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:11.128664,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:12.111472,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:13.178171,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:14.198085,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:15.192611,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:16.187335,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:17.164597,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:18.099004,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:19.023572,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:19.992130,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:21.013795,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:22.057562,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:23.121932,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:24.141480,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:25.177277,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:26.208625,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:27.235489,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:28.162299,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:29.177804,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:30.067748,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:31.018509,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:31.952599,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:32.944427,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:33.942705,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:34.988443,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:36.048981,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:37.017834,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:37.972089,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:38.919034,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:39.846821,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:40.780209,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:41.787816,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:42.778976,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:43.759167,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 21.708333333333332)","(61.0, 560.0, 310.0)","(61.0, 560.0, 310.0)","(7.0, 14.0, 13.314285714285713)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:44.797570,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 19.666666666666668)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:45.779479,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:46.765880,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:47.794402,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:48.834610,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:49.859537,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:50.866693,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:51.921048,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:52.852425,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:53.800344,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:54.758866,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:55.666476,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:56.579838,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:57.504256,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:58.535774,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:11:59.501718,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:00.461553,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:01.467414,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:02.478849,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:03.492108,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:04.480438,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:05.449317,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:06.354779,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:07.258084,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:08.211648,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:09.116087,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:10.051936,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:11.006756,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:11.939544,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:12.886544,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:13.884375,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:14.869027,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
15-12-2022 12:12:15.847469,"(3.7, 6.2, 4.014285714285714)","(1.85, 2.72, 1.903)","(13.0, 29.0, 16.636363636363637)","(61.0, 560.0, 295.2941176470588)","(61.0, 560.0, 295.2941176470588)","(7.0, 14.0, 12.444444444444445)","(4.2, 8.2, 5.77037037037037)"
