,Flying Foo Foo,Imperial Master,Stellar Lad,Boogie Value,Jet Age,Winlock At Large,Penshurst Lass,Demolition
10-01-2023 14:03:59.085147,"(1.55, 1.74, 1.72359375)","(6.5, 15.0, 12.375)","(31.0, 240.0, 152.5)","(3.5, 4.3, 4.085714285714285)","(14.0, 55.0, 52.625)","(18.0, 34.0, 29.666666666666668)","(101.0, 730.0, 465.0)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:00.177148,"(1.55, 1.74, 1.7236363636363636)","(6.5, 15.0, 12.375)","(31.0, 240.0, 152.5)","(3.5, 4.3, 4.085714285714285)","(14.0, 55.0, 52.625)","(18.0, 34.0, 29.666666666666668)","(101.0, 730.0, 465.0)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:01.237896,"(1.55, 1.74, 1.7236363636363636)","(6.5, 14.5, 12.25)","(31.0, 240.0, 152.5)","(3.5, 4.3, 4.085714285714285)","(14.0, 55.0, 52.625)","(18.0, 34.0, 29.666666666666668)","(101.0, 730.0, 465.0)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:02.288498,"(1.55, 1.74, 1.7236363636363636)","(6.5, 14.5, 12.25)","(31.0, 240.0, 152.5)","(3.5, 4.3, 3.9666666666666663)","(14.0, 55.0, 42.53333333333333)","(18.0, 34.0, 27.470588235294116)","(101.0, 730.0, 624.0)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:03.333364,"(1.55, 1.74, 1.725)","(6.5, 14.0, 12.75)","(31.0, 240.0, 152.5)","(3.5, 4.3, 4.085714285714285)","(14.0, 50.0, 52.625)","(18.0, 32.0, 30.166666666666664)","(101.0, 730.0, 624.0)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:04.413207,"(1.55, 1.74, 1.7142857142857142)","(6.5, 14.5, 12.0)","(31.0, 240.0, 152.5)","(3.5, 4.3, 4.085714285714285)","(14.0, 55.0, 52.625)","(18.0, 32.0, 30.166666666666664)","(101.0, 730.0, 671.1111111111111)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:05.499213,"(1.55, 1.74, 1.7142857142857142)","(6.5, 14.5, 12.25)","(31.0, 240.0, 152.5)","(3.5, 4.3, 3.925)","(14.0, 55.0, 52.625)","(18.0, 32.0, 31.0)","(101.0, 730.0, 671.1111111111111)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:06.559917,"(1.55, 1.74, 1.7328571428571429)","(6.5, 14.5, 12.25)","(31.0, 240.0, 152.5)","(3.5, 4.3, 3.9666666666666663)","(14.0, 55.0, 52.625)","(18.0, 34.0, 32.81818181818182)","(101.0, 730.0, 671.1111111111111)","(26.0, 130.0, 88.75)"
10-01-2023 14:04:07.571131,"(1.55, 1.76, 1.7454545454545454)","(6.5, 14.5, 12.0)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.9176470588235293)","(14.0, 55.0, 52.625)","(18.0, 34.0, 32.81818181818182)","(101.0, 730.0, 671.1111111111111)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:08.650898,"(1.55, 1.76, 1.7454545454545454)","(6.5, 14.5, 12.25)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.9666666666666663)","(14.0, 55.0, 52.625)","(18.0, 34.0, 32.81818181818182)","(101.0, 730.0, 448.57142857142856)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:09.800943,"(1.55, 1.76, 1.7454545454545454)","(6.5, 14.5, 12.25)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.9428571428571426)","(14.0, 55.0, 52.625)","(18.0, 34.0, 30.285714285714285)","(101.0, 490.0, 470.0)","(26.0, 130.0, 91.17647058823529)"
10-01-2023 14:04:10.971270,"(1.55, 1.76, 1.7353846153846153)","(6.5, 14.5, 12.25)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.9818181818181815)","(14.0, 55.0, 52.625)","(18.0, 34.0, 30.285714285714285)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:12.210655,"(1.55, 1.76, 1.7422222222222221)","(6.5, 14.5, 12.0)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.911111111111111)","(14.0, 55.0, 52.625)","(18.0, 34.0, 27.842105263157894)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:13.321871,"(1.55, 1.76, 1.7345454545454546)","(6.5, 14.5, 12.0)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.911111111111111)","(14.0, 55.0, 52.625)","(18.0, 34.0, 30.285714285714285)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:14.393128,"(1.55, 1.76, 1.704)","(6.5, 14.5, 12.25)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.911111111111111)","(14.0, 55.0, 52.625)","(18.0, 34.0, 30.285714285714285)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:15.499903,"(1.55, 1.76, 1.704)","(6.5, 14.5, 13.0)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.911111111111111)","(14.0, 55.0, 52.625)","(18.0, 34.0, 27.842105263157894)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:16.780057,"(1.55, 1.76, 1.721111111111111)","(6.5, 14.5, 14.083333333333334)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.911111111111111)","(14.0, 55.0, 52.625)","(18.0, 34.0, 30.285714285714285)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:18.053176,"(1.55, 1.76, 1.6732530120481928)","(6.5, 15.0, 14.5625)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.9499999999999997)","(14.0, 55.0, 52.625)","(18.0, 34.0, 27.842105263157894)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:19.332551,"(1.55, 1.66, 1.6453846153846152)","(6.5, 15.0, 14.61111111111111)","(31.0, 240.0, 178.75)","(3.5, 4.3, 3.9499999999999997)","(14.0, 55.0, 52.625)","(18.0, 34.0, 27.842105263157894)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:20.559988,"(1.55, 1.66, 1.6447999999999998)","(6.5, 15.0, 14.61111111111111)","(31.0, 240.0, 178.75)","(3.5, 4.3, 3.9499999999999997)","(14.0, 55.0, 52.625)","(18.0, 34.0, 27.142857142857142)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:21.783783,"(1.55, 1.66, 1.6472727272727272)","(6.5, 15.0, 14.4)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.9499999999999997)","(14.0, 55.0, 52.625)","(18.0, 34.0, 28.666666666666664)","(101.0, 730.0, 470.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:23.007410,"(1.55, 1.66, 1.6472727272727272)","(6.5, 15.0, 14.4)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.9499999999999997)","(14.0, 55.0, 52.625)","(18.0, 34.0, 31.0)","(101.0, 730.0, 475.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:24.246375,"(1.55, 1.66, 1.651578947368421)","(6.5, 15.0, 14.772727272727273)","(31.0, 240.0, 161.25)","(3.5, 4.3, 3.9)","(14.0, 55.0, 52.625)","(18.0, 34.0, 28.857142857142858)","(101.0, 730.0, 475.0)","(26.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:25.503475,"(1.5, 1.66, 1.651578947368421)","(7.0, 15.0, 14.772727272727273)","(31.0, 240.0, 161.25)","(3.5, 4.3, 3.838461538461538)","(16.0, 55.0, 41.6)","(18.0, 34.0, 25.18181818181818)","(91.0, 730.0, 560.0)","(31.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:26.713843,"(1.5, 1.66, 1.651578947368421)","(7.0, 15.0, 14.0)","(31.0, 240.0, 161.25)","(3.5, 4.3, 3.8846153846153846)","(16.0, 48.0, 41.6)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 560.0)","(31.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:27.976422,"(1.5, 1.66, 1.651578947368421)","(7.0, 15.0, 14.0)","(31.0, 240.0, 161.25)","(3.5, 4.3, 3.8846153846153846)","(16.0, 48.0, 41.6)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 560.0)","(31.0, 130.0, 79.23076923076923)"
10-01-2023 14:04:29.201051,"(1.5, 1.66, 1.651578947368421)","(7.0, 15.0, 14.0)","(31.0, 240.0, 161.25)","(3.5, 4.3, 3.8846153846153846)","(16.0, 48.0, 41.6)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 563.3333333333333)","(31.0, 130.0, 78.33333333333333)"
10-01-2023 14:04:30.390342,"(1.5, 1.66, 1.651578947368421)","(7.0, 15.0, 14.0)","(31.0, 240.0, 161.25)","(3.5, 4.3, 3.868)","(16.0, 48.0, 44.4)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 563.3333333333333)","(31.0, 95.0, 78.05555555555556)"
10-01-2023 14:04:31.570612,"(1.5, 1.66, 1.6538461538461537)","(7.0, 15.0, 14.0)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.868)","(16.0, 48.0, 41.6)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 563.3333333333333)","(31.0, 130.0, 78.23529411764706)"
10-01-2023 14:04:32.756798,"(1.5, 1.66, 1.6548387096774193)","(7.0, 15.0, 14.642857142857142)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.8846153846153846)","(16.0, 48.0, 43.0)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 130.0, 81.11111111111111)"
10-01-2023 14:04:33.950455,"(1.5, 1.66, 1.6555555555555554)","(7.0, 15.0, 14.0)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.8846153846153846)","(16.0, 46.0, 43.0)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 130.0, 81.11111111111111)"
10-01-2023 14:04:35.154281,"(1.5, 1.66, 1.6555555555555554)","(7.0, 15.0, 14.0)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.8846153846153846)","(16.0, 46.0, 40.666666666666664)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 130.0, 81.11111111111111)"
10-01-2023 14:04:36.381173,"(1.5, 1.66, 1.6555555555555554)","(7.0, 15.0, 14.0)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.8846153846153846)","(16.0, 46.0, 43.0)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 130.0, 81.11111111111111)"
10-01-2023 14:04:37.720302,"(1.5, 1.66, 1.6548387096774193)","(7.0, 15.0, 14.0)","(31.0, 240.0, 170.0)","(3.5, 4.3, 3.8846153846153846)","(16.0, 46.0, 43.0)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 130.0, 81.11111111111111)"
10-01-2023 14:04:38.997854,"(1.5, 1.66, 1.6548387096774193)","(7.0, 15.0, 14.0)","(31.0, 240.0, 178.75)","(3.5, 4.3, 3.8846153846153846)","(16.0, 46.0, 41.6)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 130.0, 83.66666666666667)"
10-01-2023 14:04:40.189864,"(1.5, 1.66, 1.6548387096774193)","(7.0, 15.0, 14.0)","(31.0, 240.0, 178.75)","(3.5, 4.3, 3.8846153846153846)","(16.0, 44.0, 41.6)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 140.0, 83.66666666666667)"
10-01-2023 14:04:41.257757,"(1.5, 1.66, 1.6548387096774193)","(7.0, 15.0, 14.0)","(31.0, 240.0, 178.75)","(3.5, 4.3, 3.892857142857143)","(16.0, 44.0, 39.733333333333334)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 140.0, 84.28571428571429)"
10-01-2023 14:04:42.458233,"(1.5, 1.66, 1.6548387096774193)","(7.0, 15.0, 14.0)","(31.0, 240.0, 178.75)","(3.5, 4.3, 3.8714285714285714)","(16.0, 44.0, 41.6)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 140.0, 84.0)"
10-01-2023 14:04:43.708879,"(1.5, 1.71, 1.6566666666666665)","(7.0, 15.0, 14.0)","(31.0, 240.0, 178.75)","(3.5, 4.3, 3.8714285714285714)","(16.0, 44.0, 38.8)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 140.0, 84.0)"
10-01-2023 14:04:44.897015,"(1.5, 1.71, 1.6566666666666665)","(7.0, 15.0, 14.0)","(31.0, 240.0, 178.75)","(3.5, 4.3, 4.0)","(16.0, 44.0, 38.24)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 140.0, 84.0)"
10-01-2023 14:04:46.011170,"(1.5, 1.71, 1.6566666666666665)","(7.0, 15.0, 14.0)","(31.0, 240.0, 178.75)","(3.5, 4.2, 3.977777777777778)","(16.0, 44.0, 38.24)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 140.0, 84.0)"
10-01-2023 14:04:47.140325,"(1.5, 1.71, 1.6566666666666665)","(7.0, 15.0, 14.0)","(31.0, 240.0, 143.75)","(3.5, 4.2, 3.914285714285714)","(16.0, 44.0, 38.24)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 140.0, 84.0)"
10-01-2023 14:04:48.377055,"(1.5, 1.71, 1.6566666666666665)","(7.0, 15.0, 14.0)","(31.0, 240.0, 135.0)","(3.5, 4.2, 3.977777777777778)","(16.0, 44.0, 38.24)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 140.0, 84.0)"
10-01-2023 14:04:49.653191,"(1.5, 1.71, 1.654)","(7.0, 15.0, 14.0)","(31.0, 240.0, 135.0)","(3.5, 4.2, 3.857142857142857)","(16.0, 44.0, 38.24)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(31.0, 140.0, 84.0)"
10-01-2023 14:04:50.968663,"(1.5, 1.75, 1.6566666666666665)","(6.5, 15.0, 14.0)","(31.0, 240.0, 135.0)","(3.5, 4.2, 3.857142857142857)","(14.0, 44.0, 38.24)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(26.0, 140.0, 84.0)"
10-01-2023 14:04:52.162000,"(1.5, 1.74, 1.683157894736842)","(6.5, 15.0, 14.0)","(31.0, 240.0, 143.75)","(3.5, 4.2, 3.857142857142857)","(14.0, 44.0, 38.54545454545455)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(26.0, 140.0, 84.0)"
10-01-2023 14:04:53.451521,"(1.5, 1.74, 1.683157894736842)","(6.5, 15.0, 14.0)","(31.0, 240.0, 143.75)","(3.5, 4.2, 3.857142857142857)","(14.0, 44.0, 38.54545454545455)","(18.0, 32.0, 25.18181818181818)","(91.0, 730.0, 485.0)","(26.0, 140.0, 84.0)"
10-01-2023 14:04:54.701663,"(1.5, 1.74, 1.6628571428571428)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.857142857142857)","(18.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 140.0, 90.0)"
10-01-2023 14:04:55.956768,"(1.5, 1.73, 1.6614285714285713)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.857142857142857)","(18.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 90.0)"
10-01-2023 14:04:57.224581,"(1.5, 1.73, 1.656153846153846)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.857142857142857)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:04:58.442496,"(1.5, 1.73, 1.656153846153846)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.857142857142857)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:04:59.698903,"(1.5, 1.73, 1.656153846153846)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.857142857142857)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:05:00.922896,"(1.5, 1.73, 1.69)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.857142857142857)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:05:02.249260,"(1.5, 1.73, 1.7130769230769232)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8666666666666667)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:05:03.572671,"(1.5, 1.73, 1.7130769230769232)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8666666666666667)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:05:04.887043,"(1.5, 1.7, 1.6965217391304348)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8666666666666667)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:05:06.096198,"(1.5, 1.7, 1.6961111111111111)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8666666666666667)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:05:07.205249,"(1.5, 1.7, 1.6961111111111111)","(7.5, 14.0, 13.25)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8666666666666667)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:05:08.459424,"(1.5, 1.7, 1.6961111111111111)","(7.5, 14.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8666666666666667)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 92.5)"
10-01-2023 14:05:09.820689,"(1.5, 1.7, 1.6961111111111111)","(7.5, 15.0, 13.25)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8666666666666667)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 93.33333333333333)"
10-01-2023 14:05:11.159564,"(1.5, 1.7, 1.6961111111111111)","(7.5, 14.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8666666666666667)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 93.33333333333333)"
10-01-2023 14:05:12.408787,"(1.5, 1.7, 1.6961111111111111)","(7.5, 15.0, 14.0)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8666666666666667)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 93.33333333333333)"
10-01-2023 14:05:13.668548,"(1.5, 1.7, 1.6975)","(7.5, 15.0, 13.785714285714286)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8470588235294114)","(17.0, 44.0, 38.54545454545455)","(17.0, 32.0, 25.18181818181818)","(101.0, 730.0, 485.0)","(31.0, 130.0, 93.33333333333333)"
10-01-2023 14:05:14.906523,"(1.5, 1.7, 1.6975)","(7.5, 14.0, 13.785714285714286)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8470588235294114)","(17.0, 44.0, 37.75)","(17.0, 32.0, 24.1875)","(101.0, 730.0, 485.0)","(31.0, 130.0, 93.33333333333333)"
10-01-2023 14:05:16.206688,"(1.5, 1.7, 1.6975)","(7.5, 14.0, 14.846153846153847)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8470588235294114)","(17.0, 44.0, 37.75)","(17.0, 32.0, 24.94736842105263)","(101.0, 730.0, 485.0)","(31.0, 130.0, 93.33333333333333)"
10-01-2023 14:05:17.474168,"(1.5, 1.7, 1.6966666666666665)","(7.5, 15.0, 14.846153846153847)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8470588235294114)","(17.0, 44.0, 37.75)","(17.0, 30.0, 23.93103448275862)","(101.0, 730.0, 485.0)","(31.0, 130.0, 85.26315789473685)"
10-01-2023 14:05:18.781503,"(1.5, 1.7, 1.67)","(7.5, 14.5, 14.714285714285714)","(41.0, 240.0, 143.75)","(3.5, 4.2, 3.8470588235294114)","(17.0, 44.0, 37.75)","(17.0, 30.0, 23.93103448275862)","(101.0, 730.0, 485.0)","(31.0, 140.0, 85.26315789473685)"
10-01-2023 14:05:20.059200,"(1.5, 1.7, 1.67)","(7.5, 16.0, 14.714285714285714)","(41.0, 240.0, 152.5)","(3.5, 4.2, 3.8470588235294114)","(17.0, 44.0, 37.75)","(17.0, 30.0, 23.93103448275862)","(101.0, 730.0, 485.0)","(31.0, 140.0, 83.52941176470588)"
10-01-2023 14:05:21.399550,"(1.5, 1.7, 1.6933333333333334)","(7.5, 16.0, 14.714285714285714)","(41.0, 240.0, 152.5)","(3.5, 4.2, 3.8470588235294114)","(17.0, 44.0, 37.75)","(17.0, 30.0, 23.93103448275862)","(101.0, 730.0, 485.0)","(31.0, 140.0, 83.52941176470588)"
10-01-2023 14:05:22.765215,"(1.5, 1.7, 1.6975)","(7.5, 16.0, 14.714285714285714)","(41.0, 240.0, 152.5)","(3.4, 4.2, 3.8470588235294114)","(19.0, 44.0, 37.75)","(17.0, 30.0, 23.435897435897434)","(101.0, 730.0, 485.0)","(31.0, 140.0, 85.26315789473685)"
10-01-2023 14:05:24.114701,"(1.5, 1.7, 1.6975)","(7.5, 16.0, 14.714285714285714)","(41.0, 240.0, 152.5)","(3.4, 4.2, 3.8470588235294114)","(19.0, 44.0, 37.75)","(17.0, 30.0, 23.435897435897434)","(101.0, 730.0, 632.0)","(31.0, 140.0, 85.26315789473685)"
10-01-2023 14:05:25.377888,"(1.5, 1.7, 1.6975)","(7.5, 16.0, 14.714285714285714)","(41.0, 240.0, 152.5)","(3.4, 4.2, 3.8470588235294114)","(19.0, 44.0, 37.75)","(17.0, 30.0, 23.435897435897434)","(101.0, 730.0, 485.0)","(31.0, 140.0, 85.26315789473685)"
10-01-2023 14:05:26.644073,"(1.5, 1.7, 1.6949999999999998)","(7.5, 16.0, 14.714285714285714)","(41.0, 240.0, 182.72727272727272)","(3.4, 4.2, 3.8470588235294114)","(19.0, 44.0, 36.46153846153846)","(17.0, 30.0, 23.435897435897434)","(101.0, 730.0, 485.0)","(31.0, 140.0, 85.26315789473685)"
10-01-2023 14:05:27.960774,"(1.5, 1.7, 1.6966666666666665)","(7.5, 16.0, 14.25)","(41.0, 240.0, 143.75)","(3.4, 4.2, 3.8470588235294114)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 730.0, 485.0)","(31.0, 140.0, 85.26315789473685)"
10-01-2023 14:05:29.317764,"(1.5, 1.7, 1.698)","(7.5, 16.0, 14.25)","(41.0, 240.0, 143.75)","(3.4, 4.2, 3.8470588235294114)","(19.0, 38.0, 35.391304347826086)","(17.0, 30.0, 23.435897435897434)","(101.0, 730.0, 485.0)","(31.0, 140.0, 85.26315789473685)"
10-01-2023 14:05:30.702810,"(1.5, 1.7, 1.698)","(7.5, 16.0, 14.25)","(41.0, 240.0, 152.5)","(3.4, 4.2, 3.8470588235294114)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 730.0, 485.0)","(31.0, 140.0, 85.26315789473685)"
10-01-2023 14:05:32.372541,"(1.5, 1.7, 1.696875)","(7.5, 16.0, 14.25)","(41.0, 240.0, 152.5)","(3.4, 4.2, 3.8470588235294114)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 730.0, 485.0)","(31.0, 140.0, 79.0625)"
10-01-2023 14:05:33.969106,"(1.5, 1.7, 1.696875)","(7.5, 16.0, 15.0)","(41.0, 240.0, 152.5)","(3.4, 4.2, 3.933333333333333)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 730.0, 422.5)","(31.0, 140.0, 79.0625)"
10-01-2023 14:05:35.345845,"(1.5, 1.7, 1.696875)","(7.5, 16.0, 14.6)","(41.0, 240.0, 161.25)","(3.4, 4.1, 3.933333333333333)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 970.0, 422.5)","(31.0, 140.0, 79.0625)"
10-01-2023 14:05:36.685860,"(1.5, 1.7, 1.696875)","(7.5, 17.0, 14.75)","(41.0, 240.0, 161.25)","(3.4, 4.1, 3.8307692307692305)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 970.0, 445.0)","(31.0, 140.0, 79.0625)"
10-01-2023 14:05:38.063979,"(1.5, 1.7, 1.6966666666666665)","(7.5, 17.0, 14.272727272727273)","(41.0, 240.0, 161.25)","(3.4, 4.1, 3.8307692307692305)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 650.0, 445.0)","(31.0, 140.0, 79.0625)"
10-01-2023 14:05:39.481106,"(1.5, 1.7, 1.6966666666666665)","(7.5, 17.0, 14.272727272727273)","(41.0, 240.0, 161.25)","(3.4, 4.1, 3.8307692307692305)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 650.0, 445.0)","(31.0, 140.0, 79.0625)"
10-01-2023 14:05:40.922776,"(1.5, 1.7, 1.6966666666666665)","(7.5, 17.0, 14.272727272727273)","(41.0, 240.0, 135.0)","(3.4, 4.1, 3.8307692307692305)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 650.0, 445.0)","(31.0, 140.0, 79.0625)"
10-01-2023 14:05:42.307218,"(1.5, 1.7, 1.6966666666666665)","(7.5, 17.0, 14.272727272727273)","(41.0, 240.0, 135.0)","(3.4, 4.1, 3.888793103448276)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 650.0, 445.0)","(31.0, 140.0, 79.0625)"
10-01-2023 14:05:43.715823,"(1.5, 1.7, 1.6981818181818182)","(7.5, 17.0, 14.272727272727273)","(41.0, 240.0, 161.25)","(3.4, 4.1, 3.888793103448276)","(19.0, 38.0, 35.142857142857146)","(17.0, 30.0, 23.435897435897434)","(101.0, 650.0, 445.0)","(31.0, 140.0, 79.0625)"
