,California Press,Shines,Captain George,Karuta King,Sacred Delago,Sippity Sip,Ponca,War Memorial,Skye Banner,Buckin Rippa
08-12-2022 14:55:29.645390,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 256.25)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 100.0, 80.0)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:31.312087,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 256.25)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 100.0, 80.0)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:32.856799,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 256.25)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 100.0, 80.0)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:34.323905,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 256.25)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 100.0, 80.0)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:35.894883,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 256.25)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 100.0, 80.0)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:37.437149,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 256.25)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 100.0, 80.0)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:38.932656,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 100.0, 82.4375)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:40.569832,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 95.0, 79.23529411764706)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:42.201509,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 95.0, 79.23529411764706)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:43.826762,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 95.0, 79.23529411764706)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:45.363417,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 95.0, 79.23529411764706)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:46.840419,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 95.0, 77.4)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:48.206021,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 85.0, 70.25)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:49.558292,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 80.0, 65.55555555555556)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:50.844328,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 80.0, 65.55555555555556)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:52.157217,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 80.0, 65.55555555555556)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:53.519703,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 80.0, 65.55555555555556)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:55.000573,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 80.0, 65.55555555555556)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:56.511167,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 80.0, 65.55555555555556)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:57.974375,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.323076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 80.0, 65.55555555555556)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:55:59.478429,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.24)","(21.0, 110.0, 81.2)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.92)","(31.0, 80.0, 63.0)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:00.937016,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.24)","(21.0, 110.0, 95.6)","(51.0, 320.0, 255.0)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 80.0, 59.16666666666667)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:02.415359,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.24)","(21.0, 110.0, 95.6)","(51.0, 320.0, 277.5)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 80.0, 59.16666666666667)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:03.852101,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.24)","(21.0, 110.0, 95.6)","(51.0, 320.0, 277.5)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 80.0, 59.16666666666667)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:05.245488,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 6.0, 5.48)","(21.0, 110.0, 95.6)","(51.0, 320.0, 277.5)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 80.0, 59.16666666666667)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:06.633927,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 95.6)","(51.0, 320.0, 277.5)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 80.0, 61.5)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:08.086465,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.523076923076923)","(21.0, 110.0, 95.6)","(51.0, 320.0, 277.5)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 61.5)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:09.586280,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.523076923076923)","(21.0, 110.0, 95.6)","(51.0, 320.0, 277.5)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 61.5)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:11.015878,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.523076923076923)","(21.0, 110.0, 95.6)","(51.0, 320.0, 277.5)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 61.5)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:12.412001,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.523076923076923)","(21.0, 110.0, 95.6)","(51.0, 320.0, 236.66666666666666)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 61.5)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:13.810250,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.523076923076923)","(21.0, 110.0, 95.6)","(51.0, 320.0, 236.66666666666666)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 61.5)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:15.342446,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 95.6)","(51.0, 320.0, 236.66666666666666)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 61.5)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:16.905997,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 95.6)","(51.0, 320.0, 236.66666666666666)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 61.5)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:18.439997,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 95.6)","(51.0, 320.0, 236.66666666666666)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 61.5)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:19.902997,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 95.6)","(51.0, 320.0, 236.66666666666666)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 58.875)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:21.378478,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 236.66666666666666)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 58.875)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:22.865315,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 236.66666666666666)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 58.875)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:24.365484,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:25.976665,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 301.73333333333335)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:27.415304,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:28.928428,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:30.432619,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:32.037955,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:33.514040,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:35.082500,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:36.636558,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:38.105719,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:39.598426,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:41.146329,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:42.628490,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:44.142586,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:45.676321,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:47.201962,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:48.722296,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:50.324524,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:51.881903,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:53.430621,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:54.968543,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:56.468349,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.92)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:58.046617,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 96.9090909090909)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.1, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 23.142857142857142)","(61.0, 370.0, 330.625)"
08-12-2022 14:56:59.561000,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 92.0)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:57:01.164536,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 92.0)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:57:02.613017,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 92.0)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:57:04.364363,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 92.0)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:57:06.000708,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 92.0)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:57:07.688522,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.48)","(21.0, 110.0, 92.0)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:57:09.415075,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.523076923076923)","(21.0, 110.0, 92.0)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:57:11.057294,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.523076923076923)","(21.0, 110.0, 91.0)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
08-12-2022 14:57:12.695676,"(4.0, 4.8, 4.514285714285714)","(3.3, 4.4, 4.3527272727272734)","(4.0, 5.9, 5.523076923076923)","(21.0, 110.0, 96.18181818181819)","(51.0, 320.0, 295.0909090909091)","(31.0, 210.0, 186.0)","(3.6, 4.2, 3.8235294117647056)","(31.0, 75.0, 65.78571428571428)","(14.0, 24.0, 20.0)","(61.0, 370.0, 330.625)"
