,Go Forward Tink,Oh Suzie,Flying Bella,Udella Bale,Hasten Jet,Pablos Star,Im Indigo,Levator
05-01-2023 14:00:45.448385,"(9.0, 34.0, 29.0)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 49.75)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:46.723212,"(9.0, 34.0, 29.0)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 49.75)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:48.062495,"(9.0, 34.0, 29.0)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 49.75)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:49.434499,"(9.0, 34.0, 29.0)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 49.75)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:50.788426,"(9.0, 34.0, 29.0)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 49.75)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:52.122523,"(9.0, 34.0, 27.75)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 49.75)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:53.389860,"(9.0, 34.0, 27.8)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:54.617364,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:55.810934,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:57.006842,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:58.232483,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:00:59.497889,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:00.742836,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:01.970005,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:03.126923,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:04.335285,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:05.608526,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 2.8461538461538463)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:06.892052,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 3.0166666666666666)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:08.497184,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 3.0166666666666666)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:09.912215,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 3.0166666666666666)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:11.243890,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 3.0166666666666666)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:12.455083,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 3.0166666666666666)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:13.539254,"(9.0, 34.0, 31.745454545454542)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 55.66666666666667)","(2.7, 3.65, 3.0166666666666666)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:14.697548,"(9.0, 34.0, 30.485714285714288)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 56.0)","(2.7, 3.65, 3.0166666666666666)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:15.900059,"(9.0, 34.0, 29.119999999999997)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 56.0)","(2.7, 3.65, 3.0166666666666666)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:17.133368,"(9.0, 34.0, 25.119999999999997)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 56.0)","(2.7, 3.65, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:18.328631,"(9.0, 29.0, 25.119999999999997)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 56.0)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:19.509730,"(9.0, 29.0, 25.119999999999997)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 56.0)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:20.707292,"(9.0, 29.0, 25.119999999999997)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 56.0)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:21.894588,"(9.0, 29.0, 25.119999999999997)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 56.0)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 17.78333333333333)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:23.085703,"(9.0, 29.0, 25.119999999999997)","(51.0, 230.0, 186.8888888888889)","(19.0, 130.0, 56.0)","(2.7, 3.7, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:24.289908,"(9.0, 29.0, 26.84444444444444)","(51.0, 230.0, 154.8)","(19.0, 130.0, 62.5)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:25.494520,"(9.0, 29.0, 26.84444444444444)","(51.0, 230.0, 154.8)","(19.0, 130.0, 62.5)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:26.662876,"(9.0, 29.0, 26.84444444444444)","(51.0, 230.0, 154.8)","(19.0, 130.0, 62.5)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:27.923358,"(9.0, 29.0, 26.84444444444444)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:29.204964,"(9.0, 29.0, 26.84444444444444)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:30.551960,"(9.0, 29.0, 26.84444444444444)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:31.893559,"(9.0, 34.0, 27.345454545454544)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:33.201352,"(9.0, 34.0, 27.345454545454544)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:34.610833,"(9.0, 34.0, 27.345454545454544)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:35.976803,"(9.0, 34.0, 27.345454545454544)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:37.199467,"(9.0, 34.0, 27.345454545454544)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:38.431346,"(9.0, 34.0, 27.345454545454544)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:39.764957,"(9.0, 34.0, 27.345454545454544)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:41.104885,"(9.0, 34.0, 24.615384615384613)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:42.471870,"(9.0, 34.0, 24.615384615384613)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:43.846652,"(9.0, 34.0, 24.615384615384613)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:45.525404,"(9.0, 34.0, 19.0)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:47.171263,"(9.0, 34.0, 19.0)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:48.589217,"(9.0, 34.0, 19.0)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 2.923529411764706)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:50.112706,"(9.0, 34.0, 19.0)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.65, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:51.428900,"(9.0, 34.0, 19.3125)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:01:53.193850,"(9.0, 34.0, 19.3125)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.0)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 12.333333333333332)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:54.647441,"(9.0, 34.0, 19.3125)","(51.0, 230.0, 154.8)","(19.0, 130.0, 63.1)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 12.333333333333332)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:55.968119,"(9.0, 34.0, 19.3125)","(51.0, 230.0, 154.8)","(19.0, 130.0, 63.1)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:57.244242,"(9.0, 34.0, 19.3125)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.75)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:58.384823,"(9.0, 34.0, 19.3125)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.75)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:01:59.673848,"(9.0, 34.0, 19.3125)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.75)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:00.915870,"(9.0, 34.0, 19.3125)","(51.0, 230.0, 154.8)","(19.0, 130.0, 46.75)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:02.245966,"(9.0, 34.0, 24.416666666666668)","(51.0, 230.0, 154.8)","(19.0, 130.0, 58.964285714285715)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:03.503590,"(9.0, 34.0, 24.416666666666668)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 58.964285714285715)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:04.684798,"(9.0, 34.0, 24.416666666666668)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 58.964285714285715)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:06.038996,"(9.0, 34.0, 20.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 58.964285714285715)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:07.360689,"(9.0, 34.0, 25.041666666666668)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:08.603496,"(9.0, 34.0, 25.041666666666668)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:09.930238,"(9.0, 34.0, 25.041666666666668)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:11.220795,"(9.0, 34.0, 25.041666666666668)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:12.415750,"(9.0, 34.0, 25.041666666666668)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.0, 14.2)","(6.0, 9.8, 6.684615384615385)"
05-01-2023 14:02:13.550533,"(9.0, 34.0, 25.041666666666668)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:14.826643,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:16.181993,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:17.558411,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:18.896317,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:20.404833,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:21.856765,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 59.92857142857143)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:23.185766,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 41.63636363636364)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:24.350187,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 41.63636363636364)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:25.549071,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 41.63636363636364)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:26.871477,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 41.63636363636364)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:28.112448,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 41.63636363636364)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:29.350561,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 41.63636363636364)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
05-01-2023 14:02:30.646509,"(9.0, 32.0, 22.25)","(51.0, 230.0, 176.85714285714286)","(19.0, 130.0, 41.63636363636364)","(2.7, 3.7, 3.0076923076923077)","(2.6, 4.1, 3.1666666666666665)","(10.0, 19.5, 18.47)","(8.5, 17.5, 14.533333333333333)","(6.0, 9.8, 6.358823529411765)"
