,Uri Bale,Miss Rowdy,Homebush Shadow,Impressive Sonic,Iced Mocha,Diamond Warrior,Goldstar Ricky,Yoshi Moon
12-01-2023 14:55:05.585880,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.0, 7.7)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:06.896841,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.0, 7.7)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:08.032431,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.67142857142857)","(6.0, 10.0, 7.7)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:09.192147,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.788888888888888)","(6.0, 10.0, 7.7)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:10.387718,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.788888888888888)","(6.0, 10.0, 7.7)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:11.642987,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.788888888888888)","(6.0, 10.0, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:12.861422,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.788888888888888)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:14.058902,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.788888888888888)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:15.446736,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.788888888888888)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:16.748717,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.788888888888888)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:17.890899,"(3.8, 6.0, 4.658333333333333)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:19.062019,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:20.215160,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:21.521671,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:22.715003,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:23.868570,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:25.085634,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:26.310599,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:27.430624,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:28.572572,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:29.750288,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:30.934165,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:32.467884,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:33.584233,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:34.913677,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:36.125368,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.766666666666666)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:37.555289,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 7.3)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.87272727272727)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:38.772670,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 7.3)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:39.895236,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 7.3)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:41.132928,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 7.3)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:42.370695,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 7.3)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:43.511614,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 7.3)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:44.650125,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:45.791424,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:47.008171,"(3.8, 6.0, 4.541666666666667)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:48.106532,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:49.188729,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:50.266880,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:51.453625,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:52.602618,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:53.809103,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:55.200715,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:56.528749,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:57.800612,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:55:59.123871,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:00.405227,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:01.648553,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:02.751882,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:03.804810,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:04.924693,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:06.045004,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:07.219874,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 15.916666666666666)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:08.481340,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:09.708352,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:10.906513,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:12.080696,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:13.201263,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:14.596097,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:15.934676,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:17.227320,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:18.701225,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:19.985602,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:21.395714,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:22.627540,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:23.854355,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:25.052265,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:26.232425,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:27.377714,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:28.367006,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:29.574578,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:30.769567,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:32.009264,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:33.233036,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:34.472287,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:35.808190,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:37.098066,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
12-01-2023 14:56:38.322896,"(3.8, 6.0, 4.707692307692308)","(5.5, 9.4, 7.114285714285715)","(8.0, 14.5, 12.525)","(8.5, 17.5, 16.06923076923077)","(5.5, 9.2, 8.25)","(6.0, 10.5, 7.95)","(9.0, 21.0, 19.854545454545455)","(5.5, 9.2, 7.0285714285714285)"
