,Todling Bale,Widdicombe Bale,Zippy Artist,Four Barrels,My Mate Tip,Heffernan Bale,Wizardry Tricks,Mr Buck Lee
07-12-2022 19:41:24.364388,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 21.454545454545453)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:25.906995,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 21.454545454545453)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:27.289519,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 21.454545454545453)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:28.628670,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 21.454545454545453)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:30.047858,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:31.451841,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:32.812963,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:34.193791,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:35.470405,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:36.696894,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:38.025626,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:39.341389,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:40.701696,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:41.959498,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:43.162560,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:44.423228,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:45.872906,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:47.235355,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:48.570232,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 23.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:50.168183,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 34.0)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:51.432620,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 34.0)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:52.758754,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 20.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:54.051484,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 20.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:55.533253,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 20.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:56.996393,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 20.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:58.390315,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 20.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:41:59.711478,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 20.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:01.085769,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 20.333333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:02.427414,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 30.9)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:03.771864,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 30.9)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:05.084171,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 30.9)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:06.429294,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 30.9)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:07.714476,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 30.9)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:08.983981,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 31.833333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:10.322913,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 31.833333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:11.677583,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 31.833333333333336)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:13.029826,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 29.875)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:14.308422,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 29.875)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:15.556118,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 29.875)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 13.222222222222221)"
07-12-2022 19:42:16.751905,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 29.875)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:17.952143,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 29.875)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:19.207883,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 29.875)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:20.481491,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 36.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:21.754439,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:23.006494,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:24.262560,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:25.488129,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:26.785319,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:28.109926,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:29.453790,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:30.749286,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:32.020044,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:33.276086,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 19.272727272727273)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 9.927272727272728)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:34.544791,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 15.133333333333333)","(11.0, 40.0, 24.799999999999997)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 14.0, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:35.711648,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 24.799999999999997)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:36.895963,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 24.799999999999997)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:38.065248,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 24.799999999999997)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:39.367377,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 24.799999999999997)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:40.691546,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 22.769230769230766)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:41.993015,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 22.769230769230766)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:43.334055,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 22.769230769230766)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 5.035294117647059)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:44.666836,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 25.333333333333332)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.4, 4.847674418604651)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:45.981416,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 25.333333333333332)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.5, 4.847674418604651)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:47.267327,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.5, 4.847674418604651)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:48.529320,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.5, 4.847674418604651)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:49.825703,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 5.5, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:51.052893,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:52.318870,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:53.633030,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:54.949715,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:56.310032,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:57.655189,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:42:58.977019,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:43:00.265680,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:43:01.552920,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:43:02.755919,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 20.363636363636363)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:43:03.983657,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 25.866666666666667)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:43:05.376337,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 25.866666666666667)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:43:06.691225,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 25.866666666666667)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:43:08.119414,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 25.866666666666667)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
07-12-2022 19:43:09.531195,"(5.0, 8.6, 5.813333333333333)","(9.0, 18.0, 13.222222222222221)","(11.0, 40.0, 28.842105263157894)","(3.6, 5.8, 3.8227272727272723)","(4.0, 6.0, 5.15)","(8.5, 13.5, 10.971428571428572)","(6.5, 12.0, 8.8)","(9.0, 19.0, 10.5)"
