,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:14:13.482176,"(7.0, 9.2, 9.074418604651163)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.2, 8.129411764705882)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.25)","(14.0, 18.5, 17.5625)","(41.0, 100.0, 92.10526315789474)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 80.0, 78.57142857142857)"
08-01-2023 16:14:14.876297,"(7.0, 9.2, 8.942857142857143)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.2, 8.129411764705882)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.25)","(14.0, 18.5, 17.5625)","(41.0, 100.0, 92.10526315789474)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 80.0, 78.46153846153847)"
08-01-2023 16:14:16.309724,"(7.0, 9.2, 8.942857142857143)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.2, 8.129411764705882)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.25)","(14.0, 18.5, 17.5625)","(41.0, 100.0, 88.75)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 80.0, 78.46153846153847)"
08-01-2023 16:14:17.717862,"(7.0, 9.2, 8.814285714285715)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.4, 8.2)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.25)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 88.75)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 80.0, 78.46153846153847)"
08-01-2023 16:14:19.108351,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.4, 8.23157894736842)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.25)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 88.75)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 80.0, 78.57142857142857)"
08-01-2023 16:14:20.476932,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.4, 8.23157894736842)","(16.0, 21.0, 19.0)","(18.0, 24.0, 23.25)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 80.0, 78.57142857142857)"
08-01-2023 16:14:21.872738,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.4, 8.23157894736842)","(16.0, 21.0, 19.0)","(18.0, 24.0, 23.25)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 80.0, 63.93939393939394)"
08-01-2023 16:14:23.345310,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.4, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.1)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.75)"
08-01-2023 16:14:24.744292,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.1)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.75)"
08-01-2023 16:14:26.233641,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.1)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.75)"
08-01-2023 16:14:27.624019,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.1)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.75)"
08-01-2023 16:14:29.033914,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.1)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.75)"
08-01-2023 16:14:30.388236,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.1)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 27.666666666666668)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.75)"
08-01-2023 16:14:31.804174,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.1)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 29.0, 28.5)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.75)"
08-01-2023 16:14:33.254267,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.076923076923077)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.5484848484848484)","(20.0, 30.0, 28.5)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.75)"
08-01-2023 16:14:34.704113,"(7.0, 9.0, 8.636363636363637)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 23.428571428571427)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.6, 3.48125)","(20.0, 30.0, 28.5)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.63636363636364)"
08-01-2023 16:14:36.114647,"(7.0, 9.0, 8.63076923076923)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 20.2)","(18.0, 24.0, 24.4)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.55, 3.48125)","(20.0, 30.0, 28.5)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.63636363636364)"
08-01-2023 16:14:37.555693,"(7.0, 9.0, 8.63076923076923)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 19.857142857142858)","(18.0, 26.0, 24.4)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.55, 3.48125)","(20.0, 30.0, 27.714285714285715)","(7.5, 9.2, 9.12)","(41.0, 70.0, 63.63636363636364)"
08-01-2023 16:14:38.984814,"(7.0, 9.0, 8.63076923076923)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 19.75)","(18.0, 26.0, 24.4)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.55, 3.48125)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.2, 9.163636363636362)","(41.0, 70.0, 63.63636363636364)"
08-01-2023 16:14:40.359322,"(7.0, 9.0, 8.63076923076923)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.475)","(16.0, 21.0, 19.75)","(18.0, 26.0, 24.4)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.55, 3.48125)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.2, 9.163636363636362)","(41.0, 70.0, 63.63636363636364)"
08-01-2023 16:14:41.756554,"(7.0, 9.0, 8.63076923076923)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.576190476190476)","(16.0, 21.0, 19.75)","(18.0, 26.0, 24.4)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 89.5)","(3.1, 3.55, 3.48125)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.2, 9.163636363636362)","(41.0, 70.0, 63.63636363636364)"
08-01-2023 16:14:43.102384,"(7.0, 9.0, 8.63076923076923)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.594736842105263)","(16.0, 21.0, 19.75)","(18.0, 26.0, 24.4)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 88.75)","(3.1, 3.55, 3.5035714285714286)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.2, 9.163636363636362)","(41.0, 70.0, 63.63636363636364)"
08-01-2023 16:14:44.484516,"(7.0, 9.0, 8.63076923076923)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.59672131147541)","(16.0, 21.0, 19.75)","(18.0, 26.0, 24.4)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 88.75)","(3.1, 3.55, 3.5035714285714286)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.2, 9.163636363636362)","(41.0, 70.0, 63.225806451612904)"
08-01-2023 16:14:45.893882,"(7.0, 9.0, 8.63076923076923)","(11.0, 99999, 99990)","(5.5, 8.6, 8.269565217391303)","(7.5, 8.6, 8.59672131147541)","(16.0, 21.0, 19.75)","(18.0, 26.0, 24.4)","(14.0, 18.5, 17.5625)","(41.0, 90.0, 88.75)","(3.1, 3.55, 3.5035714285714286)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.2, 9.067289719626169)","(41.0, 70.0, 63.125)"
08-01-2023 16:14:47.257849,"(7.0, 9.0, 8.63076923076923)","(11.0, 99999, 99990)","(5.5, 8.0, 8.073684210526315)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 26.0, 24.571428571428573)","(14.0, 18.5, 17.818181818181817)","(41.0, 90.0, 88.75)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.4, 9.14)","(41.0, 70.0, 61.2)"
08-01-2023 16:14:48.597477,"(7.0, 9.0, 8.717647058823529)","(11.0, 99999, 99990)","(5.5, 8.2, 8.066666666666666)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 25.0, 24.625)","(14.0, 18.5, 17.818181818181817)","(41.0, 90.0, 80.0)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.4, 9.466666666666667)","(41.0, 65.0, 61.2)"
08-01-2023 16:14:49.924834,"(7.0, 9.0, 8.717647058823529)","(11.0, 99999, 99990)","(5.5, 8.2, 8.052631578947368)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 25.0, 24.625)","(14.0, 18.5, 17.818181818181817)","(41.0, 90.0, 80.0)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.6, 9.458823529411765)","(41.0, 65.0, 61.2)"
08-01-2023 16:14:51.383686,"(7.0, 9.0, 8.825)","(11.0, 99999, 99990)","(5.5, 8.2, 8.052631578947368)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 25.0, 24.454545454545453)","(14.0, 18.5, 17.818181818181817)","(41.0, 90.0, 80.0)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.6, 9.285714285714286)","(41.0, 65.0, 61.2)"
08-01-2023 16:14:52.768663,"(7.0, 9.0, 8.723809523809525)","(11.0, 99999, 99990)","(5.5, 8.2, 8.052631578947368)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 25.0, 24.454545454545453)","(14.0, 18.5, 17.818181818181817)","(41.0, 90.0, 80.0)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.4, 9.266666666666667)","(41.0, 65.0, 61.2)"
08-01-2023 16:14:54.151113,"(7.0, 8.8, 8.723809523809525)","(11.0, 99999, 99990)","(5.5, 8.2, 8.052631578947368)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 25.0, 24.454545454545453)","(14.0, 18.5, 17.818181818181817)","(41.0, 90.0, 80.0)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.4, 9.266666666666667)","(41.0, 65.0, 61.2)"
08-01-2023 16:14:55.525104,"(7.0, 8.8, 8.723809523809525)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 25.0, 24.454545454545453)","(14.0, 18.5, 17.818181818181817)","(41.0, 90.0, 80.0)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.4, 9.266666666666667)","(41.0, 65.0, 61.2)"
08-01-2023 16:14:56.958640,"(7.0, 8.6, 8.567741935483872)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 25.0, 24.454545454545453)","(14.0, 18.5, 17.818181818181817)","(41.0, 90.0, 80.0)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.4, 9.266666666666667)","(41.0, 65.0, 58.666666666666664)"
08-01-2023 16:14:58.390449,"(7.0, 8.6, 8.567741935483872)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 25.0, 24.454545454545453)","(14.0, 18.5, 17.818181818181817)","(41.0, 90.0, 77.5)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.4, 9.266666666666667)","(41.0, 65.0, 58.666666666666664)"
08-01-2023 16:14:59.829443,"(7.0, 8.6, 8.57)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(7.5, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(18.0, 25.0, 24.454545454545453)","(14.0, 18.5, 17.545454545454547)","(41.0, 85.0, 77.5)","(3.1, 3.55, 3.514864864864865)","(20.0, 32.0, 27.714285714285715)","(7.5, 9.4, 9.266666666666667)","(41.0, 65.0, 58.666666666666664)"
08-01-2023 16:15:01.242911,"(7.5, 8.6, 8.57)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.499585062240664)","(16.0, 21.0, 20.0625)","(19.0, 25.0, 24.454545454545453)","(15.0, 18.0, 17.5)","(51.0, 85.0, 77.5)","(3.1, 3.55, 3.514864864864865)","(21.0, 32.0, 27.714285714285715)","(7.5, 9.4, 9.266666666666667)","(41.0, 65.0, 58.666666666666664)"
08-01-2023 16:15:02.675798,"(7.5, 8.6, 8.578947368421053)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.529850746268657)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 78.33333333333333)","(3.1, 3.55, 3.5263636363636364)","(21.0, 32.0, 28.0)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:04.084124,"(7.5, 8.6, 8.587096774193547)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.529850746268657)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 78.33333333333333)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 28.0)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:05.544400,"(7.5, 8.6, 8.587096774193547)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.535937500000001)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 78.33333333333333)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:06.997619,"(7.5, 8.6, 8.587096774193547)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.555072463768116)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:08.362142,"(7.5, 8.6, 8.587096774193547)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.555072463768116)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:09.751050,"(7.5, 8.6, 8.587096774193547)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.555072463768116)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:11.149037,"(7.5, 8.6, 8.587096774193547)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.555072463768116)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:12.573429,"(7.5, 8.6, 8.575)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.555072463768116)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:13.949452,"(7.5, 8.6, 8.575)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.566536964980545)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:15.338457,"(7.5, 8.6, 8.575)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.566536964980545)","(16.0, 21.0, 20.0)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:16.687643,"(7.5, 8.6, 8.575)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(8.0, 8.8, 8.566536964980545)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5263636363636364)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:18.047085,"(7.5, 8.6, 8.507692307692308)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(7.5, 8.8, 8.566536964980545)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5391304347826087)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:19.348772,"(7.5, 8.8, 8.586666666666668)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(7.5, 8.8, 8.566536964980545)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5391304347826087)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:20.754080,"(7.5, 8.8, 8.586666666666668)","(11.0, 99999, 99990)","(5.5, 8.2, 8.166666666666666)","(7.5, 8.8, 8.566536964980545)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5391304347826087)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.173333333333334)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:22.120223,"(7.5, 8.6, 8.552)","(11.0, 99999, 99990)","(5.5, 8.4, 8.342857142857143)","(7.5, 8.8, 8.606763285024154)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5391304347826087)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.273684210526316)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:23.514595,"(7.5, 8.6, 8.552)","(11.0, 99999, 99990)","(5.5, 8.4, 8.342857142857143)","(7.5, 8.8, 8.646153846153846)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.789473684210527)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5391304347826087)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.371428571428572)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:24.881731,"(7.5, 8.6, 8.570731707317073)","(11.0, 99999, 99990)","(5.5, 8.4, 8.2)","(7.5, 8.8, 9.305555555555555)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.789473684210527)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5412280701754386)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.371428571428572)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:26.274195,"(7.5, 8.6, 8.55609756097561)","(11.0, 99999, 99990)","(5.5, 8.4, 8.2)","(7.5, 9.4, 9.58909090909091)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.789473684210527)","(15.0, 18.0, 17.5)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5412280701754386)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.371428571428572)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:27.720700,"(7.5, 8.4, 8.378947368421054)","(11.0, 99999, 99990)","(5.5, 8.4, 8.2)","(7.5, 9.8, 9.741666666666667)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.714285714285715)","(15.0, 18.0, 17.285714285714285)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.522340425531915)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.305882352941177)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:29.192539,"(7.5, 8.4, 8.379310344827587)","(11.0, 99999, 99990)","(5.5, 8.4, 8.2)","(7.5, 9.8, 9.973170731707317)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.714285714285715)","(15.0, 17.5, 17.25)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5106060606060607)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.305882352941177)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:30.669724,"(7.5, 8.4, 8.08)","(11.0, 99999, 99990)","(5.5, 8.4, 8.2)","(7.5, 10.5, 10.25)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.714285714285715)","(15.0, 17.5, 17.25)","(51.0, 85.0, 75.0)","(3.1, 3.55, 3.5106060606060607)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.305882352941177)","(41.0, 65.0, 61.25)"
08-01-2023 16:15:32.092850,"(7.5, 8.4, 8.24)","(11.0, 99999, 99990)","(5.5, 8.4, 8.141176470588235)","(7.5, 10.5, 10.25)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.80952380952381)","(15.0, 17.5, 17.1)","(51.0, 85.0, 80.0)","(3.1, 3.55, 3.4333333333333336)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.305882352941177)","(41.0, 65.0, 62.5)"
08-01-2023 16:15:33.515196,"(7.5, 8.4, 8.314285714285715)","(11.0, 99999, 99990)","(5.5, 8.4, 8.141176470588235)","(7.5, 10.5, 10.25)","(16.0, 21.0, 19.95)","(19.0, 25.0, 24.80952380952381)","(15.0, 17.5, 17.1)","(51.0, 85.0, 80.0)","(3.1, 3.45, 3.4333333333333336)","(21.0, 30.0, 27.5)","(7.5, 9.4, 9.305882352941177)","(41.0, 65.0, 62.5)"
08-01-2023 16:15:34.966162,"(7.5, 8.4, 8.314285714285715)","(11.0, 99999, 99990)","(5.5, 8.4, 8.141176470588235)","(7.5, 10.5, 10.670731707317072)","(16.0, 21.0, 19.95)","(19.0, 25.0, 25.954545454545453)","(15.0, 17.5, 17.6875)","(51.0, 85.0, 80.0)","(3.1, 3.45, 3.325)","(21.0, 30.0, 29.5)","(7.5, 9.4, 9.05)","(41.0, 65.0, 63.75)"
