,Cronin,Rocknroll Tony,Uncle Gregory,Straytothepoolroom,Dont Tell Dorothy,Tulhurst Blaster,Yellow Bow,Power To Bolt,Baberock
15-12-2022 11:56:47.813903,"(4.4, 9.8, 6.216666666666667)","(1.8, 2.24, 2.2375)","(31.0, 75.0, 49.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 23.0, 15.3)","(10.0, 21.0, 15.75)","(16.0, 36.0, 26.25)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:48.915342,"(4.4, 9.6, 6.13076923076923)","(1.8, 2.26, 2.2375)","(31.0, 75.0, 55.33333333333333)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 36.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:50.115843,"(4.4, 9.4, 6.8)","(1.8, 2.26, 2.182857142857143)","(31.0, 65.0, 55.33333333333333)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:51.235613,"(4.4, 9.2, 7.35)","(1.8, 2.24, 2.182857142857143)","(31.0, 65.0, 55.33333333333333)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:52.306893,"(4.4, 9.2, 7.35)","(1.8, 2.24, 2.182857142857143)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:53.365739,"(4.4, 9.2, 7.35)","(1.8, 2.24, 2.182857142857143)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:54.408555,"(4.4, 9.2, 7.35)","(1.8, 2.24, 2.182857142857143)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:55.438469,"(4.4, 9.2, 7.35)","(1.8, 2.12, 2.0861016949152544)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:56.503519,"(4.4, 9.2, 7.35)","(1.8, 2.12, 2.0861016949152544)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:57.557586,"(4.4, 9.2, 7.35)","(1.8, 2.12, 2.0861016949152544)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:58.610112,"(4.4, 9.2, 7.35)","(1.8, 2.12, 2.0644444444444443)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:56:59.663970,"(4.4, 9.2, 7.35)","(1.8, 2.02, 1.9808510638297872)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:00.783407,"(4.4, 9.2, 7.35)","(1.8, 2.0, 1.925)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:01.930864,"(4.4, 9.2, 7.35)","(1.8, 2.0, 1.925)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:03.025253,"(4.4, 9.2, 7.35)","(1.8, 2.0, 1.925)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:04.175531,"(4.4, 9.2, 7.35)","(1.8, 2.18, 2.015)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 31.083333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:05.397171,"(4.4, 9.2, 7.35)","(1.8, 2.04, 1.945)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 34.0, 27.571428571428573)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:06.525031,"(4.4, 9.2, 7.35)","(1.8, 2.04, 1.945)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 32.0, 26.142857142857142)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:07.599930,"(4.4, 9.2, 7.35)","(1.8, 2.04, 1.945)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 30.0, 26.142857142857142)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:08.739549,"(4.4, 9.2, 7.35)","(1.8, 2.04, 1.945)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 30.0, 26.142857142857142)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:09.853999,"(4.4, 9.2, 7.35)","(1.8, 2.02, 1.8533333333333335)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 30.0, 26.142857142857142)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:10.905489,"(4.4, 9.2, 7.35)","(1.8, 1.85, 1.8129473684210526)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 30.0, 26.142857142857142)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:11.981699,"(4.4, 9.2, 7.35)","(1.8, 1.85, 1.8129473684210526)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 18.142857142857142)","(16.0, 30.0, 26.142857142857142)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:13.026358,"(4.4, 9.2, 7.35)","(1.8, 2.02, 1.950327868852459)","(31.0, 60.0, 48.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 11.0, 10.25)","(8.5, 22.0, 15.3)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:14.083575,"(4.4, 9.2, 7.35)","(1.8, 2.0, 1.9948)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 9.133333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:15.355486,"(4.4, 9.2, 7.72)","(1.8, 2.0, 1.9976923076923077)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 9.133333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:16.437966,"(4.4, 9.2, 7.72)","(1.8, 2.0, 1.9976923076923077)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 9.133333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:17.566776,"(4.4, 9.2, 7.72)","(1.8, 2.0, 1.9877777777777779)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 9.133333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:19.041248,"(4.4, 9.2, 7.72)","(1.8, 2.0, 1.998)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 9.133333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:20.102206,"(4.4, 9.2, 7.72)","(1.8, 2.0, 1.998)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 9.133333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:21.364243,"(4.4, 9.2, 7.72)","(1.8, 1.99, 1.9445454545454546)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 9.133333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:22.458208,"(4.4, 9.2, 7.72)","(1.8, 1.99, 1.9445454545454546)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 10.533333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:23.570483,"(4.4, 9.2, 7.72)","(1.8, 1.96, 1.94125)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 10.533333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:24.775640,"(4.4, 9.2, 7.72)","(1.8, 1.96, 1.9423529411764706)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 10.533333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:25.903355,"(4.4, 9.2, 7.966666666666667)","(1.8, 1.96, 1.9423529411764706)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 10.533333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 132.28571428571428)"
15-12-2022 11:57:26.997525,"(4.4, 9.2, 7.966666666666667)","(1.8, 1.96, 1.9423529411764706)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.14285714285714)","(7.5, 11.0, 10.533333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 93.0)"
15-12-2022 11:57:28.038512,"(4.4, 9.2, 7.966666666666667)","(1.8, 1.96, 1.9534545454545453)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.714285714285715)","(7.5, 11.0, 10.533333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 170.0, 125.14285714285714)"
15-12-2022 11:57:29.055232,"(4.4, 9.2, 8.274999999999999)","(1.8, 1.96, 1.9534545454545453)","(31.0, 60.0, 48.0)","(31.0, 75.0, 48.714285714285715)","(7.5, 11.0, 10.533333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 160.0, 125.14285714285714)"
15-12-2022 11:57:30.112697,"(4.4, 9.2, 8.274999999999999)","(1.8, 1.96, 1.9534545454545453)","(31.0, 60.0, 48.0)","(31.0, 75.0, 56.599999999999994)","(7.5, 11.0, 10.533333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 150.0, 118.0)"
15-12-2022 11:57:31.130876,"(4.4, 11.0, 8.975)","(1.8, 1.96, 1.9327272727272726)","(31.0, 60.0, 48.0)","(31.0, 75.0, 56.599999999999994)","(7.5, 11.0, 10.533333333333333)","(8.5, 22.0, 16.64)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 150.0, 110.85714285714286)"
15-12-2022 11:57:32.167416,"(4.4, 10.5, 8.442857142857143)","(1.8, 1.96, 1.9327272727272726)","(31.0, 60.0, 48.0)","(31.0, 75.0, 56.599999999999994)","(7.5, 11.0, 11.2)","(8.5, 22.0, 17.240000000000002)","(10.0, 21.0, 18.5)","(16.0, 30.0, 22.0)","(41.0, 140.0, 110.85714285714286)"
15-12-2022 11:57:33.215250,"(4.4, 10.0, 8.6)","(1.8, 1.96, 1.9327272727272726)","(31.0, 80.0, 48.57142857142857)","(31.0, 75.0, 67.5)","(7.5, 11.5, 11.2)","(8.5, 23.0, 17.240000000000002)","(10.0, 22.0, 18.5)","(16.0, 32.0, 22.0)","(41.0, 140.0, 118.0)"
15-12-2022 11:57:34.295526,"(4.4, 10.0, 6.720000000000001)","(1.8, 1.96, 1.9327272727272726)","(31.0, 80.0, 48.57142857142857)","(31.0, 85.0, 62.142857142857146)","(7.5, 11.5, 11.2)","(8.5, 23.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 32.0, 22.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:57:35.394785,"(4.4, 10.0, 7.714285714285714)","(1.8, 1.96, 1.9327272727272726)","(31.0, 80.0, 48.57142857142857)","(31.0, 75.0, 62.142857142857146)","(7.5, 11.5, 11.2)","(8.5, 26.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 32.0, 22.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:57:36.496367,"(4.4, 10.0, 6.96)","(1.8, 1.96, 1.9327272727272726)","(31.0, 80.0, 48.57142857142857)","(31.0, 75.0, 62.142857142857146)","(7.5, 11.5, 10.8)","(8.0, 26.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 32.0, 22.0)","(41.0, 150.0, 113.33333333333333)"
15-12-2022 11:57:37.719282,"(4.6, 10.0, 6.96)","(1.8, 1.96, 1.9327272727272726)","(31.0, 80.0, 48.57142857142857)","(31.0, 75.0, 62.142857142857146)","(7.5, 12.0, 10.2)","(8.0, 26.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 32.0, 22.0)","(41.0, 150.0, 176.0)"
15-12-2022 11:57:38.953475,"(4.6, 10.0, 7.942857142857143)","(1.8, 1.96, 1.93)","(31.0, 80.0, 48.57142857142857)","(31.0, 75.0, 58.125)","(7.5, 12.0, 9.425)","(8.0, 26.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 32.0, 22.0)","(41.0, 210.0, 176.0)"
15-12-2022 11:57:40.189229,"(4.6, 10.0, 7.279999999999999)","(1.8, 1.96, 1.93)","(31.0, 80.0, 48.57142857142857)","(31.0, 75.0, 58.125)","(7.5, 12.5, 9.425)","(8.0, 26.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 32.0, 21.333333333333332)","(41.0, 210.0, 176.0)"
15-12-2022 11:57:41.627091,"(4.6, 10.0, 8.633333333333333)","(1.8, 1.96, 1.928235294117647)","(31.0, 80.0, 48.57142857142857)","(31.0, 75.0, 50.0)","(7.5, 12.5, 9.425)","(8.0, 26.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 30.0, 21.333333333333332)","(41.0, 210.0, 176.0)"
15-12-2022 11:57:43.183460,"(4.8, 10.0, 8.73846153846154)","(1.8, 1.96, 1.928235294117647)","(31.0, 80.0, 48.57142857142857)","(31.0, 70.0, 59.166666666666664)","(7.5, 12.5, 9.425)","(8.0, 26.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 30.0, 21.333333333333332)","(41.0, 210.0, 176.0)"
15-12-2022 11:57:44.420491,"(4.8, 10.0, 8.73846153846154)","(1.8, 1.96, 1.928235294117647)","(31.0, 80.0, 48.57142857142857)","(31.0, 65.0, 59.166666666666664)","(7.5, 12.5, 9.425)","(8.0, 26.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 30.0, 21.333333333333332)","(41.0, 210.0, 176.0)"
15-12-2022 11:57:45.534647,"(4.8, 10.0, 8.830769230769231)","(1.8, 1.96, 1.928235294117647)","(31.0, 80.0, 48.57142857142857)","(31.0, 65.0, 62.66666666666667)","(7.5, 12.5, 9.425)","(8.0, 26.0, 19.04)","(10.0, 22.0, 18.5)","(16.0, 30.0, 21.333333333333332)","(41.0, 210.0, 176.0)"
15-12-2022 11:57:46.626931,"(4.8, 10.0, 8.830769230769231)","(1.8, 1.96, 1.928235294117647)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 56.25)","(7.5, 12.5, 9.425)","(8.0, 25.0, 18.439999999999998)","(10.0, 21.0, 16.25)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:47.800790,"(4.8, 10.0, 7.279999999999999)","(1.8, 1.96, 1.8662500000000002)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 56.25)","(7.5, 12.5, 9.425)","(8.0, 25.0, 18.439999999999998)","(10.0, 21.0, 17.166666666666668)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:49.104133,"(4.8, 10.0, 7.279999999999999)","(1.8, 1.96, 1.8662500000000002)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 56.25)","(7.5, 12.5, 9.425)","(8.0, 25.0, 14.066666666666666)","(10.0, 20.0, 13.928571428571429)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:50.235587,"(4.8, 10.0, 6.631578947368421)","(1.8, 1.87, 1.8566666666666667)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 46.0)","(7.5, 12.5, 8.9125)","(8.0, 25.0, 17.240000000000002)","(10.0, 20.0, 13.928571428571429)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:51.431192,"(4.8, 9.8, 7.2)","(1.8, 1.87, 1.8565454545454547)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 46.0)","(7.5, 12.5, 10.225)","(8.0, 23.0, 17.240000000000002)","(10.0, 20.0, 13.928571428571429)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:52.605521,"(4.8, 9.8, 7.958333333333334)","(1.8, 1.87, 1.8565454545454547)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 46.0)","(7.5, 12.5, 10.225)","(8.0, 23.0, 17.240000000000002)","(10.0, 20.0, 13.928571428571429)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:53.790372,"(4.8, 9.8, 7.85)","(1.8, 1.87, 1.8565454545454547)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 46.0)","(7.5, 12.5, 10.341666666666667)","(8.0, 23.0, 17.240000000000002)","(10.0, 20.0, 13.928571428571429)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:55.029556,"(4.8, 9.8, 7.2)","(1.8, 1.87, 1.8565454545454547)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 46.0)","(7.5, 12.5, 10.341666666666667)","(8.0, 23.0, 17.240000000000002)","(10.0, 20.0, 13.928571428571429)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:56.262114,"(4.8, 9.8, 7.2)","(1.8, 1.87, 1.8565454545454547)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 46.0)","(7.5, 12.5, 10.341666666666667)","(8.0, 23.0, 18.65)","(10.0, 20.0, 15.3)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:57.426386,"(4.8, 9.8, 7.571428571428572)","(1.8, 1.87, 1.8565454545454547)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 46.0)","(7.5, 12.5, 10.341666666666667)","(8.0, 22.0, 13.625)","(10.0, 21.0, 16.5)","(16.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:58.624642,"(5.0, 9.0, 7.514285714285714)","(1.75, 1.87, 1.8017355371900827)","(31.0, 80.0, 44.0)","(31.0, 60.0, 46.0)","(7.5, 12.5, 10.341666666666667)","(8.0, 22.0, 13.625)","(10.0, 21.0, 17.8)","(17.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:57:59.821032,"(5.0, 9.0, 7.776470588235294)","(1.75, 1.87, 1.8017355371900827)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 46.0)","(7.5, 12.5, 10.341666666666667)","(8.0, 22.0, 13.625)","(10.0, 21.0, 18.5)","(17.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:58:01.077830,"(5.0, 9.0, 7.96)","(1.75, 1.87, 1.80175)","(31.0, 80.0, 48.57142857142857)","(31.0, 60.0, 47.0)","(7.5, 12.5, 10.341666666666667)","(8.0, 22.0, 13.625)","(10.0, 21.0, 17.1)","(17.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:58:02.399527,"(5.0, 8.8, 8.4)","(1.75, 1.87, 1.80175)","(31.0, 80.0, 46.666666666666664)","(31.0, 60.0, 41.42857142857143)","(7.5, 12.5, 9.4375)","(8.0, 22.0, 13.625)","(10.0, 21.0, 18.833333333333332)","(17.0, 30.0, 19.166666666666668)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:58:03.643095,"(5.0, 8.8, 8.133333333333333)","(1.75, 1.96, 1.888)","(31.0, 180.0, 124.66666666666667)","(31.0, 60.0, 48.0)","(7.5, 12.5, 10.19)","(8.0, 22.0, 11.0)","(10.0, 21.0, 17.0)","(17.0, 30.0, 21.333333333333332)","(41.0, 200.0, 146.66666666666669)"
15-12-2022 11:58:04.923030,"(5.0, 8.6, 8.066666666666666)","(1.75, 1.85, 1.83125)","(31.0, 170.0, 103.0)","(31.0, 55.0, 48.0)","(8.0, 12.5, 10.19)","(8.0, 22.0, 18.65)","(11.0, 21.0, 18.6)","(17.0, 29.0, 21.333333333333332)","(31.0, 200.0, 146.66666666666669)"
15-12-2022 11:58:06.246886,"(5.5, 8.6, 8.2)","(1.7, 1.85, 1.7773170731707317)","(31.0, 170.0, 81.6)","(26.0, 60.0, 47.0)","(8.0, 12.5, 9.7875)","(8.0, 22.0, 12.350000000000001)","(11.0, 21.0, 18.25)","(17.0, 30.0, 21.333333333333332)","(31.0, 200.0, 154.85714285714286)"
15-12-2022 11:58:07.501673,"(5.5, 8.6, 8.2)","(1.7, 1.83, 1.7773170731707317)","(31.0, 150.0, 62.85714285714286)","(26.0, 60.0, 47.0)","(8.0, 12.5, 9.7875)","(8.0, 23.0, 14.333333333333332)","(11.0, 21.0, 19.428571428571427)","(17.0, 30.0, 21.666666666666668)","(31.0, 200.0, 168.4)"
15-12-2022 11:58:08.765833,"(5.5, 8.6, 8.2)","(1.7, 1.83, 1.789090909090909)","(31.0, 130.0, 62.85714285714286)","(26.0, 60.0, 47.0)","(8.0, 12.5, 10.575)","(8.0, 25.0, 11.114285714285714)","(11.0, 21.0, 19.428571428571427)","(17.0, 30.0, 21.333333333333332)","(31.0, 200.0, 168.4)"
15-12-2022 11:58:10.019538,"(5.5, 8.8, 8.057142857142857)","(1.7, 1.83, 1.7925)","(31.0, 130.0, 59.5)","(26.0, 60.0, 47.0)","(8.0, 12.5, 10.575)","(8.0, 25.0, 10.971428571428572)","(11.0, 21.0, 19.428571428571427)","(17.0, 30.0, 21.333333333333332)","(31.0, 200.0, 168.4)"
15-12-2022 11:58:11.229521,"(5.5, 8.8, 8.057142857142857)","(1.7, 1.83, 1.789090909090909)","(31.0, 120.0, 57.14285714285714)","(26.0, 60.0, 47.0)","(8.0, 12.5, 10.575)","(8.0, 24.0, 14.2)","(11.0, 21.0, 19.428571428571427)","(17.0, 30.0, 19.615384615384617)","(31.0, 200.0, 168.4)"
15-12-2022 11:58:12.401432,"(4.8, 8.8, 8.047058823529412)","(1.7, 1.83, 1.789090909090909)","(31.0, 110.0, 45.86666666666667)","(26.0, 60.0, 47.0)","(8.0, 12.5, 10.575)","(8.0, 25.0, 14.2)","(11.0, 21.0, 19.428571428571427)","(17.0, 34.0, 21.333333333333332)","(31.0, 200.0, 168.4)"
15-12-2022 11:58:13.586440,"(4.8, 8.8, 8.047058823529412)","(1.7, 1.83, 1.789090909090909)","(31.0, 110.0, 45.86666666666667)","(26.0, 60.0, 47.0)","(8.0, 12.5, 10.575)","(8.0, 25.0, 14.2)","(11.0, 21.0, 19.428571428571427)","(17.0, 30.0, 23.5)","(31.0, 200.0, 171.27272727272728)"
15-12-2022 11:58:14.814390,"(5.0, 8.8, 8.047058823529412)","(1.7, 1.82, 1.7903225806451613)","(31.0, 95.0, 49.111111111111114)","(31.0, 60.0, 47.0)","(8.0, 12.5, 9.7875)","(8.0, 25.0, 14.2)","(12.0, 21.0, 19.571428571428573)","(17.0, 30.0, 23.5)","(31.0, 200.0, 171.27272727272728)"
