,Prince Capri,Always Lurking,Fix You,Macey Keeping,Too Much Fun,Charos Max,Oh So Lavish
11-01-2023 20:59:53.374664,"(4.4, 6.2, 5.84)","(5.0, 6.2, 5.6)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.1, 3.066666666666667)","(8.5, 16.5, 11.916666666666666)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:54.542788,"(4.4, 6.2, 5.84)","(5.0, 6.2, 5.6)","(3.5, 11.0, 10.15294117647059)","(3.0, 3.1, 3.066666666666667)","(8.5, 16.5, 11.916666666666666)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:55.692800,"(4.4, 6.2, 5.84)","(5.0, 6.2, 5.6)","(3.5, 11.0, 10.15294117647059)","(3.0, 3.1, 3.066666666666667)","(8.5, 16.5, 12.833333333333334)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:56.863675,"(4.4, 6.2, 5.84)","(5.0, 6.2, 5.6)","(3.5, 11.0, 10.15294117647059)","(3.0, 3.1, 3.0)","(8.5, 15.5, 12.25)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:58.016800,"(4.4, 6.4, 6.0)","(5.0, 6.2, 5.6)","(3.5, 11.0, 10.15294117647059)","(3.0, 3.1, 2.95)","(8.5, 14.5, 12.25)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 20:59:59.174251,"(4.4, 6.4, 6.2)","(5.0, 6.2, 5.6)","(3.5, 11.0, 10.15294117647059)","(3.0, 3.1, 2.878461538461538)","(8.5, 14.5, 12.25)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 21:00:00.342701,"(4.4, 6.4, 6.2)","(5.0, 6.2, 5.6)","(3.5, 11.0, 9.942857142857143)","(3.0, 3.1, 3.047179487179487)","(8.5, 14.5, 11.657894736842104)","(10.0, 13.5, 12.3)","(20.0, 24.0, 20.75)"
11-01-2023 21:00:01.422955,"(4.4, 6.4, 6.2)","(5.0, 6.2, 5.6)","(3.6, 11.0, 9.933333333333334)","(3.0, 3.05, 3.2191836734693875)","(8.5, 14.5, 11.657894736842104)","(10.0, 13.5, 12.0)","(21.0, 24.0, 20.75)"
11-01-2023 21:00:02.509236,"(4.4, 6.4, 6.171428571428572)","(5.0, 6.2, 5.4799999999999995)","(3.6, 11.0, 10.478125)","(3.0, 3.3, 3.242051282051282)","(8.5, 14.5, 11.75)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:03.570314,"(4.4, 6.4, 6.257142857142857)","(5.0, 6.2, 5.728571428571429)","(3.6, 10.5, 10.471875)","(3.0, 3.25, 3.2575)","(8.5, 14.0, 12.0)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:04.675750,"(4.4, 6.4, 6.24)","(5.0, 6.2, 5.65)","(3.6, 10.5, 10.471875)","(3.0, 3.3, 3.1763636363636363)","(8.5, 13.5, 12.0)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:05.726177,"(4.4, 6.4, 6.257142857142857)","(5.0, 6.2, 5.65)","(3.6, 10.5, 10.471875)","(3.0, 3.3, 3.1763636363636363)","(8.5, 13.5, 12.266666666666667)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:06.826092,"(4.4, 6.4, 6.257142857142857)","(5.0, 6.2, 5.65)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.1763636363636363)","(8.5, 13.5, 12.266666666666667)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:07.859255,"(4.4, 6.4, 6.257142857142857)","(5.0, 6.2, 5.65)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.1763636363636363)","(8.5, 13.5, 11.65)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:08.990143,"(4.4, 6.4, 6.257142857142857)","(5.0, 6.2, 5.65)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.1763636363636363)","(8.5, 13.5, 11.65)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:10.029893,"(4.4, 6.8, 6.67)","(5.0, 6.2, 5.65)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.1763636363636363)","(8.5, 13.5, 11.280000000000001)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:11.195025,"(4.4, 6.8, 6.475)","(5.0, 5.9, 5.5)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.2199999999999998)","(8.5, 13.5, 11.280000000000001)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:12.332506,"(4.4, 6.8, 6.246153846153846)","(5.0, 5.9, 5.550000000000001)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.2326315789473683)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:13.552464,"(4.4, 6.8, 6.246153846153846)","(5.0, 5.9, 5.48)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.2326315789473683)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:14.596026,"(4.4, 6.8, 6.246153846153846)","(5.0, 5.9, 5.48)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.2359999999999998)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:15.654780,"(4.4, 6.8, 6.575)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.2359999999999998)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:16.701896,"(4.4, 6.8, 6.575)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.470967741935484)","(3.0, 3.3, 3.2359999999999998)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:17.878653,"(4.4, 6.8, 6.575)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.418181818181818)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:19.002901,"(4.4, 6.8, 6.575)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.418181818181818)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:20.162780,"(4.4, 6.8, 6.575)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.418181818181818)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:21.382227,"(4.4, 6.8, 6.575)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.35)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:22.668917,"(4.4, 6.6, 6.533333333333333)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.35)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:24.009824,"(4.4, 6.6, 6.533333333333333)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.35)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:25.266048,"(4.4, 6.8, 6.575)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.18695652173913)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.688)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:26.441757,"(4.4, 6.8, 6.430769230769231)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.18695652173913)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.725000000000001)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:27.602690,"(4.4, 6.8, 6.430769230769231)","(5.0, 5.9, 5.454545454545455)","(3.6, 10.5, 10.18695652173913)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.622222222222224)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:28.782607,"(4.4, 6.8, 6.3999999999999995)","(5.0, 5.9, 5.48)","(3.6, 10.5, 10.021875)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.5, 10.622222222222224)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:29.925173,"(4.4, 6.6, 6.488888888888889)","(5.0, 5.9, 5.48)","(3.6, 10.5, 10.021875)","(3.0, 3.3, 3.21)","(8.5, 13.5, 10.392000000000001)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:31.071868,"(4.4, 6.6, 6.488888888888889)","(5.0, 5.9, 5.48)","(3.6, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.5, 10.511538461538462)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:32.454082,"(4.4, 6.6, 6.327272727272727)","(5.0, 5.9, 5.48)","(3.6, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.5, 10.511538461538462)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:33.736715,"(4.4, 6.6, 6.541176470588235)","(5.0, 5.9, 5.48)","(3.6, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.5, 10.511538461538462)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:34.975046,"(4.4, 6.6, 6.541176470588235)","(5.0, 5.9, 5.48)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.5, 10.511538461538462)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:36.227018,"(4.4, 6.6, 6.42)","(5.0, 5.9, 5.48)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.5, 10.511538461538462)","(10.0, 13.5, 12.75)","(21.0, 24.0, 20.904761904761905)"
11-01-2023 21:00:37.544666,"(4.4, 6.6, 6.42)","(5.0, 5.9, 5.48)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.5, 11.152173913043478)","(10.0, 13.5, 12.75)","(21.0, 24.0, 19.794117647058822)"
11-01-2023 21:00:38.845035,"(4.4, 6.6, 6.0)","(5.0, 5.9, 5.6000000000000005)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.5, 12.583333333333334)","(10.0, 13.5, 12.458333333333334)","(21.0, 24.0, 21.071428571428573)"
11-01-2023 21:00:40.057627,"(4.4, 6.8, 6.3076923076923075)","(5.0, 5.9, 5.6000000000000005)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.0, 12.583333333333334)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 21.071428571428573)"
11-01-2023 21:00:41.257815,"(4.4, 6.8, 6.4)","(5.0, 5.9, 5.7384615384615385)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.0, 12.583333333333334)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 21.071428571428573)"
11-01-2023 21:00:42.455181,"(4.4, 6.8, 6.4)","(5.0, 5.9, 5.7384615384615385)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(8.5, 13.0, 12.583333333333334)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 21.071428571428573)"
11-01-2023 21:00:43.594486,"(4.4, 6.8, 6.4)","(5.0, 5.9, 5.7384615384615385)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.0, 11.2)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 21.071428571428573)"
11-01-2023 21:00:44.733874,"(4.4, 6.8, 6.4)","(5.0, 5.9, 5.7384615384615385)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.0, 11.875)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 19.571428571428573)"
11-01-2023 21:00:45.770793,"(4.4, 6.8, 6.4)","(5.0, 5.9, 5.7384615384615385)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.0, 11.875)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 19.307692307692307)"
11-01-2023 21:00:46.815025,"(4.4, 6.8, 6.430769230769231)","(5.0, 5.9, 5.7384615384615385)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21)","(8.5, 13.0, 11.875)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 19.307692307692307)"
11-01-2023 21:00:47.791278,"(4.4, 6.8, 6.5777777777777775)","(5.0, 5.9, 5.7384615384615385)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.1166666666666667)","(8.5, 13.0, 11.875)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 19.307692307692307)"
11-01-2023 21:00:48.919329,"(4.4, 6.8, 6.5777777777777775)","(5.0, 5.9, 5.7384615384615385)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21875)","(8.5, 13.0, 11.875)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 19.307692307692307)"
11-01-2023 21:00:50.079466,"(4.4, 7.0, 6.550000000000001)","(5.0, 5.9, 5.766666666666667)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(8.5, 13.0, 10.882352941176471)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 19.307692307692307)"
11-01-2023 21:00:51.254595,"(4.4, 7.0, 6.550000000000001)","(5.0, 5.9, 5.766666666666667)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(8.5, 13.0, 9.676923076923078)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 19.307692307692307)"
11-01-2023 21:00:52.442815,"(4.4, 7.0, 6.550000000000001)","(5.0, 5.9, 5.766666666666667)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.25, 3.190909090909091)","(8.5, 13.0, 10.245454545454546)","(10.0, 13.5, 12.458333333333334)","(21.0, 23.0, 19.307692307692307)"
11-01-2023 21:00:53.703796,"(4.4, 7.0, 6.25)","(5.0, 5.9, 5.766666666666667)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(8.5, 12.5, 10.715384615384615)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:00:54.885132,"(4.4, 7.0, 6.4)","(5.0, 5.9, 5.833333333333334)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(8.5, 12.5, 10.715384615384615)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:00:56.092929,"(4.4, 7.0, 6.4)","(5.0, 6.0, 5.836666666666667)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(8.5, 12.5, 10.715384615384615)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:00:57.146525,"(4.4, 7.0, 6.4)","(5.0, 5.9, 5.875)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(8.5, 12.5, 10.715384615384615)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:00:58.181877,"(4.4, 7.0, 6.4)","(5.0, 5.9, 5.875)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(8.5, 12.5, 10.715384615384615)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:00:59.201687,"(4.4, 7.0, 6.4)","(5.0, 5.9, 5.875)","(3.7, 10.5, 9.911538461538461)","(3.0, 3.3, 3.1399999999999997)","(8.5, 12.5, 10.363157894736842)","(10.0, 13.5, 12.9)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:00.203910,"(4.4, 7.0, 6.4)","(5.0, 6.0, 5.890909090909091)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.1166666666666667)","(8.5, 12.5, 10.363157894736842)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:01.264447,"(4.4, 7.0, 6.4)","(5.0, 6.0, 5.890909090909091)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(8.5, 12.5, 10.363157894736842)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:02.383941,"(4.4, 7.0, 6.4)","(5.0, 6.0, 5.890909090909091)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.1166666666666667)","(8.5, 12.5, 10.363157894736842)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:03.543351,"(4.4, 7.0, 6.4)","(5.0, 6.0, 5.890909090909091)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.1166666666666667)","(8.5, 12.5, 10.363157894736842)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:04.701278,"(4.4, 7.0, 6.4)","(5.0, 6.0, 5.936842105263158)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.1166666666666667)","(8.5, 12.5, 10.363157894736842)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:05.864526,"(4.4, 7.0, 6.466666666666667)","(5.0, 6.0, 5.936842105263158)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.1166666666666667)","(8.5, 12.5, 10.363157894736842)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:07.086222,"(4.4, 7.0, 6.466666666666667)","(5.0, 6.0, 5.936842105263158)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(8.5, 12.5, 10.405555555555555)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:08.235649,"(4.4, 7.0, 6.466666666666667)","(5.0, 6.0, 5.936842105263158)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(8.5, 12.5, 10.405555555555555)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:09.375076,"(4.4, 7.0, 6.466666666666667)","(5.0, 6.0, 5.936842105263158)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(8.5, 12.5, 9.621428571428572)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:10.720994,"(4.4, 7.0, 6.466666666666667)","(5.0, 6.0, 5.936842105263158)","(3.8, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(8.5, 12.5, 9.621428571428572)","(10.0, 13.5, 12.75)","(21.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:11.792103,"(4.6, 7.0, 6.466666666666667)","(4.4, 6.0, 5.936842105263158)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(9.0, 12.5, 9.621428571428572)","(10.0, 13.5, 12.75)","(20.0, 23.0, 21.105263157894736)"
11-01-2023 21:01:12.841879,"(4.6, 7.0, 6.466666666666667)","(4.4, 6.0, 5.936842105263158)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(9.0, 12.5, 10.691666666666666)","(10.0, 13.5, 12.75)","(20.0, 23.0, 19.625)"
11-01-2023 21:01:13.861822,"(4.6, 7.0, 6.466666666666667)","(4.4, 6.0, 5.936842105263158)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(9.0, 12.5, 10.691666666666666)","(10.0, 13.5, 12.75)","(20.0, 23.0, 19.625)"
11-01-2023 21:01:15.092044,"(4.6, 6.8, 6.5)","(4.4, 6.0, 5.936842105263158)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(9.0, 12.5, 10.691666666666666)","(10.0, 13.5, 12.75)","(20.0, 23.0, 19.625)"
11-01-2023 21:01:16.210430,"(4.6, 6.8, 6.5)","(4.4, 6.0, 5.936842105263158)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(9.0, 12.5, 10.691666666666666)","(10.0, 13.5, 12.75)","(20.0, 23.0, 19.625)"
11-01-2023 21:01:17.424640,"(4.6, 6.8, 6.5)","(4.4, 6.0, 5.936842105263158)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(9.0, 12.5, 10.691666666666666)","(10.0, 13.5, 12.75)","(20.0, 23.0, 19.625)"
11-01-2023 21:01:18.737229,"(4.6, 6.8, 6.5)","(4.4, 6.0, 5.936842105263158)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.3, 3.190909090909091)","(9.0, 12.5, 10.261111111111111)","(10.0, 13.5, 12.75)","(20.0, 23.0, 20.3)"
11-01-2023 21:01:19.853613,"(4.6, 6.8, 6.5)","(4.4, 6.0, 5.825)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.3, 3.21875)","(9.0, 12.5, 10.7125)","(10.0, 13.5, 12.75)","(20.0, 23.0, 20.3)"
11-01-2023 21:01:21.008393,"(4.6, 6.8, 6.5)","(4.4, 6.2, 5.791666666666667)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(9.0, 11.5, 10.7125)","(10.0, 13.5, 12.75)","(20.0, 23.0, 20.3)"
11-01-2023 21:01:22.105014,"(4.6, 6.8, 6.5)","(4.4, 6.2, 5.791666666666667)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(9.0, 11.5, 11.15)","(10.0, 13.5, 12.75)","(20.0, 23.0, 20.3)"
11-01-2023 21:01:23.252424,"(4.6, 6.8, 6.363636363636363)","(4.4, 6.2, 5.791666666666667)","(3.9, 10.5, 9.911538461538461)","(3.0, 3.25, 3.21875)","(9.0, 11.5, 11.15)","(10.0, 13.5, 12.75)","(20.0, 23.0, 20.3)"
11-01-2023 21:01:24.453768,"(4.6, 6.8, 6.363636363636363)","(4.4, 6.2, 5.9772727272727275)","(3.9, 10.5, 10.075)","(3.0, 3.25, 3.1416666666666666)","(9.0, 11.5, 11.363636363636363)","(10.0, 13.5, 11.875)","(20.0, 23.0, 20.3)"
11-01-2023 21:01:25.587019,"(4.6, 6.8, 6.363636363636363)","(4.4, 6.2, 5.9772727272727275)","(3.9, 10.5, 10.075)","(3.0, 3.25, 3.1416666666666666)","(9.0, 11.5, 11.363636363636363)","(10.0, 13.5, 11.76086956521739)","(20.0, 23.0, 19.318181818181817)"
11-01-2023 21:01:26.715012,"(4.6, 6.8, 6.363636363636363)","(4.4, 6.4, 6.113636363636364)","(3.9, 10.5, 10.075)","(3.0, 3.25, 3.1416666666666666)","(9.0, 11.5, 11.363636363636363)","(10.0, 13.5, 11.76086956521739)","(20.0, 23.0, 19.318181818181817)"
11-01-2023 21:01:27.789010,"(4.6, 6.8, 6.363636363636363)","(4.4, 6.2, 5.9375)","(3.9, 10.5, 9.888)","(3.0, 3.25, 3.1416666666666666)","(9.0, 11.5, 11.363636363636363)","(10.0, 13.5, 11.76086956521739)","(20.0, 23.0, 22.166666666666668)"
11-01-2023 21:01:28.827210,"(4.6, 6.8, 6.356521739130435)","(4.4, 6.2, 5.862068965517241)","(3.9, 10.5, 9.888)","(3.0, 3.15, 3.1416666666666666)","(9.0, 11.5, 11.363636363636363)","(10.0, 13.5, 11.76086956521739)","(20.0, 23.0, 22.166666666666668)"
11-01-2023 21:01:29.853326,"(4.6, 6.8, 6.344)","(4.4, 6.2, 5.862068965517241)","(3.9, 10.5, 9.888)","(3.0, 3.15, 3.1416666666666666)","(9.0, 11.5, 11.363636363636363)","(10.0, 13.5, 11.76086956521739)","(20.0, 23.0, 22.166666666666668)"
11-01-2023 21:01:30.916046,"(4.6, 6.8, 6.344)","(4.4, 6.2, 5.862068965517241)","(3.9, 10.5, 9.888)","(3.0, 3.15, 3.1416666666666666)","(9.0, 11.5, 11.363636363636363)","(10.0, 13.5, 11.76086956521739)","(20.0, 23.0, 22.166666666666668)"
11-01-2023 21:01:32.080465,"(4.6, 6.8, 6.344)","(4.4, 6.2, 5.862068965517241)","(3.9, 10.5, 9.862499999999999)","(3.0, 3.15, 3.1416666666666666)","(9.0, 11.5, 11.363636363636363)","(10.0, 13.5, 11.76086956521739)","(20.0, 23.0, 22.166666666666668)"
11-01-2023 21:01:33.287532,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.9375)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.15, 3.102)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.5, 11.76086956521739)","(17.0, 23.0, 18.071428571428573)"
11-01-2023 21:01:34.483577,"(4.8, 6.8, 6.35)","(4.4, 6.2, 5.8)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.25, 3.17)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.5, 11.76086956521739)","(17.0, 22.0, 20.1)"
11-01-2023 21:01:35.637195,"(4.8, 6.8, 6.35)","(4.4, 6.2, 5.8)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.25, 3.128787878787879)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.5, 12.75)","(17.0, 21.0, 20.3)"
11-01-2023 21:01:36.811847,"(4.8, 6.8, 6.35)","(4.4, 6.2, 5.8)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.25, 3.236111111111111)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.0, 12.75)","(17.0, 21.0, 20.3)"
11-01-2023 21:01:37.991032,"(4.8, 6.8, 6.344)","(4.4, 6.2, 5.8)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.181818181818182)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 20.3)"
11-01-2023 21:01:39.096995,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.181818181818182)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 20.3)"
11-01-2023 21:01:40.213938,"(4.8, 6.8, 6.344)","(4.4, 6.2, 6.1454545454545455)","(4.6, 10.5, 9.862499999999999)","(2.8, 3.2, 3.181818181818182)","(8.5, 11.5, 11.363636363636363)","(11.0, 13.0, 11.777777777777779)","(17.0, 21.0, 18.433333333333334)"
