,Aston Marley,Fired Up,Thunder Dash,Scott Hue,Aston Prince,Ripplebrook Snip
07-12-2022 14:02:25.552715,"(3.2, 5.0, 4.629411764705882)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 7.0, 6.5777777777777775)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:26.511386,"(3.2, 5.0, 4.629411764705882)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 7.0, 6.5777777777777775)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:27.512885,"(3.2, 5.0, 4.629411764705882)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 7.0, 6.5777777777777775)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:28.524417,"(3.2, 5.0, 4.629411764705882)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 7.0, 6.5777777777777775)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:29.449356,"(3.2, 5.0, 4.629411764705882)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 7.0, 6.5777777777777775)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:30.386004,"(3.2, 5.0, 4.629411764705882)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 7.0, 6.5777777777777775)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:31.281881,"(3.2, 5.0, 4.629411764705882)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 7.0, 6.29)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:32.210699,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.29)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:33.220947,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.29)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:34.166913,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.29)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:35.032752,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.29)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:35.943724,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.29)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:36.919221,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.29)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:37.874904,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.29)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:38.835946,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.29)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:39.774355,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:40.721215,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:41.703186,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:42.711271,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:43.705713,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:44.681122,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:45.655953,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:46.587954,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:47.515433,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:48.504722,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:49.518880,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.949999999999999)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:50.507782,"(3.2, 5.0, 4.08125)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.157142857142857)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:51.424119,"(3.2, 5.0, 4.08125)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.036363636363636)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:52.453616,"(3.2, 5.0, 4.265000000000001)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:53.425330,"(3.2, 5.0, 4.08125)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:54.443314,"(3.2, 5.0, 4.08125)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:55.438002,"(3.2, 5.0, 4.08125)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.375)"
07-12-2022 14:02:56.424173,"(3.2, 5.0, 4.08125)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:02:57.364044,"(3.2, 5.0, 4.08125)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:02:58.290397,"(3.2, 5.0, 4.08125)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:02:59.211533,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:00.166883,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:01.136400,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:02.108317,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:03.033407,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:03.973504,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:04.933919,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:05.910132,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:06.928561,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:07.968568,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:08.946529,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:09.979174,"(3.2, 5.0, 4.591666666666667)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:10.892796,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:11.830385,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.675)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:12.802206,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.825)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:13.743195,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 5.825)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:14.814331,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.157142857142857)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:15.786822,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.157142857142857)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:16.787680,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.157142857142857)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:17.768860,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.157142857142857)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:18.779258,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 6.157142857142857)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:19.729042,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 4.571428571428571)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:20.784256,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 4.571428571428571)","(12.0, 23.0, 20.25)"
07-12-2022 14:03:21.750933,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 17.5)","(3.7, 6.8, 4.571428571428571)","(12.0, 23.0, 20.9)"
07-12-2022 14:03:22.742313,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.572727272727272)","(11.0, 23.0, 17.5)","(3.7, 6.8, 4.68)","(12.0, 23.0, 20.9)"
07-12-2022 14:03:23.729624,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.4)","(11.0, 23.0, 17.5)","(3.7, 6.6, 4.4750000000000005)","(12.0, 23.0, 20.9)"
07-12-2022 14:03:24.629906,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.4, 4.415384615384616)","(11.0, 23.0, 17.5)","(3.7, 6.4, 4.4750000000000005)","(12.0, 23.0, 20.9)"
07-12-2022 14:03:25.585680,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.4, 4.6)","(11.0, 23.0, 17.5)","(3.7, 6.4, 4.4750000000000005)","(12.0, 23.0, 20.9)"
07-12-2022 14:03:26.539814,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.65)","(11.0, 23.0, 15.666666666666666)","(3.7, 6.4, 4.4750000000000005)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:27.470915,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.5, 4.042857142857143)","(11.0, 23.0, 15.666666666666666)","(3.7, 6.4, 4.4750000000000005)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:28.526706,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.3, 4.55)","(11.0, 23.0, 15.666666666666666)","(3.7, 6.4, 4.4750000000000005)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:29.581558,"(3.2, 5.0, 4.708333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.4, 3.9454545454545453)","(11.0, 23.0, 16.0)","(3.7, 6.4, 4.4750000000000005)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:30.550388,"(3.2, 5.0, 4.6325)","(3.9, 5.7, 4.5625)","(3.9, 5.4, 3.9454545454545453)","(11.0, 23.0, 16.0)","(3.7, 6.4, 4.4750000000000005)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:31.604264,"(3.2, 5.0, 4.533333333333333)","(3.9, 5.7, 4.5625)","(3.9, 5.4, 4.12)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.535294117647059)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:32.532245,"(3.2, 5.0, 4.533333333333333)","(3.9, 5.7, 4.222222222222222)","(3.9, 5.3, 4.1)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.148571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:33.549564,"(3.2, 5.0, 4.533333333333333)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 7.0, 6.133333333333333)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:34.512300,"(3.2, 5.0, 4.533333333333333)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.8, 5.705555555555556)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:35.467940,"(3.2, 5.0, 4.533333333333333)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.6, 5.705555555555556)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:36.442195,"(3.2, 5.0, 4.533333333333333)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.6, 5.705555555555556)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:37.355246,"(3.2, 5.0, 4.533333333333333)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.6, 5.705555555555556)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:38.343414,"(3.2, 5.0, 4.533333333333333)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.6, 5.705555555555556)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:39.491454,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.6, 5.784615384615385)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:40.589974,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:41.659735,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:42.728417,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:43.818320,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:44.858980,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:45.895887,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:46.957248,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:47.906250,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:48.930036,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:49.949836,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:50.963043,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:51.914836,"(3.2, 5.0, 4.809090909090909)","(3.9, 5.7, 4.275)","(3.9, 5.2, 3.94)","(11.0, 23.0, 16.0)","(3.7, 6.4, 5.828571428571429)","(12.0, 23.0, 20.166666666666668)"
07-12-2022 14:03:52.838997,"(3.2, 4.5, 4.405882352941177)","(3.9, 5.7, 4.0375)","(3.9, 5.2, 3.94)","(11.0, 24.0, 16.333333333333332)","(3.7, 5.5, 5.184210526315789)","(12.0, 24.0, 20.166666666666668)"
07-12-2022 14:03:53.808541,"(3.2, 4.5, 4.405882352941177)","(3.9, 5.7, 4.0)","(3.9, 5.1, 4.016666666666667)","(11.0, 24.0, 16.333333333333332)","(3.7, 5.5, 4.775)","(12.0, 24.0, 19.5)"
07-12-2022 14:03:54.878207,"(3.2, 4.4, 4.329411764705883)","(3.9, 5.6, 4.2)","(3.9, 5.1, 4.125)","(11.0, 23.0, 17.75)","(3.7, 5.4, 5.133333333333334)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:55.797787,"(3.2, 4.4, 4.329411764705883)","(3.9, 5.5, 4.933333333333334)","(3.9, 5.1, 4.125)","(11.0, 23.0, 17.75)","(3.7, 5.4, 4.9)","(12.0, 23.0, 19.5)"
07-12-2022 14:03:56.847707,"(3.2, 4.4, 4.329411764705883)","(3.9, 5.5, 4.933333333333334)","(3.9, 5.1, 4.125)","(11.0, 23.0, 16.0)","(3.7, 5.4, 4.9)","(12.0, 23.0, 16.666666666666668)"
07-12-2022 14:03:57.847867,"(3.2, 4.4, 4.329411764705883)","(3.9, 5.5, 4.933333333333334)","(3.9, 5.1, 4.125)","(11.0, 23.0, 16.333333333333332)","(3.7, 5.4, 4.9625)","(12.0, 23.0, 16.666666666666668)"
07-12-2022 14:03:58.780323,"(3.2, 4.4, 4.329411764705883)","(3.9, 5.5, 4.285714285714286)","(3.9, 5.1, 4.125)","(11.0, 23.0, 16.666666666666668)","(3.7, 5.4, 5.333333333333333)","(12.0, 23.0, 17.0)"
07-12-2022 14:03:59.732315,"(3.2, 4.5, 4.405882352941177)","(3.9, 5.5, 4.285714285714286)","(3.9, 5.1, 4.125)","(11.0, 24.0, 16.666666666666668)","(3.7, 5.5, 5.125)","(12.0, 24.0, 17.0)"
07-12-2022 14:04:00.761110,"(3.2, 4.5, 4.405882352941177)","(3.9, 5.5, 4.285714285714286)","(3.9, 5.1, 4.125)","(11.0, 24.0, 16.333333333333332)","(3.7, 5.5, 5.125)","(12.0, 24.0, 17.0)"
07-12-2022 14:04:01.785426,"(3.2, 4.5, 4.405882352941177)","(3.8, 5.5, 4.285714285714286)","(3.9, 5.1, 4.125)","(11.0, 23.0, 16.333333333333332)","(3.8, 5.5, 5.1875)","(12.0, 24.0, 17.0)"
07-12-2022 14:04:02.860443,"(3.2, 4.5, 4.405882352941177)","(3.8, 5.5, 4.285714285714286)","(3.9, 5.1, 4.125)","(11.0, 24.0, 16.666666666666668)","(3.8, 5.5, 5.27)","(12.0, 24.0, 17.0)"
07-12-2022 14:04:03.768505,"(3.2, 4.5, 4.435483870967742)","(3.8, 5.4, 4.333333333333333)","(3.9, 5.1, 4.125)","(11.0, 24.0, 16.666666666666668)","(3.8, 6.8, 5.218181818181818)","(12.0, 24.0, 15.0)"
07-12-2022 14:04:04.700917,"(3.2, 5.3, 4.742857142857143)","(3.8, 5.3, 4.3999999999999995)","(3.9, 5.1, 4.125)","(11.0, 24.0, 16.666666666666668)","(3.8, 5.8, 5.218181818181818)","(12.0, 24.0, 16.666666666666668)"
07-12-2022 14:04:05.643609,"(3.2, 5.2, 4.45)","(3.8, 5.3, 4.2125)","(3.9, 5.1, 4.125)","(11.0, 24.0, 14.571428571428571)","(3.8, 5.8, 5.266666666666667)","(12.0, 23.0, 14.857142857142858)"
07-12-2022 14:04:06.582876,"(3.2, 5.2, 4.325)","(3.8, 5.3, 4.2125)","(3.9, 5.1, 4.125)","(11.0, 23.0, 16.333333333333332)","(3.8, 5.8, 5.266666666666667)","(12.0, 23.0, 14.857142857142858)"
07-12-2022 14:04:07.568061,"(3.2, 5.2, 4.325)","(3.8, 5.3, 4.2125)","(3.9, 5.1, 4.125)","(11.0, 23.0, 14.428571428571429)","(3.8, 5.8, 5.266666666666667)","(12.0, 23.0, 14.857142857142858)"
07-12-2022 14:04:08.724798,"(3.2, 5.2, 4.7625)","(3.8, 5.3, 4.2125)","(3.9, 5.1, 4.125)","(11.0, 23.0, 14.428571428571429)","(3.8, 5.8, 5.545454545454545)","(12.0, 23.0, 14.857142857142858)"
07-12-2022 14:04:09.602264,"(3.2, 5.2, 4.930769230769231)","(3.8, 5.3, 4.2125)","(3.9, 5.1, 4.125)","(11.0, 23.0, 14.428571428571429)","(3.8, 5.8, 5.545454545454545)","(12.0, 23.0, 14.857142857142858)"
07-12-2022 14:04:10.594841,"(3.2, 5.2, 4.930769230769231)","(3.8, 5.2, 4.12)","(3.9, 5.1, 4.125)","(11.0, 23.0, 14.428571428571429)","(3.8, 5.8, 5.644444444444444)","(12.0, 23.0, 14.857142857142858)"
07-12-2022 14:04:11.700855,"(3.2, 5.2, 4.811111111111111)","(3.8, 5.2, 4.0)","(3.9, 5.1, 4.125)","(11.0, 23.0, 14.428571428571429)","(3.8, 5.8, 5.644444444444444)","(12.0, 23.0, 14.857142857142858)"
07-12-2022 14:04:12.714896,"(3.2, 5.2, 4.811111111111111)","(3.8, 5.2, 4.0)","(3.9, 5.1, 4.125)","(11.0, 23.0, 14.428571428571429)","(3.8, 5.8, 5.644444444444444)","(12.0, 23.0, 14.857142857142858)"
07-12-2022 14:04:13.824302,"(3.2, 4.8, 4.6)","(3.8, 5.2, 4.0)","(3.9, 5.1, 4.125)","(11.0, 23.0, 14.428571428571429)","(3.8, 5.8, 5.644444444444444)","(12.0, 23.0, 14.857142857142858)"
