,Arentee,Lucky Exchange,I Am Lethal,Ready For Anything,Mobstar,Prime Asset,Spiritualised,Pentito,Charlies Case,Resonator,Wealthy Investor,Daytona,West Of Africa,Oakfield Triumph,Data Patch
07-01-2023 16:32:55.417744,"(7.0, 7.8, 7.694545454545454)","(61.0, 85.0, 84.63414634146342)","(7.5, 8.2, 8.157037037037037)","(101.0, 180.0, 179.1304347826087)","(31.0, 38.0, 38.22608695652174)","(61.0, 80.0, 76.26865671641791)","(5.5, 5.9, 5.876034236804565)","(61.0, 80.0, 79.33333333333333)","(81.0, 130.0, 121.42857142857143)","(3.6, 4.1, 4.046158650843223)","(51.0, 55.0, 53.87323943661972)","(10.0, 12.0, 11.717548076923077)","(6.5, 7.4, 7.270036101083033)","(71.0, 85.0, 80.1)","(91.0, 140.0, 137.5)"
07-01-2023 16:32:57.538858,"(7.0, 7.8, 7.692485549132948)","(61.0, 85.0, 84.63414634146342)","(7.5, 8.2, 8.195391705069124)","(101.0, 180.0, 179.1304347826087)","(31.0, 40.0, 37.583333333333336)","(61.0, 80.0, 76.26865671641791)","(5.5, 5.9, 5.87653832313782)","(61.0, 80.0, 78.42105263157895)","(81.0, 130.0, 121.42857142857143)","(3.6, 4.1, 4.045020188425303)","(51.0, 55.0, 52.922077922077925)","(10.0, 12.0, 11.720238095238095)","(6.5, 7.4, 7.246666666666667)","(71.0, 80.0, 79.88095238095238)","(91.0, 140.0, 137.5)"
07-01-2023 16:32:59.648192,"(7.0, 7.8, 7.712676056338028)","(61.0, 85.0, 84.7560975609756)","(7.5, 8.2, 8.15886075949367)","(101.0, 180.0, 179.56521739130434)","(31.0, 38.0, 38.41860465116279)","(61.0, 80.0, 76.3970588235294)","(5.5, 5.9, 5.877423920736023)","(61.0, 80.0, 78.75)","(81.0, 130.0, 124.07407407407408)","(3.6, 4.1, 4.056637649619151)","(51.0, 55.0, 53.13253012048193)","(10.0, 12.0, 11.683701657458563)","(6.5, 7.2, 7.134439834024897)","(71.0, 80.0, 79.88188976377953)","(91.0, 140.0, 135.0)"
07-01-2023 16:33:01.724795,"(7.0, 7.8, 7.7449275362318835)","(61.0, 85.0, 89.55555555555556)","(7.5, 8.2, 8.200896860986548)","(101.0, 180.0, 182.94117647058823)","(31.0, 40.0, 38.5)","(61.0, 80.0, 76.55737704918033)","(5.5, 5.9, 5.884175217048146)","(61.0, 75.0, 73.80952380952381)","(81.0, 130.0, 127.0)","(3.6, 4.1, 4.058441558441558)","(51.0, 55.0, 53.333333333333336)","(10.0, 12.0, 11.647151898734178)","(6.5, 7.2, 7.10936329588015)","(71.0, 85.0, 82.30994152046783)","(91.0, 150.0, 138.0)"
07-01-2023 16:33:03.609254,"(7.0, 7.8, 7.708695652173913)","(61.0, 90.0, 88.62745098039215)","(7.5, 8.4, 8.209442060085836)","(101.0, 190.0, 183.14285714285714)","(31.0, 40.0, 38.458333333333336)","(61.0, 80.0, 76.63934426229508)","(5.5, 5.9, 5.880057664584335)","(61.0, 75.0, 78.88888888888889)","(81.0, 130.0, 126.36363636363636)","(3.6, 4.1, 4.059133126934984)","(51.0, 55.0, 53.145161290322584)","(10.0, 12.0, 11.467479674796747)","(6.5, 7.2, 7.026530612244898)","(71.0, 85.0, 82.28915662650603)","(101.0, 150.0, 139.33333333333334)"
07-01-2023 16:33:05.600229,"(7.0, 7.8, 7.774712643678161)","(61.0, 90.0, 88.67924528301887)","(7.5, 8.4, 8.260264900662252)","(101.0, 190.0, 183.33333333333334)","(31.0, 40.0, 38.60377358490566)","(61.0, 80.0, 76.84615384615384)","(5.5, 5.9, 5.880350378787879)","(61.0, 80.0, 79.44444444444444)","(81.0, 130.0, 126.66666666666667)","(3.6, 4.1, 4.060877296976882)","(51.0, 55.0, 53.23076923076923)","(10.0, 11.5, 11.24)","(6.5, 7.2, 7.069026548672566)","(71.0, 85.0, 82.33727810650888)","(101.0, 150.0, 140.0)"
07-01-2023 16:33:07.494174,"(7.0, 7.8, 7.778109452736318)","(61.0, 90.0, 88.7037037037037)","(7.5, 8.4, 8.251754385964912)","(101.0, 190.0, 198.57142857142858)","(31.0, 40.0, 38.629629629629626)","(61.0, 80.0, 76.58333333333333)","(5.5, 5.9, 5.881576576576577)","(61.0, 80.0, 79.54545454545455)","(81.0, 130.0, 126.66666666666667)","(3.6, 4.1, 4.059284392350401)","(51.0, 55.0, 53.25757575757576)","(10.0, 12.5, 12.198863636363637)","(6.5, 7.2, 7.036111111111111)","(71.0, 85.0, 82.33727810650888)","(101.0, 150.0, 140.0)"
07-01-2023 16:33:09.363222,"(7.0, 7.8, 7.778109452736318)","(61.0, 90.0, 88.7037037037037)","(7.5, 8.4, 8.252444444444444)","(101.0, 210.0, 185.71428571428572)","(31.0, 40.0, 38.642857142857146)","(61.0, 80.0, 76.40350877192982)","(5.5, 5.9, 5.886695278969958)","(61.0, 80.0, 79.54545454545455)","(81.0, 130.0, 126.66666666666667)","(3.6, 4.1, 4.054279600570613)","(51.0, 55.0, 53.25757575757576)","(10.0, 12.5, 12.046153846153846)","(6.5, 7.2, 7.0426229508196725)","(71.0, 85.0, 82.33727810650888)","(101.0, 150.0, 140.0)"
07-01-2023 16:33:11.298584,"(7.0, 7.8, 7.778109452736318)","(61.0, 90.0, 88.7037037037037)","(7.5, 8.4, 8.252444444444444)","(101.0, 200.0, 185.0)","(31.0, 40.0, 38.79365079365079)","(61.0, 80.0, 76.58333333333333)","(5.5, 5.9, 5.976030927835051)","(71.0, 80.0, 79.6)","(81.0, 130.0, 126.15384615384616)","(3.6, 4.1, 4.0513302034428795)","(51.0, 55.0, 53.333333333333336)","(10.0, 12.5, 12.401960784313726)","(6.5, 7.2, 6.96953642384106)","(71.0, 85.0, 82.27272727272728)","(101.0, 150.0, 139.33333333333334)"
07-01-2023 16:33:13.183165,"(7.0, 8.0, 7.8)","(61.0, 90.0, 75.44642857142857)","(7.5, 8.4, 8.350561797752809)","(101.0, 200.0, 190.0)","(31.0, 40.0, 38.911764705882355)","(61.0, 80.0, 76.69354838709677)","(5.5, 6.0, 5.884941763727122)","(71.0, 80.0, 79.62962962962963)","(81.0, 130.0, 127.27272727272728)","(3.6, 4.1, 4.040513833992095)","(51.0, 55.0, 53.47826086956522)","(10.0, 12.5, 12.363636363636363)","(6.5, 7.0, 6.993333333333333)","(71.0, 85.0, 82.30538922155688)","(101.0, 150.0, 140.58823529411765)"
07-01-2023 16:33:15.084685,"(7.0, 7.8, 7.750295857988165)","(61.0, 80.0, 77.22222222222223)","(7.5, 8.4, 8.327272727272728)","(101.0, 200.0, 195.0)","(31.0, 40.0, 38.986666666666665)","(61.0, 80.0, 75.94059405940594)","(5.5, 5.9, 5.8850579647917565)","(61.0, 80.0, 79.6774193548387)","(81.0, 130.0, 126.66666666666667)","(3.6, 4.1, 4.038272311212815)","(51.0, 55.0, 53.733333333333334)","(10.0, 12.5, 12.384210526315789)","(6.5, 7.0, 6.998230088495575)","(71.0, 85.0, 82.36842105263158)","(101.0, 150.0, 141.57894736842104)"
07-01-2023 16:33:17.028235,"(7.0, 7.8, 7.796899224806201)","(61.0, 80.0, 76.17647058823529)","(7.5, 8.4, 8.401069518716579)","(101.0, 200.0, 195.0)","(31.0, 40.0, 38.95522388059702)","(61.0, 80.0, 75.1063829787234)","(5.5, 5.9, 5.885529157667387)","(61.0, 80.0, 74.03361344537815)","(81.0, 130.0, 126.66666666666667)","(3.6, 4.1, 4.083945435466946)","(51.0, 55.0, 53.78378378378378)","(10.0, 12.5, 12.379411764705882)","(6.5, 7.0, 6.992628992628992)","(71.0, 85.0, 80.1086956521739)","(101.0, 150.0, 141.11111111111111)"
07-01-2023 16:33:19.031865,"(7.0, 7.8, 7.796638655462185)","(61.0, 80.0, 76.17647058823529)","(7.5, 8.6, 8.264864864864863)","(101.0, 200.0, 195.0)","(31.0, 40.0, 37.648648648648646)","(61.0, 80.0, 75.1063829787234)","(5.5, 5.9, 5.885529157667387)","(61.0, 85.0, 75.2247191011236)","(91.0, 130.0, 126.66666666666667)","(3.6, 4.1, 4.0690846286701206)","(51.0, 60.0, 58.0)","(10.0, 12.5, 12.342307692307692)","(6.5, 7.0, 6.996491228070175)","(71.0, 85.0, 80.1086956521739)","(101.0, 150.0, 141.11111111111111)"
07-01-2023 16:33:20.778834,"(7.0, 7.8, 7.79731543624161)","(61.0, 80.0, 76.17647058823529)","(7.5, 8.6, 8.27079646017699)","(101.0, 200.0, 206.66666666666666)","(31.0, 38.0, 37.60526315789474)","(61.0, 80.0, 75.11627906976744)","(5.5, 5.9, 5.886652078774618)","(61.0, 85.0, 75.56179775280899)","(91.0, 130.0, 127.8048780487805)","(3.6, 4.1, 4.078554360812425)","(51.0, 60.0, 57.30769230769231)","(10.0, 12.5, 12.333333333333334)","(6.5, 7.0, 6.972467532467532)","(71.0, 85.0, 80.1086956521739)","(101.0, 150.0, 141.11111111111111)"
07-01-2023 16:33:22.586745,"(7.0, 7.8, 7.79731543624161)","(61.0, 80.0, 76.66666666666667)","(7.5, 8.6, 8.27884892086331)","(101.0, 210.0, 205.2941176470588)","(31.0, 38.0, 37.625)","(61.0, 80.0, 74.55882352941177)","(5.5, 5.9, 5.886779367143476)","(61.0, 85.0, 77.0)","(91.0, 130.0, 109.42857142857143)","(3.6, 4.1, 4.078877679697351)","(51.0, 60.0, 56.81818181818182)","(10.0, 12.5, 12.324786324786325)","(6.5, 7.0, 6.968731563421829)","(71.0, 85.0, 80.3125)","(101.0, 150.0, 137.69230769230768)"
07-01-2023 16:33:24.412368,"(7.0, 7.8, 7.806930693069306)","(61.0, 80.0, 76.875)","(7.5, 8.6, 8.416354344122658)","(101.0, 210.0, 205.625)","(31.0, 38.0, 37.733333333333334)","(61.0, 75.0, 74.55882352941177)","(5.5, 5.9, 5.887627494456763)","(61.0, 80.0, 77.0)","(91.0, 110.0, 109.42857142857143)","(3.6, 4.1, 4.078970495919648)","(51.0, 60.0, 56.81818181818182)","(10.0, 12.0, 11.546137339055795)","(6.5, 7.0, 6.968731563421829)","(71.0, 85.0, 80.35714285714286)","(101.0, 150.0, 137.69230769230768)"
07-01-2023 16:33:26.232382,"(7.0, 8.0, 7.710903426791277)","(61.0, 80.0, 77.22222222222223)","(7.5, 8.6, 8.408525754884547)","(101.0, 210.0, 197.64705882352942)","(31.0, 38.0, 37.35353535353536)","(61.0, 75.0, 74.4927536231884)","(5.5, 5.9, 5.885070422535212)","(61.0, 80.0, 75.83333333333333)","(91.0, 110.0, 109.73684210526315)","(3.6, 4.1, 4.0836734693877546)","(51.0, 60.0, 58.29268292682927)","(10.0, 12.0, 11.245901639344263)","(6.5, 7.0, 7.171503957783641)","(71.0, 85.0, 80.46511627906976)","(101.0, 150.0, 138.57142857142858)"
07-01-2023 16:33:28.018790,"(7.0, 7.8, 7.710903426791277)","(61.0, 80.0, 77.22222222222223)","(7.5, 8.6, 8.408247422680413)","(101.0, 210.0, 197.64705882352942)","(31.0, 38.0, 37.35353535353536)","(61.0, 75.0, 74.50704225352112)","(5.5, 5.9, 5.882925257731959)","(61.0, 80.0, 75.41666666666667)","(81.0, 110.0, 109.74358974358974)","(3.6, 4.1, 4.09664324746292)","(51.0, 60.0, 56.92307692307692)","(10.0, 12.0, 11.239669421487603)","(6.5, 7.2, 6.991082802547771)","(71.0, 85.0, 80.56818181818181)","(101.0, 150.0, 138.57142857142858)"
07-01-2023 16:33:29.780498,"(7.0, 7.8, 7.710624999999999)","(61.0, 80.0, 74.86842105263158)","(7.5, 8.6, 8.408247422680413)","(101.0, 210.0, 197.64705882352942)","(31.0, 38.0, 37.2)","(61.0, 75.0, 74.50704225352112)","(5.5, 5.9, 5.882925257731959)","(61.0, 80.0, 75.41666666666667)","(81.0, 110.0, 109.74358974358974)","(3.6, 4.2, 4.113180327868852)","(51.0, 60.0, 56.92307692307692)","(10.0, 12.0, 11.24793388429752)","(6.5, 7.0, 6.991025641025641)","(71.0, 85.0, 80.60975609756098)","(101.0, 150.0, 138.57142857142858)"
07-01-2023 16:33:31.599322,"(7.0, 7.8, 7.697857142857143)","(61.0, 75.0, 74.8780487804878)","(7.5, 8.6, 8.32882882882883)","(101.0, 210.0, 197.64705882352942)","(31.0, 38.0, 36.89655172413793)","(61.0, 75.0, 74.21052631578948)","(5.5, 5.9, 5.886167341430499)","(61.0, 80.0, 75.41666666666667)","(81.0, 110.0, 109.74358974358974)","(3.6, 4.2, 4.118114143920595)","(51.0, 60.0, 58.372093023255815)","(10.0, 12.0, 11.171826625386997)","(6.5, 7.0, 6.985869565217391)","(71.0, 85.0, 80.65789473684211)","(101.0, 150.0, 138.57142857142858)"
07-01-2023 16:33:33.411380,"(7.0, 7.8, 7.7288557213930345)","(61.0, 75.0, 74.89795918367346)","(7.5, 8.4, 8.34968152866242)","(101.0, 210.0, 196.0)","(31.0, 38.0, 37.142857142857146)","(61.0, 75.0, 74.3103448275862)","(5.5, 5.9, 5.906910569105691)","(61.0, 80.0, 75.41666666666667)","(81.0, 110.0, 115.0)","(3.6, 4.2, 4.126091825307951)","(51.0, 60.0, 57.8125)","(10.0, 12.0, 11.26510989010989)","(6.5, 7.0, 6.9915857605178)","(71.0, 85.0, 81.5625)","(101.0, 150.0, 142.0)"
07-01-2023 16:33:35.274512,"(7.0, 7.8, 7.7288557213930345)","(61.0, 75.0, 74.89795918367346)","(7.5, 8.4, 8.37044673539519)","(101.0, 210.0, 197.27272727272728)","(31.0, 38.0, 37.54545454545455)","(61.0, 75.0, 74.47674418604652)","(5.5, 6.0, 5.8813157894736845)","(61.0, 80.0, 75.9090909090909)","(81.0, 120.0, 112.5)","(3.6, 4.2, 4.138748913987836)","(51.0, 60.0, 59.642857142857146)","(10.0, 12.0, 11.267037552155772)","(6.5, 7.0, 7.136363636363637)","(71.0, 85.0, 81.59574468085107)","(101.0, 150.0, 146.0)"
07-01-2023 16:33:37.038128,"(7.0, 7.8, 7.743085106382979)","(61.0, 80.0, 75.29411764705883)","(7.5, 8.4, 8.374531835205993)","(101.0, 210.0, 197.27272727272728)","(31.0, 38.0, 37.559322033898304)","(61.0, 75.0, 74.47674418604652)","(5.5, 5.9, 5.88273092369478)","(61.0, 80.0, 76.875)","(81.0, 130.0, 114.44444444444444)","(3.7, 4.2, 4.113324360699865)","(51.0, 65.0, 61.15384615384615)","(10.0, 12.0, 11.2907133243607)","(6.5, 7.2, 7.097619047619047)","(71.0, 85.0, 81.63636363636364)","(101.0, 150.0, 142.0)"
07-01-2023 16:33:38.835971,"(7.0, 7.8, 7.755619596541787)","(61.0, 80.0, 75.88235294117646)","(7.5, 8.4, 8.355089820359282)","(101.0, 210.0, 198.33333333333334)","(31.0, 38.0, 35.823008849557525)","(61.0, 75.0, 74.6987951807229)","(5.5, 5.9, 5.829596412556054)","(61.0, 80.0, 77.5)","(81.0, 130.0, 116.0)","(3.7, 4.2, 4.156649395509499)","(51.0, 65.0, 61.42857142857143)","(10.0, 12.0, 11.302910052910052)","(6.5, 7.2, 7.006060606060606)","(71.0, 85.0, 81.92307692307692)","(101.0, 150.0, 142.5)"
07-01-2023 16:33:40.573536,"(7.0, 7.8, 7.755873925501432)","(61.0, 80.0, 76.11111111111111)","(7.5, 8.4, 8.360526315789475)","(101.0, 210.0, 198.33333333333334)","(31.0, 36.0, 37.6551724137931)","(61.0, 75.0, 74.77011494252874)","(5.5, 5.9, 5.784773175542406)","(61.0, 80.0, 77.72727272727273)","(81.0, 130.0, 117.27272727272727)","(3.7, 4.2, 4.147719688542825)","(51.0, 65.0, 61.875)","(10.0, 12.0, 11.173880597014925)","(6.5, 7.2, 7.0701754385964914)","(71.0, 85.0, 81.43835616438356)","(101.0, 150.0, 144.0)"
07-01-2023 16:33:42.336953,"(7.0, 7.8, 7.6)","(61.0, 80.0, 75.33333333333333)","(7.5, 8.4, 8.391036414565827)","(101.0, 210.0, 200.0)","(31.0, 38.0, 37.1875)","(61.0, 75.0, 74.82558139534883)","(5.5, 5.8, 5.799940334128878)","(61.0, 80.0, 78.33333333333333)","(81.0, 130.0, 120.66666666666667)","(3.6, 4.2, 4.206468401486989)","(51.0, 65.0, 60.833333333333336)","(10.0, 11.5, 11.178676470588234)","(6.5, 7.2, 7.096503496503496)","(71.0, 85.0, 81.66666666666667)","(101.0, 150.0, 146.25)"
07-01-2023 16:33:44.179666,"(7.0, 7.6, 7.374444444444444)","(61.0, 80.0, 75.27777777777777)","(7.5, 8.4, 8.391280653950954)","(101.0, 210.0, 200.66666666666666)","(31.0, 38.0, 37.23529411764706)","(61.0, 75.0, 74.7752808988764)","(5.5, 5.8, 5.846450809464508)","(61.0, 80.0, 78.4375)","(81.0, 130.0, 120.66666666666667)","(3.6, 4.3, 4.213880126182965)","(51.0, 65.0, 60.833333333333336)","(10.0, 11.5, 10.918674698795181)","(6.5, 7.2, 7.115909090909091)","(71.0, 85.0, 81.60714285714286)","(101.0, 150.0, 146.25)"
07-01-2023 16:33:45.944405,"(7.0, 7.4, 7.361739130434783)","(61.0, 80.0, 75.27777777777777)","(7.5, 8.4, 8.404553415061295)","(101.0, 210.0, 201.76470588235293)","(31.0, 38.0, 37.48837209302326)","(61.0, 75.0, 74.75)","(5.5, 5.9, 6.069950738916257)","(61.0, 80.0, 78.80952380952381)","(81.0, 130.0, 123.63636363636364)","(3.7, 4.3, 4.152828175026681)","(51.0, 65.0, 61.875)","(10.0, 11.0, 10.891949152542374)","(6.5, 7.2, 7.119387755102041)","(71.0, 85.0, 82.05128205128204)","(101.0, 150.0, 147.27272727272728)"
07-01-2023 16:33:47.735057,"(7.0, 7.4, 7.390740740740741)","(61.0, 80.0, 75.75)","(7.5, 8.6, 8.43218045112782)","(101.0, 210.0, 202.6315789473684)","(31.0, 38.0, 37.568627450980394)","(61.0, 75.0, 74.76923076923077)","(5.5, 6.2, 5.85671052631579)","(61.0, 80.0, 78.80952380952381)","(81.0, 130.0, 121.25)","(3.7, 4.2, 4.156541353383458)","(51.0, 65.0, 62.5)","(10.0, 11.0, 10.898333333333333)","(6.5, 7.2, 7.106832298136646)","(71.0, 85.0, 82.1951219512195)","(101.0, 150.0, 147.85714285714286)"
07-01-2023 16:33:49.523509,"(7.0, 7.4, 7.5088967971530245)","(61.0, 80.0, 75.27777777777777)","(7.5, 8.6, 8.403757828810022)","(101.0, 210.0, 202.6315789473684)","(31.0, 38.0, 37.57692307692308)","(61.0, 75.0, 74.76923076923077)","(5.5, 5.9, 5.879396551724138)","(61.0, 80.0, 78.80952380952381)","(81.0, 130.0, 124.61538461538461)","(3.7, 4.2, 4.153441933788755)","(51.0, 65.0, 61.578947368421055)","(10.0, 11.0, 10.919117647058824)","(6.5, 7.2, 7.109638554216867)","(71.0, 85.0, 82.2289156626506)","(101.0, 150.0, 147.85714285714286)"
07-01-2023 16:33:51.292248,"(7.0, 7.6, 7.5088967971530245)","(61.0, 80.0, 75.27777777777777)","(7.5, 8.6, 8.403757828810022)","(101.0, 210.0, 202.6315789473684)","(31.0, 38.0, 37.6140350877193)","(61.0, 75.0, 74.77941176470588)","(5.5, 5.9, 5.941912798874824)","(61.0, 80.0, 78.95833333333333)","(81.0, 130.0, 125.0)","(3.7, 4.2, 4.151926207270754)","(51.0, 65.0, 61.36363636363637)","(10.0, 11.0, 10.983164983164983)","(6.5, 7.2, 7.107482993197279)","(71.0, 85.0, 82.29411764705883)","(101.0, 150.0, 148.0)"
07-01-2023 16:33:52.974245,"(7.0, 7.6, 7.515611814345991)","(61.0, 80.0, 75.27777777777777)","(7.5, 8.6, 8.42940108892922)","(101.0, 210.0, 203.0)","(31.0, 38.0, 37.6140350877193)","(61.0, 75.0, 74.77941176470588)","(5.5, 6.0, 5.941912798874824)","(61.0, 80.0, 78.95833333333333)","(81.0, 130.0, 125.0)","(3.7, 4.2, 4.151926207270754)","(51.0, 65.0, 61.36363636363637)","(10.0, 11.0, 10.983164983164983)","(6.5, 7.2, 7.107482993197279)","(71.0, 85.0, 82.29411764705883)","(101.0, 150.0, 148.0)"
07-01-2023 16:33:54.859692,"(7.0, 7.6, 7.515611814345991)","(61.0, 80.0, 75.27777777777777)","(7.5, 8.6, 8.42940108892922)","(101.0, 210.0, 203.33333333333334)","(31.0, 38.0, 37.59375)","(61.0, 75.0, 74.72222222222223)","(5.5, 6.0, 5.902532679738562)","(61.0, 80.0, 78.61111111111111)","(81.0, 130.0, 125.48387096774194)","(3.7, 4.2, 4.15631013016412)","(51.0, 65.0, 61.8421052631579)","(10.0, 11.0, 10.984939759036145)","(6.5, 7.2, 7.117073170731707)","(71.0, 85.0, 82.41573033707866)","(101.0, 150.0, 148.23529411764707)"
07-01-2023 16:33:56.589092,"(7.0, 7.6, 7.56)","(61.0, 80.0, 75.625)","(7.5, 8.6, 8.44655493482309)","(101.0, 210.0, 205.0)","(31.0, 40.0, 40.24096385542169)","(61.0, 75.0, 76.63461538461539)","(5.5, 5.9, 5.862870945479641)","(61.0, 80.0, 76.4)","(81.0, 130.0, 128.06451612903226)","(3.7, 4.2, 4.161678403755869)","(51.0, 65.0, 62.878787878787875)","(10.0, 11.0, 9.654063018242123)","(6.5, 7.2, 7.232558139534884)","(71.0, 85.0, 82.61904761904762)","(101.0, 160.0, 147.69230769230768)"
07-01-2023 16:33:58.340072,"(7.0, 7.6, 7.712403100775194)","(61.0, 80.0, 77.5)","(7.5, 8.6, 8.439425051334702)","(101.0, 210.0, 206.8421052631579)","(31.0, 42.0, 39.285714285714285)","(61.0, 80.0, 76.77777777777777)","(5.5, 5.9, 5.865762463343109)","(61.0, 85.0, 76.875)","(81.0, 130.0, 123.75)","(3.7, 4.2, 4.164083175803403)","(51.0, 65.0, 64.31818181818181)","(10.0, 10.0, 9.762130177514793)","(6.5, 7.4, 7.269064748201439)","(71.0, 85.0, 82.82051282051282)","(101.0, 160.0, 149.6969696969697)"
07-01-2023 16:34:00.154672,"(7.0, 7.8, 7.553005464480875)","(61.0, 80.0, 79.34782608695652)","(7.5, 8.6, 8.44149377593361)","(101.0, 210.0, 203.33333333333334)","(31.0, 40.0, 39.483870967741936)","(61.0, 80.0, 76.92307692307692)","(5.5, 5.9, 5.867917586460633)","(61.0, 85.0, 79.45945945945945)","(81.0, 140.0, 128.46153846153845)","(3.7, 4.2, 4.161103151862465)","(51.0, 65.0, 64.78260869565217)","(10.0, 9.8, 9.772881355932205)","(6.5, 7.4, 7.296610169491526)","(71.0, 85.0, 82.9113924050633)","(101.0, 160.0, 150.0)"
07-01-2023 16:34:01.945205,"(7.0, 7.8, 7.566603415559772)","(61.0, 95.0, 80.83333333333333)","(7.5, 8.6, 8.437127845884413)","(101.0, 210.0, 205.0)","(31.0, 40.0, 38.98969072164948)","(61.0, 80.0, 77.19101123595506)","(5.5, 5.9, 5.87020316027088)","(61.0, 85.0, 79.55172413793103)","(81.0, 130.0, 132.10526315789474)","(3.7, 4.2, 4.167117726657645)","(51.0, 65.0, 63.23943661971831)","(10.0, 9.8, 9.710112359550562)","(6.5, 7.4, 7.288275862068966)","(71.0, 85.0, 83.05194805194805)","(101.0, 160.0, 150.9090909090909)"
07-01-2023 16:34:03.793040,"(7.0, 7.6, 7.558088235294117)","(61.0, 95.0, 80.83333333333333)","(7.5, 8.6, 8.437127845884413)","(101.0, 210.0, 205.0)","(31.0, 42.0, 38.96)","(61.0, 80.0, 76.83544303797468)","(5.5, 5.9, 5.8700906344410875)","(61.0, 85.0, 79.58904109589041)","(81.0, 140.0, 130.0)","(3.7, 4.2, 4.166547020818378)","(51.0, 70.0, 62.875)","(10.0, 9.8, 9.76936936936937)","(6.5, 7.4, 7.2875000000000005)","(71.0, 85.0, 82.76119402985074)","(101.0, 160.0, 150.9090909090909)"
07-01-2023 16:34:05.641648,"(7.0, 7.6, 7.667878787878788)","(61.0, 95.0, 80.5)","(7.5, 8.6, 8.446441947565543)","(101.0, 210.0, 206.66666666666666)","(31.0, 42.0, 40.266666666666666)","(61.0, 80.0, 77.28571428571429)","(5.5, 5.9, 5.8742857142857146)","(61.0, 85.0, 79.85915492957747)","(81.0, 140.0, 123.33333333333333)","(3.7, 4.2, 4.186569717707442)","(51.0, 70.0, 63.521126760563384)","(10.0, 9.8, 9.127810650887573)","(6.5, 7.4, 7.374025974025974)","(71.0, 85.0, 83.0327868852459)","(101.0, 160.0, 152.0)"
07-01-2023 16:34:07.496121,"(7.0, 7.8, 7.650485436893203)","(61.0, 95.0, 81.66666666666667)","(7.5, 8.6, 8.441487279843445)","(101.0, 220.0, 206.66666666666666)","(31.0, 42.0, 40.285714285714285)","(61.0, 80.0, 77.20588235294117)","(5.5, 5.9, 5.874161073825504)","(61.0, 85.0, 79.78571428571429)","(81.0, 140.0, 128.0)","(3.7, 4.2, 4.215335051546392)","(51.0, 70.0, 63.38235294117647)","(10.0, 9.2, 8.924293785310734)","(6.5, 7.4, 7.301123595505619)","(71.0, 85.0, 83.0327868852459)","(101.0, 160.0, 152.0)"
07-01-2023 16:34:09.381761,"(7.0, 7.8, 5.523529411764706)","(61.0, 95.0, 68.18181818181819)","(7.5, 8.6, 8.748837209302327)","(101.0, 220.0, 218.0)","(31.0, 42.0, 40.0)","(61.0, 80.0, 181.8181818181818)","(5.5, 5.9, 5.9)","(61.0, 85.0, 68.46153846153847)","(81.0, 140.0, 202.5)","(3.7, 4.3, 4.328571428571429)","(51.0, 70.0, 69.0)","(10.0, 13.0, 10.533333333333333)","(6.5, 8.0, 7.754639175257732)","(71.0, 130.0, 87.14285714285714)","(101.0, 290.0, 185.0)"
07-01-2023 16:34:11.552873,"(7.0, 8.2, 5.370588235294117)","(61.0, 150.0, 100.0)","(7.5, 9.4, 8.748837209302327)","(101.0, 350.0, 218.0)","(31.0, 44.0, 38.857142857142854)","(61.0, 210.0, 122.5)","(5.5, 6.4, 5.374647887323944)","(61.0, 130.0, 67.14285714285714)","(81.0, 340.0, 168.33333333333331)","(3.7, 4.4, 4.382456140350877)","(51.0, 80.0, 69.0)","(10.0, 13.0, 8.875)","(6.5, 8.0, 7.754639175257732)","(71.0, 130.0, 86.0)","(101.0, 290.0, 185.0)"
07-01-2023 16:34:13.866431,"(7.0, 7.4, 5.276923076923077)","(61.0, 140.0, 68.18181818181819)","(7.5, 9.4, 8.963636363636363)","(101.0, 350.0, 218.0)","(31.0, 44.0, 34.666666666666664)","(61.0, 130.0, 158.5)","(5.5, 5.6, 5.274390243902439)","(61.0, 130.0, 61.81818181818182)","(81.0, 220.0, 182.5)","(3.7, 4.4, 4.6125)","(51.0, 80.0, 81.0)","(10.0, 12.0, 7.857142857142858)","(6.5, 8.0, 7.323076923076923)","(71.0, 130.0, 87.14285714285714)","(101.0, 290.0, 185.0)"
07-01-2023 16:34:16.084014,"(7.0, 7.4, 8.368)","(61.0, 150.0, 71.66666666666667)","(7.5, 9.4, 8.963636363636363)","(101.0, 350.0, 218.0)","(31.0, 44.0, 34.666666666666664)","(61.0, 170.0, 158.5)","(5.5, 5.3, 5.235714285714286)","(61.0, 130.0, 61.81818181818182)","(81.0, 290.0, 182.5)","(3.7, 4.8, 4.6909090909090905)","(51.0, 120.0, 74.0)","(10.0, 9.0, 5.744)","(6.5, 8.0, 7.323076923076923)","(71.0, 130.0, 87.14285714285714)","(101.0, 320.0, 186.66666666666669)"
