,Sexy Socks,Excetera,Naughty Natalie,Icy Cape,Acertive Miss,Juliard Honor,Afleet Okie,Chive Up
15-12-2022 13:10:52.186770,"(7.0, 90.0, 40.08)","(8.0, 15.0, 10.777777777777779)","(9.0, 18.0, 12.514285714285714)","(9.0, 380.0, 256.3333333333333)","(21.0, 99999, 5007.25)","(4.0, 6.6, 5.505000000000001)","(17.0, 99999, 8334.666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:10:53.420200,"(7.0, 90.0, 40.08)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 12.514285714285714)","(9.0, 380.0, 256.3333333333333)","(21.0, 99999, 5007.25)","(4.0, 19.5, 25.4625)","(17.0, 99999, 8334.666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:10:54.581961,"(7.0, 90.0, 40.08)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 13.644444444444444)","(9.0, 380.0, 29.25)","(21.0, 99999, 122.75)","(4.0, 90.0, 4.153846153846154)","(17.0, 99999, 152.16666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:10:55.890575,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 13.644444444444444)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 4.44)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:10:57.012381,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 13.644444444444444)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 4.44)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:10:58.139550,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 13.644444444444444)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 4.44)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:10:59.330826,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 13.644444444444444)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.583333333333334)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:11:00.515523,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 13.644444444444444)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.583333333333334)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:11:01.709116,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 13.644444444444444)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.2)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:11:02.884692,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 13.644444444444444)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.2)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 3.0533333333333332)"
15-12-2022 13:11:03.995066,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.666666666666668)","(9.0, 18.0, 13.644444444444444)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.2)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 3.218888888888889)"
15-12-2022 13:11:05.106961,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.777777777777779)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.2)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.732857142857143)"
15-12-2022 13:11:06.301025,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.777777777777779)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.732857142857143)"
15-12-2022 13:11:07.438058,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.777777777777779)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.732857142857143)"
15-12-2022 13:11:08.609532,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.777777777777779)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.732857142857143)"
15-12-2022 13:11:09.789190,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.777777777777779)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.732857142857143)"
15-12-2022 13:11:10.898401,"(7.0, 26.0, 16.4)","(8.0, 15.0, 10.777777777777779)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 256.3333333333333)","(21.0, 230.0, 5007.25)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 8334.666666666666)","(2.05, 3.55, 2.732857142857143)"
15-12-2022 13:11:12.076647,"(7.0, 90.0, 40.08)","(8.0, 380.0, 220.31428571428575)","(9.0, 380.0, 12.514285714285714)","(9.0, 380.0, 29.25)","(21.0, 99999, 122.75)","(4.0, 6.4, 4.6)","(17.0, 99999, 152.16666666666666)","(2.05, 3.55, 2.2680000000000002)"
15-12-2022 13:11:13.245182,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 4.6)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.6, 2.4775)"
15-12-2022 13:11:14.452993,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.7114285714285717)"
15-12-2022 13:11:15.745839,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.7114285714285717)"
15-12-2022 13:11:16.926960,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.7114285714285717)"
15-12-2022 13:11:18.057108,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.7114285714285717)"
15-12-2022 13:11:19.157436,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.7114285714285717)"
15-12-2022 13:11:20.317891,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.7114285714285717)"
15-12-2022 13:11:21.502708,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.7114285714285717)"
15-12-2022 13:11:22.695252,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.7114285714285717)"
15-12-2022 13:11:24.008946,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.7114285714285717)"
15-12-2022 13:11:25.295664,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.7114285714285717)"
15-12-2022 13:11:26.562201,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.5, 2.2680000000000002)"
15-12-2022 13:11:27.741498,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.6, 2.2680000000000002)"
15-12-2022 13:11:29.047982,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.4105882352941177)"
15-12-2022 13:11:30.298780,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.4105882352941177)"
15-12-2022 13:11:31.522521,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.355625)"
15-12-2022 13:11:32.665973,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.355625)"
15-12-2022 13:11:33.883248,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.355625)"
15-12-2022 13:11:35.028017,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.355625)"
15-12-2022 13:11:36.165250,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.355625)"
15-12-2022 13:11:37.194305,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.355625)"
15-12-2022 13:11:38.315355,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.355625)"
15-12-2022 13:11:39.528617,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.4105882352941177)"
15-12-2022 13:11:40.789242,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.4105882352941177)"
15-12-2022 13:11:41.913089,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.4105882352941177)"
15-12-2022 13:11:43.000474,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.4105882352941177)"
15-12-2022 13:11:44.128048,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.4105882352941177)"
15-12-2022 13:11:45.180656,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.4105882352941177)"
15-12-2022 13:11:46.299948,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.358)"
15-12-2022 13:11:47.577098,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.358)"
15-12-2022 13:11:48.749636,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.358)"
15-12-2022 13:11:49.938546,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.358)"
15-12-2022 13:11:51.176412,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 29.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.085714285714285)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.358)"
15-12-2022 13:11:52.341486,"(7.0, 26.0, 16.4)","(8.0, 17.0, 12.2)","(9.0, 18.0, 12.514285714285714)","(9.0, 36.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.933333333333334)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.55, 2.146153846153846)"
15-12-2022 13:11:53.587652,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 19.0, 12.942857142857143)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 4.8)","(17.0, 180.0, 152.16666666666666)","(2.05, 2.34, 2.401875)"
15-12-2022 13:11:54.728878,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 19.0, 12.942857142857143)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 4.88)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.45, 2.401875)"
15-12-2022 13:11:55.793293,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 19.0, 12.942857142857143)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 4.88)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.45, 2.6914285714285713)"
15-12-2022 13:11:56.824570,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 19.0, 12.942857142857143)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 4.88)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.4, 2.6914285714285713)"
15-12-2022 13:11:57.959978,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 19.0, 12.942857142857143)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.13)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.4, 2.6914285714285713)"
15-12-2022 13:11:59.104365,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 19.0, 12.942857142857143)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 5.13)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.4, 2.6914285714285713)"
15-12-2022 13:12:00.268104,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 19.0, 12.942857142857143)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 5.13)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.4, 2.6914285714285713)"
15-12-2022 13:12:01.461853,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 19.0, 12.942857142857143)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 5.13)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.4, 2.6914285714285713)"
15-12-2022 13:12:02.643774,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 19.0, 14.2)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 5.13)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.4, 2.6914285714285713)"
15-12-2022 13:12:03.816600,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 20.0, 14.2)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 5.13)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.4, 2.3611764705882354)"
15-12-2022 13:12:04.888503,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 20.0, 14.2)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 5.13)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.3, 2.3611764705882354)"
15-12-2022 13:12:06.012446,"(7.0, 13.5, 7.588235294117647)","(8.0, 18.5, 16.542105263157893)","(9.0, 20.0, 14.2)","(9.0, 28.0, 23.25)","(21.0, 230.0, 122.75)","(4.0, 6.6, 5.13)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.3, 2.397777777777778)"
15-12-2022 13:12:07.056392,"(7.0, 13.5, 7.588235294117647)","(8.0, 25.0, 16.299999999999997)","(9.0, 20.0, 14.2)","(9.0, 29.0, 24.0)","(21.0, 230.0, 122.75)","(4.0, 6.6, 5.27)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.3, 2.397777777777778)"
15-12-2022 13:12:08.112088,"(7.0, 13.5, 7.588235294117647)","(8.0, 25.0, 16.299999999999997)","(9.0, 20.0, 14.2)","(9.0, 29.0, 24.0)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.428571428571429)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.3, 2.397777777777778)"
15-12-2022 13:12:09.269061,"(7.0, 13.5, 7.588235294117647)","(8.0, 25.0, 16.299999999999997)","(9.0, 20.0, 14.2)","(9.0, 29.0, 24.0)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.04)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.3, 2.397777777777778)"
15-12-2022 13:12:10.439755,"(7.0, 13.5, 7.588235294117647)","(8.0, 25.0, 16.299999999999997)","(9.0, 20.0, 14.2)","(9.0, 29.0, 24.0)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.04)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.3, 2.397777777777778)"
15-12-2022 13:12:11.591281,"(7.0, 13.5, 7.588235294117647)","(8.0, 25.0, 16.299999999999997)","(9.0, 20.0, 14.2)","(9.0, 29.0, 24.0)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.04)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.3, 2.675)"
15-12-2022 13:12:12.739781,"(7.0, 13.5, 7.588235294117647)","(8.0, 25.0, 16.299999999999997)","(9.0, 20.0, 14.2)","(9.0, 29.0, 24.0)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.04)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.25, 2.675)"
15-12-2022 13:12:13.958840,"(7.0, 13.5, 7.588235294117647)","(8.0, 25.0, 16.299999999999997)","(9.0, 20.0, 14.2)","(9.0, 29.0, 24.0)","(21.0, 230.0, 122.75)","(4.0, 6.4, 5.04)","(17.0, 180.0, 152.16666666666666)","(2.05, 3.25, 2.675)"
15-12-2022 13:12:15.168976,"(7.0, 13.0, 7.833333333333333)","(8.0, 25.0, 16.299999999999997)","(9.0, 20.0, 14.2)","(9.0, 29.0, 24.0)","(21.0, 230.0, 54.583333333333336)","(4.0, 6.4, 5.27)","(17.0, 180.0, 160.5)","(2.05, 3.25, 2.3333333333333335)"
15-12-2022 13:12:16.390874,"(7.0, 13.0, 7.833333333333333)","(8.0, 25.0, 16.299999999999997)","(9.0, 21.0, 15.36)","(9.0, 29.0, 24.0)","(21.0, 250.0, 54.583333333333336)","(4.0, 6.6, 4.929411764705883)","(17.0, 190.0, 160.5)","(2.05, 3.15, 2.3333333333333335)"
15-12-2022 13:12:17.629579,"(7.0, 13.0, 7.833333333333333)","(8.0, 25.0, 16.299999999999997)","(9.0, 20.0, 15.36)","(9.0, 29.0, 24.0)","(21.0, 250.0, 54.583333333333336)","(4.0, 6.0, 4.929411764705883)","(17.0, 190.0, 160.5)","(2.05, 3.15, 2.3333333333333335)"
15-12-2022 13:12:18.785303,"(7.0, 13.0, 7.833333333333333)","(8.0, 25.0, 16.200000000000003)","(9.0, 20.0, 15.36)","(9.0, 29.0, 24.0)","(21.0, 250.0, 54.583333333333336)","(4.0, 6.0, 4.981818181818182)","(17.0, 190.0, 160.5)","(2.05, 3.15, 2.3333333333333335)"
15-12-2022 13:12:19.894384,"(7.0, 12.0, 7.45)","(8.0, 25.0, 16.200000000000003)","(9.0, 20.0, 17.1)","(9.0, 29.0, 24.0)","(21.0, 250.0, 54.583333333333336)","(4.0, 6.0, 4.981818181818182)","(17.0, 190.0, 160.5)","(2.05, 3.15, 2.3333333333333335)"
15-12-2022 13:12:20.962142,"(7.0, 12.0, 7.5200000000000005)","(8.0, 25.0, 21.65714285714286)","(9.0, 20.0, 17.1)","(9.0, 29.0, 24.0)","(21.0, 250.0, 54.583333333333336)","(4.0, 6.0, 5.1)","(17.0, 190.0, 160.5)","(2.05, 3.15, 2.3333333333333335)"
15-12-2022 13:12:21.998125,"(7.0, 12.0, 7.5200000000000005)","(8.0, 25.0, 21.65714285714286)","(9.0, 20.0, 17.1)","(9.0, 29.0, 24.0)","(21.0, 250.0, 54.583333333333336)","(4.0, 5.8, 5.1)","(17.0, 190.0, 160.5)","(2.05, 3.15, 2.463636363636364)"
15-12-2022 13:12:23.097033,"(7.0, 11.5, 8.633333333333333)","(8.0, 22.0, 11.788235294117648)","(9.0, 20.0, 15.36)","(9.0, 29.0, 24.0)","(21.0, 250.0, 54.583333333333336)","(4.0, 5.8, 5.1)","(17.0, 190.0, 160.5)","(2.0, 3.1, 2.6)"
15-12-2022 13:12:24.262144,"(7.0, 11.5, 8.633333333333333)","(8.0, 21.0, 16.44)","(9.0, 20.0, 15.36)","(9.0, 29.0, 24.0)","(21.0, 250.0, 54.583333333333336)","(4.0, 5.8, 5.1)","(17.0, 190.0, 160.5)","(2.0, 3.1, 2.6)"
15-12-2022 13:12:25.462927,"(7.0, 11.5, 8.633333333333333)","(8.0, 21.0, 16.44)","(9.0, 20.0, 15.36)","(9.0, 29.0, 24.0)","(21.0, 250.0, 54.583333333333336)","(4.0, 5.8, 5.1)","(17.0, 190.0, 160.5)","(2.0, 3.1, 2.6)"
15-12-2022 13:12:26.654465,"(7.0, 11.5, 8.633333333333333)","(8.0, 21.0, 16.44)","(9.0, 20.0, 15.36)","(9.0, 29.0, 24.0)","(21.0, 250.0, 74.125)","(4.0, 5.8, 5.1)","(17.0, 50.0, 42.27272727272727)","(2.0, 3.1, 2.6)"
15-12-2022 13:12:27.742024,"(7.0, 11.5, 8.633333333333333)","(8.0, 21.0, 16.44)","(9.0, 20.0, 15.36)","(9.0, 29.0, 24.0)","(21.0, 250.0, 74.125)","(4.0, 5.8, 5.1)","(17.0, 48.0, 42.27272727272727)","(2.0, 3.1, 2.6)"
15-12-2022 13:12:28.868572,"(7.0, 11.5, 8.633333333333333)","(8.0, 21.0, 16.44)","(9.0, 20.0, 13.371428571428572)","(9.0, 29.0, 24.0)","(21.0, 230.0, 122.75)","(4.0, 5.8, 5.1)","(17.0, 48.0, 42.27272727272727)","(2.0, 3.1, 2.6)"
15-12-2022 13:12:30.022579,"(7.0, 11.5, 8.633333333333333)","(8.0, 21.0, 16.44)","(9.0, 20.0, 10.771428571428572)","(9.0, 29.0, 24.0)","(21.0, 230.0, 122.75)","(4.0, 5.8, 5.1)","(17.0, 48.0, 42.27272727272727)","(2.0, 3.1, 2.6)"
