,Miracle Of Love,Angel Bail,Midnight Sophie,Dana Big Pete,Red Fire Bay,Ski Slope
09-01-2023 19:12:04.945759,"(14.0, 27.0, 26.217391304347828)","(1.75, 2.18, 2.072)","(26.0, 150.0, 98.57142857142857)","(11.0, 17.5, 15.1)","(2.6, 3.6, 3.515)","(9.0, 10.5, 10.384615384615385)"
09-01-2023 19:12:05.761826,"(14.0, 27.0, 26.217391304347828)","(1.75, 2.18, 2.106153846153846)","(26.0, 150.0, 96.0)","(11.0, 17.5, 15.1)","(2.6, 3.55, 3.109)","(9.0, 10.5, 10.406976744186046)"
09-01-2023 19:12:06.581636,"(14.0, 27.0, 26.217391304347828)","(1.75, 2.16, 2.1350000000000002)","(26.0, 150.0, 96.0)","(11.0, 17.5, 15.1)","(2.6, 3.55, 2.9895)","(9.0, 10.5, 10.406976744186046)"
09-01-2023 19:12:07.394271,"(14.0, 27.0, 26.217391304347828)","(1.75, 2.16, 2.1350000000000002)","(26.0, 150.0, 96.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.205)","(9.0, 10.5, 10.406976744186046)"
09-01-2023 19:12:08.211747,"(14.0, 27.0, 26.217391304347828)","(1.75, 2.16, 2.1350000000000002)","(26.0, 150.0, 96.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.205)","(9.0, 10.5, 10.406976744186046)"
09-01-2023 19:12:09.053560,"(14.0, 27.0, 26.217391304347828)","(1.75, 2.16, 2.1350000000000002)","(26.0, 150.0, 96.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.205)","(9.0, 10.5, 10.406976744186046)"
09-01-2023 19:12:09.882890,"(14.0, 27.0, 26.217391304347828)","(1.75, 2.18, 2.1114285714285717)","(26.0, 150.0, 105.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.185)","(9.0, 10.5, 10.396103896103897)"
09-01-2023 19:12:10.702103,"(14.0, 27.0, 26.217391304347828)","(1.75, 2.18, 2.132)","(26.0, 150.0, 100.9090909090909)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.185)","(9.0, 10.5, 10.396103896103897)"
09-01-2023 19:12:11.521353,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.132)","(31.0, 150.0, 100.9090909090909)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.185)","(8.0, 10.5, 10.396103896103897)"
09-01-2023 19:12:12.346618,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.132)","(31.0, 150.0, 100.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.185)","(8.0, 10.5, 10.396103896103897)"
09-01-2023 19:12:13.157097,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.132)","(31.0, 150.0, 100.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.185)","(8.0, 10.5, 10.396103896103897)"
09-01-2023 19:12:13.971144,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.009)","(31.0, 150.0, 100.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.2600000000000002)","(8.0, 11.0, 10.96875)"
09-01-2023 19:12:14.792505,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.0035714285714286)","(31.0, 130.0, 106.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.2600000000000002)","(8.0, 11.0, 10.96875)"
09-01-2023 19:12:15.632334,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.1033333333333335)","(31.0, 120.0, 110.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.165)","(8.0, 11.5, 10.9)"
09-01-2023 19:12:16.468663,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.1175)","(31.0, 120.0, 110.0)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.165)","(8.0, 11.5, 10.9)"
09-01-2023 19:12:17.305889,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.1175)","(31.0, 120.0, 86.25)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.165)","(8.0, 11.5, 10.9)"
09-01-2023 19:12:18.117072,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.1175)","(31.0, 110.0, 96.66666666666667)","(11.0, 17.5, 15.1)","(2.6, 3.45, 3.185)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:18.942863,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.0533333333333332)","(31.0, 110.0, 96.66666666666667)","(11.0, 17.5, 15.1)","(2.6, 3.4, 2.954285714285714)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:19.758190,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.0533333333333332)","(31.0, 110.0, 96.66666666666667)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.135)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:20.574129,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.1142857142857143)","(31.0, 110.0, 96.66666666666667)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.135)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:21.412258,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.066666666666667)","(31.0, 110.0, 96.66666666666667)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9916666666666667)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:22.241410,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.066666666666667)","(31.0, 110.0, 96.66666666666667)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9916666666666667)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:23.060731,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.12)","(31.0, 110.0, 96.66666666666667)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9916666666666667)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:23.899654,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.08)","(31.0, 110.0, 96.66666666666667)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9916666666666667)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:24.721228,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.08)","(31.0, 110.0, 96.66666666666667)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9916666666666667)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:25.547140,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.16, 2.125714285714286)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9916666666666667)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:26.367154,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.1)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.958333333333333)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:27.189169,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.08)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.088888888888889)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:28.013940,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.0216666666666665)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.005333333333333)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:28.838525,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.0612500000000002)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9975)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:29.663018,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.0300000000000002)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9975)","(7.0, 11.0, 10.75)"
09-01-2023 19:12:30.482702,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.09)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9975)","(7.0, 11.0, 10.75)"
09-01-2023 19:12:31.318081,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.046666666666667)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9975)","(7.0, 11.0, 10.75)"
09-01-2023 19:12:32.146461,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.046666666666667)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.9975)","(7.0, 11.0, 10.75)"
09-01-2023 19:12:32.950077,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.18, 2.114375)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.068)","(7.0, 11.0, 10.75)"
09-01-2023 19:12:33.772094,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.06, 2.0518181818181818)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.0928571428571425)","(8.0, 11.0, 10.875)"
09-01-2023 19:12:34.605359,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.1, 2.0881818181818184)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.05)","(8.0, 11.0, 10.875)"
09-01-2023 19:12:35.422270,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.1, 2.0881818181818184)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.0157142857142856)","(8.0, 11.0, 10.75)"
09-01-2023 19:12:36.234093,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.1, 2.091875)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 10.7)"
09-01-2023 19:12:37.058245,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.1, 2.091875)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 10.7)"
09-01-2023 19:12:37.885953,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.1, 2.091875)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 10.7)"
09-01-2023 19:12:38.708194,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.1, 2.091875)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 10.928571428571429)"
09-01-2023 19:12:39.534131,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.1, 2.0675)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 10.928571428571429)"
09-01-2023 19:12:40.357144,"(14.0, 27.0, 26.217391304347828)","(1.8, 2.1, 2.0675)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 10.928571428571429)"
09-01-2023 19:12:41.186444,"(14.0, 27.0, 24.166666666666668)","(1.8, 2.1, 2.0675)","(31.0, 110.0, 104.375)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 10.928571428571429)"
09-01-2023 19:12:41.997038,"(14.0, 27.0, 23.8)","(1.8, 2.1, 2.0675)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 10.928571428571429)"
09-01-2023 19:12:42.811183,"(14.0, 27.0, 25.4)","(1.85, 2.1, 2.0675)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 11.25)"
09-01-2023 19:12:43.640954,"(14.0, 27.0, 25.4)","(1.85, 2.14, 2.021)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 2.953076923076923)","(7.0, 11.5, 11.25)"
09-01-2023 19:12:44.471120,"(14.0, 27.0, 25.4)","(1.85, 2.06, 1.9945454545454546)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.138235294117647)","(7.0, 11.5, 11.25)"
09-01-2023 19:12:45.295590,"(14.0, 27.0, 25.4)","(1.85, 2.04, 2.035)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.1192307692307693)","(7.0, 11.5, 11.35)"
09-01-2023 19:12:46.119215,"(14.0, 27.0, 25.125)","(1.85, 2.04, 2.0329411764705885)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.1192307692307693)","(7.0, 11.5, 10.9)"
09-01-2023 19:12:46.937631,"(14.0, 27.0, 25.125)","(1.85, 2.04, 2.0329411764705885)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.1)","(2.6, 3.35, 3.1192307692307693)","(7.0, 11.5, 10.9)"
09-01-2023 19:12:47.745380,"(14.0, 27.0, 25.25)","(1.85, 2.04, 2.0329411764705885)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.029411764705882)","(2.6, 3.35, 3.1192307692307693)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:48.576104,"(14.0, 27.0, 25.6)","(1.85, 2.04, 2.016)","(31.0, 110.0, 90.0)","(11.0, 17.5, 15.029411764705882)","(2.6, 3.35, 3.1192307692307693)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:49.395328,"(14.0, 27.0, 25.6)","(1.85, 2.04, 2.016)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.1192307692307693)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:50.203601,"(14.0, 27.0, 25.6)","(1.85, 2.08, 2.04)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.073076923076923)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:51.025962,"(14.0, 27.0, 25.6)","(1.85, 2.08, 2.0300000000000002)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.073076923076923)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:51.848769,"(14.0, 27.0, 25.6)","(1.85, 2.08, 2.0300000000000002)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.073076923076923)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:52.688029,"(14.0, 27.0, 25.6)","(1.85, 2.08, 2.0300000000000002)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.073076923076923)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:53.501374,"(14.0, 27.0, 25.6)","(1.85, 2.08, 2.0300000000000002)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.073076923076923)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:54.336277,"(14.0, 27.0, 25.8)","(1.85, 2.08, 2.066153846153846)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.073076923076923)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:55.158561,"(14.0, 27.0, 25.666666666666664)","(1.8, 2.08, 2.0694117647058823)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.073076923076923)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:55.977999,"(14.0, 27.0, 25.666666666666664)","(1.8, 2.08, 2.0694117647058823)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:56.790209,"(14.0, 27.0, 25.666666666666664)","(1.8, 2.08, 2.044)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:57.619989,"(14.0, 27.0, 26.142857142857142)","(1.8, 2.08, 2.044)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:58.443350,"(14.0, 27.0, 26.142857142857142)","(1.8, 2.08, 2.044)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.125)"
09-01-2023 19:12:59.294211,"(14.0, 27.0, 26.142857142857142)","(1.8, 2.08, 2.044)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.125)"
09-01-2023 19:13:00.123529,"(14.0, 27.0, 26.142857142857142)","(1.8, 2.08, 2.044)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.125)"
09-01-2023 19:13:00.963143,"(14.0, 27.0, 26.142857142857142)","(1.8, 2.08, 2.044)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.125)"
09-01-2023 19:13:01.774924,"(14.0, 27.0, 26.142857142857142)","(1.8, 2.08, 2.044)","(31.0, 110.0, 83.33333333333333)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.125)"
09-01-2023 19:13:02.597318,"(14.0, 27.0, 26.666666666666664)","(1.8, 2.08, 2.017)","(31.0, 110.0, 100.0)","(11.0, 17.5, 15.5)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.26923076923077)"
09-01-2023 19:13:03.415456,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.044)","(31.0, 110.0, 100.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.0388888888888888)","(7.0, 11.5, 11.26923076923077)"
09-01-2023 19:13:04.234764,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.017)","(31.0, 110.0, 100.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.1346153846153846)","(7.0, 11.5, 11.26923076923077)"
09-01-2023 19:13:05.048109,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.044)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.0388888888888888)","(7.0, 11.5, 11.26923076923077)"
09-01-2023 19:13:05.888791,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.008)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.21)","(7.0, 11.5, 11.363636363636363)"
09-01-2023 19:13:06.707696,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.008)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.21)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:07.539637,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.008)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:08.360642,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.008)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:09.169081,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.008)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.083333333333333)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:10.007536,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.008)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.1785714285714284)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:10.822792,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.02)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.0875)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:11.643412,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.0575)","(31.0, 110.0, 95.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.1884615384615382)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:12.449900,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.02)","(31.0, 110.0, 95.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.13125)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:13.265306,"(14.0, 27.0, 26.53846153846154)","(1.8, 2.08, 2.0575)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.13125)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:14.105283,"(14.0, 27.0, 26.666666666666664)","(1.8, 2.08, 2.02)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.1750000000000003)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:14.927887,"(14.0, 27.0, 24.5)","(1.8, 2.06, 1.9938181818181817)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.2153846153846155)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:15.766003,"(14.0, 27.0, 24.5)","(1.8, 2.06, 1.9956756756756757)","(31.0, 110.0, 90.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.13125)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:16.581517,"(15.0, 27.0, 24.5)","(1.8, 2.06, 1.9956756756756757)","(31.0, 110.0, 100.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.13125)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:17.395714,"(15.0, 27.0, 24.5)","(1.8, 2.06, 1.9956756756756757)","(31.0, 110.0, 100.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.13125)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:18.213854,"(15.0, 27.0, 24.5)","(1.8, 2.06, 1.9956756756756757)","(31.0, 110.0, 100.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.13125)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:19.034048,"(15.0, 27.0, 26.0)","(1.8, 2.04, 2.000714285714286)","(31.0, 110.0, 100.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.2704545454545455)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:19.845866,"(15.0, 27.0, 26.692307692307693)","(1.8, 2.04, 2.000714285714286)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.298529411764706)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:20.670940,"(15.0, 27.0, 26.692307692307693)","(1.8, 2.04, 2.006666666666667)","(31.0, 110.0, 105.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.2875)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:21.508841,"(15.0, 27.0, 26.692307692307693)","(1.8, 2.04, 2.0275)","(31.0, 110.0, 103.75)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.2551724137931037)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:22.341675,"(15.0, 27.0, 26.82608695652174)","(1.8, 2.04, 2.0275)","(31.0, 110.0, 95.0)","(11.0, 17.5, 14.73076923076923)","(2.6, 3.35, 3.2551724137931037)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:23.164463,"(15.0, 27.0, 26.833333333333332)","(1.8, 2.04, 2.0275)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.2794871794871794)","(7.0, 11.5, 11.333333333333334)"
09-01-2023 19:13:23.995478,"(15.0, 27.0, 26.833333333333332)","(1.8, 2.04, 2.0275)","(31.0, 110.0, 95.0)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.2794871794871794)","(7.0, 11.5, 11.035714285714286)"
09-01-2023 19:13:24.814290,"(15.0, 27.0, 26.833333333333332)","(1.8, 2.04, 2.0275)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.3000000000000003)","(7.0, 11.5, 11.035714285714286)"
09-01-2023 19:13:25.634644,"(15.0, 27.0, 26.833333333333332)","(1.8, 2.06, 1.9991304347826087)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.298529411764706)","(7.0, 11.5, 11.035714285714286)"
09-01-2023 19:13:26.452586,"(15.0, 27.0, 26.833333333333332)","(1.8, 2.06, 1.9995454545454545)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.2776315789473687)","(7.0, 11.5, 11.035714285714286)"
09-01-2023 19:13:27.264806,"(15.0, 27.0, 26.833333333333332)","(1.8, 2.06, 1.9995454545454545)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.2776315789473687)","(7.0, 11.5, 11.035714285714286)"
09-01-2023 19:13:28.093930,"(15.0, 27.0, 26.80952380952381)","(1.8, 2.06, 1.9995454545454545)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.2971153846153847)","(7.0, 11.5, 11.035714285714286)"
09-01-2023 19:13:28.932907,"(15.0, 27.0, 26.5)","(1.8, 2.06, 1.9995454545454545)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.3135416666666666)","(7.0, 11.5, 11.035714285714286)"
09-01-2023 19:13:29.757577,"(15.0, 36.0, 27.315789473684212)","(1.8, 2.06, 1.9995454545454545)","(31.0, 110.0, 95.0)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.3135416666666666)","(7.0, 11.5, 11.035714285714286)"
09-01-2023 19:13:30.597214,"(15.0, 34.0, 31.75)","(1.8, 2.06, 1.9995454545454545)","(31.0, 110.0, 102.5)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.2666666666666666)","(7.0, 11.5, 10.85)"
09-01-2023 19:13:31.434782,"(15.0, 34.0, 33.1)","(1.8, 2.04, 2.0025)","(31.0, 110.0, 100.0)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.2776315789473687)","(7.0, 11.5, 10.633333333333333)"
09-01-2023 19:13:32.241086,"(15.0, 34.0, 32.2)","(1.8, 2.04, 2.0114285714285716)","(31.0, 110.0, 100.0)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.2776315789473687)","(7.0, 11.5, 10.85)"
09-01-2023 19:13:33.056885,"(15.0, 34.0, 33.1)","(1.8, 2.04, 1.9924193548387097)","(31.0, 110.0, 100.0)","(11.0, 17.5, 14.630434782608695)","(2.6, 3.35, 3.2776315789473687)","(7.0, 11.5, 10.633333333333333)"
09-01-2023 19:13:33.876449,"(15.0, 34.0, 32.2)","(1.8, 2.04, 1.9924193548387097)","(31.0, 110.0, 93.33333333333333)","(11.0, 17.5, 15.462962962962964)","(2.6, 3.35, 3.2776315789473687)","(7.0, 11.5, 10.85)"
