,Wishing Well,Indy Korie,Chinchilla Mist,Blackpool Dill,Edi Bale,Responder,Kyanna,Whiskey Diva
06-01-2023 14:45:23.786570,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.155555555555555)","(7.0, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.2, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:24.972051,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.155555555555555)","(7.0, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.2, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:26.294330,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.155555555555555)","(7.0, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.2, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:27.595375,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.155555555555555)","(7.0, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.2, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:28.916438,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.155555555555555)","(7.0, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.2, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:30.199367,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.155555555555555)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:31.528443,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:32.867228,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:34.287893,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:35.604907,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:36.925729,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:38.398160,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:39.894441,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:41.179980,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:42.489599,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:43.772754,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:45.081115,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 43.333333333333336)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 5.152380952380953)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:46.384388,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 70.0, 52.08333333333333)","(3.9, 7.0, 6.483333333333333)","(3.3, 5.4, 4.5636363636363635)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:47.723194,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 75.0, 52.08333333333333)","(3.9, 7.0, 6.483333333333333)","(3.3, 4.7, 4.5636363636363635)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:49.296541,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 75.0, 52.08333333333333)","(3.9, 7.0, 6.483333333333333)","(3.3, 4.7, 4.5636363636363635)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:50.710721,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 75.0, 52.08333333333333)","(3.9, 7.0, 6.483333333333333)","(3.3, 4.7, 4.409090909090909)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:52.157548,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 75.0, 45.666666666666664)","(3.9, 7.0, 6.483333333333333)","(3.3, 4.5, 4.409090909090909)","(6.0, 8.6, 7.9799999999999995)"
06-01-2023 14:45:53.451487,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 75.0, 45.666666666666664)","(3.9, 7.0, 6.483333333333333)","(3.3, 4.5, 4.409090909090909)","(6.0, 8.6, 7.96)"
06-01-2023 14:45:54.758556,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 75.0, 45.666666666666664)","(3.9, 7.0, 6.483333333333333)","(3.3, 4.5, 4.409090909090909)","(6.0, 8.6, 7.9399999999999995)"
06-01-2023 14:45:56.067631,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 75.0, 45.666666666666664)","(3.9, 7.0, 6.483333333333333)","(3.3, 4.5, 4.409090909090909)","(6.0, 8.6, 7.9399999999999995)"
06-01-2023 14:45:57.388961,"(5.0, 8.6, 7.088888888888889)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 8.633333333333333)","(19.0, 75.0, 45.666666666666664)","(3.9, 7.0, 6.483333333333333)","(3.3, 4.5, 4.486363636363636)","(6.0, 8.6, 7.9399999999999995)"
06-01-2023 14:45:58.650541,"(5.0, 8.4, 6.977777777777778)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 9.820833333333333)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 6.483333333333333)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 7.9399999999999995)"
06-01-2023 14:45:59.972660,"(5.0, 8.4, 6.977777777777778)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 9.820833333333333)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 6.483333333333333)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 7.9399999999999995)"
06-01-2023 14:46:01.325808,"(5.0, 8.4, 6.977777777777778)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 9.820833333333333)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 6.483333333333333)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 7.9399999999999995)"
06-01-2023 14:46:02.638733,"(5.0, 8.4, 6.977777777777778)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 9.883783783783784)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 6.483333333333333)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 6.619999999999999)"
06-01-2023 14:46:03.994673,"(5.0, 8.4, 6.977777777777778)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 9.883783783783784)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 6.483333333333333)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 6.619999999999999)"
06-01-2023 14:46:05.273618,"(5.0, 8.4, 6.977777777777778)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 9.669230769230769)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 6.483333333333333)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 6.619999999999999)"
06-01-2023 14:46:06.534022,"(5.0, 8.4, 6.977777777777778)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 9.669230769230769)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 6.483333333333333)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 6.619999999999999)"
06-01-2023 14:46:07.745745,"(5.0, 8.4, 6.977777777777778)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.733333333333334)","(6.5, 10.0, 9.669230769230769)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 6.483333333333333)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 6.619999999999999)"
06-01-2023 14:46:08.922458,"(5.0, 8.4, 6.654545454545455)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.25)","(6.5, 10.0, 9.669230769230769)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 6.619999999999999)"
06-01-2023 14:46:10.165143,"(5.0, 8.4, 6.654545454545455)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.52)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 4.6, 4.486363636363636)","(6.0, 8.6, 6.619999999999999)"
06-01-2023 14:46:11.404238,"(5.0, 8.4, 6.333333333333333)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.52)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 4.6, 4.35)","(6.0, 8.6, 6.68)"
06-01-2023 14:46:12.554814,"(5.0, 8.4, 6.333333333333333)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.15)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 4.6, 4.61)","(6.0, 8.6, 6.490909090909091)"
06-01-2023 14:46:13.737346,"(5.0, 8.4, 5.85)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.15)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 4.7, 4.9714285714285715)","(6.0, 8.4, 6.490909090909091)"
06-01-2023 14:46:14.966623,"(5.0, 8.4, 6.9)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.177777777777777)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 6.0, 4.9714285714285715)","(6.0, 8.4, 6.490909090909091)"
06-01-2023 14:46:16.149540,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.52)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 6.0, 4.9714285714285715)","(6.0, 8.4, 6.490909090909091)"
06-01-2023 14:46:17.260369,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.48)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 6.0, 4.9714285714285715)","(6.0, 8.4, 6.490909090909091)"
06-01-2023 14:46:18.365516,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.15)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 6.0, 4.9714285714285715)","(6.0, 8.4, 6.490909090909091)"
06-01-2023 14:46:19.773095,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.177777777777777)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 6.0, 4.9714285714285715)","(6.0, 8.4, 6.418181818181818)"
06-01-2023 14:46:21.316595,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.175)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 6.0, 5.412765957446808)","(6.0, 8.2, 6.418181818181818)"
06-01-2023 14:46:22.798111,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 7.2, 5.8428571428571425)","(6.0, 8.2, 6.418181818181818)"
06-01-2023 14:46:24.175528,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 7.0, 4.7)","(6.0, 8.2, 6.418181818181818)"
06-01-2023 14:46:25.567006,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.7)","(6.0, 8.2, 6.418181818181818)"
06-01-2023 14:46:26.913518,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.7)","(6.0, 8.2, 6.345454545454546)"
06-01-2023 14:46:28.321424,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 8.0, 6.345454545454546)"
06-01-2023 14:46:29.580572,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 8.0, 6.345454545454546)"
06-01-2023 14:46:30.851233,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 8.0, 6.345454545454546)"
06-01-2023 14:46:32.235447,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 8.0, 6.345454545454546)"
06-01-2023 14:46:33.555132,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 8.95)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 8.0, 6.345454545454546)"
06-01-2023 14:46:34.841805,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 7.9)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 8.0, 6.345454545454546)"
06-01-2023 14:46:36.181288,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 10.0, 9.057142857142857)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 8.0, 6.272727272727273)"
06-01-2023 14:46:37.498881,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.5, 9.6, 7.800000000000001)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 7.8, 6.272727272727273)"
06-01-2023 14:46:38.780096,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.8, 9.057142857142857)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 7.8, 6.272727272727273)"
06-01-2023 14:46:40.010862,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.057142857142857)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 7.8, 6.272727272727273)"
06-01-2023 14:46:41.330059,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.057142857142857)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 7.8, 6.272727272727273)"
06-01-2023 14:46:42.602776,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.057142857142857)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 7.8, 6.272727272727273)"
06-01-2023 14:46:43.854930,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.057142857142857)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 7.8, 6.2)"
06-01-2023 14:46:45.175042,"(5.0, 8.4, 7.0)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.057142857142857)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.092307692307692)","(3.3, 5.0, 4.866666666666667)","(6.0, 7.6, 6.2)"
06-01-2023 14:46:46.502134,"(5.0, 8.4, 7.0)","(31.0, 160.0, 80.0)","(5.5, 13.0, 11.52)","(6.0, 9.6, 9.057142857142857)","(19.0, 75.0, 44.44444444444444)","(4.0, 7.0, 5.575)","(3.3, 5.0, 4.833333333333333)","(6.0, 7.6, 6.375)"
06-01-2023 14:46:47.840369,"(5.0, 8.4, 6.545454545454546)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.175)","(6.0, 9.6, 9.299999999999999)","(19.0, 75.0, 46.66666666666667)","(4.0, 6.8, 5.575)","(3.3, 5.0, 4.8999999999999995)","(6.0, 7.6, 7.04)"
06-01-2023 14:46:49.146731,"(5.0, 8.6, 8.21111111111111)","(31.0, 160.0, 70.625)","(5.5, 13.0, 11.175)","(6.0, 9.6, 9.299999999999999)","(19.0, 80.0, 46.66666666666667)","(4.0, 6.8, 5.575)","(3.3, 5.1, 4.8999999999999995)","(6.0, 7.4, 6.9750000000000005)"
06-01-2023 14:46:50.478471,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.299999999999999)","(19.0, 80.0, 46.66666666666667)","(4.0, 6.8, 5.575)","(3.3, 5.1, 4.8999999999999995)","(6.0, 7.4, 7.0)"
06-01-2023 14:46:51.816838,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.299999999999999)","(19.0, 80.0, 46.66666666666667)","(4.0, 6.8, 5.711111111111111)","(3.3, 5.1, 4.984615384615385)","(6.0, 7.4, 6.571428571428571)"
06-01-2023 14:46:53.080949,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.299999999999999)","(19.0, 80.0, 48.0)","(4.0, 6.8, 5.711111111111111)","(3.3, 5.2, 4.984615384615385)","(6.0, 7.6, 7.155555555555556)"
06-01-2023 14:46:54.384729,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.299999999999999)","(19.0, 80.0, 48.0)","(4.0, 6.8, 5.711111111111111)","(3.3, 5.2, 4.984615384615385)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:46:55.691318,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.299999999999999)","(19.0, 80.0, 48.0)","(4.0, 6.8, 5.844444444444445)","(3.3, 5.2, 4.984615384615385)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:46:57.040484,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 70.625)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.299999999999999)","(19.0, 80.0, 48.0)","(4.0, 7.4, 5.844444444444445)","(3.3, 5.2, 4.984615384615385)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:46:58.613311,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 62.5)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.299999999999999)","(19.0, 80.0, 48.0)","(4.0, 7.4, 5.844444444444445)","(3.3, 5.2, 4.984615384615385)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:46:59.991033,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 62.5)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 8.6)","(19.0, 80.0, 48.0)","(4.0, 7.4, 5.844444444444445)","(3.3, 5.2, 4.984615384615385)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:47:01.392729,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 62.5)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 8.6)","(19.0, 80.0, 48.0)","(4.0, 7.4, 5.844444444444445)","(3.3, 5.2, 4.984615384615385)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:47:02.792266,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 62.5)","(5.5, 13.0, 11.175)","(6.0, 9.6, 8.6)","(19.0, 80.0, 48.0)","(4.0, 7.4, 5.844444444444445)","(3.3, 5.2, 4.984615384615385)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:47:04.106740,"(5.0, 8.6, 7.7749999999999995)","(31.0, 160.0, 62.5)","(5.5, 13.0, 11.175)","(6.0, 9.6, 8.6)","(19.0, 80.0, 48.0)","(4.0, 7.4, 5.844444444444445)","(3.3, 5.2, 4.888888888888889)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:47:05.529800,"(5.0, 8.6, 7.88)","(31.0, 160.0, 62.5)","(5.5, 13.0, 11.5)","(6.0, 9.6, 8.6)","(19.0, 80.0, 68.125)","(4.0, 7.4, 5.844444444444445)","(3.3, 5.2, 4.888888888888889)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:47:06.844980,"(5.0, 8.6, 7.88)","(31.0, 160.0, 62.5)","(5.5, 13.0, 11.52)","(6.0, 9.6, 8.6)","(19.0, 75.0, 68.125)","(4.0, 7.4, 6.466666666666667)","(3.3, 5.2, 4.888888888888889)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:47:08.061839,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 62.5)","(5.5, 13.0, 11.175)","(6.0, 9.6, 9.306666666666665)","(19.0, 75.0, 68.125)","(4.0, 7.0, 6.466666666666667)","(3.3, 5.2, 4.58)","(6.0, 7.4, 7.188888888888889)"
06-01-2023 14:47:09.299351,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 62.5)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.306666666666665)","(19.0, 75.0, 68.125)","(4.0, 7.0, 6.466666666666667)","(3.3, 4.9, 4.58)","(6.0, 7.4, 5.912121212121212)"
06-01-2023 14:47:10.579919,"(5.0, 8.6, 7.8999999999999995)","(31.0, 160.0, 62.5)","(5.5, 13.0, 12.423076923076923)","(6.0, 9.6, 9.306666666666665)","(19.0, 75.0, 68.125)","(4.0, 7.0, 6.466666666666667)","(3.3, 4.9, 4.58)","(6.0, 7.2, 6.833333333333333)"
