,Sir William Bruce,Jimmys Dream,The Rampant,Dealings Done,Buck Norris,Hill Billy Flyer,Seefeld,Copperchino,Greyt Intentions
11-01-2023 16:24:48.481469,"(8.5, 12.0, 11.801369863013699)","(1.65, 1.75, 1.7452121212121212)","(9.0, 11.0, 10.983870967741936)","(7.0, 9.4, 9.333333333333334)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 28.0)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 184.0)"
11-01-2023 16:24:49.641716,"(8.5, 12.0, 11.801369863013699)","(1.65, 1.75, 1.7452121212121212)","(9.0, 11.0, 10.983870967741936)","(7.0, 9.4, 9.333333333333334)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 28.0)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 184.0)"
11-01-2023 16:24:50.766580,"(8.5, 12.0, 11.801369863013699)","(1.65, 1.75, 1.7451533742331289)","(9.0, 11.0, 11.741379310344827)","(7.0, 9.4, 9.333333333333334)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 28.0)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 184.0)"
11-01-2023 16:24:51.888928,"(8.5, 12.0, 11.801369863013699)","(1.65, 1.75, 1.7450931677018633)","(9.0, 12.0, 11.5)","(7.0, 9.4, 9.565957446808511)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 28.0)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 184.0)"
11-01-2023 16:24:52.996453,"(8.5, 12.0, 11.801369863013699)","(1.65, 1.75, 1.7447682119205299)","(9.0, 11.5, 11.333333333333334)","(7.0, 9.6, 9.568831168831169)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 28.0)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 184.0)"
11-01-2023 16:24:54.105213,"(8.5, 12.0, 11.801369863013699)","(1.65, 1.74, 1.7307070707070706)","(9.0, 11.5, 11.333333333333334)","(7.0, 9.6, 9.705882352941178)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 27.82608695652174)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 175.0)"
11-01-2023 16:24:55.302738,"(8.5, 12.0, 11.71)","(1.65, 1.75, 1.7306993006993008)","(9.0, 11.5, 11.333333333333334)","(7.0, 9.8, 9.70232558139535)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 27.82608695652174)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 175.0)"
11-01-2023 16:24:56.490721,"(8.5, 12.0, 11.71)","(1.65, 1.75, 1.7306993006993008)","(9.0, 11.5, 11.333333333333334)","(7.0, 9.8, 9.681632653061225)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 27.82608695652174)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 175.0)"
11-01-2023 16:24:57.743106,"(8.5, 12.0, 11.71)","(1.65, 1.75, 1.7306993006993008)","(9.0, 11.5, 11.136363636363637)","(7.0, 9.8, 9.685148514851486)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 27.916666666666668)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 175.0)"
11-01-2023 16:24:58.990733,"(8.5, 12.0, 11.792857142857143)","(1.65, 1.75, 1.73)","(9.0, 11.5, 11.0)","(7.0, 9.8, 9.634285714285713)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 27.916666666666668)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 216.66666666666666)"
11-01-2023 16:25:00.219713,"(8.5, 12.0, 11.792857142857143)","(1.65, 1.75, 1.7322608695652173)","(9.0, 11.0, 10.767241379310345)","(7.0, 9.8, 9.634285714285713)","(21.0, 48.0, 46.0)","(11.0, 14.0, 13.222222222222221)","(15.0, 30.0, 28.076923076923077)","(101.0, 280.0, 226.66666666666666)","(101.0, 220.0, 226.0)"
11-01-2023 16:25:01.438574,"(8.5, 12.0, 11.792857142857143)","(1.65, 1.75, 1.73525)","(9.0, 11.0, 11.116666666666667)","(7.0, 9.8, 9.632432432432433)","(21.0, 48.0, 46.0)","(10.0, 14.0, 13.357142857142858)","(15.0, 30.0, 28.2)","(101.0, 280.0, 226.66666666666666)","(101.0, 230.0, 226.0)"
11-01-2023 16:25:02.681091,"(8.5, 12.0, 11.792857142857143)","(1.65, 1.75, 1.73525)","(9.0, 11.5, 11.116666666666667)","(7.0, 9.8, 9.632432432432433)","(21.0, 48.0, 46.0)","(10.0, 14.0, 13.357142857142858)","(15.0, 30.0, 28.2)","(101.0, 280.0, 226.66666666666666)","(101.0, 230.0, 226.0)"
11-01-2023 16:25:04.051563,"(8.5, 12.0, 11.792857142857143)","(1.65, 1.75, 1.73525)","(9.0, 11.5, 11.116666666666667)","(7.0, 9.8, 9.662857142857144)","(21.0, 48.0, 46.0)","(10.0, 14.0, 13.357142857142858)","(15.0, 30.0, 28.5)","(101.0, 280.0, 226.66666666666666)","(101.0, 230.0, 226.0)"
11-01-2023 16:25:05.550344,"(8.5, 12.0, 11.892592592592592)","(1.65, 1.73, 1.7216666666666667)","(9.0, 11.5, 10.676190476190476)","(7.0, 9.8, 9.670967741935485)","(21.0, 48.0, 47.0)","(10.0, 14.0, 13.357142857142858)","(15.0, 30.0, 28.5)","(101.0, 280.0, 257.14285714285717)","(101.0, 230.0, 226.0)"
11-01-2023 16:25:06.935049,"(8.5, 12.0, 11.892592592592592)","(1.65, 1.73, 1.7216666666666667)","(9.0, 11.0, 10.650442477876107)","(7.0, 9.8, 9.670967741935485)","(21.0, 50.0, 49.14285714285714)","(10.0, 14.0, 13.303030303030303)","(15.0, 30.0, 28.08823529411765)","(101.0, 280.0, 233.33333333333334)","(101.0, 230.0, 226.66666666666666)"
11-01-2023 16:25:08.285985,"(8.5, 12.0, 11.986842105263158)","(1.65, 1.73, 1.7216666666666667)","(9.0, 11.0, 10.517045454545455)","(7.0, 9.8, 9.66875)","(21.0, 50.0, 49.14285714285714)","(10.0, 14.0, 13.28125)","(15.0, 30.0, 27.5)","(101.0, 280.0, 233.33333333333334)","(101.0, 230.0, 226.66666666666666)"
11-01-2023 16:25:09.616884,"(8.5, 12.0, 11.983695652173912)","(1.65, 1.73, 1.7216666666666667)","(9.0, 11.0, 10.517045454545455)","(7.0, 9.8, 9.66)","(21.0, 50.0, 53.2)","(10.0, 14.0, 13.28125)","(15.0, 28.0, 27.5)","(101.0, 280.0, 233.33333333333334)","(101.0, 230.0, 226.66666666666666)"
11-01-2023 16:25:10.975143,"(8.5, 12.0, 11.986842105263158)","(1.65, 1.73, 1.7216176470588236)","(9.0, 11.0, 10.600917431192661)","(7.0, 9.8, 9.674418604651162)","(21.0, 55.0, 47.8)","(10.0, 14.0, 13.28125)","(15.0, 28.0, 27.714285714285715)","(101.0, 280.0, 233.33333333333334)","(101.0, 230.0, 227.77777777777777)"
11-01-2023 16:25:12.288796,"(8.5, 12.0, 11.986842105263158)","(1.65, 1.73, 1.721923076923077)","(9.0, 11.0, 10.600917431192661)","(7.0, 9.8, 9.674418604651162)","(21.0, 55.0, 47.0)","(10.0, 14.0, 13.28125)","(15.0, 28.0, 27.833333333333332)","(101.0, 280.0, 233.33333333333334)","(101.0, 230.0, 227.77777777777777)"
11-01-2023 16:25:13.606854,"(8.5, 12.0, 11.986842105263158)","(1.65, 1.73, 1.721923076923077)","(9.0, 11.0, 10.594827586206897)","(7.0, 9.8, 9.674418604651162)","(21.0, 48.0, 47.0)","(10.0, 14.0, 13.28125)","(15.0, 28.0, 27.866666666666667)","(101.0, 280.0, 245.0)","(101.0, 230.0, 227.77777777777777)"
11-01-2023 16:25:14.944706,"(8.5, 12.0, 11.986842105263158)","(1.65, 1.73, 1.721923076923077)","(9.0, 11.0, 10.594827586206897)","(7.0, 9.8, 9.674418604651162)","(21.0, 48.0, 47.0)","(10.0, 14.0, 13.28125)","(15.0, 28.0, 27.866666666666667)","(101.0, 280.0, 245.0)","(101.0, 230.0, 227.77777777777777)"
11-01-2023 16:25:16.343028,"(8.5, 12.0, 11.93359375)","(1.65, 1.73, 1.717704081632653)","(9.0, 11.0, 10.594827586206897)","(7.0, 9.8, 9.674418604651162)","(21.0, 48.0, 47.0)","(10.0, 14.0, 13.28125)","(15.0, 28.0, 27.866666666666667)","(101.0, 280.0, 245.0)","(101.0, 230.0, 227.77777777777777)"
11-01-2023 16:25:17.634864,"(8.5, 12.5, 12.027777777777779)","(1.65, 1.73, 1.718830409356725)","(9.0, 11.0, 10.594827586206897)","(7.0, 9.8, 9.674418604651162)","(21.0, 48.0, 47.0)","(10.0, 14.0, 13.28125)","(15.0, 28.0, 27.866666666666667)","(101.0, 280.0, 245.0)","(101.0, 230.0, 227.77777777777777)"
11-01-2023 16:25:18.937880,"(8.5, 12.5, 12.027777777777779)","(1.65, 1.73, 1.718830409356725)","(9.0, 11.0, 10.568807339449542)","(7.0, 9.8, 9.674418604651162)","(21.0, 48.0, 47.0)","(10.0, 14.0, 13.28125)","(15.0, 28.0, 27.866666666666667)","(101.0, 280.0, 245.0)","(101.0, 230.0, 227.77777777777777)"
11-01-2023 16:25:20.177321,"(8.5, 12.5, 12.025)","(1.65, 1.73, 1.718830409356725)","(9.0, 11.0, 10.568807339449542)","(7.0, 9.8, 9.674418604651162)","(21.0, 48.0, 47.0)","(10.0, 14.0, 13.28125)","(17.0, 28.0, 27.866666666666667)","(101.0, 280.0, 245.0)","(101.0, 230.0, 227.77777777777777)"
11-01-2023 16:25:21.424795,"(8.5, 12.5, 12.025)","(1.65, 1.73, 1.7190963855421686)","(9.0, 11.0, 10.675438596491228)","(7.0, 9.8, 9.66)","(21.0, 48.0, 47.0)","(10.0, 14.0, 13.28125)","(17.0, 28.0, 27.833333333333332)","(101.0, 280.0, 240.0)","(101.0, 230.0, 226.66666666666666)"
11-01-2023 16:25:22.669910,"(8.5, 12.5, 12.025)","(1.65, 1.73, 1.7190963855421686)","(9.0, 11.0, 11.333333333333334)","(7.0, 9.8, 9.285714285714285)","(21.0, 48.0, 47.0)","(10.0, 14.0, 12.98)","(17.0, 28.0, 28.5)","(101.0, 280.0, 246.66666666666666)","(101.0, 230.0, 318.33333333333337)"
11-01-2023 16:25:23.905879,"(8.5, 12.5, 12.01923076923077)","(1.65, 1.73, 1.7196866096866097)","(9.0, 12.0, 11.40625)","(7.0, 9.4, 9.244444444444444)","(21.0, 48.0, 47.0)","(10.0, 13.0, 12.863636363636363)","(17.0, 30.0, 28.5)","(101.0, 280.0, 246.66666666666666)","(101.0, 340.0, 310.0)"
11-01-2023 16:25:25.144433,"(8.5, 12.5, 12.01923076923077)","(1.65, 1.73, 1.7194182825484765)","(9.0, 12.0, 11.4)","(7.0, 9.4, 9.3)","(21.0, 48.0, 47.0)","(10.0, 13.0, 12.833333333333334)","(17.0, 30.0, 29.0625)","(101.0, 280.0, 246.66666666666666)","(101.0, 340.0, 310.0)"
11-01-2023 16:25:26.346839,"(8.5, 12.5, 12.01923076923077)","(1.65, 1.73, 1.7213636363636364)","(9.0, 12.0, 11.426966292134832)","(7.0, 9.4, 9.3)","(21.0, 48.0, 45.23076923076923)","(10.0, 13.0, 12.770833333333334)","(17.0, 30.0, 29.0625)","(101.0, 280.0, 265.0)","(101.0, 340.0, 286.0)"
11-01-2023 16:25:27.593649,"(8.5, 12.5, 12.1875)","(1.65, 1.73, 1.7216759776536312)","(9.0, 12.0, 11.702702702702704)","(7.0, 9.4, 9.3)","(21.0, 48.0, 40.0)","(10.0, 13.0, 12.770833333333334)","(17.0, 30.0, 29.0625)","(101.0, 300.0, 247.5)","(101.0, 330.0, 286.0)"
11-01-2023 16:25:28.799199,"(8.5, 12.5, 12.1875)","(1.65, 1.73, 1.7216759776536312)","(9.0, 12.0, 11.702702702702704)","(7.0, 9.4, 9.3)","(21.0, 44.0, 40.0)","(10.0, 13.0, 12.770833333333334)","(17.0, 30.0, 27.5)","(101.0, 300.0, 247.5)","(101.0, 330.0, 286.0)"
11-01-2023 16:25:30.026161,"(8.5, 12.5, 12.1875)","(1.65, 1.73, 1.7235820895522387)","(9.0, 12.0, 11.87912087912088)","(7.0, 9.2, 9.180487804878048)","(21.0, 44.0, 40.0)","(10.0, 13.0, 12.770833333333334)","(17.0, 30.0, 27.25)","(101.0, 300.0, 247.5)","(101.0, 330.0, 263.3333333333333)"
11-01-2023 16:25:31.274769,"(8.5, 12.5, 12.1875)","(1.65, 1.74, 1.736029411764706)","(9.0, 12.0, 11.758241758241759)","(7.0, 9.2, 9.180487804878048)","(21.0, 44.0, 40.0)","(10.0, 13.0, 12.770833333333334)","(17.0, 30.0, 27.25)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:32.584588,"(8.5, 12.5, 12.1875)","(1.65, 1.74, 1.736029411764706)","(9.0, 12.0, 11.758241758241759)","(7.0, 9.2, 9.175757575757576)","(21.0, 44.0, 40.0)","(10.0, 13.0, 12.770833333333334)","(17.0, 30.0, 27.25)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:33.859826,"(8.5, 12.5, 12.1875)","(1.65, 1.73, 1.7222041763341067)","(9.0, 12.0, 11.794392523364486)","(7.0, 9.2, 9.174193548387096)","(21.0, 44.0, 40.0)","(10.0, 13.0, 12.905405405405405)","(17.0, 30.0, 27.25)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:35.117112,"(8.5, 12.5, 12.1875)","(1.65, 1.73, 1.7222041763341067)","(9.0, 12.0, 11.708333333333334)","(7.0, 9.2, 9.174193548387096)","(21.0, 44.0, 42.0)","(10.0, 13.0, 12.905405405405405)","(17.0, 30.0, 27.25)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:36.392053,"(8.5, 12.5, 12.104651162790697)","(1.65, 1.73, 1.7222041763341067)","(9.0, 12.0, 11.686868686868687)","(7.0, 9.2, 9.174193548387096)","(21.0, 44.0, 43.6)","(10.0, 13.0, 12.905405405405405)","(17.0, 30.0, 28.580645161290324)","(101.0, 300.0, 247.5)","(101.0, 330.0, 270.0)"
11-01-2023 16:25:37.548559,"(8.5, 12.5, 12.104651162790697)","(1.65, 1.73, 1.7221493212669683)","(9.0, 12.0, 11.686868686868687)","(7.0, 9.2, 9.155555555555555)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.894736842105264)","(17.0, 30.0, 28.625)","(101.0, 300.0, 247.5)","(101.0, 330.0, 270.0)"
11-01-2023 16:25:38.740828,"(8.5, 12.5, 12.211864406779661)","(1.65, 1.73, 1.7221493212669683)","(9.0, 12.0, 11.686868686868687)","(7.0, 9.2, 9.114285714285714)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.894736842105264)","(17.0, 30.0, 28.666666666666668)","(101.0, 300.0, 247.5)","(101.0, 330.0, 270.0)"
11-01-2023 16:25:39.998835,"(8.5, 12.5, 12.253623188405797)","(1.65, 1.73, 1.72)","(9.0, 12.0, 11.686868686868687)","(7.0, 9.2, 9.399999999999999)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.894736842105264)","(17.0, 30.0, 28.842105263157894)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:41.336893,"(8.5, 12.5, 12.287878787878787)","(1.65, 1.72, 1.7155140186915887)","(9.0, 12.0, 11.686868686868687)","(7.0, 9.6, 9.28)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.894736842105264)","(17.0, 30.0, 28.842105263157894)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:42.737401,"(10.0, 12.5, 12.287878787878787)","(1.65, 1.72, 1.7219733924611973)","(9.0, 12.0, 11.686868686868687)","(7.0, 9.6, 9.28)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.894736842105264)","(17.0, 30.0, 27.642857142857142)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:43.999720,"(10.0, 12.5, 12.287878787878787)","(1.65, 1.73, 1.7219733924611973)","(9.0, 12.0, 11.625)","(7.0, 9.6, 9.288372093023256)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.892857142857142)","(17.0, 30.0, 27.642857142857142)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:45.163581,"(10.0, 12.5, 12.132911392405063)","(1.65, 1.74, 1.7304347826086957)","(9.0, 12.0, 11.625)","(7.0, 9.4, 9.288372093023256)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.892857142857142)","(17.0, 30.0, 27.642857142857142)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:46.408549,"(10.0, 12.5, 12.015463917525773)","(1.65, 1.74, 1.7263279445727482)","(9.0, 12.0, 11.625)","(7.0, 9.4, 9.316129032258065)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.892857142857142)","(17.0, 30.0, 27.642857142857142)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:47.636581,"(10.0, 12.5, 12.015463917525773)","(1.65, 1.74, 1.7263279445727482)","(9.0, 12.0, 11.625)","(7.0, 9.6, 9.316129032258065)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.892857142857142)","(17.0, 30.0, 27.642857142857142)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:49.004625,"(10.0, 12.0, 11.903225806451612)","(1.65, 1.74, 1.7270175438596491)","(9.0, 12.0, 11.465753424657533)","(7.0, 9.6, 9.288888888888888)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.892857142857142)","(17.0, 30.0, 29.24137931034483)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:50.289938,"(10.0, 12.0, 11.857142857142858)","(1.65, 1.74, 1.73)","(9.0, 12.0, 11.589473684210526)","(7.0, 9.4, 9.288888888888888)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.892857142857142)","(17.0, 30.0, 29.8)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:51.604153,"(10.0, 12.0, 11.857142857142858)","(1.65, 1.74, 1.7298338870431893)","(9.0, 12.0, 11.589473684210526)","(7.0, 9.4, 9.28)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.892857142857142)","(17.0, 30.0, 29.764705882352942)","(101.0, 300.0, 247.5)","(101.0, 330.0, 280.0)"
11-01-2023 16:25:52.898548,"(10.0, 12.0, 11.88)","(1.65, 1.74, 1.7298338870431893)","(9.0, 12.0, 11.589473684210526)","(7.0, 9.4, 9.28)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.892857142857142)","(17.0, 30.0, 29.82608695652174)","(101.0, 300.0, 247.5)","(101.0, 330.0, 325.0)"
11-01-2023 16:25:54.161151,"(10.0, 12.0, 11.9)","(1.65, 1.74, 1.7298338870431893)","(9.0, 12.0, 11.48)","(7.0, 9.4, 9.28)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.892857142857142)","(17.0, 30.0, 29.6)","(101.0, 300.0, 247.5)","(101.0, 330.0, 333.3333333333333)"
11-01-2023 16:25:55.440762,"(10.0, 12.0, 11.9)","(1.65, 1.74, 1.7292631578947368)","(9.0, 12.0, 11.422413793103448)","(7.0, 9.4, 9.28)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.88)","(17.0, 30.0, 29.6)","(101.0, 300.0, 247.5)","(101.0, 340.0, 335.0)"
11-01-2023 16:25:56.840836,"(10.0, 12.0, 11.9)","(1.65, 1.74, 1.7285714285714286)","(9.0, 11.5, 11.422413793103448)","(7.0, 9.4, 9.357142857142858)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.88)","(17.0, 30.0, 29.6)","(101.0, 300.0, 247.5)","(101.0, 340.0, 335.0)"
11-01-2023 16:25:58.101758,"(10.0, 12.0, 11.970588235294118)","(1.65, 1.73, 1.7285714285714286)","(9.0, 11.5, 11.425)","(7.0, 9.4, 9.053703703703704)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.88)","(17.0, 30.0, 29.6)","(101.0, 300.0, 247.5)","(101.0, 340.0, 335.0)"
11-01-2023 16:25:59.246385,"(10.0, 12.0, 11.971153846153847)","(1.65, 1.73, 1.7285714285714286)","(9.0, 11.5, 11.425)","(7.0, 9.2, 9.053703703703704)","(21.0, 46.0, 43.75)","(10.0, 13.0, 12.918367346938776)","(17.0, 30.0, 29.692307692307693)","(101.0, 300.0, 247.5)","(101.0, 340.0, 335.0)"
11-01-2023 16:26:00.439051,"(10.0, 12.0, 11.847826086956522)","(1.65, 1.74, 1.7293286219081272)","(9.0, 12.0, 11.492957746478874)","(7.0, 9.0, 8.96875)","(21.0, 46.0, 44.285714285714285)","(10.0, 13.0, 12.918367346938776)","(17.0, 30.0, 29.692307692307693)","(101.0, 300.0, 247.5)","(101.0, 340.0, 335.0)"
11-01-2023 16:26:01.680245,"(10.0, 12.0, 11.847826086956522)","(1.65, 1.74, 1.7293097345132744)","(9.0, 12.0, 11.555555555555555)","(7.0, 9.0, 8.96)","(21.0, 46.0, 43.04347826086956)","(10.0, 13.0, 12.918367346938776)","(17.0, 30.0, 29.666666666666668)","(101.0, 300.0, 247.5)","(101.0, 340.0, 336.6666666666667)"
11-01-2023 16:26:03.347250,"(10.0, 12.0, 11.7)","(1.65, 1.74, 1.726194968553459)","(9.0, 12.0, 11.588235294117647)","(7.5, 9.0, 8.528301886792454)","(21.0, 48.0, 43.04347826086956)","(10.0, 13.0, 13.113636363636363)","(18.0, 30.0, 29.6)","(101.0, 300.0, 247.5)","(101.0, 340.0, 336.6666666666667)"
11-01-2023 16:26:07.377842,"(10.0, 12.0, 11.610294117647058)","(1.6, 1.73, 1.7171341463414633)","(9.0, 12.0, 11.86)","(7.5, 8.6, 9.041379310344828)","(21.0, 48.0, 44.8)","(10.0, 13.5, 13.295454545454545)","(18.0, 30.0, 29.666666666666668)","(101.0, 300.0, 255.0)","(101.0, 340.0, 337.5)"
11-01-2023 16:26:08.632158,"(10.0, 12.0, 11.542372881355933)","(1.6, 1.72, 1.6993)","(9.0, 12.0, 11.731481481481481)","(7.5, 9.2, 8.962962962962964)","(21.0, 48.0, 44.92307692307692)","(10.0, 13.5, 13.61111111111111)","(18.0, 30.0, 29.0)","(101.0, 300.0, 260.0)","(101.0, 340.0, 337.5)"
11-01-2023 16:26:09.842540,"(10.0, 12.0, 11.542372881355933)","(1.6, 1.72, 1.6993)","(9.0, 12.0, 11.76595744680851)","(7.5, 9.0, 9.272)","(21.0, 48.0, 44.18181818181818)","(10.0, 14.0, 13.725)","(18.0, 30.0, 29.75)","(101.0, 300.0, 260.0)","(101.0, 340.0, 336.6666666666667)"
11-01-2023 16:26:11.133884,"(10.0, 12.0, 11.634328358208956)","(1.6, 1.7, 1.69874251497006)","(9.0, 12.0, 11.76595744680851)","(7.5, 9.4, 9.26)","(21.0, 48.0, 44.18181818181818)","(10.0, 14.0, 13.655172413793103)","(18.0, 30.0, 29.75)","(101.0, 300.0, 260.0)","(101.0, 340.0, 336.6666666666667)"
11-01-2023 16:26:12.400267,"(10.0, 12.0, 11.631578947368421)","(1.6, 1.71, 1.6941714285714284)","(10.0, 12.0, 11.84)","(7.5, 9.4, 9.32)","(26.0, 48.0, 44.21052631578947)","(11.0, 14.0, 13.722222222222221)","(19.0, 30.0, 28.875)","(101.0, 300.0, 260.0)","(101.0, 340.0, 336.6666666666667)"
11-01-2023 16:26:13.689961,"(10.0, 12.0, 11.66891891891892)","(1.6, 1.7, 1.6970605187319885)","(10.0, 12.0, 11.793103448275861)","(7.5, 9.4, 9.32)","(26.0, 48.0, 44.5)","(11.0, 14.0, 13.965277777777779)","(19.0, 29.0, 28.952380952380953)","(101.0, 300.0, 270.0)","(101.0, 340.0, 476.66666666666663)"
11-01-2023 16:26:14.948821,"(10.0, 12.0, 11.701923076923077)","(1.6, 1.7, 1.693664596273292)","(10.0, 12.0, 11.793103448275861)","(7.5, 9.4, 9.32)","(26.0, 46.0, 46.0)","(11.0, 14.0, 13.965277777777779)","(19.0, 29.0, 28.941176470588236)","(101.0, 300.0, 243.75)","(101.0, 550.0, 433.3333333333333)"
11-01-2023 16:26:16.242392,"(10.0, 12.5, 12.279661016949152)","(1.6, 1.7, 1.707027027027027)","(10.0, 12.0, 11.56)","(7.5, 9.4, 9.256716417910448)","(26.0, 48.0, 47.142857142857146)","(11.0, 14.0, 13.965277777777779)","(19.0, 29.0, 28.928571428571427)","(101.0, 300.0, 250.0)","(101.0, 640.0, 440.0)"
11-01-2023 16:26:17.524192,"(10.0, 12.0, 11.855555555555556)","(1.6, 1.71, 1.7072151898734176)","(10.0, 12.0, 11.56)","(7.5, 9.4, 9.242622950819673)","(26.0, 48.0, 46.93333333333333)","(11.0, 14.0, 13.962121212121213)","(19.0, 29.0, 28.928571428571427)","(101.0, 300.0, 254.11764705882354)","(101.0, 990.0, 546.6666666666666)"
11-01-2023 16:26:18.794309,"(10.0, 12.0, 11.796296296296296)","(1.55, 1.71, 1.7047945205479451)","(10.0, 12.0, 11.247706422018348)","(8.0, 9.4, 9.304761904761905)","(26.0, 48.0, 46.93333333333333)","(11.0, 14.0, 13.991935483870968)","(19.0, 29.0, 28.88888888888889)","(101.0, 300.0, 254.11764705882354)","(101.0, 980.0, 546.6666666666666)"
11-01-2023 16:26:20.068143,"(10.0, 12.5, 12.210743801652892)","(1.55, 1.71, 1.7083333333333333)","(10.0, 11.5, 11.227722772277227)","(8.0, 9.4, 9.314893617021276)","(26.0, 48.0, 46.93333333333333)","(11.0, 14.0, 13.991935483870968)","(19.0, 29.0, 28.88888888888889)","(101.0, 300.0, 254.11764705882354)","(101.0, 980.0, 396.6666666666667)"
11-01-2023 16:26:21.272361,"(10.0, 12.0, 11.751461988304094)","(1.55, 1.72, 1.7083333333333333)","(10.0, 11.5, 11.176470588235293)","(8.0, 9.4, 9.314893617021276)","(26.0, 48.0, 54.12)","(11.0, 14.0, 13.991935483870968)","(19.0, 29.0, 28.75)","(101.0, 300.0, 254.11764705882354)","(101.0, 530.0, 450.0)"
11-01-2023 16:26:22.492649,"(10.0, 12.0, 11.751461988304094)","(1.55, 1.72, 1.7083333333333333)","(10.0, 11.5, 11.176470588235293)","(8.0, 9.4, 9.308333333333334)","(31.0, 55.0, 47.0)","(11.0, 14.0, 13.991935483870968)","(19.0, 29.0, 29.5)","(101.0, 300.0, 254.11764705882354)","(101.0, 530.0, 450.0)"
11-01-2023 16:26:23.676340,"(10.0, 12.0, 11.75294117647059)","(1.55, 1.72, 1.7102857142857142)","(10.0, 11.0, 11.028571428571428)","(8.0, 9.4, 9.169230769230769)","(31.0, 60.0, 51.6)","(11.0, 14.0, 14.115384615384615)","(19.0, 30.0, 29.5)","(101.0, 300.0, 256.6666666666667)","(101.0, 530.0, 430.0)"
11-01-2023 16:26:24.853529,"(10.0, 12.0, 11.75294117647059)","(1.55, 1.71, 1.7078571428571427)","(10.0, 11.5, 11.028571428571428)","(8.0, 9.2, 9.142857142857142)","(31.0, 60.0, 53.0)","(11.0, 14.5, 14.35)","(19.0, 30.0, 29.5)","(101.0, 300.0, 256.6666666666667)","(101.0, 520.0, 430.0)"
