,Coppola Bale,Besant Bale,Yellow Hawk,Tessa Poppy,Ferocious Betty,Trending Yale,Xyloid Bale,Kanji Waco
11-01-2023 18:21:27.890035,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.545454545454547)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.125)","(4.4, 6.8, 6.0)","(1.95, 2.92, 2.6925)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:29.356155,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.25)","(4.4, 6.8, 6.0)","(1.95, 2.92, 2.69)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:30.518255,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 26.285714285714285)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.25)","(4.4, 6.8, 6.0)","(1.95, 2.9, 2.69)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:31.718224,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 26.285714285714285)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.25)","(4.4, 6.8, 6.0)","(1.95, 2.9, 2.69)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:32.797637,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.25)","(4.4, 6.8, 6.0)","(1.95, 2.9, 2.69)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:33.792261,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.375)","(4.4, 6.8, 6.0)","(1.95, 2.9, 2.69)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:34.833848,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.375)","(4.4, 6.8, 6.0)","(1.95, 2.9, 2.69)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:35.883451,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.375)","(4.4, 6.8, 6.0)","(1.95, 2.9, 2.69)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:37.069640,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.375)","(4.4, 6.8, 6.0)","(1.95, 2.9, 2.69375)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:38.292504,"(9.0, 19.5, 15.615384615384617)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 25.375)","(4.4, 6.8, 6.0)","(1.95, 3.2, 2.6875)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:39.350450,"(9.0, 20.0, 18.822222222222223)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.88, 2.6875)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:40.391722,"(9.0, 20.0, 18.822222222222223)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.88, 2.6875)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:41.516520,"(9.0, 20.0, 18.822222222222223)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.88, 2.6875)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:42.554564,"(9.0, 20.0, 18.822222222222223)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.88, 2.6875)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:43.701812,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.88, 2.6875)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:44.811683,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.88, 2.6875)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:46.267378,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.88, 2.6933333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:47.365849,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.86, 2.6933333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:48.358638,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.86, 2.6933333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:49.725481,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.86, 2.6933333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:50.874053,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.86, 2.6933333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:52.022315,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.86, 2.6933333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:53.226705,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.86, 2.6933333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:54.284211,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.86, 2.69375)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:55.342582,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.2, 2.69375)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:56.468006,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.2, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:57.612237,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:58.764524,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:21:59.998605,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:01.414239,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:02.687381,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:04.155365,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:05.394873,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:06.557083,"(9.0, 20.0, 15.923076923076923)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:07.758069,"(9.0, 23.0, 17.76923076923077)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:08.924299,"(9.0, 20.0, 17.10909090909091)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:10.049234,"(9.0, 20.0, 17.10909090909091)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.266666666666667)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:11.218237,"(9.0, 20.0, 17.10909090909091)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:12.293107,"(9.0, 20.0, 17.10909090909091)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:13.329019,"(9.0, 20.0, 17.10909090909091)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 4.909090909090909)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:14.433842,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 4.909090909090909)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:15.508463,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 4.909090909090909)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:16.526466,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 4.909090909090909)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:17.589240,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 4.909090909090909)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:18.732794,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 4.909090909090909)","(1.95, 3.15, 2.6926666666666668)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:19.805635,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 4.909090909090909)","(1.95, 3.15, 2.668032786885246)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:20.994844,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.0, 6.0)","(1.95, 3.15, 2.668032786885246)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:22.190604,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.15, 2.704)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:23.333090,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.1, 2.6925)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:24.438112,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 3.05, 2.6925)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:25.488362,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.266666666666667)","(1.95, 3.05, 2.6925)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:26.560517,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.05, 2.6925)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:27.621571,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.05, 2.6925)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:28.654947,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.05, 2.6925)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:29.730946,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.05, 2.6925)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:30.788186,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.05, 2.6925)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:31.922975,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.05, 2.716666666666667)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:32.921489,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.0, 2.716666666666667)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:33.931131,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.0, 2.716666666666667)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:35.037149,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.0, 2.716666666666667)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:36.219032,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.0, 2.716666666666667)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:37.451336,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.0, 2.716666666666667)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:38.644228,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.0, 2.716666666666667)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:39.832914,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.0, 2.7133333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:41.006121,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 22.909090909090907)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 2.98, 2.7133333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:42.021750,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 2.98, 2.7133333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:43.257618,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 2.98, 2.7133333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:44.460417,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 2.98, 2.7133333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:45.837527,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 2.98, 2.7133333333333334)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:47.082061,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 2.98, 2.69375)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:48.260175,"(9.0, 19.5, 18.37777777777778)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.266666666666667)","(1.95, 3.2, 2.6975000000000002)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:49.450369,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 5.142857142857143)","(1.95, 2.96, 2.6975000000000002)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:50.506965,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.0, 6.0)","(1.95, 2.96, 2.6975000000000002)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:51.672011,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.96, 2.6975000000000002)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:52.749594,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.96, 2.6975000000000002)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:53.920975,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.96, 2.6975000000000002)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:55.091434,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.96, 2.6975000000000002)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:56.303123,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.96, 2.6950000000000003)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:57.549751,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.94, 2.6950000000000003)","(7.0, 13.0, 11.8)"
11-01-2023 18:22:58.935236,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.94, 2.6950000000000003)","(7.0, 13.0, 11.8)"
11-01-2023 18:23:00.001136,"(9.0, 18.5, 16.01818181818182)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.94, 2.6950000000000003)","(7.0, 13.0, 11.8)"
11-01-2023 18:23:01.062271,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.94, 2.6950000000000003)","(7.0, 13.0, 11.8)"
11-01-2023 18:23:02.196732,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 18.04)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.0)","(1.95, 2.94, 2.6950000000000003)","(7.0, 13.0, 11.8)"
11-01-2023 18:23:03.405834,"(9.0, 18.5, 16.68)","(17.0, 40.0, 20.8)","(10.0, 19.0, 16.833333333333332)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 6.8, 6.816666666666666)","(1.95, 2.94, 2.68)","(7.0, 13.0, 7.945454545454545)"
11-01-2023 18:23:04.636685,"(9.0, 19.5, 18.42857142857143)","(17.0, 40.0, 20.8)","(10.0, 19.5, 16.833333333333332)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 6.816666666666666)","(1.95, 2.78, 2.68)","(7.0, 9.6, 7.64)"
11-01-2023 18:23:05.825028,"(9.0, 19.5, 18.42857142857143)","(17.0, 40.0, 20.8)","(10.0, 19.5, 16.833333333333332)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 5.7)","(1.95, 2.78, 2.68)","(7.0, 9.6, 7.64)"
11-01-2023 18:23:07.036022,"(9.0, 19.5, 18.42857142857143)","(17.0, 40.0, 20.8)","(10.0, 19.5, 16.833333333333332)","(13.0, 27.0, 23.375)","(13.0, 29.0, 27.1875)","(4.4, 7.2, 4.975)","(1.95, 2.78, 2.68)","(7.0, 9.6, 11.45)"
