,Claim The Crown,Kirkeby,Field Legend,Graces Secret,Chenin,Segrill,Bowery Breeze,Ladies Gem
11-01-2023 14:49:11.788557,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 25.0, 18.666666666666668)","(3.0, 3.45, 3.445422535211268)","(18.0, 38.0, 33.666666666666664)","(3.9, 5.6, 5.3826086956521735)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:13.116790,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.45, 3.445422535211268)","(18.0, 38.0, 33.666666666666664)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:14.515046,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.45, 3.499230769230769)","(18.0, 38.0, 33.666666666666664)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:15.888534,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(18.0, 38.0, 33.666666666666664)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:17.303959,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(18.0, 38.0, 33.666666666666664)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:18.623335,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(18.0, 38.0, 33.666666666666664)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:20.004311,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(18.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:21.304840,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(18.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:22.549684,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(18.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:23.797923,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(19.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:25.037939,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(19.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:26.361240,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(19.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:27.648052,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(19.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:28.867617,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.4964285714285714)","(19.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:30.127016,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.5, 3.5833333333333335)","(19.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:31.414940,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.85, 3.5833333333333335)","(19.0, 38.0, 32.0)","(3.9, 5.6, 5.292307692307692)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:32.715297,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 18.666666666666668)","(3.0, 3.85, 3.5833333333333335)","(19.0, 38.0, 32.0)","(3.9, 5.6, 5.223076923076923)","(16.0, 23.0, 20.0)"
11-01-2023 14:49:34.022466,"(5.5, 7.2, 7.075)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 11.325806451612904)","(15.0, 24.0, 16.1875)","(3.0, 3.85, 3.4691176470588236)","(19.0, 38.0, 32.0)","(3.9, 5.5, 5.158620689655172)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:35.727045,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.4691176470588236)","(19.0, 38.0, 33.6)","(3.9, 5.4, 5.32)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:37.027113,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.564583333333333)","(19.0, 38.0, 33.6)","(3.9, 5.4, 5.140000000000001)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:38.310497,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.564583333333333)","(19.0, 38.0, 33.6)","(3.9, 5.2, 5.140000000000001)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:39.678351,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.564583333333333)","(19.0, 38.0, 33.6)","(3.9, 5.2, 5.140000000000001)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:41.100103,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.564583333333333)","(19.0, 38.0, 33.6)","(3.9, 5.2, 5.140000000000001)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:42.358858,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.564583333333333)","(19.0, 38.0, 33.6)","(3.9, 5.2, 5.140000000000001)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:43.804412,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.564583333333333)","(19.0, 38.0, 33.6)","(3.9, 5.2, 5.140000000000001)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:45.197740,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.564583333333333)","(19.0, 38.0, 33.6)","(3.9, 5.2, 5.069565217391304)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:46.547610,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.564583333333333)","(19.0, 38.0, 33.6)","(3.9, 5.2, 5.069565217391304)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:47.934976,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.018181818181818)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.1875)","(3.0, 3.65, 3.564583333333333)","(19.0, 38.0, 33.6)","(3.9, 5.2, 5.069565217391304)","(16.0, 23.0, 22.444444444444443)"
11-01-2023 14:49:49.266812,"(5.5, 7.2, 7.166666666666667)","(7.0, 9.2, 9.0)","(7.0, 11.5, 11.372727272727273)","(15.0, 19.0, 16.083333333333332)","(3.0, 3.65, 3.52797619047619)","(19.0, 38.0, 32.0)","(3.9, 5.2, 4.926666666666667)","(16.0, 23.0, 22.375)"
11-01-2023 14:49:50.544149,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.05263157894737)","(3.0, 3.65, 3.52797619047619)","(19.0, 38.0, 32.0)","(3.9, 5.3, 4.926666666666667)","(16.0, 23.0, 22.375)"
11-01-2023 14:49:51.777306,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 19.0, 16.05263157894737)","(3.0, 3.65, 3.52797619047619)","(19.0, 38.0, 32.0)","(3.9, 5.3, 4.926666666666667)","(16.0, 23.0, 22.375)"
11-01-2023 14:49:53.030243,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.0)","(3.0, 3.65, 3.52797619047619)","(19.0, 38.0, 32.0)","(3.9, 5.3, 5.005263157894737)","(16.0, 23.0, 22.375)"
11-01-2023 14:49:54.396194,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.0)","(3.0, 3.65, 3.52797619047619)","(19.0, 38.0, 32.0)","(3.9, 5.3, 5.005263157894737)","(16.0, 23.0, 22.375)"
11-01-2023 14:49:55.709585,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.0)","(3.0, 3.65, 3.52797619047619)","(19.0, 38.0, 32.0)","(3.9, 5.3, 5.005263157894737)","(16.0, 23.0, 22.375)"
11-01-2023 14:49:57.245413,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.0)","(3.0, 3.65, 3.52797619047619)","(19.0, 38.0, 32.0)","(3.9, 5.3, 5.005263157894737)","(16.0, 23.0, 22.375)"
11-01-2023 14:49:58.609954,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.0)","(3.0, 3.65, 3.52797619047619)","(19.0, 38.0, 32.0)","(3.9, 5.3, 5.005263157894737)","(16.0, 23.0, 22.375)"
11-01-2023 14:49:59.941647,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.0)","(3.0, 3.65, 3.527814569536424)","(19.0, 38.0, 32.0)","(3.9, 5.3, 5.005263157894737)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:01.496001,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.0)","(3.0, 3.65, 3.527814569536424)","(19.0, 38.0, 32.0)","(3.9, 5.3, 5.005263157894737)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:03.093094,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.0)","(3.0, 3.65, 3.527814569536424)","(19.0, 38.0, 32.0)","(3.9, 5.3, 5.005263157894737)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:04.391714,"(5.5, 7.2, 7.157894736842105)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.0)","(3.0, 3.65, 3.527814569536424)","(19.0, 38.0, 32.0)","(3.9, 5.3, 5.005263157894737)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:05.832643,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 18.36046511627907)","(3.0, 3.65, 3.539622641509434)","(19.0, 38.0, 32.0)","(3.9, 5.3, 4.920833333333333)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:07.042677,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 18.36046511627907)","(3.0, 3.65, 3.584848484848485)","(19.0, 38.0, 32.0)","(3.9, 5.3, 4.63235294117647)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:08.288168,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 18.36046511627907)","(3.0, 3.6, 3.584848484848485)","(19.0, 38.0, 32.0)","(3.9, 5.0, 4.63235294117647)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:09.623520,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 18.36046511627907)","(3.0, 3.6, 3.584848484848485)","(19.0, 38.0, 32.0)","(3.9, 5.0, 4.631654676258992)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:10.975552,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.5, 17.928571428571427)","(3.0, 3.6, 3.584848484848485)","(19.0, 38.0, 28.0)","(3.9, 5.0, 4.609756097560975)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:12.413101,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.0, 17.933333333333334)","(3.0, 3.6, 3.5864864864864865)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:13.857448,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.0, 17.933333333333334)","(3.0, 3.6, 3.5583333333333336)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:15.299179,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.0, 17.933333333333334)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 22.375)"
11-01-2023 14:50:16.737771,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.0, 17.933333333333334)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:18.142387,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.0, 17.933333333333334)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:19.782636,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.0, 17.933333333333334)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:21.284199,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 10.74)","(15.0, 18.0, 18.353448275862068)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:22.572834,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 11.325806451612904)","(15.0, 19.0, 28.59375)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:23.909118,"(5.5, 7.2, 7.08)","(7.0, 9.2, 9.0)","(7.0, 11.5, 9.833333333333334)","(15.0, 30.0, 18.0)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:25.250270,"(5.5, 7.2, 7.075)","(7.0, 9.2, 8.914285714285715)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 22.05263157894737)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.607430340557276)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:26.619476,"(5.5, 7.2, 6.95)","(7.0, 9.2, 8.914285714285715)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 20.2)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.61223241590214)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:27.940149,"(5.5, 7.2, 6.95)","(7.0, 9.2, 8.914285714285715)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 20.2)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:29.262152,"(5.5, 7.2, 6.95)","(7.0, 9.2, 8.914285714285715)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 20.2)","(3.0, 3.6, 3.5925373134328358)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:30.827253,"(5.5, 7.2, 6.95)","(7.0, 9.2, 8.914285714285715)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 20.2)","(3.0, 3.65, 3.518131868131868)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:32.552511,"(5.5, 7.2, 6.95)","(7.0, 9.2, 8.914285714285715)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 20.2)","(3.0, 3.65, 3.518131868131868)","(19.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:34.055134,"(5.5, 7.2, 6.95)","(7.0, 9.2, 8.914285714285715)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 20.2)","(3.0, 3.65, 3.5444029850746266)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:35.642898,"(5.5, 7.2, 6.95)","(7.0, 9.2, 9.01818181818182)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 20.2)","(3.0, 3.55, 3.5444029850746266)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:37.092162,"(5.5, 7.2, 6.95)","(7.0, 10.0, 9.01818181818182)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 20.2)","(3.0, 3.55, 3.5444029850746266)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:38.440774,"(5.5, 7.2, 6.95)","(7.0, 10.0, 9.01818181818182)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 20.0)","(3.0, 3.55, 3.5444029850746266)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:39.858387,"(5.5, 7.2, 6.95)","(7.0, 10.0, 9.01818181818182)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 21.0)","(3.0, 3.55, 3.496268656716418)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:41.161921,"(5.5, 7.2, 6.95)","(7.0, 10.0, 9.01818181818182)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 22.684210526315788)","(3.0, 3.5, 3.4928057553956835)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:42.553793,"(5.5, 7.2, 6.95)","(7.0, 10.0, 9.280000000000001)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 22.684210526315788)","(3.0, 3.5, 3.4928057553956835)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:43.983769,"(5.5, 7.2, 6.95)","(7.0, 10.0, 9.280000000000001)","(7.0, 11.5, 10.666666666666666)","(15.0, 29.0, 24.07142857142857)","(3.0, 3.5, 3.4928057553956835)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:45.471916,"(5.5, 7.2, 6.7)","(7.0, 10.0, 9.181818181818182)","(7.0, 11.5, 10.35)","(15.0, 28.0, 22.25)","(3.0, 3.5, 3.5177007299270073)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:47.313199,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.181818181818182)","(7.0, 11.5, 10.35)","(15.0, 27.0, 20.214285714285715)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:48.828574,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.181818181818182)","(7.0, 11.5, 10.35)","(15.0, 27.0, 20.214285714285715)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:50.665911,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.181818181818182)","(7.0, 11.5, 10.35)","(15.0, 27.0, 20.214285714285715)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 20.0)"
11-01-2023 14:50:52.149927,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.181818181818182)","(7.0, 11.5, 10.35)","(15.0, 27.0, 20.214285714285715)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 21.352941176470587)"
11-01-2023 14:50:53.457326,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.181818181818182)","(7.0, 11.5, 10.35)","(15.0, 27.0, 20.214285714285715)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 22.0, 21.352941176470587)"
11-01-2023 14:50:54.750224,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.181818181818182)","(7.0, 11.5, 10.35)","(15.0, 27.0, 20.214285714285715)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 22.0, 21.352941176470587)"
11-01-2023 14:50:56.116301,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.181818181818182)","(7.0, 11.5, 10.35)","(15.0, 27.0, 20.214285714285715)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 32.5)","(3.9, 5.0, 4.611204481792717)","(16.0, 22.0, 21.352941176470587)"
11-01-2023 14:50:57.489655,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.307692307692308)","(7.0, 11.5, 10.35)","(15.0, 27.0, 22.25)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 33.0)","(3.9, 5.0, 4.611204481792717)","(16.0, 22.0, 21.352941176470587)"
11-01-2023 14:50:58.819648,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.307692307692308)","(7.0, 11.5, 10.35)","(15.0, 27.0, 22.25)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 33.0)","(3.9, 5.0, 4.611204481792717)","(16.0, 22.0, 21.352941176470587)"
11-01-2023 14:51:00.162774,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.307692307692308)","(7.0, 11.5, 10.35)","(15.0, 27.0, 22.25)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 33.0)","(3.9, 5.0, 4.611204481792717)","(16.0, 22.0, 21.352941176470587)"
11-01-2023 14:51:01.521571,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.307692307692308)","(7.0, 11.5, 10.35)","(15.0, 27.0, 22.25)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 33.0)","(3.9, 5.0, 4.611204481792717)","(16.0, 22.0, 21.352941176470587)"
11-01-2023 14:51:02.866894,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.307692307692308)","(7.0, 11.5, 10.35)","(15.0, 27.0, 19.285714285714285)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 33.0)","(3.9, 5.0, 4.611204481792717)","(16.0, 22.0, 18.5)"
11-01-2023 14:51:04.215881,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.307692307692308)","(7.0, 11.5, 10.35)","(15.0, 27.0, 19.285714285714285)","(3.0, 3.65, 3.5177007299270073)","(18.0, 38.0, 33.0)","(3.9, 5.0, 4.611204481792717)","(16.0, 23.0, 18.5)"
11-01-2023 14:51:05.563885,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.307692307692308)","(7.0, 11.5, 10.35)","(15.0, 27.0, 18.714285714285715)","(3.0, 3.65, 3.517272727272727)","(18.0, 38.0, 33.0)","(3.9, 5.0, 4.721657754010695)","(16.0, 23.0, 22.516129032258064)"
11-01-2023 14:51:06.938200,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.307692307692308)","(7.0, 11.5, 10.35)","(15.0, 23.0, 18.714285714285715)","(3.0, 3.55, 3.5164596273291924)","(18.0, 38.0, 33.0)","(3.9, 5.0, 4.721657754010695)","(16.0, 23.0, 22.516129032258064)"
11-01-2023 14:51:08.189869,"(5.5, 7.0, 6.7)","(7.0, 10.0, 9.307692307692308)","(7.0, 11.5, 10.35)","(15.0, 23.0, 18.714285714285715)","(3.0, 3.55, 3.5164596273291924)","(18.0, 38.0, 28.545454545454547)","(3.9, 5.0, 4.719103773584906)","(16.0, 23.0, 22.516129032258064)"
