,Assertin Lady,Astrophysics,Bout,Chica Bonita,Harbelle,Kasear,Shadie Milly,Shes Enuff,Vancity
15-12-2022 14:55:42.033105,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 12.5, 12.071428571428571)","(91.0, 160.0, 133.33333333333334)","(2.9, 3.7, 3.690909090909091)","(3.9, 5.2, 5.1647058823529415)","(41.0, 100.0, 91.66666666666667)","(31.0, 46.0, 40.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:43.080248,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 12.5, 12.071428571428571)","(91.0, 160.0, 133.33333333333334)","(2.9, 3.8, 3.690909090909091)","(3.9, 5.2, 5.1647058823529415)","(41.0, 100.0, 91.66666666666667)","(31.0, 46.0, 40.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:44.136121,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 12.428571428571429)","(91.0, 160.0, 133.33333333333334)","(2.9, 3.8, 3.5923076923076924)","(3.9, 5.2, 5.1647058823529415)","(41.0, 100.0, 91.66666666666667)","(31.0, 46.0, 40.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:45.201852,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 12.7)","(91.0, 160.0, 133.33333333333334)","(2.9, 3.8, 3.6411764705882352)","(3.9, 5.2, 5.3090909090909095)","(41.0, 100.0, 91.66666666666667)","(31.0, 46.0, 40.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:46.246323,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 12.7)","(91.0, 160.0, 125.71428571428571)","(2.9, 3.8, 3.6411764705882352)","(3.9, 5.3, 5.26)","(41.0, 100.0, 91.66666666666667)","(31.0, 46.0, 39.14285714285714)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:47.316125,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 12.7)","(91.0, 160.0, 125.71428571428571)","(2.9, 3.8, 3.6411764705882352)","(3.9, 5.3, 5.26)","(41.0, 100.0, 91.66666666666667)","(31.0, 46.0, 39.14285714285714)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:48.347534,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 12.7)","(91.0, 160.0, 125.71428571428571)","(2.9, 3.8, 3.6411764705882352)","(3.9, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 46.0, 39.14285714285714)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:49.380525,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 12.7)","(91.0, 160.0, 125.71428571428571)","(3.0, 3.75, 3.6333333333333333)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 46.0, 39.14285714285714)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:50.424259,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 11.923076923076923)","(91.0, 160.0, 133.33333333333334)","(3.0, 3.75, 3.6333333333333333)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 46.0, 39.14285714285714)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:51.488050,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 11.333333333333334)","(91.0, 160.0, 133.33333333333334)","(3.0, 3.75, 3.6333333333333333)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 46.0, 39.14285714285714)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:52.563073,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 11.5)","(91.0, 160.0, 133.33333333333334)","(3.0, 3.75, 3.6333333333333333)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 46.0, 39.14285714285714)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:53.623500,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 11.5)","(91.0, 160.0, 133.33333333333334)","(3.0, 3.75, 3.6333333333333333)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 46.0, 39.14285714285714)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:54.820134,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 11.5)","(91.0, 160.0, 133.33333333333334)","(3.0, 3.75, 3.6411764705882352)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 46.0, 39.14285714285714)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:55.985332,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 190.0)","(8.0, 13.0, 11.736842105263158)","(91.0, 160.0, 134.0)","(3.0, 3.8, 3.6411764705882352)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 46.0, 42.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:57.161146,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 176.66666666666666)","(8.0, 13.0, 11.736842105263158)","(91.0, 150.0, 134.0)","(3.0, 3.8, 3.6411764705882352)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 46.0, 40.75)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:58.314825,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 176.66666666666666)","(8.0, 13.0, 11.736842105263158)","(91.0, 150.0, 134.0)","(3.0, 3.8, 3.6153846153846154)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 42.0, 39.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:55:59.473884,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 176.66666666666666)","(8.0, 13.0, 11.736842105263158)","(91.0, 150.0, 134.0)","(3.0, 3.75, 3.588235294117647)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 42.0, 38.25)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:00.618508,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 176.66666666666666)","(8.0, 13.0, 11.736842105263158)","(91.0, 150.0, 134.0)","(3.0, 3.75, 3.588235294117647)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 42.0, 38.25)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:01.737305,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.736842105263158)","(91.0, 150.0, 134.0)","(3.0, 3.75, 3.588235294117647)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 85.0)","(31.0, 42.0, 38.25)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:02.886907,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.5)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.75, 3.5714285714285716)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 77.5)","(31.0, 42.0, 36.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:03.986463,"(2.3, 2.68, 2.6258064516129034)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.5)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.75, 3.5714285714285716)","(4.0, 5.3, 5.266666666666667)","(41.0, 100.0, 77.5)","(31.0, 42.0, 36.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:05.123537,"(2.3, 2.7, 2.68)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.125)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.75, 3.607142857142857)","(4.0, 5.3, 5.14)","(31.0, 100.0, 77.5)","(31.0, 42.0, 36.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:06.225103,"(2.3, 2.7, 2.684)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.125)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.75, 3.607142857142857)","(4.0, 5.3, 5.14)","(31.0, 100.0, 77.5)","(31.0, 42.0, 36.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:07.324494,"(2.3, 2.7, 2.684)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.125)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.75, 3.607142857142857)","(4.0, 5.3, 5.14)","(31.0, 100.0, 77.5)","(31.0, 42.0, 36.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:08.424896,"(2.3, 2.7, 2.6750000000000003)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 10.428571428571429)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.75, 3.5363636363636366)","(4.0, 5.7, 5.2)","(31.0, 100.0, 77.5)","(31.0, 42.0, 36.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:09.543171,"(2.3, 2.7, 2.684)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.5, 11.833333333333334)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.7, 3.5545454545454547)","(4.0, 5.6, 5.2)","(31.0, 100.0, 77.5)","(31.0, 42.0, 37.2)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:10.619217,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.5, 11.3)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.7, 3.546153846153846)","(4.0, 5.6, 5.2)","(31.0, 100.0, 77.5)","(31.0, 42.0, 37.2)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:11.714141,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.5)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.7, 3.546153846153846)","(4.0, 5.6, 5.2)","(31.0, 100.0, 77.5)","(31.0, 42.0, 37.2)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:12.835548,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.5)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.7, 3.546153846153846)","(4.0, 5.6, 5.2)","(31.0, 100.0, 77.5)","(31.0, 42.0, 37.2)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:13.950093,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.1)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.7, 3.546153846153846)","(4.0, 5.6, 5.266666666666667)","(31.0, 100.0, 77.5)","(31.0, 42.0, 37.2)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:15.048648,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.1)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.7, 3.5631578947368423)","(4.0, 5.6, 5.266666666666667)","(31.0, 100.0, 77.5)","(31.0, 42.0, 37.2)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:16.143449,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.1)","(91.0, 150.0, 131.66666666666666)","(3.0, 3.7, 3.5631578947368423)","(4.0, 5.6, 5.266666666666667)","(31.0, 100.0, 77.5)","(31.0, 42.0, 37.2)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:17.267275,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.1)","(91.0, 150.0, 128.0)","(3.0, 3.7, 3.5631578947368423)","(4.0, 5.6, 5.016666666666667)","(31.0, 100.0, 73.0)","(31.0, 42.0, 37.2)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:18.402746,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.1)","(91.0, 140.0, 101.42857142857143)","(3.0, 3.7, 3.58)","(4.0, 5.6, 5.2)","(31.0, 100.0, 75.0)","(31.0, 42.0, 37.2)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:19.560019,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.1)","(91.0, 140.0, 106.66666666666667)","(3.0, 3.7, 3.58)","(4.0, 5.5, 5.066666666666667)","(31.0, 95.0, 69.0)","(31.0, 42.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:20.712657,"(2.3, 2.7, 2.692)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.1)","(91.0, 130.0, 106.66666666666667)","(3.0, 3.7, 3.58)","(4.0, 5.4, 5.066666666666667)","(31.0, 90.0, 78.75)","(31.0, 40.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:21.883793,"(2.3, 2.7, 2.6750000000000003)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.7)","(91.0, 120.0, 101.25)","(3.0, 3.65, 3.552941176470588)","(4.0, 5.4, 4.9714285714285715)","(31.0, 90.0, 78.75)","(31.0, 40.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:23.058738,"(2.3, 2.72, 2.6494117647058824)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.7)","(91.0, 120.0, 101.25)","(3.0, 3.65, 3.552941176470588)","(4.0, 5.4, 4.9714285714285715)","(31.0, 90.0, 75.0)","(31.0, 40.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:24.244769,"(2.3, 2.72, 2.6494117647058824)","(101.0, 250.0, 206.0)","(8.5, 12.0, 11.7)","(91.0, 120.0, 101.25)","(3.0, 3.65, 3.552941176470588)","(4.0, 5.4, 4.9714285714285715)","(31.0, 90.0, 75.0)","(31.0, 40.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:25.378197,"(2.3, 2.72, 2.646666666666667)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.7)","(91.0, 120.0, 101.25)","(3.0, 3.65, 3.552941176470588)","(4.0, 5.4, 4.9714285714285715)","(31.0, 90.0, 75.0)","(31.0, 40.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:26.498174,"(2.3, 2.72, 2.646666666666667)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.7)","(91.0, 120.0, 101.25)","(3.0, 3.65, 3.552941176470588)","(4.0, 5.4, 4.9714285714285715)","(31.0, 90.0, 75.0)","(31.0, 40.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:27.647028,"(2.3, 2.6, 2.562790697674419)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.8)","(91.0, 120.0, 101.25)","(3.0, 3.65, 3.5324324324324325)","(4.0, 5.4, 5.127272727272728)","(31.0, 90.0, 75.0)","(31.0, 40.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:28.750185,"(2.3, 2.6, 2.562790697674419)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.8)","(91.0, 120.0, 101.25)","(3.0, 3.7, 3.5324324324324325)","(4.0, 5.4, 5.127272727272728)","(31.0, 90.0, 75.0)","(31.0, 40.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:29.934771,"(2.3, 2.6, 2.562790697674419)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.8)","(91.0, 120.0, 101.25)","(3.0, 3.7, 3.5324324324324325)","(4.0, 5.4, 5.127272727272728)","(31.0, 90.0, 75.0)","(31.0, 40.0, 38.0)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:31.383881,"(2.3, 2.6, 2.562790697674419)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.8)","(81.0, 120.0, 101.25)","(3.0, 3.7, 3.5324324324324325)","(4.0, 5.4, 5.127272727272728)","(31.0, 90.0, 73.63636363636364)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:32.753801,"(2.3, 2.6, 2.562790697674419)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.4)","(81.0, 120.0, 101.25)","(3.0, 3.7, 3.569230769230769)","(4.0, 5.4, 5.16)","(31.0, 90.0, 75.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:33.899923,"(2.3, 2.6, 2.562790697674419)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.7)","(81.0, 120.0, 100.0)","(3.0, 3.65, 3.6062499999999997)","(4.0, 5.4, 5.300000000000001)","(31.0, 85.0, 70.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:35.004790,"(2.3, 2.6, 2.562790697674419)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.5, 11.7)","(81.0, 110.0, 102.5)","(3.0, 3.65, 3.6062499999999997)","(4.0, 5.4, 5.559090909090909)","(31.0, 80.0, 65.0)","(31.0, 40.0, 36.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:36.133317,"(2.3, 2.6, 2.562790697674419)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.5, 11.357142857142858)","(81.0, 130.0, 103.75)","(3.0, 3.65, 3.5949999999999998)","(4.0, 5.6, 5.559090909090909)","(31.0, 80.0, 68.0)","(31.0, 40.0, 36.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:37.416568,"(2.3, 2.6, 2.563529411764706)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.5, 12.0)","(81.0, 130.0, 103.75)","(3.0, 3.65, 3.6062499999999997)","(4.0, 5.6, 5.225)","(31.0, 80.0, 68.0)","(31.0, 40.0, 36.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:38.664074,"(2.3, 2.58, 2.5776068376068375)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.5, 11.761904761904763)","(81.0, 130.0, 100.0)","(3.0, 3.65, 3.5837499999999998)","(4.0, 5.6, 5.559459459459459)","(31.0, 80.0, 68.0)","(31.0, 40.0, 36.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:39.922160,"(2.3, 2.68, 2.64)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.761904761904763)","(81.0, 130.0, 100.0)","(3.0, 3.7, 3.580681818181818)","(4.0, 5.6, 5.5512195121951216)","(31.0, 80.0, 68.0)","(31.0, 40.0, 36.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:41.240346,"(2.3, 2.68, 2.616)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.761904761904763)","(81.0, 130.0, 100.0)","(3.0, 3.7, 3.580681818181818)","(4.0, 5.6, 5.333333333333333)","(31.0, 80.0, 68.0)","(31.0, 40.0, 36.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:42.685433,"(2.3, 2.68, 2.616)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.227272727272727)","(81.0, 130.0, 103.75)","(3.0, 3.7, 3.580681818181818)","(4.0, 5.6, 5.333333333333333)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:43.997534,"(2.3, 2.68, 2.672727272727273)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.227272727272727)","(81.0, 130.0, 103.75)","(3.0, 3.7, 3.5973684210526313)","(4.0, 5.6, 5.25)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.857142857142854)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:45.317436,"(2.3, 2.7, 2.6953488372093024)","(101.0, 250.0, 176.66666666666666)","(8.5, 13.0, 11.38888888888889)","(81.0, 130.0, 103.75)","(3.0, 3.65, 3.5973684210526313)","(4.0, 5.5, 5.25)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.857142857142854)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:46.523673,"(2.3, 2.7, 2.692857142857143)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.5, 11.441176470588236)","(81.0, 130.0, 103.75)","(3.0, 3.65, 3.625)","(4.0, 5.4, 5.042857142857144)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.857142857142854)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:47.700530,"(2.3, 2.7, 2.692857142857143)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.5, 11.441176470588236)","(81.0, 130.0, 103.75)","(3.0, 3.65, 3.625)","(4.0, 5.4, 5.042857142857144)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:48.925574,"(2.3, 2.7, 2.681538461538462)","(101.0, 250.0, 195.0)","(8.5, 12.5, 11.115384615384615)","(81.0, 130.0, 103.75)","(3.0, 3.65, 3.625)","(4.0, 5.4, 5.042857142857144)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.666666666666664)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:50.092009,"(2.3, 2.7, 2.681538461538462)","(101.0, 250.0, 195.0)","(8.5, 12.5, 11.115384615384615)","(81.0, 130.0, 103.75)","(3.0, 3.65, 3.625)","(4.0, 5.4, 5.042857142857144)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.666666666666664)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:51.239514,"(2.3, 2.7, 2.681538461538462)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.166666666666666)","(81.0, 130.0, 103.75)","(3.0, 3.65, 3.625)","(4.0, 5.4, 5.042857142857144)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.666666666666664)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:52.404530,"(2.3, 2.7, 2.681538461538462)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.423076923076923)","(81.0, 130.0, 103.75)","(3.0, 3.65, 3.625)","(4.0, 5.4, 5.042857142857144)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.666666666666664)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:53.597213,"(2.3, 2.7, 2.681538461538462)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.615384615384615)","(81.0, 130.0, 103.75)","(3.0, 3.6, 3.52)","(4.0, 5.4, 5.042857142857144)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.666666666666664)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:54.842923,"(2.3, 2.7, 2.685)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.615384615384615)","(81.0, 130.0, 103.75)","(3.0, 3.6, 3.52)","(4.0, 5.4, 5.042857142857144)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.666666666666664)","(51.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:56.056870,"(2.3, 2.7, 2.685)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.615384615384615)","(81.0, 130.0, 100.0)","(3.0, 3.6, 3.52)","(4.0, 5.4, 5.0600000000000005)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.666666666666664)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:57.245875,"(2.3, 2.7, 2.6500000000000004)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.615384615384615)","(81.0, 130.0, 100.0)","(3.0, 3.6, 3.5125)","(4.0, 5.3, 5.1000000000000005)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.666666666666664)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:58.444024,"(2.3, 2.7, 2.6750000000000003)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.423076923076923)","(81.0, 130.0, 106.0)","(3.0, 3.7, 3.5125)","(4.0, 5.2, 5.1000000000000005)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:56:59.664127,"(2.3, 2.8, 2.7333333333333334)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.166666666666666)","(81.0, 130.0, 110.0)","(3.0, 3.7, 3.5125)","(4.0, 5.2, 5.1000000000000005)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:57:00.866670,"(2.3, 2.74, 2.6763636363636367)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.166666666666666)","(81.0, 130.0, 110.0)","(3.0, 3.7, 3.5125)","(4.0, 5.2, 5.1000000000000005)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:57:01.970744,"(2.3, 2.74, 2.67)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.166666666666666)","(81.0, 120.0, 110.0)","(3.0, 3.7, 3.5125)","(4.0, 5.2, 5.1000000000000005)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:57:03.065339,"(2.3, 2.74, 2.6900000000000004)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.166666666666666)","(81.0, 120.0, 107.14285714285714)","(3.0, 3.7, 3.5125)","(4.0, 5.2, 5.1000000000000005)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:57:04.157364,"(2.3, 2.74, 2.6900000000000004)","(101.0, 250.0, 176.66666666666666)","(8.5, 12.0, 11.166666666666666)","(81.0, 120.0, 107.14285714285714)","(3.0, 3.7, 3.5125)","(4.0, 5.2, 5.1000000000000005)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.0)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:57:05.301270,"(2.3, 2.74, 2.6900000000000004)","(101.0, 250.0, 195.0)","(8.5, 12.0, 11.166666666666666)","(81.0, 120.0, 107.14285714285714)","(3.0, 3.7, 3.513793103448276)","(4.0, 5.2, 5.133333333333334)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.857142857142854)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:57:06.391435,"(2.3, 2.7, 2.6134328358208956)","(101.0, 250.0, 183.33333333333334)","(8.5, 12.0, 10.571428571428571)","(81.0, 120.0, 107.14285714285714)","(3.0, 3.7, 3.513793103448276)","(4.0, 5.2, 5.133333333333334)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.857142857142854)","(61.0, 130.0, 103.33333333333333)"
15-12-2022 14:57:07.503786,"(2.3, 2.7, 2.607936507936508)","(101.0, 250.0, 183.33333333333334)","(8.5, 12.0, 10.571428571428571)","(81.0, 120.0, 107.14285714285714)","(3.0, 3.7, 3.545714285714286)","(4.0, 5.2, 5.1000000000000005)","(31.0, 80.0, 68.0)","(31.0, 40.0, 38.857142857142854)","(61.0, 130.0, 103.33333333333333)"
