,Willful Bale,Rockstar Ohlmus,Zipping Bonanza,Jolene Bale,Hill Top Jonah,Ivy Isobel,Gypsy Play,Irving Bale
11-01-2023 21:05:45.612294,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 41.5)","(2.15, 2.64, 2.1733333333333333)"
11-01-2023 21:05:46.752808,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 43.86363636363637)","(2.15, 2.64, 2.1733333333333333)"
11-01-2023 21:05:48.071385,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 43.86363636363637)","(2.15, 2.64, 2.1733333333333333)"
11-01-2023 21:05:49.331597,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:05:50.640329,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:05:51.923838,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:05:53.156571,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:05:54.331609,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:05:55.488327,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:05:56.646360,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:05:58.117440,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:05:59.333592,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:06:00.535322,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.3105882352941176)"
11-01-2023 21:06:01.801026,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.64, 2.608888888888889)"
11-01-2023 21:06:02.976122,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.76, 2.3023529411764705)"
11-01-2023 21:06:04.218368,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2825)"
11-01-2023 21:06:05.534821,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.3023529411764705)"
11-01-2023 21:06:06.851776,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.3023529411764705)"
11-01-2023 21:06:08.058859,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.3023529411764705)"
11-01-2023 21:06:09.261890,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.3023529411764705)"
11-01-2023 21:06:10.421281,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 174.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.3023529411764705)"
11-01-2023 21:06:11.583144,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 330.0, 182.0)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:12.713177,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 320.0, 164.90909090909093)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:13.812042,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 310.0, 164.90909090909093)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.17)"
11-01-2023 21:06:14.927401,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 310.0, 210.25)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.17)"
11-01-2023 21:06:16.087515,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 310.0, 210.25)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.17)"
11-01-2023 21:06:17.293834,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 310.0, 210.25)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:18.454826,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:19.928242,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:21.362642,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:22.628824,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:24.031894,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:25.400026,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:26.706427,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:27.880897,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:29.101391,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:30.282780,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:31.394719,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.2485714285714287)"
11-01-2023 21:06:32.519662,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.62, 2.242857142857143)"
11-01-2023 21:06:33.717740,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:34.860485,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.6, 2.2153846153846155)"
11-01-2023 21:06:36.058364,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:37.188094,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:38.273095,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:39.394170,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 39.44444444444444)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:40.470749,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.5, 11.409090909090908)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.553846153846154)","(18.0, 65.0, 45.833333333333336)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:41.551567,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 390.0, 177.0769230769231)","(8.0, 15.0, 12.375)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.64)","(18.0, 65.0, 45.833333333333336)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:42.669591,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 380.0, 284.0)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.64)","(18.0, 65.0, 45.833333333333336)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:43.836968,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 380.0, 284.0)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.64)","(18.0, 65.0, 45.833333333333336)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:45.017457,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 380.0, 284.0)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.64)","(18.0, 65.0, 45.833333333333336)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:46.174329,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 120.0)","(41.0, 380.0, 284.0)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.64)","(18.0, 65.0, 45.833333333333336)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:47.363721,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.64)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:48.552006,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.64)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:49.688247,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.64)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:50.737302,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.64)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:51.763604,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 8.266666666666666)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:52.782618,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:53.815233,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:54.800090,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:55.776223,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:56.937988,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:57.932137,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:06:59.062116,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:07:00.111876,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:07:01.159992,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:07:02.209073,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.242857142857143)"
11-01-2023 21:07:03.255775,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.6, 2.237142857142857)"
11-01-2023 21:07:04.353632,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 40.46666666666667)","(2.15, 2.58, 2.237142857142857)"
11-01-2023 21:07:05.463430,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 39.0)","(2.15, 2.58, 2.237142857142857)"
11-01-2023 21:07:06.564841,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 32.27272727272727)","(2.15, 2.58, 2.210769230769231)"
11-01-2023 21:07:07.755114,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 32.27272727272727)","(2.15, 2.58, 2.210769230769231)"
11-01-2023 21:07:08.834548,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 32.27272727272727)","(2.15, 2.58, 2.210769230769231)"
11-01-2023 21:07:09.974551,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 32.27272727272727)","(2.15, 2.58, 2.162857142857143)"
11-01-2023 21:07:11.060676,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 30.818181818181817)","(2.15, 2.54, 2.162857142857143)"
11-01-2023 21:07:12.173086,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 94.8)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 30.818181818181817)","(2.15, 2.54, 2.126)"
11-01-2023 21:07:13.286657,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 117.63636363636364)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 34.0)","(2.15, 2.54, 2.126)"
11-01-2023 21:07:14.323823,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 117.63636363636364)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 34.0)","(2.15, 2.54, 2.126)"
11-01-2023 21:07:15.379429,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 117.63636363636364)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 34.0)","(2.15, 2.54, 2.126)"
11-01-2023 21:07:16.451297,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 117.63636363636364)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 34.0)","(2.15, 2.54, 2.126)"
11-01-2023 21:07:17.517697,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 117.63636363636364)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 34.0)","(2.15, 2.54, 2.126)"
11-01-2023 21:07:18.562388,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 117.63636363636364)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 34.0)","(2.15, 2.54, 2.126)"
11-01-2023 21:07:19.611208,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 117.63636363636364)","(41.0, 380.0, 196.72727272727275)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 34.0)","(2.15, 2.54, 2.126)"
11-01-2023 21:07:21.052006,"(3.2, 5.9, 3.508695652173913)","(41.0, 330.0, 117.63636363636364)","(41.0, 380.0, 241.5)","(8.0, 15.0, 11.5)","(9.0, 19.0, 14.0)","(5.0, 9.2, 7.999999999999999)","(18.0, 65.0, 34.0)","(2.15, 2.54, 2.126)"
