,Artistic Humma,Weasel Nz,Im Isabella,Feel The Thrill,Matai Reactor,Schooby,My Ultimate Heston,Rafferty Delights,Office Bad Boy
11-01-2023 20:52:32.088631,"(101.0, 310.0, 270.0)","(15.0, 99999, 99990)","(51.0, 85.0, 80.55555555555556)","(10.0, 17.5, 15.571428571428571)","(2.2, 2.8, 2.7644444444444445)","(3.3, 3.6, 3.46)","(8.0, 13.0, 11.166666666666666)","(21.0, 46.0, 43.66666666666667)","(6.0, 8.0, 7.533333333333333)"
11-01-2023 20:52:33.316821,"(101.0, 300.0, 277.5)","(15.0, 99999, 99990)","(51.0, 85.0, 80.55555555555556)","(10.0, 17.5, 15.571428571428571)","(2.2, 2.8, 2.7644444444444445)","(3.3, 3.6, 3.46)","(8.0, 12.5, 11.166666666666666)","(21.0, 46.0, 43.66666666666667)","(6.0, 7.8, 7.533333333333333)"
11-01-2023 20:52:34.616585,"(101.0, 300.0, 277.5)","(15.0, 99999, 99990)","(51.0, 85.0, 80.55555555555556)","(10.0, 17.5, 15.571428571428571)","(2.2, 2.8, 2.7644444444444445)","(3.3, 3.6, 3.5176470588235293)","(8.0, 12.5, 11.166666666666666)","(21.0, 46.0, 43.66666666666667)","(6.0, 7.8, 7.533333333333333)"
11-01-2023 20:52:35.905213,"(101.0, 300.0, 277.5)","(15.0, 99999, 99990)","(51.0, 85.0, 80.55555555555556)","(10.0, 17.5, 15.571428571428571)","(2.2, 2.8, 2.7644444444444445)","(3.3, 3.6, 3.5176470588235293)","(8.0, 12.5, 11.0)","(21.0, 46.0, 39.0)","(6.0, 7.8, 7.5)"
11-01-2023 20:52:37.133709,"(101.0, 310.0, 295.7142857142857)","(15.0, 99999, 99990)","(51.0, 85.0, 80.55555555555556)","(10.0, 17.5, 15.571428571428571)","(2.2, 2.8, 2.833846153846154)","(3.3, 3.6, 3.5300000000000002)","(8.0, 12.0, 11.0)","(21.0, 46.0, 39.0)","(6.0, 8.0, 7.421052631578947)"
11-01-2023 20:52:38.396642,"(101.0, 310.0, 295.7142857142857)","(16.0, 99999, 99990)","(51.0, 85.0, 80.55555555555556)","(10.0, 17.5, 15.571428571428571)","(2.2, 2.84, 2.8499999999999996)","(3.3, 3.6, 3.5300000000000002)","(8.0, 12.0, 11.0)","(21.0, 46.0, 39.0)","(6.0, 8.0, 7.421052631578947)"
11-01-2023 20:52:39.759201,"(101.0, 310.0, 295.7142857142857)","(16.0, 99999, 99990)","(51.0, 85.0, 80.55555555555556)","(10.0, 17.5, 13.9)","(2.2, 2.86, 2.824)","(3.3, 3.6, 3.5300000000000002)","(8.0, 12.0, 11.0)","(21.0, 46.0, 39.0)","(6.0, 8.0, 7.421052631578947)"
11-01-2023 20:52:41.134693,"(101.0, 310.0, 295.7142857142857)","(16.0, 99999, 99990)","(51.0, 85.0, 80.55555555555556)","(10.0, 17.5, 16.5)","(2.2, 2.86, 2.835)","(3.3, 3.6, 3.5125)","(8.0, 12.0, 11.5)","(21.0, 46.0, 39.0)","(6.0, 8.0, 7.45)"
11-01-2023 20:52:42.580435,"(101.0, 310.0, 295.7142857142857)","(16.0, 99999, 99990)","(51.0, 85.0, 67.5925925925926)","(10.0, 17.0, 16.5)","(2.2, 2.86, 2.812)","(3.3, 3.6, 3.5125)","(8.0, 12.0, 11.166666666666666)","(21.0, 46.0, 39.0)","(6.0, 8.0, 7.492307692307692)"
11-01-2023 20:52:43.903790,"(101.0, 310.0, 295.7142857142857)","(18.0, 99999, 99990)","(51.0, 75.0, 67.3076923076923)","(10.0, 17.0, 16.4375)","(2.3, 2.86, 2.8066666666666666)","(3.1, 3.6, 3.5142857142857142)","(8.5, 11.5, 11.25)","(26.0, 46.0, 39.0)","(6.0, 8.0, 7.45)"
11-01-2023 20:52:45.423811,"(101.0, 310.0, 295.7142857142857)","(18.0, 99999, 99990)","(51.0, 75.0, 44.285714285714285)","(10.0, 17.0, 16.4375)","(2.3, 2.86, 2.79)","(3.1, 3.6, 3.506666666666667)","(8.5, 11.5, 11.357142857142858)","(26.0, 46.0, 39.0)","(6.0, 8.0, 8.123809523809523)"
11-01-2023 20:52:46.806744,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 75.0, 67.45454545454545)","(10.0, 17.0, 16.4375)","(2.3, 2.86, 2.8099999999999996)","(3.1, 3.6, 3.506666666666667)","(8.5, 11.5, 11.25)","(26.0, 46.0, 39.0)","(6.0, 8.2, 8.123809523809523)"
11-01-2023 20:52:48.233155,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 70.0, 57.0)","(10.0, 17.0, 13.274193548387096)","(2.3, 2.9, 2.83)","(3.1, 3.6, 3.464814814814815)","(8.5, 11.5, 11.375)","(26.0, 46.0, 39.0)","(6.0, 8.2, 8.123809523809523)"
11-01-2023 20:52:49.491269,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 70.0, 59.333333333333336)","(10.0, 15.5, 13.444444444444445)","(2.3, 2.88, 2.88)","(3.1, 3.5, 3.464814814814815)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.2, 8.123809523809523)"
11-01-2023 20:52:50.775971,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 59.333333333333336)","(10.0, 14.0, 13.387755102040817)","(2.3, 2.9, 2.88)","(3.1, 3.5, 3.4660714285714285)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.2, 8.123809523809523)"
11-01-2023 20:52:52.017724,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 59.333333333333336)","(10.0, 14.0, 13.387755102040817)","(2.3, 2.9, 2.8836363636363633)","(3.1, 3.5, 3.4486486486486485)","(8.5, 11.5, 11.416666666666666)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.2, 8.123809523809523)"
11-01-2023 20:52:53.150722,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 59.333333333333336)","(10.0, 14.0, 13.387755102040817)","(2.3, 2.9, 2.8836363636363633)","(3.1, 3.5, 3.4441176470588233)","(8.5, 11.5, 11.40909090909091)","(26.0, 46.0, 39.0)","(6.0, 8.2, 8.45217391304348)"
11-01-2023 20:52:54.250151,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 59.333333333333336)","(10.0, 14.0, 13.047619047619047)","(2.3, 2.9, 2.857142857142857)","(3.1, 3.5, 3.4441176470588233)","(8.5, 11.5, 11.40909090909091)","(26.0, 46.0, 39.0)","(6.0, 8.8, 8.094117647058823)"
11-01-2023 20:52:55.438967,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 59.333333333333336)","(10.0, 14.0, 13.047619047619047)","(2.3, 2.9, 2.857142857142857)","(3.1, 3.5, 3.4441176470588233)","(8.5, 11.5, 11.40909090909091)","(26.0, 46.0, 39.0)","(6.0, 8.8, 8.421052631578949)"
11-01-2023 20:52:56.591101,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 62.16666666666667)","(10.0, 14.0, 13.047619047619047)","(2.3, 2.9, 2.857142857142857)","(3.1, 3.5, 3.4441176470588233)","(8.5, 11.5, 11.441176470588236)","(26.0, 46.0, 39.0)","(6.0, 8.8, 8.05)"
11-01-2023 20:52:57.978045,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 62.16666666666667)","(10.0, 14.0, 13.11111111111111)","(2.3, 2.9, 2.876923076923077)","(3.1, 3.5, 3.3815789473684212)","(8.5, 11.5, 11.447368421052632)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.8, 8.285714285714285)"
11-01-2023 20:52:59.255690,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 61.25)","(10.0, 14.0, 13.11111111111111)","(2.3, 2.9, 2.857142857142857)","(3.1, 3.4, 3.3815789473684212)","(8.5, 11.5, 12.0)","(26.0, 46.0, 39.0)","(6.0, 8.8, 8.05)"
11-01-2023 20:53:00.863072,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 65.0, 66.85714285714286)","(10.0, 14.0, 13.555555555555555)","(2.3, 2.9, 2.892857142857143)","(3.1, 3.4, 3.388709677419355)","(8.5, 13.0, 10.826086956521738)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.8, 8.421052631578947)"
11-01-2023 20:53:02.075704,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 65.0)","(10.0, 14.0, 13.384615384615385)","(2.3, 2.9, 2.8866666666666667)","(3.1, 3.4, 3.386842105263158)","(8.5, 11.0, 11.657894736842106)","(26.0, 46.0, 42.8)","(6.0, 8.6, 8.018181818181818)"
11-01-2023 20:53:03.385819,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 67.5)","(10.0, 14.0, 13.384615384615385)","(2.3, 2.92, 2.925)","(3.1, 3.4, 3.386842105263158)","(8.5, 12.5, 11.722222222222221)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.6, 8.018181818181818)"
11-01-2023 20:53:04.593632,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 67.5)","(10.0, 14.0, 14.0)","(2.3, 2.94, 2.9391666666666665)","(3.1, 3.4, 3.3568627450980393)","(8.5, 12.0, 11.5)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.6, 8.018181818181818)"
11-01-2023 20:53:05.836300,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 67.5)","(10.0, 15.0, 14.5)","(2.3, 2.94, 2.965)","(3.1, 3.4, 3.353191489361702)","(8.5, 12.0, 11.25)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.6, 8.018181818181818)"
11-01-2023 20:53:07.024867,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 67.5)","(10.0, 15.0, 14.5)","(2.3, 2.98, 2.965)","(3.1, 3.4, 3.353191489361702)","(8.5, 12.0, 11.25)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.6, 8.018181818181818)"
11-01-2023 20:53:08.205635,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 67.5)","(10.0, 15.0, 14.0625)","(2.3, 2.98, 2.96125)","(3.1, 3.4, 3.485810810810811)","(8.5, 12.0, 11.25)","(26.0, 46.0, 41.333333333333336)","(6.0, 8.6, 8.018181818181818)"
11-01-2023 20:53:09.310165,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 67.5)","(10.0, 15.0, 14.0625)","(2.3, 2.98, 2.96125)","(3.1, 3.5, 3.4824324324324323)","(8.5, 12.0, 11.25)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.1)"
11-01-2023 20:53:10.485228,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 67.5)","(10.0, 15.0, 14.0625)","(2.3, 2.98, 2.9514285714285715)","(3.1, 3.55, 3.39)","(8.5, 12.0, 11.25)","(26.0, 46.0, 38.0)","(6.0, 8.4, 8.1)"
11-01-2023 20:53:11.645438,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 67.5)","(10.0, 15.0, 14.0625)","(2.3, 2.98, 2.966666666666667)","(3.1, 3.4, 3.455)","(8.5, 12.0, 11.25)","(26.0, 46.0, 38.0)","(6.0, 8.4, 8.1)"
11-01-2023 20:53:12.810619,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 67.5)","(10.0, 15.0, 14.4)","(2.3, 2.98, 2.9155555555555557)","(3.1, 3.5, 3.3666666666666667)","(8.5, 12.0, 11.5)","(26.0, 46.0, 38.0)","(6.0, 8.4, 7.980645161290322)"
11-01-2023 20:53:13.889512,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 14.743589743589745)","(2.3, 2.96, 2.9299999999999997)","(3.1, 3.4, 3.367857142857143)","(8.5, 12.0, 11.75)","(26.0, 46.0, 38.0)","(6.0, 8.6, 7.781818181818181)"
11-01-2023 20:53:14.942366,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 14.545454545454545)","(2.3, 2.96, 2.920952380952381)","(3.1, 3.4, 3.367857142857143)","(8.5, 12.0, 11.75)","(26.0, 46.0, 38.0)","(6.0, 8.6, 7.979310344827586)"
11-01-2023 20:53:16.014994,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 13.928571428571429)","(2.3, 2.94, 2.920952380952381)","(3.1, 3.4, 3.367857142857143)","(8.5, 12.0, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.085714285714285)"
11-01-2023 20:53:17.114633,"(101.0, 300.0, 277.5)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 13.928571428571429)","(2.3, 2.94, 2.94)","(3.1, 3.4, 3.3454545454545452)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.338461538461539)"
11-01-2023 20:53:18.169037,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 14.318181818181818)","(2.3, 2.96, 2.94)","(3.1, 3.4, 3.361702127659574)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.023076923076923)"
11-01-2023 20:53:19.621417,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 14.53125)","(2.3, 2.96, 2.94)","(3.1, 3.4, 3.3660377358490567)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.023076923076923)"
11-01-2023 20:53:20.912628,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 14.53125)","(2.3, 2.96, 2.94)","(3.1, 3.4, 3.3368421052631576)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.023076923076923)"
11-01-2023 20:53:22.207093,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 14.4)","(2.3, 2.96, 2.94)","(3.1, 3.4, 3.3323529411764703)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.023076923076923)"
11-01-2023 20:53:23.497377,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 14.365384615384615)","(2.3, 2.96, 2.9803703703703706)","(3.1, 3.4, 3.3323529411764703)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.023076923076923)"
11-01-2023 20:53:24.973145,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 65.71428571428571)","(10.0, 15.0, 14.365384615384615)","(2.3, 3.0, 2.9803703703703706)","(3.1, 3.4, 3.4161290322580644)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.023076923076923)"
11-01-2023 20:53:26.270792,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 66.66666666666667)","(10.0, 15.0, 14.365384615384615)","(2.3, 3.0, 2.9804)","(3.1, 3.45, 3.413793103448276)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.023076923076923)"
11-01-2023 20:53:27.484941,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 66.66666666666667)","(10.0, 15.0, 14.365384615384615)","(2.3, 3.0, 2.9891666666666667)","(3.1, 3.45, 3.3825)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.023076923076923)"
11-01-2023 20:53:28.699021,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 65.55555555555556)","(10.0, 15.0, 14.365384615384615)","(2.3, 3.0, 3.0704918032786885)","(3.1, 3.45, 3.3521276595744682)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.023076923076923)"
11-01-2023 20:53:29.824293,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 65.55555555555556)","(10.0, 15.0, 14.365384615384615)","(2.3, 3.1, 3.0854166666666667)","(3.1, 3.45, 3.296666666666667)","(8.5, 11.5, 11.38888888888889)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.145454545454545)"
11-01-2023 20:53:30.943231,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 65.55555555555556)","(10.0, 15.0, 14.175)","(2.3, 3.1, 3.072)","(3.1, 3.35, 3.296666666666667)","(8.5, 11.5, 11.375)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.145454545454545)"
11-01-2023 20:53:32.219938,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 61.27272727272727)","(10.0, 15.0, 13.9)","(2.3, 3.1, 3.0695652173913044)","(3.1, 3.35, 3.2796875)","(8.5, 11.5, 11.375)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.13125)"
11-01-2023 20:53:33.432825,"(101.0, 300.0, 287.1428571428571)","(17.0, 99999, 99990)","(51.0, 70.0, 55.5)","(10.0, 15.0, 13.9)","(2.3, 3.1, 3.136904761904762)","(3.1, 3.35, 3.251851851851852)","(8.5, 11.5, 11.2)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.13125)"
11-01-2023 20:53:34.664856,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 56.5)","(10.0, 15.0, 13.9)","(2.3, 3.15, 3.1372093023255814)","(3.1, 3.3, 3.2301587301587302)","(8.5, 11.5, 11.2)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.13125)"
11-01-2023 20:53:35.898169,"(101.0, 310.0, 295.7142857142857)","(17.0, 99999, 99990)","(51.0, 65.0, 56.5)","(10.0, 15.0, 13.9)","(2.35, 3.15, 3.1372093023255814)","(3.1, 3.3, 3.223913043478261)","(8.5, 11.5, 11.2)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.13125)"
11-01-2023 20:53:37.072384,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 56.0)","(10.0, 15.0, 13.9)","(2.35, 3.15, 3.1372093023255814)","(3.1, 3.25, 3.223913043478261)","(8.5, 11.5, 11.2)","(26.0, 46.0, 38.0)","(6.0, 8.6, 8.13125)"
11-01-2023 20:53:38.347758,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 56.0)","(10.0, 15.0, 14.117647058823529)","(2.35, 3.15, 3.140506329113924)","(3.1, 3.25, 3.223913043478261)","(8.5, 11.5, 11.2)","(26.0, 46.0, 44.4)","(6.0, 8.6, 8.13125)"
11-01-2023 20:53:39.644440,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 56.0)","(10.0, 15.0, 14.055555555555555)","(2.35, 3.15, 3.1355555555555554)","(3.1, 3.25, 3.2079646017699117)","(8.5, 11.5, 11.642857142857142)","(26.0, 46.0, 43.2)","(6.0, 8.6, 8.2875)"
11-01-2023 20:53:40.910625,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 58.25)","(10.0, 15.0, 13.785714285714286)","(2.35, 3.15, 3.1355555555555554)","(3.1, 3.3, 3.2161290322580647)","(8.5, 12.5, 11.9)","(26.0, 46.0, 43.2)","(6.0, 8.6, 8.2875)"
11-01-2023 20:53:42.275686,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 58.25)","(10.0, 15.0, 13.785714285714286)","(2.35, 3.15, 2.9981967213114755)","(3.1, 3.3, 3.234931506849315)","(8.5, 12.5, 11.9)","(26.0, 46.0, 43.2)","(6.0, 8.6, 8.2875)"
11-01-2023 20:53:43.530218,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 56.0)","(10.0, 15.0, 13.96551724137931)","(2.35, 3.0, 3.0460000000000003)","(3.1, 3.25, 3.2111111111111112)","(8.5, 12.5, 11.9)","(26.0, 46.0, 43.2)","(6.0, 8.6, 8.2875)"
11-01-2023 20:53:44.882206,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 56.0)","(10.0, 15.0, 13.7)","(2.35, 3.1, 3.004)","(3.1, 3.3, 3.206666666666667)","(8.5, 12.5, 11.9)","(26.0, 46.0, 42.0)","(6.0, 8.6, 8.2875)"
11-01-2023 20:53:46.349084,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 57.5)","(10.0, 15.0, 13.7)","(2.35, 3.2, 3.086315789473684)","(3.1, 3.35, 3.1684375)","(8.5, 12.5, 12.0)","(26.0, 46.0, 44.0)","(6.0, 8.6, 8.2875)"
11-01-2023 20:53:47.665530,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 57.5)","(10.0, 15.0, 13.833333333333334)","(2.35, 3.2, 3.1)","(3.1, 3.2, 3.135195530726257)","(8.5, 12.5, 12.0)","(26.0, 46.0, 44.0)","(6.0, 8.6, 8.2875)"
11-01-2023 20:53:48.949446,"(101.0, 310.0, 260.0)","(17.0, 99999, 99990)","(51.0, 60.0, 58.5)","(10.0, 14.0, 13.75)","(2.35, 3.2, 3.0883333333333334)","(3.1, 3.2, 3.1516666666666664)","(8.5, 12.5, 12.0)","(26.0, 46.0, 44.0)","(6.0, 8.6, 8.488888888888889)"
11-01-2023 20:53:50.185364,"(101.0, 310.0, 232.85714285714286)","(17.0, 99999, 99990)","(51.0, 60.0, 58.5)","(10.0, 14.0, 13.75)","(2.35, 3.15, 3.0879310344827586)","(3.1, 3.2, 3.1516949152542373)","(8.5, 12.5, 11.88888888888889)","(26.0, 46.0, 42.0)","(6.0, 8.6, 8.35)"
11-01-2023 20:53:51.363855,"(101.0, 310.0, 232.85714285714286)","(17.0, 99999, 99990)","(51.0, 60.0, 58.5)","(10.0, 14.0, 13.75)","(2.35, 3.15, 3.091509433962264)","(3.1, 3.2, 3.151282051282051)","(8.5, 12.0, 11.842105263157894)","(26.0, 46.0, 42.0)","(6.0, 8.6, 8.266666666666667)"
11-01-2023 20:53:52.613393,"(101.0, 310.0, 232.85714285714286)","(17.0, 99999, 99990)","(41.0, 65.0, 62.875)","(10.0, 14.0, 13.933333333333334)","(2.45, 3.15, 3.091509433962264)","(2.9, 3.2, 3.151282051282051)","(8.5, 12.0, 11.823529411764707)","(26.0, 46.0, 42.0)","(6.0, 8.4, 8.36)"
11-01-2023 20:53:53.899690,"(101.0, 310.0, 287.5)","(17.0, 99999, 99990)","(41.0, 75.0, 56.1)","(10.0, 14.5, 14.362068965517242)","(2.45, 3.15, 3.079787234042553)","(2.9, 3.25, 3.298965517241379)","(8.5, 12.0, 11.608695652173914)","(26.0, 46.0, 42.0)","(6.0, 8.4, 8.36)"
11-01-2023 20:53:55.083371,"(101.0, 310.0, 292.0)","(17.0, 99999, 99990)","(41.0, 75.0, 51.13636363636363)","(10.0, 14.0, 13.714285714285714)","(2.45, 3.15, 3.079787234042553)","(2.9, 3.3, 3.298965517241379)","(8.5, 12.0, 11.4)","(26.0, 46.0, 42.0)","(6.0, 8.4, 8.36)"
11-01-2023 20:53:56.274802,"(101.0, 310.0, 292.0)","(17.0, 99999, 99990)","(41.0, 75.0, 51.13636363636363)","(10.0, 13.5, 13.041666666666666)","(2.45, 3.15, 3.104166666666667)","(2.9, 3.3, 3.2989436619718306)","(8.5, 12.0, 11.428571428571429)","(26.0, 46.0, 44.0)","(6.0, 8.4, 8.3)"
11-01-2023 20:53:57.599226,"(101.0, 310.0, 292.0)","(17.0, 99999, 99990)","(41.0, 75.0, 51.13636363636363)","(10.0, 13.5, 13.117021276595745)","(2.45, 3.15, 3.1037500000000002)","(2.9, 3.35, 3.2921768707482992)","(8.5, 11.5, 11.166666666666666)","(26.0, 50.0, 46.76923076923077)","(6.0, 8.4, 8.3)"
11-01-2023 20:53:58.899854,"(101.0, 310.0, 270.0)","(17.0, 99999, 99990)","(41.0, 75.0, 51.13636363636363)","(10.0, 13.0, 12.653846153846153)","(2.45, 3.15, 3.057142857142857)","(2.9, 3.3, 3.3499999999999996)","(8.5, 11.5, 11.375)","(26.0, 50.0, 48.0)","(6.0, 8.4, 7.9714285714285715)"
11-01-2023 20:54:00.271555,"(101.0, 310.0, 270.0)","(17.0, 99999, 99990)","(41.0, 75.0, 51.13636363636363)","(10.0, 13.0, 11.544444444444444)","(2.45, 3.1, 3.164705882352941)","(2.9, 3.4, 3.3727272727272726)","(8.5, 11.5, 11.625)","(26.0, 50.0, 48.0)","(6.0, 8.4, 7.8625)"
11-01-2023 20:54:01.581263,"(101.0, 310.0, 270.0)","(17.0, 99999, 99990)","(41.0, 75.0, 51.19047619047619)","(10.0, 13.5, 10.833333333333334)","(2.45, 3.2, 3.1625)","(2.9, 3.4, 3.3280701754385964)","(8.5, 12.0, 11.5)","(26.0, 50.0, 45.333333333333336)","(6.0, 8.0, 8.17142857142857)"
11-01-2023 20:54:02.805077,"(101.0, 310.0, 270.0)","(17.0, 99999, 99990)","(41.0, 75.0, 51.19047619047619)","(10.0, 12.5, 10.357142857142858)","(2.45, 3.2, 3.1447368421052633)","(2.9, 3.4, 3.2985576923076922)","(8.5, 12.5, 11.434782608695652)","(26.0, 50.0, 44.4)","(6.0, 8.6, 7.699999999999999)"
11-01-2023 20:54:03.999501,"(101.0, 310.0, 241.42857142857142)","(17.0, 99999, 99990)","(41.0, 70.0, 55.0)","(10.0, 12.0, 11.181818181818182)","(2.45, 3.25, 3.1166666666666667)","(2.9, 3.3, 3.34)","(8.5, 12.0, 12.22)","(26.0, 50.0, 44.4)","(6.0, 8.2, 7.64)"
11-01-2023 20:54:05.199251,"(101.0, 310.0, 241.42857142857142)","(17.0, 99999, 99990)","(41.0, 70.0, 55.0)","(10.0, 12.0, 11.181818181818182)","(2.45, 3.25, 3.1166666666666667)","(2.9, 3.4, 3.3659090909090907)","(8.5, 12.5, 11.642857142857142)","(26.0, 50.0, 43.0)","(6.0, 8.2, 7.64)"
11-01-2023 20:54:06.414827,"(101.0, 310.0, 241.42857142857142)","(17.0, 99999, 99990)","(41.0, 70.0, 58.57142857142857)","(10.0, 12.0, 11.181818181818182)","(2.45, 3.25, 3.1045454545454545)","(2.9, 3.4, 3.378260869565217)","(8.5, 12.0, 11.545454545454545)","(26.0, 50.0, 46.285714285714285)","(6.0, 8.2, 7.64)"
11-01-2023 20:54:07.668868,"(101.0, 310.0, 241.42857142857142)","(17.0, 99999, 99990)","(41.0, 70.0, 62.0)","(10.0, 12.0, 11.142857142857142)","(2.45, 3.25, 3.216666666666667)","(2.9, 3.4, 3.4472972972972973)","(8.5, 12.0, 11.6)","(26.0, 48.0, 46.285714285714285)","(6.0, 8.2, 6.3500000000000005)"
