,Downtown Lucca,Sporting Tristar,Uptotrix,Cronin,Melati Boy,Tackas Last Dance,Malibu Dream,Wheres Our Money,Lady Lagertha Nz,Muddy Montana
10-01-2023 20:24:54.375747,"(3.6, 5.7, 5.576923076923077)","(8.0, 12.5, 11.375)","(2.8, 3.4, 3.3142857142857145)","(61.0, 85.0, 68.33333333333333)","(11.0, 15.0, 14.65)","(51.0, 80.0, 74.44444444444444)","(12.0, 26.0, 19.75)","(8.5, 11.0, 10.117647058823529)","(6.5, 99999, 99990)","(51.0, 75.0, 70.3125)"
10-01-2023 20:24:55.673677,"(3.6, 5.7, 5.576923076923077)","(8.0, 12.5, 11.42)","(2.8, 3.35, 3.309090909090909)","(61.0, 85.0, 68.33333333333333)","(11.0, 15.0, 14.5)","(51.0, 80.0, 74.44444444444444)","(12.0, 26.0, 22.0)","(8.5, 11.0, 10.117647058823529)","(6.5, 99999, 99990)","(51.0, 75.0, 70.3125)"
10-01-2023 20:24:56.970936,"(3.6, 5.7, 5.576923076923077)","(8.0, 12.0, 11.076923076923077)","(2.8, 3.35, 3.2727272727272725)","(61.0, 85.0, 68.33333333333333)","(11.0, 15.0, 14.5)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 22.0)","(8.5, 11.0, 10.210526315789474)","(6.5, 99999, 99990)","(51.0, 75.0, 70.3125)"
10-01-2023 20:24:58.323354,"(3.6, 5.7, 5.576923076923077)","(8.0, 12.0, 9.626470588235295)","(2.8, 3.3, 3.2727272727272725)","(61.0, 85.0, 68.33333333333333)","(11.0, 15.0, 14.65)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 22.0)","(8.5, 11.0, 10.210526315789474)","(6.5, 99999, 99990)","(51.0, 75.0, 70.3125)"
10-01-2023 20:24:59.642910,"(3.6, 5.7, 5.576923076923077)","(8.0, 10.5, 9.626470588235295)","(2.8, 3.3, 3.2727272727272725)","(61.0, 85.0, 68.33333333333333)","(11.0, 15.0, 14.65)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 22.0)","(8.5, 11.0, 10.0)","(6.5, 99999, 99990)","(51.0, 75.0, 70.3125)"
10-01-2023 20:25:00.899085,"(3.6, 5.7, 5.576923076923077)","(8.0, 10.5, 9.626470588235295)","(2.8, 3.3, 3.246875)","(61.0, 85.0, 68.33333333333333)","(11.0, 15.0, 14.65)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 22.0)","(8.5, 11.0, 10.285714285714286)","(6.5, 99999, 99990)","(51.0, 75.0, 70.3125)"
10-01-2023 20:25:02.221398,"(3.6, 5.7, 5.576923076923077)","(8.0, 10.5, 9.626470588235295)","(2.8, 3.3, 3.2227272727272727)","(61.0, 85.0, 68.33333333333333)","(11.0, 15.0, 14.4)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 22.0)","(8.5, 11.0, 10.117647058823529)","(6.5, 99999, 99990)","(51.0, 75.0, 70.3125)"
10-01-2023 20:25:03.420408,"(3.6, 5.7, 5.576923076923077)","(8.0, 10.5, 9.626470588235295)","(2.8, 3.3, 3.2227272727272727)","(61.0, 85.0, 68.33333333333333)","(11.0, 15.0, 13.5)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 22.0)","(8.5, 11.0, 10.1)","(6.5, 99999, 99990)","(51.0, 75.0, 70.3125)"
10-01-2023 20:25:04.615049,"(3.6, 5.7, 5.6085714285714285)","(8.0, 10.5, 9.626470588235295)","(2.8, 3.3, 3.2457446808510637)","(61.0, 85.0, 68.33333333333333)","(11.0, 14.5, 13.227272727272727)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 23.5)","(8.5, 10.5, 10.26)","(6.5, 99999, 99990)","(51.0, 75.0, 92.08333333333333)"
10-01-2023 20:25:05.873889,"(3.6, 5.7, 5.54)","(8.0, 10.5, 9.371052631578946)","(2.7, 3.3, 3.25)","(61.0, 85.0, 68.33333333333333)","(11.0, 14.5, 13.166666666666666)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 23.5)","(8.5, 10.5, 10.26)","(6.5, 99999, 99990)","(51.0, 95.0, 85.0)"
10-01-2023 20:25:07.188519,"(3.6, 5.7, 5.54)","(8.0, 10.0, 9.36)","(2.7, 3.3, 3.243333333333333)","(61.0, 85.0, 68.33333333333333)","(11.0, 14.5, 12.944444444444445)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 23.5)","(8.5, 10.5, 10.35)","(6.5, 99999, 99990)","(51.0, 95.0, 86.66666666666667)"
10-01-2023 20:25:08.502027,"(3.6, 5.7, 5.54)","(8.0, 10.0, 9.36)","(2.7, 3.3, 3.1958333333333333)","(61.0, 85.0, 68.33333333333333)","(11.0, 14.5, 13.071428571428571)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 23.5)","(8.5, 10.5, 10.35)","(6.5, 99999, 99990)","(51.0, 95.0, 80.0)"
10-01-2023 20:25:09.854409,"(3.6, 5.7, 5.566666666666666)","(8.0, 10.0, 9.36)","(2.7, 3.3, 3.1476190476190475)","(61.0, 85.0, 68.33333333333333)","(11.0, 14.5, 13.742424242424242)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 24.142857142857142)","(8.5, 10.5, 10.35)","(6.5, 99999, 99990)","(51.0, 90.0, 74.44444444444444)"
10-01-2023 20:25:11.246830,"(3.6, 5.7, 5.54)","(8.0, 10.0, 9.36)","(2.7, 3.3, 3.1270270270270273)","(61.0, 85.0, 68.33333333333333)","(11.0, 14.5, 12.944444444444445)","(51.0, 80.0, 74.44444444444444)","(12.0, 25.0, 24.57142857142857)","(8.5, 10.5, 9.875)","(6.5, 99999, 99990)","(51.0, 90.0, 78.33333333333333)"
10-01-2023 20:25:12.569356,"(3.6, 5.7, 5.5285714285714285)","(8.0, 10.0, 9.36)","(2.7, 3.3, 3.1153846153846154)","(61.0, 85.0, 68.33333333333333)","(11.0, 14.5, 12.944444444444445)","(51.0, 80.0, 70.0)","(12.0, 25.0, 24.3125)","(8.5, 11.0, 10.128301886792453)","(6.5, 99999, 99990)","(51.0, 90.0, 80.0)"
10-01-2023 20:25:13.826550,"(3.6, 5.7, 5.5285714285714285)","(8.0, 10.0, 9.225999999999999)","(2.7, 3.3, 3.124390243902439)","(61.0, 85.0, 68.33333333333333)","(11.0, 14.5, 13.282608695652174)","(51.0, 80.0, 86.42857142857143)","(12.0, 25.0, 23.333333333333332)","(8.5, 11.0, 10.128301886792453)","(6.5, 99999, 99990)","(51.0, 90.0, 84.28571428571429)"
10-01-2023 20:25:14.984802,"(3.6, 5.7, 5.5285714285714285)","(8.0, 10.5, 9.225999999999999)","(2.7, 3.3, 3.124390243902439)","(61.0, 85.0, 68.33333333333333)","(11.0, 14.5, 13.282608695652174)","(51.0, 95.0, 79.28571428571429)","(12.0, 25.0, 23.333333333333332)","(8.5, 11.0, 9.86857142857143)","(6.5, 99999, 99990)","(51.0, 90.0, 91.42857142857143)"
10-01-2023 20:25:16.190716,"(3.6, 5.7, 5.5285714285714285)","(8.0, 10.0, 9.36)","(2.7, 3.3, 3.1054054054054054)","(61.0, 85.0, 73.88888888888889)","(11.0, 14.5, 13.282608695652174)","(51.0, 85.0, 79.28571428571429)","(12.0, 25.0, 23.333333333333332)","(8.5, 11.0, 9.836923076923078)","(6.5, 99999, 99990)","(51.0, 100.0, 91.42857142857143)"
10-01-2023 20:25:17.507055,"(3.6, 5.7, 5.5285714285714285)","(8.0, 10.0, 9.216)","(2.7, 3.3, 3.1714285714285713)","(61.0, 85.0, 73.88888888888889)","(11.0, 14.5, 13.4)","(51.0, 85.0, 78.46153846153847)","(12.0, 25.0, 24.076923076923077)","(8.5, 11.0, 10.1)","(6.5, 99999, 99990)","(51.0, 100.0, 91.66666666666667)"
10-01-2023 20:25:18.806840,"(3.6, 5.7, 5.5285714285714285)","(8.0, 10.5, 9.225999999999999)","(2.7, 3.3, 3.1714285714285713)","(61.0, 85.0, 73.88888888888889)","(11.0, 13.5, 13.333333333333334)","(51.0, 100.0, 89.54545454545455)","(12.0, 26.0, 24.076923076923077)","(8.5, 10.5, 10.03076923076923)","(6.5, 99999, 99990)","(51.0, 100.0, 86.66666666666667)"
10-01-2023 20:25:20.153193,"(3.6, 5.7, 5.5285714285714285)","(8.0, 10.5, 9.32037037037037)","(2.7, 3.3, 3.143478260869565)","(61.0, 85.0, 73.88888888888889)","(11.0, 13.5, 13.333333333333334)","(51.0, 95.0, 86.42857142857143)","(12.0, 26.0, 23.77777777777778)","(8.5, 11.0, 10.03076923076923)","(6.5, 99999, 99990)","(51.0, 100.0, 88.46153846153847)"
10-01-2023 20:25:21.522053,"(3.6, 5.7, 5.38)","(8.0, 10.0, 9.266666666666666)","(2.7, 3.3, 3.143478260869565)","(61.0, 85.0, 73.88888888888889)","(11.0, 13.5, 13.416666666666666)","(51.0, 90.0, 81.36363636363636)","(12.0, 26.0, 24.666666666666668)","(8.5, 11.0, 10.03076923076923)","(6.5, 99999, 99990)","(51.0, 100.0, 85.0)"
10-01-2023 20:25:22.873302,"(3.6, 5.7, 5.38)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.3, 3.1530612244897958)","(61.0, 85.0, 78.33333333333333)","(11.0, 13.5, 13.416666666666666)","(51.0, 85.0, 82.5)","(12.0, 26.0, 24.666666666666668)","(8.5, 11.0, 10.03076923076923)","(6.5, 99999, 99990)","(51.0, 100.0, 88.0)"
10-01-2023 20:25:24.195535,"(3.6, 5.7, 5.5)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.3, 3.1530612244897958)","(61.0, 85.0, 79.28571428571429)","(11.0, 13.5, 13.375)","(51.0, 85.0, 75.45454545454545)","(12.0, 26.0, 23.857142857142858)","(8.5, 11.0, 9.839473684210526)","(6.5, 99999, 99990)","(51.0, 100.0, 88.0)"
10-01-2023 20:25:25.512706,"(3.6, 5.7, 5.5)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.3, 3.2433070866141733)","(61.0, 85.0, 75.625)","(11.0, 13.5, 13.4)","(51.0, 100.0, 82.5)","(12.0, 26.0, 23.857142857142858)","(8.5, 11.0, 9.95)","(6.5, 99999, 99990)","(51.0, 100.0, 95.0)"
10-01-2023 20:25:26.837928,"(3.6, 5.7, 5.5)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.3, 3.2433070866141733)","(61.0, 85.0, 78.57142857142857)","(11.0, 13.5, 13.428571428571429)","(51.0, 90.0, 82.5)","(12.0, 26.0, 23.857142857142858)","(8.5, 11.0, 9.95)","(6.5, 99999, 99990)","(51.0, 100.0, 106.66666666666667)"
10-01-2023 20:25:28.118517,"(3.6, 5.7, 5.5)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.3, 3.24375)","(61.0, 85.0, 78.57142857142857)","(11.0, 13.5, 13.428571428571429)","(51.0, 90.0, 73.75)","(12.0, 26.0, 23.857142857142858)","(8.5, 11.0, 9.994871794871795)","(6.5, 99999, 99990)","(51.0, 110.0, 108.0)"
10-01-2023 20:25:29.459023,"(3.6, 5.7, 5.5)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.3, 3.110526315789474)","(61.0, 85.0, 78.57142857142857)","(11.0, 13.5, 13.428571428571429)","(51.0, 85.0, 73.75)","(12.0, 26.0, 23.857142857142858)","(8.5, 11.0, 10.016216216216216)","(6.5, 99999, 99990)","(51.0, 110.0, 108.0)"
10-01-2023 20:25:30.781460,"(3.6, 5.7, 5.5)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.3, 3.146808510638298)","(61.0, 85.0, 77.5)","(11.0, 13.5, 13.428571428571429)","(51.0, 85.0, 77.72727272727272)","(12.0, 26.0, 24.666666666666668)","(8.5, 11.0, 9.994871794871795)","(6.5, 99999, 99990)","(51.0, 110.0, 108.0)"
10-01-2023 20:25:32.049110,"(3.6, 5.7, 5.629411764705883)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.3, 3.146808510638298)","(61.0, 85.0, 77.5)","(11.0, 13.5, 14.6)","(51.0, 85.0, 77.72727272727272)","(12.0, 26.0, 24.333333333333332)","(8.5, 11.0, 9.916129032258064)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:33.335540,"(3.8, 5.7, 5.629411764705883)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.05, 3.126530612244898)","(61.0, 85.0, 78.75)","(11.0, 15.0, 15.1875)","(51.0, 85.0, 77.72727272727272)","(13.0, 26.0, 24.333333333333332)","(8.5, 11.0, 9.97704918032787)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:34.606025,"(3.8, 5.7, 5.629411764705883)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.2, 3.170909090909091)","(61.0, 85.0, 73.0)","(11.0, 15.5, 15.1875)","(51.0, 85.0, 77.72727272727272)","(13.0, 26.0, 24.666666666666668)","(8.5, 11.0, 9.942372881355933)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:35.827873,"(3.8, 5.7, 5.629411764705883)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.2, 3.1737704918032787)","(61.0, 85.0, 73.0)","(11.0, 15.5, 15.1875)","(51.0, 85.0, 77.72727272727272)","(13.0, 26.0, 23.857142857142858)","(8.5, 11.0, 10.037037037037036)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:37.123517,"(3.8, 5.7, 5.629411764705883)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.2, 3.1813953488372095)","(51.0, 85.0, 73.0)","(11.0, 15.5, 14.045454545454545)","(51.0, 85.0, 77.72727272727272)","(13.0, 26.0, 23.857142857142858)","(8.5, 11.0, 10.037037037037036)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:38.369451,"(3.8, 5.7, 5.629411764705883)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.2, 3.1813953488372095)","(51.0, 85.0, 73.0)","(11.0, 15.0, 14.045454545454545)","(51.0, 85.0, 77.72727272727272)","(13.0, 26.0, 23.857142857142858)","(8.5, 11.0, 10.037037037037036)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:39.629176,"(3.8, 5.7, 5.629411764705883)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.2, 3.1813953488372095)","(51.0, 85.0, 73.0)","(11.0, 15.0, 14.045454545454545)","(51.0, 85.0, 77.72727272727272)","(13.0, 26.0, 24.88888888888889)","(8.5, 11.0, 10.037037037037036)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:40.927702,"(3.8, 5.7, 5.629411764705883)","(8.0, 10.0, 9.299999999999999)","(2.7, 3.2, 3.1636363636363636)","(51.0, 85.0, 77.5)","(11.0, 15.0, 14.045454545454545)","(51.0, 85.0, 77.72727272727272)","(13.0, 26.0, 23.857142857142858)","(8.5, 11.0, 9.942372881355933)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:42.298092,"(3.8, 5.7, 5.629411764705883)","(8.0, 10.0, 9.789090909090909)","(2.7, 3.2, 3.166666666666667)","(51.0, 85.0, 78.57142857142857)","(11.0, 15.0, 14.0)","(51.0, 85.0, 77.72727272727272)","(13.0, 26.0, 24.928571428571427)","(8.5, 11.0, 10.4125)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:43.657540,"(3.8, 5.7, 5.66)","(8.0, 9.8, 9.789830508474576)","(2.7, 3.2, 2.98061099796334)","(51.0, 85.0, 73.75)","(11.0, 15.0, 15.482758620689655)","(51.0, 85.0, 80.0)","(13.0, 26.0, 25.166666666666668)","(8.5, 10.5, 10.36)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:44.899408,"(3.8, 5.9, 5.74)","(8.0, 9.8, 9.789830508474576)","(2.7, 3.0, 2.98061099796334)","(51.0, 85.0, 73.75)","(11.0, 16.0, 15.482758620689655)","(51.0, 85.0, 78.33333333333333)","(13.0, 26.0, 25.0625)","(8.5, 10.5, 10.36)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:46.135470,"(3.8, 5.9, 5.82)","(8.0, 9.8, 9.789830508474576)","(2.7, 3.0, 2.98061099796334)","(51.0, 85.0, 73.75)","(11.0, 16.0, 15.482758620689655)","(51.0, 85.0, 78.33333333333333)","(13.0, 26.0, 25.75)","(8.5, 10.5, 10.36)","(6.5, 99999, 99990)","(51.0, 110.0, 107.5)"
10-01-2023 20:25:47.669782,"(3.8, 5.9, 5.82)","(8.0, 9.8, 9.789830508474576)","(2.7, 3.0, 2.975909090909091)","(51.0, 85.0, 73.75)","(11.0, 16.0, 15.482758620689655)","(51.0, 85.0, 73.88888888888889)","(13.0, 26.0, 25.75)","(8.5, 10.5, 10.36)","(6.5, 99999, 99990)","(51.0, 110.0, 108.75)"
10-01-2023 20:25:49.336059,"(3.9, 5.9, 5.82)","(8.0, 9.8, 9.75)","(2.7, 2.98, 2.975909090909091)","(51.0, 85.0, 73.75)","(11.0, 16.0, 15.027777777777779)","(51.0, 85.0, 73.88888888888889)","(14.0, 26.0, 27.583333333333336)","(8.5, 10.5, 10.0)","(6.5, 99999, 99990)","(51.0, 110.0, 108.75)"
10-01-2023 20:25:50.708009,"(3.9, 5.9, 5.82)","(8.0, 9.8, 9.75)","(2.7, 2.98, 2.96)","(51.0, 85.0, 73.75)","(11.0, 15.5, 15.027777777777779)","(51.0, 85.0, 73.88888888888889)","(14.0, 28.0, 27.2)","(8.5, 10.5, 10.0)","(6.5, 99999, 99990)","(51.0, 110.0, 108.75)"
10-01-2023 20:25:52.248121,"(3.9, 5.9, 5.800000000000001)","(8.0, 9.8, 9.75)","(2.6, 2.96, 2.9585)","(51.0, 85.0, 73.75)","(11.0, 15.5, 15.027777777777779)","(51.0, 85.0, 73.88888888888889)","(14.0, 28.0, 27.555555555555557)","(8.5, 10.5, 10.0)","(6.5, 99999, 99990)","(51.0, 110.0, 108.75)"
10-01-2023 20:25:53.775632,"(3.9, 5.9, 5.8478260869565215)","(8.0, 9.8, 9.782608695652174)","(2.6, 2.96, 2.9789473684210526)","(51.0, 85.0, 73.75)","(11.0, 15.5, 14.791666666666666)","(51.0, 85.0, 73.88888888888889)","(14.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.0)","(6.5, 99999, 99990)","(51.0, 110.0, 201.11111111111111)"
10-01-2023 20:25:55.221539,"(3.9, 5.9, 5.8478260869565215)","(8.0, 9.8, 9.782608695652174)","(2.6, 2.98, 2.9789473684210526)","(51.0, 85.0, 73.75)","(11.0, 15.5, 14.791666666666666)","(51.0, 85.0, 73.88888888888889)","(14.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.0)","(6.5, 99999, 99990)","(51.0, 230.0, 201.11111111111111)"
10-01-2023 20:25:56.545464,"(3.9, 5.9, 5.8478260869565215)","(8.0, 9.8, 9.773333333333333)","(2.6, 2.98, 2.9789473684210526)","(51.0, 85.0, 73.75)","(11.0, 15.5, 14.791666666666666)","(51.0, 85.0, 73.88888888888889)","(14.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.0)","(6.5, 99999, 99990)","(51.0, 230.0, 201.11111111111111)"
10-01-2023 20:25:57.980893,"(4.0, 6.2, 6.005405405405406)","(8.0, 9.8, 9.700000000000001)","(2.6, 2.98, 2.934285714285714)","(51.0, 85.0, 73.75)","(11.0, 15.5, 15.117647058823529)","(51.0, 85.0, 78.75)","(16.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.0)","(6.0, 99999, 99990)","(61.0, 230.0, 201.11111111111111)"
10-01-2023 20:25:59.382060,"(4.0, 6.2, 6.005405405405406)","(8.0, 9.8, 9.700000000000001)","(2.6, 2.94, 2.9068571428571426)","(51.0, 85.0, 73.75)","(11.0, 16.0, 14.777777777777779)","(51.0, 85.0, 78.75)","(16.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.0)","(6.0, 99999, 99990)","(61.0, 230.0, 201.11111111111111)"
10-01-2023 20:26:00.625585,"(4.0, 6.2, 5.866666666666667)","(8.0, 9.8, 9.700000000000001)","(2.6, 2.94, 2.9068571428571426)","(51.0, 85.0, 73.75)","(11.0, 15.5, 14.60344827586207)","(51.0, 85.0, 78.75)","(16.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.11111111111111)","(6.0, 99999, 99990)","(61.0, 230.0, 193.33333333333334)"
10-01-2023 20:26:01.851422,"(4.0, 6.2, 5.866666666666667)","(8.0, 9.8, 9.700000000000001)","(2.6, 2.94, 2.9072727272727272)","(51.0, 85.0, 73.75)","(11.0, 15.5, 15.166666666666666)","(51.0, 85.0, 78.46153846153847)","(16.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.11111111111111)","(6.0, 99999, 99990)","(61.0, 220.0, 196.25)"
10-01-2023 20:26:03.104417,"(4.0, 6.2, 6.1000000000000005)","(8.0, 10.5, 9.936)","(2.6, 2.94, 2.919047619047619)","(51.0, 85.0, 80.0)","(11.0, 15.5, 15.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.11111111111111)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:04.736034,"(4.0, 6.2, 6.113043478260869)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.94, 2.9163636363636365)","(51.0, 85.0, 80.0)","(11.0, 15.5, 15.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.0)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:06.050245,"(4.0, 6.2, 6.113043478260869)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.94, 2.9163636363636365)","(51.0, 85.0, 80.0)","(11.0, 15.5, 15.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 28.0, 27.733333333333334)","(8.5, 10.5, 10.0)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:07.403499,"(4.0, 6.2, 6.104761904761905)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.94, 2.905)","(51.0, 85.0, 80.0)","(11.0, 15.5, 15.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 28.0, 27.555555555555557)","(8.5, 10.5, 10.0)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:08.802170,"(4.0, 6.2, 5.96)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.92, 2.872)","(51.0, 85.0, 80.0)","(11.0, 15.5, 15.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 28.0, 27.555555555555557)","(8.5, 10.5, 10.0)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:10.178490,"(4.0, 6.2, 5.96)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8674999999999997)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.333333333333334)","(51.0, 80.0, 78.46153846153847)","(16.0, 28.0, 27.555555555555557)","(8.5, 10.5, 10.0)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:11.609800,"(4.0, 6.2, 5.96)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8783333333333334)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.264705882352942)","(51.0, 80.0, 78.46153846153847)","(16.0, 28.0, 27.911764705882355)","(8.5, 10.5, 10.0)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:13.045313,"(4.0, 6.2, 5.96)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8783333333333334)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.264705882352942)","(51.0, 80.0, 78.46153846153847)","(16.0, 28.0, 30.666666666666668)","(8.5, 10.5, 10.0)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:14.424236,"(4.0, 6.2, 5.96)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8783333333333334)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.1)","(51.0, 80.0, 78.46153846153847)","(16.0, 32.0, 31.818181818181817)","(8.5, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:15.760586,"(4.0, 6.2, 5.96)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.884444444444444)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 34.0, 31.444444444444443)","(8.5, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:16.997047,"(4.0, 6.2, 6.1454545454545455)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.884444444444444)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 32.0, 31.666666666666668)","(8.5, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:18.178833,"(4.0, 6.2, 6.1454545454545455)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.884444444444444)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 34.0, 31.666666666666668)","(8.5, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 185.55555555555554)"
10-01-2023 20:26:19.307109,"(4.0, 6.2, 6.1454545454545455)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.884444444444444)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 34.0, 30.11111111111111)","(8.5, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:20.530746,"(4.0, 6.2, 6.1454545454545455)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8819999999999997)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 34.0, 30.11111111111111)","(8.5, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:21.862606,"(4.0, 6.2, 6.0285714285714285)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.9, 2.8806042296072505)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.0)","(51.0, 80.0, 78.46153846153847)","(16.0, 34.0, 30.0)","(8.0, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:23.224362,"(4.2, 6.2, 6.0285714285714285)","(8.0, 10.5, 9.89074074074074)","(2.6, 3.0, 2.891627906976744)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.0)","(51.0, 80.0, 78.46153846153847)","(16.0, 32.0, 28.666666666666668)","(8.0, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
10-01-2023 20:26:24.483005,"(4.2, 6.2, 6.0285714285714285)","(8.0, 10.5, 9.89074074074074)","(2.6, 2.98, 2.8849056603773584)","(51.0, 85.0, 80.0)","(11.0, 15.5, 14.166666666666666)","(51.0, 80.0, 78.46153846153847)","(16.0, 32.0, 28.666666666666668)","(8.0, 10.5, 10.181818181818182)","(6.0, 99999, 99990)","(61.0, 210.0, 205.0)"
