,Maheno,Reality Jewel,On The Cusp,Malaika Bale,Prince Of Egypt,Wolf,Master Jackal
46,"[datetime.datetime(2022, 11, 28, 13, 48, 17, 480501), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 17, 480501), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 17, 480501), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 17, 480501), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 17, 480501), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 17, 480501), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 17, 480501), 101.0, 590.0]"
47,"[datetime.datetime(2022, 11, 28, 13, 48, 18, 596277), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 18, 596277), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 18, 596277), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 18, 596277), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 18, 596277), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 18, 596277), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 18, 596277), 101.0, 590.0]"
48,"[datetime.datetime(2022, 11, 28, 13, 48, 19, 705362), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 19, 705362), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 19, 705362), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 19, 705362), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 19, 705362), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 19, 705362), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 19, 705362), 101.0, 590.0]"
49,"[datetime.datetime(2022, 11, 28, 13, 48, 20, 825384), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 20, 825384), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 20, 825384), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 20, 825384), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 20, 825384), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 20, 825384), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 20, 825384), 101.0, 590.0]"
50,"[datetime.datetime(2022, 11, 28, 13, 48, 21, 934630), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 21, 934630), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 21, 934630), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 21, 934630), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 21, 934630), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 21, 934630), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 21, 934630), 101.0, 590.0]"
51,"[datetime.datetime(2022, 11, 28, 13, 48, 23, 52234), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 23, 52234), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 23, 52234), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 23, 52234), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 23, 52234), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 23, 52234), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 23, 52234), 101.0, 590.0]"
52,"[datetime.datetime(2022, 11, 28, 13, 48, 24, 162058), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 24, 162058), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 24, 162058), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 24, 162058), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 24, 162058), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 24, 162058), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 24, 162058), 101.0, 590.0]"
53,"[datetime.datetime(2022, 11, 28, 13, 48, 25, 277336), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 25, 277336), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 25, 277336), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 25, 277336), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 25, 277336), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 25, 277336), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 25, 277336), 101.0, 590.0]"
54,"[datetime.datetime(2022, 11, 28, 13, 48, 26, 393807), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 26, 393807), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 26, 393807), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 26, 393807), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 26, 393807), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 26, 393807), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 26, 393807), 101.0, 590.0]"
55,"[datetime.datetime(2022, 11, 28, 13, 48, 27, 507351), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 27, 507351), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 27, 507351), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 27, 507351), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 27, 507351), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 27, 507351), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 27, 507351), 101.0, 590.0]"
56,"[datetime.datetime(2022, 11, 28, 13, 48, 28, 635806), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 28, 635806), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 28, 635806), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 28, 635806), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 28, 635806), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 28, 635806), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 28, 635806), 101.0, 590.0]"
57,"[datetime.datetime(2022, 11, 28, 13, 48, 29, 782159), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 29, 782159), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 29, 782159), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 29, 782159), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 29, 782159), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 29, 782159), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 29, 782159), 101.0, 590.0]"
58,"[datetime.datetime(2022, 11, 28, 13, 48, 30, 905079), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 30, 905079), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 30, 905079), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 30, 905079), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 30, 905079), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 30, 905079), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 30, 905079), 101.0, 590.0]"
59,"[datetime.datetime(2022, 11, 28, 13, 48, 32, 17819), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 32, 17819), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 32, 17819), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 32, 17819), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 32, 17819), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 32, 17819), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 32, 17819), 101.0, 590.0]"
60,"[datetime.datetime(2022, 11, 28, 13, 48, 33, 145706), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 33, 145706), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 33, 145706), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 33, 145706), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 33, 145706), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 33, 145706), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 33, 145706), 101.0, 590.0]"
61,"[datetime.datetime(2022, 11, 28, 13, 48, 34, 269185), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 34, 269185), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 34, 269185), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 34, 269185), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 34, 269185), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 34, 269185), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 34, 269185), 101.0, 590.0]"
62,"[datetime.datetime(2022, 11, 28, 13, 48, 35, 387877), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 35, 387877), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 35, 387877), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 35, 387877), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 35, 387877), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 35, 387877), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 35, 387877), 101.0, 590.0]"
63,"[datetime.datetime(2022, 11, 28, 13, 48, 36, 508812), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 36, 508812), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 36, 508812), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 36, 508812), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 36, 508812), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 36, 508812), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 36, 508812), 101.0, 590.0]"
64,"[datetime.datetime(2022, 11, 28, 13, 48, 37, 631859), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 37, 631859), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 37, 631859), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 37, 631859), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 37, 631859), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 37, 631859), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 37, 631859), 101.0, 590.0]"
65,"[datetime.datetime(2022, 11, 28, 13, 48, 38, 747628), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 38, 747628), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 38, 747628), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 38, 747628), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 38, 747628), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 38, 747628), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 38, 747628), 101.0, 590.0]"
66,"[datetime.datetime(2022, 11, 28, 13, 48, 39, 865020), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 39, 865020), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 39, 865020), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 39, 865020), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 39, 865020), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 39, 865020), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 39, 865020), 101.0, 590.0]"
67,"[datetime.datetime(2022, 11, 28, 13, 48, 40, 978576), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 40, 978576), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 40, 978576), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 40, 978576), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 40, 978576), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 40, 978576), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 40, 978576), 101.0, 590.0]"
68,"[datetime.datetime(2022, 11, 28, 13, 48, 42, 96197), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 42, 96197), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 42, 96197), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 42, 96197), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 42, 96197), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 42, 96197), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 42, 96197), 101.0, 590.0]"
69,"[datetime.datetime(2022, 11, 28, 13, 48, 43, 214999), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 43, 214999), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 43, 214999), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 43, 214999), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 43, 214999), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 43, 214999), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 43, 214999), 101.0, 590.0]"
70,"[datetime.datetime(2022, 11, 28, 13, 48, 44, 342408), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 44, 342408), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 44, 342408), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 44, 342408), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 44, 342408), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 44, 342408), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 44, 342408), 101.0, 590.0]"
71,"[datetime.datetime(2022, 11, 28, 13, 48, 45, 460407), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 45, 460407), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 45, 460407), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 45, 460407), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 45, 460407), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 45, 460407), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 45, 460407), 101.0, 590.0]"
72,"[datetime.datetime(2022, 11, 28, 13, 48, 46, 579691), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 46, 579691), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 46, 579691), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 46, 579691), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 46, 579691), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 46, 579691), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 46, 579691), 101.0, 590.0]"
73,"[datetime.datetime(2022, 11, 28, 13, 48, 47, 696357), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 47, 696357), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 47, 696357), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 47, 696357), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 47, 696357), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 47, 696357), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 47, 696357), 101.0, 590.0]"
74,"[datetime.datetime(2022, 11, 28, 13, 48, 48, 815026), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 48, 815026), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 48, 815026), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 48, 815026), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 48, 815026), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 48, 815026), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 48, 815026), 101.0, 590.0]"
75,"[datetime.datetime(2022, 11, 28, 13, 48, 49, 930022), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 49, 930022), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 49, 930022), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 49, 930022), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 49, 930022), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 49, 930022), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 49, 930022), 101.0, 590.0]"
76,"[datetime.datetime(2022, 11, 28, 13, 48, 51, 46363), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 51, 46363), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 51, 46363), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 51, 46363), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 51, 46363), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 51, 46363), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 51, 46363), 101.0, 590.0]"
77,"[datetime.datetime(2022, 11, 28, 13, 48, 52, 159491), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 52, 159491), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 52, 159491), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 52, 159491), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 52, 159491), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 52, 159491), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 48, 52, 159491), 101.0, 590.0]"
78,"[datetime.datetime(2022, 11, 28, 13, 48, 53, 275484), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 53, 275484), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 53, 275484), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 53, 275484), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 53, 275484), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 53, 275484), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 13, 48, 53, 275484), 101.0, 590.0]"
79,"[datetime.datetime(2022, 11, 28, 13, 48, 54, 389676), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 54, 389676), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 54, 389676), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 54, 389676), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 54, 389676), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 54, 389676), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 13, 48, 54, 389676), 101.0, 590.0]"
80,"[datetime.datetime(2022, 11, 28, 13, 48, 55, 503964), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 55, 503964), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 55, 503964), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 55, 503964), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 55, 503964), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 55, 503964), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 13, 48, 55, 503964), 101.0, 590.0]"
81,"[datetime.datetime(2022, 11, 28, 13, 48, 56, 615725), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 56, 615725), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 56, 615725), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 56, 615725), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 56, 615725), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 56, 615725), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 48, 56, 615725), 101.0, 590.0]"
82,"[datetime.datetime(2022, 11, 28, 13, 48, 57, 726925), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 57, 726925), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 57, 726925), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 57, 726925), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 57, 726925), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 57, 726925), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 48, 57, 726925), 101.0, 590.0]"
83,"[datetime.datetime(2022, 11, 28, 13, 48, 58, 842089), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 58, 842089), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 58, 842089), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 58, 842089), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 58, 842089), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 58, 842089), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 48, 58, 842089), 101.0, 590.0]"
84,"[datetime.datetime(2022, 11, 28, 13, 48, 59, 954480), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 48, 59, 954480), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 48, 59, 954480), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 48, 59, 954480), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 48, 59, 954480), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 48, 59, 954480), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 48, 59, 954480), 101.0, 570.0]"
85,"[datetime.datetime(2022, 11, 28, 13, 49, 1, 73817), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 49, 1, 73817), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 49, 1, 73817), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 49, 1, 73817), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 49, 1, 73817), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 49, 1, 73817), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 49, 1, 73817), 101.0, 570.0]"
86,"[datetime.datetime(2022, 11, 28, 13, 49, 2, 185202), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 49, 2, 185202), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 49, 2, 185202), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 49, 2, 185202), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 49, 2, 185202), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 49, 2, 185202), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 49, 2, 185202), 101.0, 570.0]"
87,"[datetime.datetime(2022, 11, 28, 13, 49, 3, 302564), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 49, 3, 302564), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 49, 3, 302564), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 49, 3, 302564), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 49, 3, 302564), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 49, 3, 302564), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 49, 3, 302564), 101.0, 570.0]"
88,"[datetime.datetime(2022, 11, 28, 13, 49, 4, 421306), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 49, 4, 421306), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 49, 4, 421306), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 49, 4, 421306), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 49, 4, 421306), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 49, 4, 421306), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 49, 4, 421306), 101.0, 570.0]"
89,"[datetime.datetime(2022, 11, 28, 13, 49, 5, 562909), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 49, 5, 562909), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 49, 5, 562909), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 49, 5, 562909), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 49, 5, 562909), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 49, 5, 562909), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 49, 5, 562909), 101.0, 550.0]"
90,"[datetime.datetime(2022, 11, 28, 13, 49, 6, 698153), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 49, 6, 698153), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 49, 6, 698153), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 49, 6, 698153), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 49, 6, 698153), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 49, 6, 698153), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 49, 6, 698153), 101.0, 550.0]"
91,"[datetime.datetime(2022, 11, 28, 13, 49, 7, 822068), 1.85, 3.05]","[datetime.datetime(2022, 11, 28, 13, 49, 7, 822068), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 49, 7, 822068), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 49, 7, 822068), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 49, 7, 822068), 4.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 49, 7, 822068), 7.5, 9.2]","[datetime.datetime(2022, 11, 28, 13, 49, 7, 822068), 101.0, 550.0]"
