,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:41:10.040393,"(2.8, 3.55, 3.540322580645161)","(81.0, 230.0, 202.5)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6117647058823525)","(31.0, 160.0, 85.0)","(5.5, 8.4, 7.733333333333333)","(71.0, 200.0, 154.0)","(11.0, 18.5, 15.588235294117647)","(71.0, 200.0, 154.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:11.769888,"(2.8, 4.1, 3.961111111111111)","(81.0, 230.0, 180.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.384615384615384)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(31.0, 160.0, 90.0)","(5.5, 8.4, 7.771428571428571)","(71.0, 190.0, 148.0)","(11.0, 18.5, 15.846153846153847)","(71.0, 190.0, 148.0)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:13.446705,"(2.8, 4.1, 3.6833333333333336)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.48)","(71.0, 180.0, 126.66666666666667)","(11.0, 18.0, 15.411764705882353)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:15.129112,"(2.8, 4.1, 3.6833333333333336)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.48)","(71.0, 180.0, 126.66666666666667)","(11.0, 18.0, 15.411764705882353)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:16.761798,"(2.8, 4.1, 3.6307692307692307)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.48)","(71.0, 180.0, 126.66666666666667)","(11.0, 18.0, 15.25)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:18.471194,"(2.8, 4.0, 3.658333333333333)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.48)","(71.0, 180.0, 126.66666666666667)","(11.0, 18.0, 15.411764705882353)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:20.181572,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.48)","(71.0, 180.0, 126.66666666666667)","(11.0, 18.0, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:21.896530,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:23.522173,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:25.161882,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.6)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:26.807532,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.8, 7.432558139534883)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:28.490151,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.432558139534883)","(31.0, 150.0, 90.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:30.253425,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.432558139534883)","(31.0, 150.0, 65.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:31.901479,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.432558139534883)","(31.0, 140.0, 95.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:33.539559,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.432558139534883)","(31.0, 140.0, 95.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:35.241545,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 95.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:36.974307,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 95.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:38.630420,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 95.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:40.275207,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 95.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:41.968716,"(2.8, 3.95, 3.638888888888889)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 95.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:43.705782,"(2.8, 3.9, 3.6375)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 95.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:45.318486,"(2.8, 3.9, 3.6375)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 95.0)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:46.967326,"(2.8, 3.9, 3.6375)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 73.33333333333333)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:48.569129,"(2.8, 3.9, 3.675)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 73.33333333333333)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:50.186783,"(2.8, 3.9, 3.675)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 73.33333333333333)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:51.904928,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 73.33333333333333)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:53.554950,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 73.33333333333333)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:55.097930,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.147058823529411)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 73.33333333333333)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:56.696318,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.5, 10.5)","(6.0, 7.6, 7.3999999999999995)","(31.0, 140.0, 83.33333333333333)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:41:58.390869,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:42:00.009956,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:42:01.673985,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:42:03.352216,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 42.0)","(31.0, 48.0, 41.57142857142857)","(4.4, 5.6, 5.36551724137931)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.142857142857146)"
06-01-2023 12:42:04.978297,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.6, 5.5)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:06.660630,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.6, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.2, 7.6)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:08.353704,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.2, 7.9)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:10.013868,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:11.698499,"(2.8, 3.9, 3.8653846153846154)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:13.408496,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:15.017050,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:16.774789,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:18.435943,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.3999999999999995)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 180.0, 126.66666666666667)","(11.0, 17.5, 15.235294117647058)","(71.0, 180.0, 126.66666666666667)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:20.184262,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.514285714285714)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 180.0, 123.33333333333333)","(11.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:21.805727,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.514285714285714)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(11.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:23.461539,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.514285714285714)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(11.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:25.191320,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.514285714285714)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(11.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:26.884417,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.514285714285714)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(11.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:28.595803,"(2.8, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(6.0, 7.6, 7.514285714285714)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(11.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(26.0, 40.0, 38.25)"
06-01-2023 12:42:30.203171,"(2.9, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(5.5, 7.6, 7.514285714285714)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:32.010334,"(2.9, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(5.5, 7.6, 7.514285714285714)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
